MSTAR,MSTARUPPER,MSTARLOWER,UMSTAR,MASS,MASSUPPER,MASSLOWER,UMASS,RSTAR,RSTARUPPER,RSTARLOWER,URSTAR,R,RUPPER,RLOWER,UR,RHOSTAR,RHOSTARUPPER,RHOSTARLOWER,URHOSTAR,DENSITY,DENSITYUPPER,DENSITYLOWER,UDENSITY
0.986,0.079,0.064,0.07150000000000001,0.0010819872266159744,0.000872529282918405,0.000872529282918405,0.000872529282918405,1.32,0.218,0.266,0.242,0.06601849157970524,0.010705701337249499,0.013382126671561873,0.012043914004405687,,,,,,,,
0.986,0.038,0.052,0.045,1.27275,0.0507775,0.0507775,0.0507775,0.939154,0.0334572,0.0334572,0.0334572,,,,,,,,,,,,
0.986,0.054,0.054,0.054,1.86507,0.25243,0.25243,0.25243,1.038,0.128,0.07500000000000001,0.1015,1.302,0.162,0.098,0.13,,,,,1.03,0.25,0.25,0.25
0.985,0.078,0.064,0.07100000000000001,0.02069360640969991,0.006047385511717119,0.006047385511717119,0.006047385511717119,1.177,0.186,0.186,0.186,0.22571186986034358,0.035685671124165,0.035685671124165,0.035685671124165,,,,,,,,
0.984,0.072,0.065,0.0685,0.02148430868941088,0.0052566832320061485,0.0052566832320061485,0.0052566832320061485,1.068,0.161,0.12,0.1405,0.23106472052896834,0.03479352934606087,0.02587211156501962,0.030332820455540244,,,,,,,,
0.984,0.035,0.039999999999999994,0.0375,0.125283,0.00837019,0.00837019,0.00837019,0.901,0.027,0.022000000000000002,0.0245,0.545,0.01799,0.01799,0.01799,1.345,0.089,0.08299999999999999,0.086,,,,
0.983,0.056,0.07,0.063,0.003146633102580239,0.001195353001289711,0.001195353001289711,0.001195353001289711,0.905,0.127,0.045,0.086,0.08921417781041249,0.01248998489345775,0.004460708890520625,0.008475346891989187,,,,,,,,
0.983,0.026,0.048,0.037,1.53512,0.0606309,0.0606309,0.0606309,1.07528,0.0369028,0.0369028,0.0369028,,,,,,,,,,,,
0.983,0.063,0.059,0.061,1.20071,0.0522427,0.0522427,0.0522427,1.003,0.033,0.033,0.033,1.224,0.041,0.041,0.041,1.3233,0.0027,0.0027,0.0027,0.813,0.096,0.08199999999999999,0.089
0.983,0.026,0.048,0.037,0.0589738,0.00667008,0.00667008,0.00667008,1.07528,0.0369028,0.0369028,0.0369028,,,,,,,,,,,,
0.982,0.071,0.071,0.071,0.022598795493698542,0.0060621408762841535,0.0060621408762841535,0.0060621408762841535,1.07,0.168,0.126,0.14700000000000002,0.23820185475380135,0.037469954680373244,0.027656395121227872,0.03256317490080056,,,,,,,,
0.982,0.054,0.054,0.054,0.259,0.014,0.014,0.014,1.02,0.09,0.07,0.08,,,,,,,,,,,,
0.982,0.054,0.054,0.054,1.371,0.0529247,0.0529247,0.0529247,1.02,0.09,0.07,0.08,,,,,,,,,,,,
0.981,0.051,0.051,0.051,0.01666659798665551,0.004091468768025252,0.004091468768025252,0.004091468768025252,1.241,0.181,0.241,0.211,0.1935947658485951,0.027656395121227872,0.037469954680373244,0.03256317490080056,,,,,,,,
0.981,0.048,0.066,0.057,0.012093320795718886,0.00018073030073944944,0.00018073030073944944,0.00018073030073944944,0.934,0.127,0.054,0.0905,0.13203698315941048,0.0178428355620825,0.007137134224832999,0.01248998489345775,,,,,,,,
0.981,0.056,0.056,0.056,0.07560535630979828,0.01758380694104375,0.01758380694104375,0.01758380694104375,0.969,0.142,0.066,0.104,0.4175223521527304,0.0606656409110805,0.028548536899331997,0.044607088905206246,,,,,,,,
0.979,0.131,0.118,0.1245,0.006144573547926738,0.005551001164738071,0.005551001164738071,0.005551001164738071,0.967,0.285,0.122,0.2035,0.10794915515059911,0.0321171040117485,0.013382126671561873,0.022749615341655188,,,,,,,,
0.978,0.119,0.119,0.119,0.0006519031952923775,0.0005640052262595453,0.0005640052262595453,0.0005640052262595453,0.887,0.259,0.086,0.1725,0.057097073798663994,0.016950693783978375,0.0053528506686247495,0.011151772226301562,,,,,,,,
0.983,0.226,0.183,0.20450000000000002,0.018989247065243815,0.020561028599165216,0.020561028599165216,0.020561028599165216,2.211,1.034,1.047,1.0405,0.21322188496688588,0.099919879147662,0.1008120209257661,0.10036595003671406,,,,,,,,
0.98,0.147,0.107,0.127,0.0054712583658563475,0.0052033936672622695,0.0052033936672622695,0.0052033936672622695,1.054,0.303,0.163,0.23299999999999998,0.1043805880381826,0.029440678677436122,0.01605855200587425,0.022749615341655188,,,,,,,,
0.985,0.132,0.119,0.1255,0.0024278187365781505,0.0024199945023634386,0.0024199945023634386,0.0024199945023634386,1.016,0.3,0.129,0.2145,0.08296918536368363,0.0249799697869155,0.010705701337249499,0.0178428355620825,,,,,,,,
0.979,0.122,0.097,0.1095,0.006683170224232892,0.00496965066996245,0.00496965066996245,0.00496965066996245,1.125,0.31,0.207,0.2585,0.11062558048491149,0.03033282045554025,0.020519260896394872,0.025426040675967564,,,,,,,,
0.978,0.31,0.123,0.2165,0.05258094254152699,0.05397791988065983,0.05397791988065983,0.05397791988065983,1.877,1.215,0.922,1.0685,0.35150386057302524,0.22749615341655183,0.1721833631740961,0.19983975829532397,,,,,,,,
0.985,0.12,0.132,0.126,0.02800412939982539,0.013455948654014796,0.013455948654014796,0.013455948654014796,0.892,0.26,0.087,0.1735,0.26764253343123745,0.07761633469505887,0.026764253343123746,0.0521902940190913,,,,,,,,
0.978,0.142,0.116,0.129,0.007849274103709034,0.004127160799122377,0.004127160799122377,0.004127160799122377,0.994,0.296,0.127,0.2115,0.11597843115353625,0.03479352934606087,0.014274268449665999,0.02453389889786344,,,,,,,,
0.982,0.132,0.116,0.124,0.043605863806653454,0.02903487277944674,0.02903487277944674,0.02903487277944674,0.955,0.387,0.098,0.2425,0.3265238907861097,0.13203698315941048,0.03390138756795675,0.08296918536368361,,,,,,,,
0.984,0.11,0.123,0.11649999999999999,0.013102580839704538,0.0035157617216685054,0.0035157617216685054,0.0035157617216685054,0.902,0.366,0.076,0.221,0.15523266939011773,0.06334206624539286,0.01248998489345775,0.03791602556942531,,,,,,,,
0.976,0.126,0.113,0.1195,0.008264894820840073,0.004177370773208212,0.004177370773208212,0.004177370773208212,0.96,0.374,0.099,0.2365,0.11776271470974449,0.045499230683310375,0.01248998489345775,0.02899460778838406,,,,,,,,
0.983,0.26,0.106,0.183,0.1114463654600949,0.1654154209461685,0.1654154209461685,0.1654154209461685,1.702,1.044,0.703,0.8734999999999999,0.5040601046288307,0.3086810552240272,0.20786903429826112,0.25827504476114416,,,,,,,,
0.976,0.327,0.122,0.2245,0.03968377266399842,0.0764858795258011,0.0764858795258011,0.0764858795258011,1.849,1.365,0.989,1.177,0.31403390589265195,0.2328490040851766,0.16772265428357547,0.20028582918437607,,,,,,,,
0.981,0.129,0.114,0.1215,0.007058564351880744,0.004917870550950666,0.004917870550950666,0.004917870550950666,0.973,0.378,0.103,0.2405,0.11240986404111974,0.04371494712710212,0.01248998489345775,0.028102466010279936,,,,,,,,
0.976,0.162,0.112,0.137,0.013031382012060519,0.003978316242682649,0.003978316242682649,0.003978316242682649,1.131,0.444,0.175,0.3095,0.1543405276120136,0.0606656409110805,0.024087828008811374,0.042376734459945935,,,,,,,,
0.984,0.116,0.116,0.116,0.015470226374563717,0.005548262342260829,0.005548262342260829,0.005548262342260829,0.901,0.382,0.074,0.228,0.1819969227332415,0.07672419291695474,0.015166410227770126,0.045945301572362436,,,,,,,,
0.983,0.114,0.118,0.11599999999999999,0.021084244102596923,0.011018419423297506,0.011018419423297506,0.011018419423297506,0.891,0.378,0.071,0.2245,0.22838829519465598,0.0963513120352455,0.018734977340186622,0.05754314468771606,,,,,,,,
0.98,0.095,0.11,0.10250000000000001,0.024886630055226313,0.01322427496289032,0.01322427496289032,0.01322427496289032,0.882,0.331,0.068,0.1995,0.2515839814253632,0.09456702847903725,0.019627119118290747,0.057097073798663994,,,,,,,,
0.98,0.088,0.109,0.0985,0.01564668691793328,0.00460281632511831,0.00460281632511831,0.00460281632511831,0.882,0.308,0.066,0.187,0.18378120628944974,0.064234208023497,0.013382126671561873,0.03880816734752943,,,,,,,,
0.977,0.114,0.125,0.1195,0.011305974731867624,0.001725407280192895,0.001725407280192895,0.001725407280192895,0.88,0.26,0.081,0.1705,0.12936055782509812,0.03836209645847737,0.011597843115353624,0.0249799697869155,,,,,,,,
0.979,0.155,0.127,0.14100000000000001,0.003260699373810079,0.004588574729898955,0.004588574729898955,0.004588574729898955,1.31,0.371,0.371,0.371,0.09010631958851661,0.02587211156501962,0.02587211156501962,0.02587211156501962,,,,,,,,
0.982,0.192,0.192,0.192,0.011557051442161374,0.006923590853494149,0.006923590853494149,0.006923590853494149,2.011,1.004,1.227,1.1155,0.13471340849372287,0.06691063335780936,0.08207704358557949,0.07449383847169443,,,,,,,,
0.979,0.214,0.115,0.1645,0.013688101523974858,0.004301839614063226,0.004301839614063226,0.004301839614063226,2.224,0.699,0.466,0.5825,0.16236980361495074,0.05174422313003924,0.03390138756795675,0.042822805348997996,,,,,,,,
0.977,0.085,0.113,0.099,0.006869220436618467,0.004308692204368817,0.004308692204368817,0.004308692204368817,0.86,0.207,0.069,0.138,0.11151772226301562,0.02587211156501962,0.00892141778104125,0.017396764673030436,,,,,,,,
0.98,0.077,0.07,0.07350000000000001,0.0018382250731511095,0.0013651058277980234,0.0013651058277980234,0.0013651058277980234,1.207,0.191,0.21,0.2005,0.07672419291695474,0.01248998489345775,0.013382126671561873,0.012936055782509812,,,,,,,,
0.983,0.117,0.13,0.1235,0.0020761488670498858,0.0017959029476315356,0.0017959029476315356,0.0017959029476315356,0.891,0.26,0.087,0.1735,0.07940061825126712,0.02319568623070725,0.007137134224832999,0.015166410227770126,,,,,,,,
0.984,0.137,0.137,0.137,0.010065691368859842,0.003965173284571282,0.003965173284571282,0.003965173284571282,1.686,0.413,0.709,0.5609999999999999,0.12489984893457748,0.03033282045554025,0.05263636490814337,0.041484592681841806,,,,,,,,
0.977,0.071,0.132,0.1015,0.011749177082366715,0.0015695791861101982,0.0015695791861101982,0.0015695791861101982,0.86,0.174,0.08,0.127,0.13738983382803524,0.027656395121227872,0.013382126671561873,0.020519260896394872,,,,,,,,
0.977,0.085,0.113,0.099,1,0,0,0,0.86,0.222,0.074,0.148,2.3035100710648506,0.5941664242173472,0.19894761651721984,0.3965570203672836,,,,,,,,
0.984,0.587,0.065,0.32599999999999996,1,0,0,0,11.895,3.211,0.567,1.8889999999999998,1.7039907961788787,0.45945301572362435,0.08118490180747537,0.2703189587655499,,,,,,,,
0.976,0.145,0.109,0.127,1,0,0,0,1.039,0.302,0.139,0.2205,2.3151079141802042,0.6726749006905102,0.3095731970021314,0.49112404884632077,,,,,,,,
0.981,0.131,0.097,0.114,0.01564668691793328,0.005636398290630198,0.005636398290630198,0.005636398290630198,0.997,0.388,0.111,0.2495,0.18378120628944974,0.07137134224833,0.020519260896394872,0.045945301572362436,,,,,,,,
0.978,0.109,0.12,0.11449999999999999,0.015040363709570273,0.0031111978920595803,0.0031111978920595803,0.0031111978920595803,0.887,0.216,0.077,0.1465,0.17753621384272086,0.042822805348997996,0.015166410227770126,0.02899460778838406,,,,,,,,
0.983,0.141,0.088,0.11449999999999999,0.0065003931000440695,0.005345752717476135,0.005345752717476135,0.005345752717476135,1.084,0.406,0.157,0.28150000000000003,0.10973343870680737,0.04193066357089387,0.01605855200587425,0.028994607788384055,,,,,,,,
0.983,0.065,0.115,0.09,0.044793487767834275,0.01644847998807307,0.01644847998807307,0.01644847998807307,0.865,0.173,0.074,0.1235,0.33009245789852626,0.06601849157970524,0.027656395121227872,0.04683744335046656,,,,,,,,
0.984,0.102,0.114,0.108,0.06350254422557718,0.024932896815418465,0.024932896815418465,0.024932896815418465,0.884,0.23,0.077,0.1535,0.3836209645847737,0.099919879147662,0.03390138756795675,0.06691063335780936,,,,,,,,
0.976,0.129,0.116,0.1225,0.018315120114395567,0.006815279112884667,0.006815279112884667,0.006815279112884667,0.973,0.302,0.121,0.2115,0.20786903429826112,0.064234208023497,0.02587211156501962,0.04505315979425831,,,,,,,,
0.98,0.03,0.04000000000000001,0.035,0.00609283,0.000991031,0.000991031,0.000991031,0.94,0.04,0.04,0.04,0.11,0.00038,0.01062,0.0055,,,,,,,,
0.98,0.06,0.06,0.06,0.00501732,0.00240626,0.00240626,0.00240626,0.97,0.23,0.09,0.16,0.104,0.0004,0.034600000000000006,0.0175,,,,,,,,
0.98,0.06,0.06,0.06,1.90042,0.0785275,0.0785275,0.0785275,0.96,0.05,0.05,0.05,1.3,0.09,0.09,0.09,0.794326,0.106383,0.106383,0.106383,0.0011456,0.000242687,0.000242687,0.000242687
0.98,0.06,0.06,0.06,0.0167991,0.00250759,0.00250759,0.00250759,0.97,0.15,0.09,0.12,0.199,0.0011,0.0509,0.026,,,,,,,,
0.98,0.05,0.05,0.05,0.0307009,0.00676607,0.00676607,0.00676607,1.01,0.13,0.09,0.11,0.286,0.00206,0.06694,0.0345,,,,,,,,
0.98,0.07,0.06,0.065,0.014034,0.00216734,0.00216734,0.00216734,0.97,0.22,0.09,0.155,0.17,0.00117,0.054830000000000004,0.028,,,,,,,,
0.98,0.05,0.06,0.055,0.0147338,0.00171486,0.00171486,0.00171486,0.96,0.14,0.06999999999999998,0.105,0.178,0.00075,0.04025,0.0205,,,,,,,,
0.98,0.04,0.060000000000000005,0.05,0.0409391,0.00920735,0.00920735,0.00920735,0.95,0.13,0.07,0.1,0.325,0.00044,0.06856000000000001,0.0345,,,,,,,,
0.98,0.05,0.06,0.055,0.0227057,0.00461017,0.00461017,0.00461017,0.96,0.13,0.07999999999999999,0.105,0.244,0.00343,0.06357,0.0335,,,,,,,,
0.98,0.05,0.06,0.055,0.0156727,0.00241801,0.00241801,0.00241801,0.97,0.2,0.08000000000000002,0.14,0.188,0.00104,0.05396,0.0275,,,,,,,,
0.98,0.05,0.05,0.05,0.0148244,0.00256021,0.00256021,0.00256021,0.97,0.17,0.07999999999999999,0.125,0.179,0.00005,0.06295,0.0315,,,,,,,,
0.98,0.05,0.05,0.05,0.0200617,0.00438897,0.00438897,0.00438897,0.97,0.17,0.07999999999999999,0.125,0.226,0.00041,0.07559,0.038,,,,,,,,
0.98,0.05,0.05,0.05,0.0117248,0.0035282,0.0035282,0.0035282,0.96,0.18,0.08000000000000002,0.13,0.14,0.00065,0.03935,0.02,,,,,,,,
0.98,0.05,0.05,0.05,0.0173469,0.00256794,0.00256794,0.00256794,0.96,0.17,0.06999999999999998,0.12,0.204,0.00083,0.05017,0.0255,,,,,,,,
0.98,0.06,0.05,0.055,0.0350514,0.00869646,0.00869646,0.00869646,0.97,0.13,0.07999999999999999,0.105,0.304,0.00086,0.07714,0.039,,,,,,,,
0.98,0.02,0.030000000000000002,0.025,0.0206139,0.000754382,0.000754382,0.000754382,0.91,0.02,0.02,0.02,0.23,0.00035,0.01065,0.0055,,,,,,,,
0.98,0.05,0.05,0.05,0.00485109,0.00190168,0.00190168,0.00190168,0.96,0.16,0.07999999999999999,0.12,0.103,0.00079,0.02621,0.0135,,,,,,,,
0.98,0.05,0.05,0.05,0.0241903,0.00597582,0.00597582,0.00597582,0.96,0.17,0.07999999999999999,0.125,0.253,0.00412,0.07888,0.0415,,,,,,,,
0.98,0.06,0.06,0.06,0.027323,0.00635399,0.00635399,0.00635399,0.96,0.16,0.07999999999999999,0.12,0.27,0.00049,0.07450999999999999,0.0375,,,,,,,,
0.98,0.04,0.049999999999999996,0.045,0.00648186,0.00276386,0.00276386,0.00276386,0.96,0.17,0.06999999999999998,0.12,0.112,0.00016,0.03284,0.0165,,,,,,,,
0.98,0.04,0.049999999999999996,0.045,0.12013,0.0273745,0.0273745,0.0273745,0.96,0.15,0.07,0.11,0.534,0.00001,0.12599,0.063,,,,,,,,
0.98,0.11,0.06999999999999999,0.09,0.0181548,0.00377626,0.00377626,0.00377626,0.98,0.2,0.10999999999999999,0.155,0.211,0.00051,0.07349,0.037,,,,,,,,
0.98,0.11,0.08,0.095,0.019398,0.00396723,0.00396723,0.00396723,0.99,0.2,0.12,0.16,0.221,0.00075,0.07024999999999999,0.0355,,,,,,,,
0.98,0.07,0.07,0.07,0.696016,0.316592,0.316592,0.316592,0.96,0.17,0.09,0.13,0.871,0.00071,0.24329,0.122,,,,,,,,
0.98,0.04,0.049999999999999996,0.045,0.0175728,0.00223735,0.00223735,0.00223735,0.96,0.12,0.07,0.095,0.206,0.00058,0.04242,0.0215,,,,,,,,
0.98,,,,0.0299365,0.0299365,0.0299365,0.0299365,0.89,,,,0.282556,,,,,,,,,,,
0.98,0.04,0.049999999999999996,0.045,0.0123746,0.0025913,0.0025913,0.0025913,0.96,0.2,0.07,0.135,0.149,0.00097,0.04403,0.0225,,,,,,,,
0.98,0.05,0.05,0.05,0.00668223,0.00396176,0.00396176,0.00396176,0.97,0.26,0.08000000000000002,0.17,0.113,0.00268,0.048319999999999995,0.0255,,,,,,,,
0.98,,,,0.0249941,0.0249941,0.0249941,0.0249941,0.89,,,,0.257599,,,,,,,,,,,
0.98,0.04,0.04,0.04,0.0154788,0.00114384,0.00114384,0.00114384,0.96,0.06,0.05,0.055,0.186,0.00108,0.02392,0.0125,,,,,,,,
0.98,0.13,0.13,0.13,0.057999,0.015832,0.015832,0.015832,1.03,0.12,0.12,0.12,0.375,0.0002,0.09179999999999999,0.046,,,,,,,,
0.98,0.07,0.07,0.07,0.00866602,0.00389668,0.00389668,0.00389668,0.97,0.2,0.09999999999999998,0.15,0.122,0.00044,0.03856,0.0195,,,,,,,,
0.98,0.06,0.05,0.055,0.0188877,0.00266482,0.00266482,0.00266482,0.97,0.13,0.07999999999999999,0.105,0.217,0.00051,0.046490000000000004,0.0235,,,,,,,,
0.98,0.04,0.04,0.04,0.0133743,0.00124469,0.00124469,0.00124469,1.11,0.22,0.15,0.185,0.162,0.00053,0.05347,0.027,,,,,,,,
0.98,0.04,0.04,0.04,0.00351465,0.00149329,0.00149329,0.00149329,0.97,0.18,0.07,0.125,0.094,0.00061,0.02639,0.0135,,,,,,,,
0.98,0.03,0.04000000000000001,0.035,0.014034,0.00101509,0.00101509,0.00101509,0.97,0.07,0.04999999999999999,0.06,0.17,0.00068,0.02432,0.0125,,,,,,,,
0.98,0.07,0.07,0.07,0.00518721,0.00241078,0.00241078,0.00241078,0.98,0.2,0.09999999999999998,0.15,0.105,0.00071,0.03329,0.017,,,,,,,,
0.979,0.048,0.089,0.0685,0.0002099443545509398,0.00006883274055523468,0.00006883274055523468,0.00006883274055523468,0.881,0.123,0.044,0.08349999999999999,0.041038521792789745,0.0053528506686247495,0.0017842835562082498,0.0035685671124164996,,,,,,,,
0.979,0.075,0.055,0.065,0.01591640547827648,0.0035405242019989867,0.0035405242019989867,0.0035405242019989867,1.233,0.19,0.211,0.2005,0.1864576316237621,0.028548536899331997,0.0321171040117485,0.030332820455540244,,,,,,,,
0.979,0.075,0.055,0.065,0.01495626566117161,0.0030873352073177186,0.0030873352073177186,0.0030873352073177186,1.233,0.19,0.211,0.2005,0.17664407206461674,0.027656395121227872,0.03033282045554025,0.02899460778838406,,,,,,,,
0.978,0.05,0.061,0.0555,0.0010315829402204586,0.0005551969798100504,0.0005551969798100504,0.0005551969798100504,1.016,0.184,0.086,0.135,0.06512634980160112,0.011597843115353624,0.0053528506686247495,0.008475346891989187,,,,,,,,
0.977,0.066,0.094,0.08,0.014872774729437648,0.004059055055489032,0.004059055055489032,0.004059055055489032,0.86,0.309,0.055,0.182,0.17575193028651262,0.06334206624539286,0.010705701337249499,0.03702388379132118,,,,,,,,
0.977,0.062,0.068,0.065,0.006144573547926738,0.002659130949598008,0.002659130949598008,0.002659130949598008,0.962,0.137,0.074,0.10550000000000001,0.10794915515059911,0.01605855200587425,0.008029276002937125,0.012043914004405687,,,,,,,,
0.977,0.078,0.064,0.07100000000000001,0.018648153766136766,0.005137516969930617,0.005137516969930617,0.005137516969930617,1.191,0.186,0.205,0.1955,0.21054545963257348,0.03300924578985262,0.03657781290226912,0.03479352934606087,,,,,,,,
0.976,0.079,0.065,0.07200000000000001,1,0,0,0,1.4,0.208,0.313,0.2605,2.0251618362963635,0.3015439209991942,0.4523158814987914,0.3769299012489927,,,,,,,,
0.976,0.065,0.058,0.0615,0.009364181658773018,0.0026450099963058627,0.0026450099963058627,0.0026450099963058627,1.175,0.179,0.179,0.179,0.12222342360026513,0.018734977340186622,0.018734977340186622,0.018734977340186622,,,,,,,,
0.976,0.068,0.062,0.065,0.02148430868941088,0.004649698889477159,0.004649698889477159,0.004649698889477159,1.019,0.151,0.088,0.1195,0.23106472052896834,0.03479352934606087,0.019627119118290747,0.02721032423217581,,,,,,,,
0.976,0.073,0.055,0.064,1,0,0,0,1.082,0.173,0.13,0.1515,1.0893051110651366,0.17485978850840847,0.13025269960320224,0.15255624405580537,,,,,,,,
0.974,0.082,0.062,0.07200000000000001,0.015558126522595864,0.0030900272435409014,0.0030900272435409014,0.0030900272435409014,1.156,0.185,0.166,0.1755,0.1828890645113456,0.029440678677436122,0.02587211156501962,0.027656395121227872,,,,,,,,
0.974,0.071,0.064,0.0675,0.0021602820291566375,0.00031439677089956444,0.00031439677089956444,0.00031439677089956444,1.308,0.054,0.054,0.054,0.08029276002937125,0.0035685671124164996,0.0026764253343123747,0.0031224962233644374,,,,,,,,
0.974,0.071,0.064,0.0675,0.001763587798362453,0.00027141383003031474,0.00027141383003031474,0.00027141383003031474,1.308,0.054,0.054,0.054,0.07583205113885062,0.0035685671124164996,0.0026764253343123747,0.0031224962233644374,,,,,,,,
0.974,0.044,0.064,0.054,1,0,0,0,0.936,0.124,0.053,0.0885,3.292003161204221,0.43625732949291707,0.1864576316237621,0.31135748055833956,,,,,,,,
0.974,0.032,0.034,0.033,0.566541,0.0565565,0.0565565,0.0565565,0.971,0.027,0.026,0.0265,0.983,0.029,0.028,0.0285,1.08929,0.0407143,0.07857149999999999,0.0596429,0.741,0.1,0.09,0.095
0.973,0.068,0.056,0.062,0.0030353909956012015,0.002040466850675699,0.002040466850675699,0.002040466850675699,1.162,0.179,0.179,0.179,0.08832203603230837,0.014274268449665999,0.013382126671561873,0.013828197560613936,,,,,,,,
0.973,0.068,0.056,0.062,0.01564668691793328,0.003989510895878158,0.003989510895878158,0.003989510895878158,1.373,0.216,0.297,0.2565,0.18378120628944974,0.029440678677436122,0.039254238236581494,0.03434745845700881,,,,,,,,
0.973,0.068,0.056,0.062,0.011620833825601714,0.0015893440433582887,0.0015893440433582887,0.0015893440433582887,1.162,0.179,0.179,0.179,0.135605550271827,0.021411402674498998,0.020519260896394872,0.020965331785446933,,,,,,,,
0.972,0.06,0.086,0.073,0.013391699751933203,0.002988149897356549,0.002988149897356549,0.002988149897356549,0.876,0.296,0.059,0.1775,0.15880123650253425,0.05352850668624749,0.010705701337249499,0.0321171040117485,,,,,,,,
0.972,0.074,0.06,0.067,0.010065691368859842,0.0024104776123846615,0.0024104776123846615,0.0024104776123846615,1.312,0.21,0.257,0.23349999999999999,0.12489984893457748,0.020519260896394872,0.024087828008811374,0.022303544452603123,,,,,,,,
0.972,0.074,0.054,0.064,0.013613291698694444,0.002532618445766464,0.002532618445766464,0.002532618445766464,1.252,0.191,0.233,0.21200000000000002,0.16147766183684661,0.0249799697869155,0.029440678677436122,0.027210324232175814,,,,,,,,
0.972,0.074,0.09,0.08199999999999999,0.010065691368859842,0.0022418321458671786,0.0022418321458671786,0.0022418321458671786,0.933,0.213,0.091,0.152,0.12489984893457748,0.028548536899331997,0.011597843115353624,0.02007319000734281,,,,,,,,
0.972,0.035,0.07,0.052500000000000005,0.012820257934779422,0.0010570092398128426,0.0010570092398128426,0.0010570092398128426,0.891,0.11,0.039,0.0745,0.15166410227770125,0.018734977340186622,0.007137134224832999,0.01293605578250981,,,,,,,,
0.972,0.042,0.042,0.042,0.0544,0.006,0.006,0.006,1.108,0.051,0.051,0.051,0.489785,0.0231956,0.0231956,0.0231956,1.01,0.12,0.12,0.12,0.59,0.07,0.07,0.07
0.972,0.042,0.042,0.042,0.022,0.011,0.011,0.011,1.108,0.051,0.051,0.051,0.17843,0.00892,0.00892,0.00892,1.01,0.12,0.12,0.12,4.9,2.4,2.4,2.4
0.972,0.042,0.042,0.042,0.0516,0.0044,0.0044,0.0044,1.108,0.051,0.051,0.051,0.622714,0.0294406,0.0294406,0.0294406,1.01,0.12,0.12,0.12,0.27,0.03,0.03,0.03
0.971,0.047,0.08,0.0635,0.01478988332302201,0.001589966326267742,0.001589966326267742,0.001589966326267742,0.884,0.123,0.039,0.081,0.17485978850840847,0.024087828008811374,0.008029276002937125,0.01605855200587425,,,,,,,,
0.971,0.068,0.062,0.065,0.015296376462899665,0.0023760354246664204,0.0023760354246664204,0.0023760354246664204,1.027,0.151,0.1,0.1255,0.18021263917703323,0.026764253343123746,0.0178428355620825,0.022303544452603123,,,,,,,,
0.971,0.075,0.113,0.094,0.045398777889068674,0.01871370934046205,0.01871370934046205,0.01871370934046205,0.855,0.207,0.069,0.138,0.3318767414547345,0.08029276002937125,0.026764253343123746,0.05352850668624749,,,,,,,,
0.97,0.106,0.13,0.118,0.0074472135885528135,0.00423765956725035,0.00423765956725035,0.00423765956725035,0.881,0.257,0.086,0.17149999999999999,0.11419414759732799,0.03300924578985262,0.011597843115353624,0.022303544452603123,,,,,,,,
0.97,0.104,0.116,0.11,0.0021602820291566375,0.0018424401478921793,0.0018424401478921793,0.0018424401478921793,0.876,0.246,0.082,0.164,0.08029276002937125,0.02319568623070725,0.007137134224832999,0.015166410227770126,,,,,,,,
0.967,0.134,0.11,0.122,0.012274051096458335,0.0028510253691565735,0.0028510253691565735,0.0028510253691565735,1.087,0.303,0.202,0.2525,0.14452696805286824,0.041038521792789745,0.026764253343123746,0.03390138756795675,,,,,,,,
0.969,0.136,0.111,0.1235,1,0,0,0,1.02,0.299,0.149,0.22399999999999998,3.1822697224974137,0.9331802998969148,0.4648058663922491,0.698993083144582,,,,,,,,
0.969,0.141,0.115,0.128,1,0,0,0,1.02,0.296,0.159,0.22749999999999998,2.368636420866452,0.6869491691401762,0.3693466961351077,0.5281479326376419,,,,,,,,
0.974,0.127,0.104,0.11549999999999999,0.0033774626661531937,0.0033057075580796985,0.0033057075580796985,0.0033057075580796985,1.022,0.288,0.155,0.22149999999999997,0.09099846136662075,0.0249799697869155,0.014274268449665999,0.01962711911829075,,,,,,,,
0.972,0.148,0.108,0.128,0.005634853063316614,0.006458467732402272,0.006458467732402272,0.006458467732402272,1.062,0.397,0.141,0.269,0.10527272981628674,0.039254238236581494,0.014274268449665999,0.026764253343123746,,,,,,,,
0.97,0.074,0.054,0.064,0.10517999288997992,0.05852327121763315,0.05852327121763315,0.05852327121763315,1.283,0.2,0.245,0.2225,0.5486671935340368,0.08564561069799599,0.1043805880381826,0.0950130993680893,,,,,,,,
0.97,0.111,0.122,0.11649999999999999,0.08380968702114001,0.033608722704157976,0.033608722704157976,0.033608722704157976,0.876,0.234,0.078,0.156,0.43893375482722946,0.11776271470974449,0.03836209645847737,0.07806240558411093,,,,,,,,
0.967,0.099,0.113,0.10600000000000001,0.007251222153933125,0.004823711065496714,0.004823711065496714,0.004823711065496714,0.871,0.364,0.069,0.2165,0.11330200581922387,0.04817565601762275,0.00892141778104125,0.028548536899331997,,,,,,,,
0.971,0.162,0.102,0.132,1,0,0,0,1.17,0.441,0.212,0.3265,5.005807516942245,1.8868798606902242,0.9073081883318951,1.3970940245110597,,,,,,,,
0.974,0.192,0.113,0.1525,0.011749177082366715,0.003986738067341943,0.003986738067341943,0.003986738067341943,1.332,0.61,0.31,0.45999999999999996,0.13738983382803524,0.06244992446728874,0.0321171040117485,0.047283514239518626,,,,,,,,
