M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.068760244628916167e+00 2.722952807617222692e-01 2.469378515625012677e-02 1.816227737792970531e+00 8.370843872070129477e-01 2.361761318359390516e-01 6.467775163976781094e+00 4.324135502870249503e+00 1.393209919294409183e+00 1.183101314521966207e+00 2.371953538742525291e-01 9.932934449503423580e-02 6.757142303374563154e-03
1.110617899902347716e+00 2.720764946289034869e-01 2.335814746093776290e-02 1.904244016113303850e+00 1.081046421386716583e+00 1.164351586914072895e-01 5.594748089690664727e+00 4.295769924785214577e+00 1.699980355172068025e+00 1.244085999555025746e+00 2.357234940280418523e-01 1.157958896914762781e-01 2.033666631053048304e-02
1.058884854003917519e+00 2.699802749023485493e-01 2.281588964843751788e-02 1.781855895019549108e+00 1.047198962402317912e+00 1.791607250976559318e-01 7.064263920114281170e+00 4.300237247018984021e+00 1.427772923769629720e+00 1.207713359041381329e+00 2.323104871458194221e-01 4.899735669173498759e-02 5.627901429051251382e-03
1.063674461425778484e+00 2.676194858398429077e-01 2.159242578125022613e-02 1.988641303222664414e+00 1.119507947753888288e+00 2.022975981445312987e-01 6.990231352848124580e+00 4.318691629890732742e+00 1.530879885344502700e+00 1.190813730193782671e+00 2.310332224699415682e-01 1.246040155959267787e-01 2.238710235901173254e-02
1.056158075195319679e+00 2.751163515625029143e-01 2.376012402343758920e-02 1.860489148437500129e+00 8.946988437499875380e-01 2.381822089843770029e-01 6.067215129169776233e+00 4.352210781282387586e+00 1.425641621868542375e+00 1.149419376491492617e+00 2.379197589921771272e-01 1.849126253269733899e-01 1.270446603806132946e-02
1.037581550781253803e+00 2.821032197265644914e-01 2.327659716796883632e-02 1.800397036621105729e+00 1.060028057128877377e+00 1.868805898437486401e-01 7.195750473090110511e+00 4.304181256370342545e+00 1.392664948512528200e+00 1.190792697045396809e+00 2.434708783086750317e-01 7.567896747674490721e-02 1.261482485060884569e-02
1.131362851562497607e+00 2.632988520507790753e-01 2.358710644531310935e-02 1.975572919921896320e+00 1.436807154296869227e+00 8.753483447265772432e-02 6.154000142724612488e+00 4.273146581586548365e+00 1.787609626201722479e+00 1.287353779287434330e+00 2.284843223369453780e-01 1.118900972916506281e-01 3.545168168514294116e-02
1.044428789062508578e+00 2.794531933593790152e-01 2.436097314453135321e-02 1.818512563964842732e+00 8.468369790038871026e-01 2.450308906250001084e-01 6.664471318085722018e+00 4.332377821049070654e+00 1.326084537218990445e+00 1.158682545308977296e+00 2.437140531526556519e-01 1.027798494357713421e-01 6.255538018227420165e-03
1.044606112792954455e+00 2.693296665039054960e-01 2.197588574218778748e-02 1.931853671875018996e+00 1.206334553222634387e+00 1.802751665039055429e-01 7.771391920070398029e+00 4.306791447426594033e+00 1.431859992316688590e+00 1.190906801637025003e+00 2.320733949568496157e-01 7.100534939853245242e-02 1.625967710415919532e-02
1.116610662109371654e+00 2.661234228515616529e-01 2.446787451171921965e-02 1.883398768554701119e+00 1.325209271972637382e+00 1.181955493164085491e-01 6.496136269832458510e+00 4.273297716990964723e+00 1.678005026845776237e+00 1.279286232897117070e+00 2.305135627695408529e-01 1.113335484209891230e-01 3.200688283266600598e-02
1.113824503417973677e+00 2.693833735351526260e-01 2.161767138671910615e-02 1.943920649414071500e+00 1.116349258300772807e+00 7.433777539062594308e-02 5.320447046676896719e+00 4.298736717979156907e+00 1.757297235562812920e+00 1.240167229406759386e+00 2.323204926028322181e-01 1.301507349927074342e-01 2.137984573486343201e-02
1.113413653808595694e+00 2.622938862304688423e-01 2.352134375000034666e-02 1.886287645507832123e+00 1.246414530273418197e+00 1.437584648437509327e-01 6.315919514685155001e+00 4.287880272411818794e+00 1.653019405934402553e+00 1.256902016468723682e+00 2.267460201128292108e-01 1.054473376902889947e-01 2.269395294493414469e-02
1.089556772460932521e+00 2.687583823242179482e-01 2.246284667968789783e-02 1.951309821289082036e+00 1.352013474609358168e+00 1.641937114257819852e-01 6.418139785605720071e+00 4.300202445551184027e+00 1.605160372366708055e+00 1.225458916743478843e+00 2.332218674782476631e-01 1.249172042813181949e-01 2.755866705191258384e-02
1.120322069824223332e+00 2.677375346679677914e-01 2.295065380859397444e-02 1.909867078613296298e+00 1.101342013671868347e+00 1.485080898437508845e-01 5.543296212419049240e+00 4.297004338800787693e+00 1.789100599576787909e+00 1.254245624131517189e+00 2.293656557418737585e-01 1.486213386855030627e-01 2.302718494084167455e-02
1.095913056152333809e+00 2.659564853515596350e-01 2.303257714843802428e-02 1.976017318359408081e+00 1.397014209472641211e+00 1.424839331054701674e-01 6.539011518171365722e+00 4.303290338098327616e+00 1.594758848195183321e+00 1.224382254332234909e+00 2.310000783254869405e-01 1.135319274355022084e-01 2.502705204501532929e-02
1.125466871093752985e+00 2.671095239257814669e-01 2.428953125000035684e-02 1.894181212402360037e+00 1.175075971191396729e+00 1.196070986328134633e-01 5.855041081740324671e+00 4.281717980120969713e+00 1.718190164684639809e+00 1.271461886405563124e+00 2.317597317957685310e-01 1.168090863686140068e-01 2.744139198524584919e-02
1.127771269531247622e+00 2.564463930664061531e-01 2.307464599609423961e-02 1.934276413574239850e+00 1.416008520019516048e+00 1.071807597656270761e-01 6.357863879099528326e+00 4.281151501487989286e+00 1.714278703323467656e+00 1.273007966214384057e+00 2.216977432005230730e-01 9.951470260216570274e-02 2.558805352441725217e-02
1.020428030273440756e+00 2.814995664062524550e-01 2.194022265625021617e-02 1.913432935546890645e+00 1.066219927734348483e+00 2.266095297851550283e-01 7.348212901723782942e+00 4.325770775855397154e+00 1.342767386487865311e+00 1.151461042601019447e+00 2.441164733705538104e-01 6.550647919166777133e-02 7.888184572647389051e-03
1.126890221679696547e+00 2.917336264648441313e-01 2.558561328125040849e-02 1.854558309570319974e+00 1.057305859863268971e+00 1.205211367187516425e-01 5.269989690054546649e+00 4.244965294689669655e+00 1.902182833692777297e+00 1.328314677631510232e+00 2.545191112729944805e-01 1.606972210715870708e-01 5.167452493178537748e-02
1.066090750488288386e+00 2.680352519531282729e-01 2.244949121093760963e-02 1.837797914062522242e+00 1.154253764160128259e+00 1.964016816406246591e-01 6.762805495147456547e+00 4.311483782614914162e+00 1.449725311761098423e+00 1.196833442408166581e+00 2.317882714644428910e-01 8.038114767988276121e-02 9.332185202137337904e-03
1.123795654785165299e+00 2.463974916992257291e-01 2.316748144531247805e-02 1.829385708984410774e+00 1.047680632812473700e+00 1.766269663085961450e-01 6.415889218547331296e+00 4.299321376325206501e+00 1.563889207624777233e+00 1.244434476182413540e+00 2.127635913245382315e-01 4.449072880587587320e-02 2.763120377705213446e-03
1.112506556640635580e+00 2.715075239257822015e-01 2.354832617187506416e-02 1.784874884765619951e+00 9.290086386718648948e-01 1.498534243164074964e-01 5.323461701925736200e+00 4.296003945362008913e+00 1.701738776689071253e+00 1.248833590815058736e+00 2.328785138492856788e-01 1.845095024982104925e-01 2.443722640884985961e-02
1.124345231933589817e+00 2.649515566406228650e-01 2.424461523437551613e-02 1.943374816406278072e+00 1.326295772949208862e+00 1.418788969726574867e-01 5.832409201117856767e+00 4.299433270231883597e+00 1.677445265031363375e+00 1.246940193304287847e+00 2.307894020242945987e-01 1.420497834695729211e-01 2.704880295073862004e-02
9.839233515625042115e-01 2.895302973632841725e-01 2.176372460937495493e-02 1.812676200683594807e+00 9.437205278320057733e-01 2.502946166992142119e-01 7.916817486849182295e+00 4.328818084823723211e+00 1.211059570441264333e+00 1.126610012500196323e+00 2.501118870547184847e-01 5.730625435996916650e-02 4.239659501082866828e-03
1.052357529296876093e+00 2.740377602539067481e-01 2.002425439453151337e-02 1.886165970214851662e+00 1.159463399902336045e+00 1.581285073242192363e-01 7.077371354732038711e+00 4.273946172932515886e+00 1.694272874000917861e+00 1.242593497853730966e+00 2.315975819078353037e-01 1.024310198031213454e-01 3.060662187126768352e-02
1.119283380859379173e+00 2.651664619140633450e-01 2.291540283203149370e-02 1.880041732421889211e+00 1.058575754394521340e+00 1.223816992187508751e-01 5.666629084655800064e+00 4.290799492365294121e+00 1.710662525367106390e+00 1.255448765104510978e+00 2.291093556781585439e-01 1.193888317465168075e-01 2.160150228375155856e-02
1.021944455078119596e+00 2.738140527343763120e-01 2.156126855468757167e-02 2.049191082031251110e+00 9.717436860351372774e-01 2.605549233398450348e-01 7.445486558322838455e+00 4.350146852303966583e+00 1.308392653627120206e+00 1.121656469300490899e+00 2.389294740307627285e-01 1.140984975954459635e-01 1.476328910810976308e-02
1.105475183105473214e+00 2.655345458984379459e-01 2.329946093750019653e-02 1.901698074218775902e+00 1.109715071777332085e+00 1.767277016601577488e-01 5.786626390766548944e+00 4.314988239980993789e+00 1.608176813201672939e+00 1.217060647987231237e+00 2.300729318892340558e-01 1.362166024250219820e-01 1.582227034114348785e-02
1.128035600097655022e+00 2.798049550781241401e-01 2.440216503906290912e-02 1.925298520996112428e+00 1.172226585937491405e+00 1.158748002929703147e-01 5.343403568541653215e+00 4.272119831525873934e+00 1.830831596564155284e+00 1.287543544371431148e+00 2.436741621145418479e-01 1.690122992450834583e-01 4.454856733913481470e-02
1.112091316406247588e+00 2.644692075195291259e-01 2.400027392578178015e-02 1.931403479980502436e+00 1.362746843749989667e+00 1.467797817382821834e-01 6.191657810141589557e+00 4.299248336843686680e+00 1.621735786827689374e+00 1.239174053543754539e+00 2.300198869056097328e-01 1.130964731532488332e-01 2.258251817218624030e-02
1.091517469238268090e+00 2.651722163085916684e-01 2.402826953125043047e-02 1.942357162109396462e+00 1.315385824707014928e+00 1.368804853515636910e-01 7.125720938108265123e+00 4.291772638690493302e+00 1.565638092978296037e+00 1.238901205018857032e+00 2.297073473458098314e-01 9.981619650260294130e-02 2.705945531951388372e-02
1.143098799316397463e+00 2.614130229492153124e-01 2.359091259765694684e-02 1.996352920898467609e+00 1.497473404296874921e+00 7.978031933593884850e-02 5.972507300662122987e+00 4.273277084040083551e+00 1.821006518878356406e+00 1.293419698164891107e+00 2.272714783715474862e-01 1.285787344152552192e-01 3.970796862230746571e-02
1.042921939453123503e+00 2.719389213867227095e-01 2.349839843750027926e-02 2.037238342285160542e+00 9.713896166992039838e-01 2.808826313476580072e-01 6.972712123693050046e+00 4.358309743460955232e+00 1.312081475935213959e+00 1.123636294582799122e+00 2.384208037878713937e-01 1.272529631439806574e-01 9.644938727411568949e-03
1.095094386230471839e+00 2.678304965820312300e-01 2.328143652343776446e-02 1.916275427734406955e+00 1.117202486328116473e+00 1.689214248046891076e-01 5.901100830466692315e+00 4.318706506574532256e+00 1.548931555288388884e+00 1.203634009454395581e+00 2.333862963526360246e-01 1.104648472035740514e-01 1.178776774108356885e-02
1.115586156738288093e+00 2.527650351562549802e-01 2.316613134765633727e-02 1.841353579101590254e+00 1.122993642578101303e+00 1.473782026367190523e-01 6.496319035459112712e+00 4.291503074829098097e+00 1.594084634549739032e+00 1.251395921682712409e+00 2.177621784425266827e-01 6.033119457364827243e-02 8.582255834139016978e-03
1.080892119140633101e+00 2.723789257812517794e-01 2.340202294921881615e-02 1.905452333984394508e+00 8.717741655273418822e-01 2.058369257812535380e-01 5.744880021332494202e+00 4.331031391080245818e+00 1.521591438111693950e+00 1.184244599654639130e+00 2.366920089177362296e-01 1.410881046083903301e-01 9.352908889627578257e-03
1.126551402343747510e+00 2.799363178710929101e-01 2.405510839843789592e-02 1.936394344726581007e+00 1.230996115722647222e+00 1.108712075195331936e-01 5.749781605535150497e+00 4.251831190971141261e+00 1.876683626699778173e+00 1.316704011264365537e+00 2.442697356697929034e-01 1.378129307550403915e-01 4.930102992514687893e-02
1.090723524414061840e+00 2.694191083984361912e-01 2.317832910156299858e-02 1.953105973144554364e+00 1.315298221679674473e+00 1.495269853515630021e-01 6.641072276214484482e+00 4.292441543199048581e+00 1.617171303774230351e+00 1.237630361465548168e+00 2.337624248761333012e-01 9.113493912006152831e-02 2.335392961492916211e-02
1.012425110351553359e+00 2.797396459960955206e-01 2.241020263671887267e-02 1.851533642089846721e+00 1.028937023925754923e+00 2.262824536132787834e-01 7.969851836335525519e+00 4.316929111500100724e+00 1.298858311186676051e+00 1.159293097849434684e+00 2.412039140103582335e-01 6.705605114119386756e-02 1.015492093937754928e-02
1.112151934570315914e+00 2.704442568359367027e-01 2.176429003906294596e-02 1.970397894042977827e+00 1.283491457031248562e+00 9.820715625000164817e-02 6.077249760815498725e+00 4.263104465347364425e+00 1.853872529651510392e+00 1.291709869842555758e+00 2.332282181052021119e-01 1.009479931640019090e-01 3.549908199620548099e-02
1.119170241210942329e+00 2.696599106445296545e-01 2.373779931640656801e-02 1.912615582519549440e+00 1.133137524414059794e+00 1.178331435546887129e-01 5.683806050635057616e+00 4.290499575362543894e+00 1.720318802206239228e+00 1.256451003557091717e+00 2.338009823986492153e-01 1.208688135998909619e-01 2.390452477848105731e-02
1.055011997558601866e+00 2.765817890625031361e-01 2.397284228515643087e-02 1.809199321777355651e+00 1.011194462890599555e+00 2.063637402343744542e-01 6.945895008371721246e+00 4.307216297675831918e+00 1.405801832129132345e+00 1.196316783001624140e+00 2.396255735659261199e-01 6.838189882512892004e-02 9.171359123161450244e-03
1.118023408691409148e+00 2.585316186523447524e-01 2.114358251953171730e-02 1.986839951660158698e+00 1.373911612304676844e+00 1.001147895507831509e-01 6.212439130691870481e+00 4.280783277867428183e+00 1.781571188116533255e+00 1.268772378717953453e+00 2.227356684838450174e-01 1.004839250529564881e-01 2.829628067001381878e-02
1.090950239746105277e+00 2.843180600585928919e-01 2.103150195312523951e-02 1.913301589843756201e+00 1.038825970703113111e+00 1.128405576171891828e-01 5.245858555135494150e+00 4.282388322122631763e+00 1.820569542568675203e+00 1.251563540315097312e+00 2.441907367338675694e-01 1.501251274094796695e-01 3.357846181148740894e-02
1.099711829101572613e+00 2.757687929687513417e-01 2.436686669921893367e-02 1.793434200195308525e+00 9.624920517578017254e-01 1.562013300781256997e-01 6.017401336624025099e+00 4.281238036949417847e+00 1.667385066877428157e+00 1.261874600093545462e+00 2.377902535928680949e-01 1.291608816347024069e-01 2.480056133894256026e-02
1.133219227539063789e+00 2.675633481445311435e-01 2.464838671875031056e-02 1.899884343261733166e+00 1.188219063476547932e+00 1.521418935546884343e-01 5.726835095431768607e+00 4.284498968098361615e+00 1.774195031896043551e+00 1.276087969627093477e+00 2.313138000747821665e-01 1.550428173229599083e-01 3.259067587397483645e-02
1.118598258789067934e+00 2.617017885742205507e-01 2.302288134765648198e-02 1.870891981445324870e+00 1.125796772949202884e+00 1.512884165039070639e-01 5.899080056464231170e+00 4.294097676580265421e+00 1.684400902584169746e+00 1.252767619582201064e+00 2.256328995870099663e-01 1.276075531342267255e-01 2.127722353359755292e-02
1.087444888671882604e+00 2.669065581054710923e-01 2.302288085937501463e-02 1.850231272460967968e+00 9.435982499999902018e-01 1.854652016601587572e-01 5.994002853047159185e+00 4.318633163472248349e+00 1.511175842836499639e+00 1.200423112027647399e+00 2.315011151571507442e-01 9.518353356570265211e-02 5.736754282690589846e-03
1.087459771972664635e+00 2.698841748046886257e-01 2.314972363281251472e-02 1.864507122070353295e+00 9.241142553710909313e-01 1.586596484375017158e-01 6.244723975737458410e+00 4.298828350842706314e+00 1.567536005016418432e+00 1.225565090806439050e+00 2.334905569897773037e-01 4.207504501359039806e-02 4.096928912060157114e-03
1.103194333007820660e+00 2.789240229492182532e-01 2.246015722656283242e-02 1.935288925292977469e+00 1.086287759765621086e+00 1.092612021484390683e-01 5.589152496570480189e+00 4.278127488357965191e+00 1.799557860925131703e+00 1.264679781682687132e+00 2.413358069809574957e-01 1.202412537981846080e-01 3.134712010330371196e-02
1.107676857910156132e+00 2.691392016601549808e-01 2.439505859375044536e-02 1.931436626464863249e+00 1.234571496093733289e+00 1.730395849609375758e-01 6.138178857954213363e+00 4.299939011448639548e+00 1.640327302583999725e+00 1.238470731932714397e+00 2.338823229835073625e-01 1.333164545493244202e-01 2.556657914142696983e-02
1.118479531738266974e+00 2.582060737304653353e-01 2.292757373046941383e-02 1.974903318847691214e+00 1.521983904296871248e+00 9.372876367187703284e-02 6.707869158023979317e+00 4.280728021317769638e+00 1.707442858299232480e+00 1.269227891494884242e+00 2.232044544435552169e-01 1.019801350201408191e-01 3.188390261256316555e-02
1.044959410644537456e+00 2.734020937500021287e-01 2.146727587890639999e-02 1.860712939941433497e+00 1.242815463867159576e+00 2.119803964843734179e-01 7.134425745947172715e+00 4.306438296549236711e+00 1.444198157092801749e+00 1.191250714021040213e+00 2.359125258470791131e-01 5.289311962929416772e-02 7.820820646793246594e-03
1.113789187988271090e+00 2.646252451171856590e-01 2.403259814453168747e-02 1.927470704101578391e+00 1.298810120605448315e+00 1.440979204101573707e-01 6.584007096939910042e+00 4.282530450487977980e+00 1.671868863091775737e+00 1.266492114889506748e+00 2.295055336176210492e-01 1.245184305761471710e-01 3.402202156036534392e-02
1.131659548339837951e+00 2.611281855468755575e-01 2.367687988281292136e-02 1.925640112304706442e+00 1.289726453613264212e+00 1.248162592773454094e-01 5.918362444030639047e+00 4.286254256987723998e+00 1.720514295686637496e+00 1.268314198274101079e+00 2.265999045887666374e-01 1.415052989412383111e-01 3.220838351387071002e-02
1.098850739746096261e+00 2.656099121093747351e-01 2.292506347656282292e-02 1.903054151855491538e+00 1.257645103515608431e+00 1.624770019531256438e-01 6.365101422812522891e+00 4.294777222896632551e+00 1.622441810806032558e+00 1.239212468929004274e+00 2.298428562568803624e-01 1.001546414636466931e-01 1.951668793414950559e-02
1.012345348632819775e+00 2.792691303710966300e-01 2.064723095703132824e-02 1.895579127441421319e+00 1.091133873046848279e+00 2.224074697265608080e-01 7.513283752197598808e+00 4.322624531996734909e+00 1.345636936018367980e+00 1.151771569747237267e+00 2.411307063754443702e-01 5.713619782012505782e-02 5.817001530194666412e-03
1.080596019042974421e+00 2.694400947265629398e-01 2.276134033203145932e-02 1.883091555664084371e+00 1.180258880371073626e+00 1.863965336914065185e-01 6.490862737261798188e+00 4.303386499425577938e+00 1.550780105873352577e+00 1.217384472820580266e+00 2.331669571087054693e-01 9.404274301004962588e-02 1.483989173058331001e-02
1.086260249023441871e+00 2.696354995117189457e-01 2.215455322265647703e-02 1.896730331054707008e+00 1.220150435058576788e+00 1.813993725585937578e-01 6.438113257928461231e+00 4.292777629298313080e+00 1.652067228318841785e+00 1.237703895732059856e+00 2.319772183342217187e-01 1.004847255656231703e-01 1.884916899848991523e-02
1.026160764160155781e+00 2.761900869140657688e-01 2.231629443359395629e-02 1.956910133789072415e+00 9.967558984374793596e-01 2.470130390625001615e-01 7.340833961303889765e+00 4.339356084774471434e+00 1.308583704400148484e+00 1.136932487921966883e+00 2.404279435411172394e-01 8.937031801877580450e-02 9.069954865903284702e-03
1.059410649414069372e+00 2.908308930664045833e-01 1.886511083984389672e-02 1.896011217285156647e+00 9.568524501953007411e-01 1.324330219726571889e-01 5.486423937372025605e+00 4.270827348312886684e+00 1.874046920695724205e+00 1.252016110522043535e+00 2.444842520669800456e-01 1.353536516307927429e-01 3.329320231407960351e-02
1.104456588378910586e+00 2.642263906249996963e-01 2.219129492187527433e-02 1.937320860351581908e+00 1.137834614257802412e+00 1.321351660156260266e-01 5.933069485259243159e+00 4.304728773244663742e+00 1.645287518110198910e+00 1.227874010916441438e+00 2.288173827905598534e-01 9.668071688289070487e-02 1.464670180300908960e-02
1.030291277343748479e+00 2.706778427734407577e-01 2.167774414062521859e-02 2.000207354980475305e+00 1.012202694335913922e+00 2.631778071289062604e-01 7.459460028039786472e+00 4.341312540862940494e+00 1.325496360811571295e+00 1.136768294881823183e+00 2.355149397557151358e-01 7.930976847777514160e-02 7.464756523873910740e-03
1.138455610351549518e+00 2.743010546874981581e-01 2.431266015625053317e-02 1.991811847167996863e+00 1.307315872558584502e+00 1.044010000000019367e-01 5.608316475383778865e+00 4.268853517525869279e+00 1.851608922488096498e+00 1.297537710031567260e+00 2.400794700906370427e-01 1.626420047942015168e-01 5.022901295684766010e-02
1.097932751953131447e+00 2.614892534179710792e-01 2.358466894531267496e-02 1.862811450195342555e+00 1.097768532714822554e+00 1.862463627929703269e-01 6.260573083994234622e+00 4.312580760972953620e+00 1.508414340970213319e+00 1.212717021568193498e+00 2.272676961771457615e-01 9.510986562719725423e-02 9.783516621383115883e-03
1.009583935058582016e+00 2.806947348632828354e-01 2.251612841796894748e-02 1.881238525878911050e+00 1.012778316894506592e+00 2.213145830078107057e-01 8.055307064412509988e+00 4.318667324078785619e+00 1.292523101468293412e+00 1.154730048525877129e+00 2.422127192644833726e-01 6.315363158372067076e-02 1.057674987752935808e-02
1.097608520996082859e+00 2.728725429687501869e-01 2.305827539062526438e-02 1.908607152832044962e+00 1.203354712890610800e+00 1.428805454101579331e-01 6.571224238328217560e+00 4.270021031725409699e+00 1.709270326160626130e+00 1.273610806825081543e+00 2.360851287589587066e-01 1.327811903105736713e-01 4.110812271994945810e-02
1.076419817871087092e+00 2.697920761718738403e-01 2.252063818359415978e-02 1.984889051269547400e+00 1.248535309570294016e+00 1.901339580078118541e-01 6.515118221690538114e+00 4.320144472670965463e+00 1.526067458252474474e+00 1.192580009048445966e+00 2.347600164508200637e-01 1.305956727666752748e-01 2.233807040449807893e-02
1.076447514648423587e+00 2.659514648437482642e-01 2.351647900390665957e-02 1.960881564941427513e+00 1.265094314941387355e+00 1.570105268554690126e-01 7.417956965230599664e+00 4.297897404259044762e+00 1.518207189097344978e+00 1.221848078573570140e+00 2.302730569273289951e-01 8.935866526127889120e-02 2.453607939481303526e-02
1.119633531738277288e+00 2.649889355468745822e-01 2.443940625000035061e-02 1.920965812500020187e+00 1.227971043457015687e+00 1.699147954101570268e-01 5.877116734012790111e+00 4.305807905772120137e+00 1.680537946396849946e+00 1.241124018359536008e+00 2.292051653474836970e-01 1.643349558466235538e-01 2.697483894071043414e-02
1.097142331542967142e+00 2.661992666015620124e-01 2.255082373046914460e-02 1.909674166015636221e+00 1.346585439941393458e+00 1.134044042968771343e-01 6.936856848534609377e+00 4.265687620453553208e+00 1.708183702980993202e+00 1.279550374584954797e+00 2.292353879556252860e-01 8.381403033576027839e-02 3.096857436200689193e-02
1.098248940429695786e+00 2.782159365234374571e-01 2.279435937500031567e-02 1.858760565917965568e+00 1.025023225585929065e+00 1.271234516601577325e-01 5.973783603735485670e+00 4.262014732669562100e+00 1.779582706386686919e+00 1.286730469174091951e+00 2.399883550898395668e-01 1.141399099679893114e-01 3.261835861430057576e-02
1.057095049316401081e+00 2.742879985351561745e-01 2.295513427734400744e-02 1.895929356933611976e+00 1.174392904785131586e+00 1.942753339843734661e-01 6.935617075912137608e+00 4.314528660455501097e+00 1.443357105186117817e+00 1.187973882701982564e+00 2.379034543724686812e-01 1.023521131295160869e-01 1.677964789926587874e-02
1.096818644042968138e+00 2.646970751953108825e-01 2.254085839843796360e-02 1.957051641601592396e+00 1.423783762695301158e+00 1.464400205078138228e-01 6.425187226048503675e+00 4.301274257872739426e+00 1.609817276880582293e+00 1.227637701762308131e+00 2.295456143597934817e-01 9.630073629218613429e-02 1.981761350840906960e-02
1.053218040527350130e+00 2.752893662109400785e-01 2.300584130859386484e-02 1.819127043945329758e+00 1.105366111816379115e+00 1.869118735351558147e-01 7.061693909697605243e+00 4.301247048104392512e+00 1.440397308118150255e+00 1.203367641013805445e+00 2.375220291992736488e-01 6.312341729281277514e-02 1.029401365165612259e-02
1.113258426269536860e+00 2.736065454101566097e-01 2.357901416015665066e-02 1.896622761718755878e+00 1.202497453613273537e+00 1.133054355468767621e-01 6.119434494163511928e+00 4.262349662231319058e+00 1.777797870100296107e+00 1.293727632165018626e+00 2.369703396765399372e-01 1.126015388144906565e-01 3.645295741435986697e-02
1.078798962890618274e+00 2.713127285156247681e-01 2.383562890625037095e-02 1.979794458496109355e+00 1.161678633789041681e+00 1.995946757812496197e-01 6.548782404263510770e+00 4.320970197640027877e+00 1.499195186575539740e+00 1.192344920779943473e+00 2.368196520492819035e-01 1.377517020216848520e-01 2.369516747910651103e-02
1.057298033691413508e+00 2.730965913085958152e-01 2.244655371093771945e-02 1.876883003417989304e+00 1.128888499023413816e+00 2.200961337890620928e-01 6.758964261688465314e+00 4.314861562599266342e+00 1.457744657550887668e+00 1.188917695096387561e+00 2.365513614826558197e-01 8.634183210825055466e-02 1.046763815270468703e-02
1.135515399902341960e+00 2.752525820312504701e-01 2.517427197265650896e-02 1.855091453125009116e+00 1.065040087402325142e+00 1.490065732421884670e-01 5.470955231197504709e+00 4.267620960388293305e+00 1.802917535936679139e+00 1.298949730670278191e+00 2.391576803819066288e-01 1.729123228639207477e-01 4.309797446074205285e-02
1.005598733886722274e+00 2.738356518554706520e-01 2.022699658203126402e-02 1.999208815429696751e+00 1.044767011718729544e+00 2.465312900390627115e-01 7.574532963375066430e+00 4.352008389909412855e+00 1.262657111865497894e+00 1.109379860270201412e+00 2.379074679670512560e-01 8.477107727092554612e-02 5.597438964694959919e-03
1.123037844238286009e+00 2.688249838867174391e-01 2.192446533203165279e-02 1.934992710449223274e+00 1.139793728027336250e+00 9.498419238281427535e-02 5.453203500333999365e+00 4.280544229421002100e+00 1.829819593127981481e+00 1.272209116343668178e+00 2.316349427340611278e-01 1.419268929200744878e-01 3.190763113309792731e-02
1.140560681152333888e+00 2.611080068359341033e-01 2.407719921875065353e-02 1.966387394042995673e+00 1.487137719726555396e+00 8.433893115234511462e-02 6.314548890825894212e+00 4.264595961785157208e+00 1.798857179037846032e+00 1.305260663061837745e+00 2.270171172753654154e-01 1.135738559476840437e-01 4.047170958107918631e-02
1.122104688476550427e+00 2.753850073242196661e-01 2.455817382812518559e-02 1.939059999023452718e+00 1.094204576171858401e+00 1.411223930664077808e-01 5.580964544569861019e+00 4.286280550743017059e+00 1.735724034673912231e+00 1.263511858684309930e+00 2.403572356561782808e-01 1.787588186944284452e-01 4.209519575826854015e-02
1.117757560546877915e+00 2.685243613281248498e-01 2.339576269531281824e-02 1.892357781738295275e+00 1.155367312011708059e+00 1.187211606445323087e-01 6.122614035876645211e+00 4.266107241808711592e+00 1.771283306496820087e+00 1.290441809666606598e+00 2.318396318472756013e-01 9.585556894802371719e-02 2.849876600129092399e-02
1.026493522949223358e+00 2.737984409179714529e-01 2.282172119140646674e-02 1.977564502929691548e+00 1.056563315917949053e+00 2.567704848632815784e-01 7.122662036888513626e+00 4.358474998566404857e+00 1.246064692574283761e+00 1.113535847281791780e+00 2.396594093388113023e-01 1.127723441026718537e-01 4.731348335319193223e-03
1.095917271972657314e+00 2.651956249999992687e-01 2.306140869140666655e-02 1.928082637695351709e+00 1.325367035644517300e+00 1.660562426757815346e-01 6.395039178254531720e+00 4.302932669056070303e+00 1.581295177699920229e+00 1.224743691118657996e+00 2.302892136850108462e-01 8.102387749139491890e-02 1.441258325975159141e-02
1.132613338378908763e+00 2.708358828124981521e-01 2.407604736328172387e-02 1.942033005371105459e+00 1.234556090820309926e+00 9.492304736328274761e-02 5.514424483761524165e+00 4.281395513617733961e+00 1.797615887605709117e+00 1.276806881625595969e+00 2.354894990836722268e-01 1.399108295588023798e-01 3.359879631635379060e-02
1.081430313964857559e+00 2.953633164062492988e-01 2.143947607421898410e-02 1.825419065917970096e+00 9.337567929687358159e-01 1.105420185546889672e-01 5.017161692456715727e+00 4.272944984757879539e+00 1.825944039471624647e+00 1.260078950099793760e+00 2.525981790323725829e-01 1.702171844616389706e-01 3.766774214472543708e-02
1.114749459472660353e+00 2.656234746093757981e-01 2.136426171875047131e-02 1.972179662597656202e+00 1.297542216796870651e+00 9.987064648437685155e-02 6.058198376048811618e+00 4.272092450070104519e+00 1.824297400789131052e+00 1.279973718090357648e+00 2.288951512594825377e-01 1.105156212590938242e-01 3.415410408080848254e-02
