M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.007342127929704345e+00 2.851722871093802514e-01 2.173197656249990437e-02 1.754102386718756401e+00 9.598435566406077202e-01 1.935683198242169889e-01 6.679355408964330110e+00 4.343342612743518849e+00 1.223296897075257794e+00 1.121509391137135214e+00 2.478042685085229124e-01 1.114931960128322935e-01 2.699577569817631327e-03
9.839939023437634935e-01 2.925235395507863045e-01 2.043565966796867528e-02 1.826737378906275078e+00 1.096029751953092157e+00 2.448765092773399210e-01 7.198253216798900844e+00 4.338835713017829221e+00 1.244605122845882095e+00 1.113575686105811702e+00 2.537682662634194175e-01 5.981474105111848905e-02 1.758867220334797829e-03
9.738956860351688505e-01 2.971507099609421165e-01 2.044395166015612955e-02 1.832107263671892694e+00 1.048932073730440839e+00 2.330343979492147111e-01 7.214691551316580131e+00 4.341717507644780483e+00 1.227275117931918125e+00 1.104536368297926119e+00 2.577040413063573232e-01 7.348510787882096829e-02 4.448468066191350705e-03
9.466923969726732668e-01 3.092302036132877352e-01 2.097394873046849392e-02 1.746989850097667496e+00 8.920680483398197858e-01 2.316166611328062119e-01 7.105450200628268931e+00 4.356085989836687489e+00 1.099572339719902203e+00 1.070612954855787446e+00 2.694411749121823352e-01 8.939073283129649050e-02 1.134615732221866315e-03
1.025407636718758564e+00 2.739751357421907341e-01 1.937807031250001269e-02 1.896384704101585328e+00 1.192340271484348957e+00 2.113494858398436704e-01 6.711236494239620320e+00 4.334418317136658594e+00 1.394463457740625412e+00 1.143934546806118391e+00 2.361863245751927298e-01 1.044543370963621348e-01 9.798777845682249757e-03
1.012555436035165624e+00 2.799590307617196294e-01 1.908038037109377125e-02 1.923326041503938599e+00 1.349704058593730549e+00 2.242336577148416610e-01 6.980155334573995063e+00 4.327291802163435896e+00 1.406736088596155065e+00 1.145526946169868943e+00 2.414057413377901917e-01 7.667946035204374622e-02 9.280583842754092441e-03
9.997420839843890183e-01 2.894638149414111017e-01 2.157457519531230314e-02 1.778231619628914739e+00 1.048298137695290233e+00 1.936408632812475772e-01 7.032792860786563516e+00 4.330869693310813950e+00 1.262222923904813943e+00 1.133645095625102739e+00 2.502227481346958049e-01 1.023230104873096569e-01 9.154319562089051690e-03
1.023606728515624287e+00 2.887842543945335350e-01 2.229990478515624791e-02 1.896674416503920213e+00 1.098373138671852711e+00 1.983431757812484930e-01 6.799904500419539310e+00 4.323736323099335088e+00 1.395940831983814467e+00 1.157131354888781827e+00 2.504976950132586366e-01 1.262673297816913343e-01 2.125745525762962052e-02
1.003197726074227081e+00 2.817660034179700346e-01 2.017664062499997107e-02 1.990664453613298912e+00 1.136528400390605764e+00 2.605965737304680729e-01 6.760471547953470051e+00 4.362830817838467823e+00 1.273932503164619146e+00 1.094709401949037320e+00 2.464575039377984722e-01 1.514422239484188581e-01 1.396054971790829102e-02
1.020953874511736581e+00 2.836412060546936176e-01 2.224520703124995002e-02 1.767710179687514538e+00 9.410833896484145367e-01 2.176815273437489040e-01 6.534598481790500735e+00 4.342042998299157297e+00 1.254603890456832183e+00 1.130128175173015892e+00 2.474406165721683426e-01 9.930071601783586888e-02 1.383290228176775778e-03
9.808298056640699647e-01 2.872729443359419155e-01 2.052036621093727975e-02 1.768917663574226751e+00 1.018528980957009500e+00 2.074383554687460329e-01 7.211899574569572202e+00 4.347782769263842439e+00 1.169625627194392115e+00 1.101454656419744493e+00 2.486036925150263976e-01 1.139590050944729316e-01 5.202146774517158248e-03
1.003556659179707156e+00 2.898047441406315095e-01 2.177528662109361884e-02 1.761300364746107849e+00 9.865816015624747637e-01 2.073555166015605133e-01 6.953128199966430500e+00 4.330081633012698106e+00 1.261132294484335059e+00 1.135883960961769690e+00 2.510925715034738603e-01 6.565527483931421493e-02 1.941883991241396623e-03
9.827369189453278864e-01 2.925557758789115725e-01 2.140621728515609487e-02 1.732136286132818892e+00 9.733554443359192510e-01 1.991102011718716980e-01 7.361669929012592206e+00 4.330557759598109513e+00 1.198375169602898360e+00 1.123983810778954595e+00 2.523113718994351995e-01 7.223096727396641215e-02 2.890899972179408316e-03
9.750538266601714854e-01 2.982906025390687499e-01 2.114590332031234324e-02 1.780390798339857472e+00 9.353106406249718230e-01 2.332116411132767742e-01 6.674541486083445108e+00 4.361727488205589864e+00 1.146215269520006519e+00 1.079817344719687267e+00 2.611215741498539300e-01 1.198585532570085183e-01 2.337079791955833964e-03
9.990607866211079768e-01 2.857906562500048264e-01 2.070713525390609905e-02 1.785186046875008925e+00 1.011049063964827521e+00 1.846056552734355594e-01 6.676461753582851877e+00 4.346060920228127067e+00 1.241079472302509590e+00 1.114126420210816981e+00 2.474599765932964934e-01 1.333755887530584661e-01 7.207428750826582430e-03
1.056679230957040971e+00 2.654532714843793606e-01 2.043116455078132498e-02 1.881700105957062386e+00 1.229504880859344507e+00 2.088781826171884903e-01 6.503733624798682555e+00 4.328266321313709142e+00 1.435309973422892904e+00 1.168823143664929232e+00 2.299349003834630090e-01 8.626242127139792382e-02 5.734163635262740435e-03
1.043174472656263729e+00 2.729419858398493548e-01 2.157903271484368571e-02 1.798890500488299571e+00 1.049415201171849166e+00 1.935761899414061016e-01 6.378188868426968305e+00 4.337494199152991392e+00 1.327777645785627847e+00 1.148527832640931612e+00 2.374508755466182841e-01 1.095248504551945556e-01 3.060749453929557766e-03
9.893062148437610226e-01 2.873662192382852032e-01 1.959678906249986974e-02 1.845016777343770453e+00 1.134771098144506496e+00 2.058558071289033342e-01 7.284826366463934555e+00 4.329054924038576502e+00 1.309860214338523621e+00 1.130392764595681276e+00 2.470320941757462307e-01 7.580529464091681491e-02 7.479860357163797303e-03
9.997476923828225726e-01 2.840371411132849300e-01 1.963427587890622175e-02 1.860890873046897598e+00 1.153741242187475091e+00 2.083244809570287404e-01 7.269338341664257186e+00 4.324643510422824910e+00 1.350575413583384510e+00 1.141975727584603639e+00 2.440119170947234184e-01 7.020492536741144984e-02 8.071186334917946834e-03
9.330017080078248926e-01 3.135162836914111018e-01 2.101207861328108911e-02 1.769821900390631253e+00 8.546378920898212161e-01 2.490084580078058829e-01 7.574934409345116748e+00 4.349097280328633630e+00 1.098280297435442643e+00 1.071371463099616284e+00 2.721034597666699972e-01 6.792380466567969621e-02 2.355774370405174564e-03
1.022004155273450232e+00 2.782486337890677230e-01 2.065619287109374605e-02 1.853960190429717381e+00 1.113409227050751182e+00 2.335778896484371203e-01 6.527739574885645268e+00 4.349731918800227248e+00 1.288488086439485425e+00 1.121061427700841939e+00 2.429602939856726762e-01 1.034046167799860805e-01 2.160766851384403678e-03
1.063147047363287356e+00 2.656367587890660076e-01 2.036037353515628839e-02 1.919024601074249325e+00 1.150682670410132058e+00 1.859727470703142205e-01 6.214780209669041433e+00 4.329132178264327280e+00 1.489700698408737312e+00 1.171022921241354542e+00 2.291339289660293543e-01 1.102257676235429834e-01 9.677443030288694278e-03
9.340038881835976969e-01 3.086801635742244532e-01 2.049938085937471829e-02 1.790405669921879994e+00 8.548255302734123484e-01 2.563333388671795721e-01 7.302163489428095566e+00 4.369572820241298672e+00 1.047644581385043905e+00 1.046085170884604620e+00 2.695634731842714293e-01 1.050654207052899858e-01 1.773558759037374352e-03
1.031766278320321639e+00 2.743589980468802425e-01 2.062889648437497489e-02 1.862300757812523910e+00 1.087996203613251778e+00 2.153313535156250735e-01 6.488577649562333960e+00 4.345211050182552270e+00 1.328199624972949744e+00 1.133010046544566496e+00 2.389606244116129208e-01 1.117109953963423552e-01 5.050832112972698795e-03
9.829948740234456528e-01 2.869777656250051545e-01 2.002054394531235099e-02 1.826325482421890856e+00 1.008642472656222422e+00 2.277231982421844547e-01 6.606725360719276630e+00 4.373609854485066784e+00 1.142913263796247358e+00 1.070052519602782803e+00 2.515160990854757861e-01 1.490960950778665028e-01 2.751944745779808226e-03
1.009420460937514363e+00 2.855280102539116127e-01 2.115975878906250704e-02 1.823304254394555235e+00 1.032331761718719321e+00 2.327318359374985768e-01 6.456227714309846988e+00 4.354737740516336331e+00 1.240087749248564242e+00 1.107660549749982071e+00 2.499287061728800441e-01 1.143603579829704786e-01 1.929669255973097712e-03
1.025637071289072333e+00 2.762020610351612615e-01 2.048379003906252230e-02 1.865509824707055841e+00 1.109757244140595844e+00 2.180481699218745906e-01 6.543774849185648002e+00 4.346960742094738706e+00 1.313994985634951318e+00 1.127297381523747255e+00 2.405599159383767227e-01 1.064523295527868840e-01 3.969507585692084832e-03
9.696029130859483702e-01 2.948009516601613478e-01 2.011726171874983482e-02 1.824312477539081767e+00 1.026853465332000725e+00 2.386109736328083097e-01 7.066612537602956934e+00 4.358477172554714230e+00 1.162224737459367052e+00 1.080733135627401031e+00 2.568359517388362767e-01 9.492158123486514609e-02 1.496922236594781450e-03
9.922970708007914364e-01 2.902119692382856275e-01 2.024781201171864040e-02 1.835850635742200643e+00 1.001320370605445653e+00 2.051874374999984041e-01 7.044457814942591156e+00 4.331892245538361053e+00 1.315164560238694103e+00 1.128437866907465725e+00 2.495286038269152185e-01 9.701056416452243092e-02 1.077237279335238260e-02
9.637435478515665732e-01 2.959072041015670118e-01 2.021554150390603155e-02 1.831391912597666760e+00 1.015088216308566604e+00 2.411047011718699951e-01 7.394929218729007658e+00 4.350318211443798155e+00 1.173501307994248899e+00 1.087834858071502264e+00 2.566850421176996577e-01 9.944421110104886830e-02 6.572247450061717740e-03
1.065613091796886902e+00 2.613511972656298865e-01 2.064528417968757371e-02 1.850820810546913942e+00 1.275777770996063376e+00 2.199292456054703082e-01 6.528914586615987226e+00 4.324543989624208606e+00 1.434206088099516885e+00 1.178142870363209527e+00 2.265436820459519329e-01 6.934948834511202309e-02 1.837335543344689607e-03
9.662150419922049815e-01 3.055865932617249370e-01 2.193038867187484253e-02 1.757378669921882963e+00 8.640271645507587861e-01 2.354964208984326735e-01 7.068474274047046535e+00 4.345738059695411160e+00 1.155337427571693665e+00 1.094685031189613911e+00 2.661279022718852638e-01 7.623898453311815648e-02 2.007979673263962823e-03
1.000376325195325267e+00 2.923204345703180329e-01 2.165375439453108911e-02 1.825023569824231640e+00 9.457211904296661809e-01 2.135096958007792201e-01 6.538902087630463100e+00 4.350192329007398051e+00 1.245568900824675307e+00 1.109054533079137039e+00 2.552258191862484815e-01 1.232673855561653709e-01 7.432843947283697406e-03
1.006808457031267645e+00 2.854842602539121033e-01 2.141167187499988869e-02 1.761028235351572491e+00 9.913868178710735224e-01 1.881417817382793067e-01 6.476877683405644959e+00 4.349921053692785478e+00 1.216382370848395844e+00 1.112652607407148109e+00 2.487485604213663104e-01 1.323873623056042725e-01 3.505164851271856240e-03
1.025593118652355029e+00 2.783911918945369268e-01 2.088764208984371026e-02 1.849197031250021883e+00 1.052226262207002661e+00 2.136530366210931398e-01 6.408627342888875589e+00 4.348588052734074338e+00 1.303010170639706811e+00 1.124911392085412132e+00 2.428628576738136036e-01 1.174504499925479450e-01 4.459839242833526889e-03
9.368350317382763137e-01 3.020857031250046565e-01 2.038406054687484301e-02 1.834896967773437915e+00 8.820499711913813989e-01 2.629894321288993031e-01 7.859439577540240585e+00 4.362792701134289075e+00 1.062165276097972288e+00 1.055620607362578456e+00 2.624726099486220932e-01 8.090646128129289072e-02 8.646638680638830347e-04
9.838457094726729135e-01 2.982746445312554617e-01 2.167825244140612548e-02 1.776964508300791001e+00 9.641414946288825449e-01 2.119677026367151607e-01 7.138432948007001677e+00 4.331558911126009548e+00 1.237161720220611105e+00 1.123226220945759080e+00 2.582039954016263072e-01 7.243163559453949518e-02 5.329546334485747369e-03
9.877330107421987693e-01 2.923511708984429247e-01 2.137192285156231525e-02 1.817424196777354339e+00 9.602122841796640884e-01 2.242435639648405199e-01 6.757169464938833414e+00 4.357018866378342459e+00 1.187729937845432238e+00 1.093292665445724676e+00 2.552539589989497038e-01 1.268126700311119903e-01 6.074015204920343164e-03
1.043631759765634825e+00 2.702616127929731715e-01 2.079676318359374720e-02 1.823759253417997384e+00 1.187624031738250929e+00 2.077292758789059113e-01 6.460202441782127103e+00 4.336050375809713309e+00 1.352899819343557963e+00 1.151219054472433445e+00 2.348277376938871508e-01 1.112227266650730878e-01 5.435621357310961924e-03
1.019793117675795724e+00 2.855537314453180375e-01 2.209342529296863880e-02 1.787929656738292072e+00 9.532108769531065784e-01 1.899949033203109094e-01 5.859226613010716456e+00 4.362304755301262382e+00 1.228589234047603895e+00 1.104022693275332090e+00 2.509713995493456640e-01 1.859882045544948848e-01 6.363001510884118937e-03
1.025566217285168946e+00 2.805404301757860042e-01 2.159154736328109878e-02 1.802805234375010279e+00 1.041015311523417308e+00 1.750328110351556943e-01 6.710497603271584843e+00 4.327708298240098728e+00 1.338757229427246065e+00 1.152344895529622049e+00 2.420818907530234432e-01 1.070832633290602076e-01 8.966117506468234549e-03
9.294118652343799081e-01 3.095521245117224818e-01 2.058970556640614402e-02 1.791990557617190172e+00 8.425900361327924859e-01 2.519294824218689666e-01 7.944961665785715610e+00 4.347858294693287995e+00 1.093624030849319473e+00 1.070672151071377032e+00 2.677524095565775863e-01 6.639884121687521235e-02 2.840392187181530869e-03
9.683694306640657778e-01 2.884803920898467156e-01 1.870552246093735299e-02 1.868132711914078925e+00 1.111692552246068777e+00 2.355421196289023134e-01 7.391723138913197211e+00 4.350726907109015329e+00 1.220810750857812099e+00 1.090761910698835990e+00 2.490907966193852408e-01 1.015856659954678803e-01 7.263785028409156137e-03
1.012034077148451283e+00 2.886800283203178052e-01 2.228948437499986973e-02 1.788305453613288298e+00 9.767550561523237196e-01 1.936223823242173292e-01 6.826365664135577660e+00 4.330362688564277640e+00 1.288543486698208396e+00 1.141064063256896244e+00 2.501371471796455803e-01 9.901585624983709477e-02 8.313690623775456950e-03
9.762485585937474841e-01 2.776324091796905091e-01 2.042794238281237656e-02 1.990187634277344797e+00 1.052959770996072963e+00 2.562475668945295437e-01 7.658144713745247856e+00 4.385684068943315417e+00 1.083508409806949402e+00 1.049636001143007924e+00 2.426508952313826961e-01 1.205357932116374042e-01 6.721383356614474974e-04
9.851178759765796267e-01 2.979213940429746854e-01 2.184017089843734785e-02 1.780342598632820739e+00 9.110386621093535808e-01 2.140583081054654724e-01 6.788145104031752197e+00 4.346836169004380857e+00 1.200426996167778038e+00 1.104462230224714903e+00 2.595254200588411608e-01 1.018882749659707765e-01 4.420290929303594477e-03
1.010159348144546998e+00 2.871385590820370037e-01 2.180148046874995013e-02 1.792905731933610580e+00 9.918942827148149455e-01 2.265035175781230092e-01 6.757882057051433300e+00 4.339069286714924090e+00 1.262170385953190532e+00 1.128224329238113333e+00 2.499973975245131097e-01 8.125685651574200696e-02 1.986648145458868187e-03
1.076413268554697877e+00 2.599012631835990739e-01 2.129131152343751582e-02 1.851235803710966632e+00 1.164262422363249394e+00 1.957399121093765237e-01 6.201507394611366131e+00 4.330817979115797023e+00 1.433013504347304456e+00 1.175846115489620702e+00 2.259797110687660759e-01 1.051692376041388349e-01 4.229398167487938114e-03
9.915912250976655073e-01 2.848994448242208599e-01 1.962422607421867443e-02 1.912277649414085179e+00 1.180373664550755874e+00 2.449615908203102155e-01 7.062718631919269185e+00 4.349756219894894471e+00 1.267810190123947800e+00 1.104552888892357254e+00 2.475491362395095540e-01 1.006413839988826719e-01 7.275784429009301592e-03
1.020517942382823007e+00 2.859603867187548443e-01 2.220581494140611706e-02 1.817778201660162019e+00 9.834242133788899665e-01 1.854980361328118499e-01 6.592345519208905991e+00 4.332004549123731785e+00 1.330005249770392250e+00 1.144430167536771625e+00 2.474221485478315941e-01 1.313500066824057622e-01 1.350325162351839574e-02
9.623074160156378509e-01 2.998626914062550997e-01 2.036437841796857884e-02 1.818380741210954943e+00 9.962936782226260446e-01 2.426893188476512975e-01 7.082569319332181479e+00 4.358283641966492539e+00 1.150532825600845133e+00 1.076689507495112386e+00 2.613923360155424591e-01 9.016190896795726883e-02 1.518065834580933741e-03
1.049708558105473477e+00 2.739503457031279843e-01 2.085562451171872264e-02 1.941877479980494314e+00 1.144027874511693410e+00 2.041923056640637391e-01 6.186016498156468479e+00 4.337610943297554478e+00 1.442452010061189949e+00 1.153045262259478898e+00 2.385215045780642307e-01 1.377014516578360104e-01 1.485789760257167497e-02
9.973061948242297747e-01 2.814980493164082054e-01 1.963602539062498514e-02 1.953076269042994362e+00 1.091299676757783832e+00 2.558801870117170529e-01 6.631098891585572197e+00 4.372415271907331480e+00 1.217657233273662376e+00 1.078622863139912624e+00 2.469105863115997890e-01 1.324704167634294660e-01 3.598928229856433302e-03
9.736963364257861242e-01 2.840532851562532768e-01 2.045638476562489441e-02 1.961032322753905932e+00 1.027980260742163088e+00 2.706032729492162114e-01 7.343233867136967241e+00 4.382273561989757482e+00 1.104578426513666223e+00 1.052731246796543285e+00 2.487000860369893429e-01 1.324100888467499015e-01 3.465399902921157630e-03
1.087713068359370538e+00 2.676017626953116624e-01 2.095856884765639680e-02 1.981098733886748953e+00 1.213231347167956331e+00 1.321145092773447216e-01 5.710348238790500908e+00 4.319793962475495519e+00 1.622435747050979371e+00 1.196804389863778351e+00 2.315654726284173126e-01 1.227597934738571955e-01 1.559713397880023271e-02
1.040411058105478626e+00 2.778785175781295358e-01 2.199909472656250489e-02 1.844615692382833183e+00 1.022021249023411293e+00 2.081250024414064981e-01 6.441550054252153323e+00 4.334993484710772726e+00 1.356475089488421437e+00 1.150803934294555075e+00 2.420094614349979356e-01 9.679248605236633052e-02 5.418636787313529588e-03
9.470319345703025471e-01 2.883738569335977941e-01 1.863970605468724673e-02 1.866789971679693405e+00 1.026294745605439207e+00 2.494207167968695571e-01 7.860019632797263789e+00 4.368115387826992269e+00 1.091854521195243288e+00 1.055693621983994301e+00 2.498367007342526536e-01 1.056015394735920487e-01 2.699987379819469326e-03
9.848835854492309361e-01 2.802846630859388566e-01 1.848820605468742134e-02 1.991032973632827829e+00 1.137666207519502759e+00 2.759536411132786360e-01 6.964323443428227733e+00 4.373082169334848501e+00 1.213684779443949591e+00 1.070739664688070025e+00 2.451215106498811636e-01 1.220600631645303025e-01 4.118526539496510791e-03
9.658121113281342707e-01 2.970203818359422043e-01 1.997218408203102480e-02 1.802669229492200431e+00 1.011389736328097255e+00 2.239507031249952096e-01 7.146364734134961871e+00 4.349979826287201590e+00 1.183041029708151726e+00 1.089870479342711862e+00 2.576245392897863473e-01 9.246603181618461009e-02 3.818568342338567699e-03
1.064757329589849810e+00 2.715915576171893941e-01 2.162889794921884698e-02 1.916346736816443297e+00 1.160139280273421392e+00 1.912914228515639470e-01 6.081300186156029852e+00 4.331246918120376321e+00 1.462480957836824080e+00 1.168785219063909198e+00 2.366632568586594654e-01 1.011072988669582257e-01 7.587421307852916345e-03
9.482139331054764142e-01 3.021665541992242243e-01 2.061905957031224049e-02 1.762131054199224112e+00 8.872677534179448378e-01 2.365820698242123987e-01 7.304794612593964231e+00 4.361101228889937786e+00 1.078011066776588756e+00 1.065306892485095691e+00 2.630640299149669126e-01 1.021615070442915968e-01 1.441103947509687249e-03
9.781376240234486152e-01 2.896548447265657189e-01 1.971885351562489494e-02 1.879733946777366382e+00 1.107506399414034615e+00 2.435268266601531839e-01 7.167804466255467410e+00 4.354233992165548628e+00 1.213107308094104608e+00 1.090890678537174141e+00 2.517728541800003383e-01 9.085355754383989124e-02 3.905700467871630992e-03
1.034050748046883461e+00 2.828377846679737684e-01 2.220966894531238925e-02 1.867518877441422420e+00 1.002793736328104091e+00 2.025852485351559151e-01 6.139873887307742528e+00 4.347576262380187018e+00 1.330708468658577726e+00 1.131057902745222332e+00 2.476353816388391083e-01 1.463583696235435938e-01 1.097906857072709387e-02
1.039239275878917734e+00 2.736534887695349916e-01 2.058209179687492049e-02 1.838598803222673439e+00 1.087914632324197273e+00 1.773929892578122169e-01 6.059771568241159478e+00 4.344988915793427608e+00 1.353031723396604491e+00 1.137307627860457249e+00 2.378987621757869264e-01 1.560997669950585087e-01 8.741494663400279849e-03
9.887522285156367108e-01 2.928246328125038711e-01 2.079877294921872455e-02 1.861235447753925687e+00 1.067486513183562913e+00 2.400695517578088634e-01 7.034683262417778415e+00 4.343802148989091449e+00 1.253708224192406018e+00 1.110216411416233839e+00 2.546712366707565844e-01 8.165718878330964492e-02 5.229411767935853578e-03
9.865311035156325570e-01 2.839941606445345879e-01 1.968410937499989397e-02 1.905732158691427092e+00 1.069431710449189943e+00 2.496588945312470387e-01 7.098073670821370307e+00 4.360301236579270601e+00 1.207607225363478420e+00 1.087941668883777968e+00 2.474402727615756525e-01 1.100006024653679138e-01 4.944045425427113019e-03
9.954348149414162794e-01 2.897437377929734659e-01 2.055078271484366004e-02 1.858887314941424007e+00 1.048308514160129823e+00 2.253856762695286564e-01 6.875610450633402593e+00 4.344230932609200124e+00 1.276803699111226820e+00 1.114195302379692443e+00 2.516960878712919958e-01 9.814922268459971844e-02 7.114462121866971592e-03
1.024206678710948948e+00 2.784901196289102376e-01 2.052856054687500487e-02 1.899940750976588655e+00 1.110109261230443289e+00 2.239957788085936707e-01 6.521603376057820256e+00 4.347101657876272895e+00 1.328578322477887763e+00 1.126065474226586316e+00 2.428151725641056191e-01 1.091973507568889529e-01 6.302694262122709133e-03
1.028470206054697300e+00 2.820632001953179424e-01 2.179496777343732303e-02 1.822932905761729616e+00 1.024565626953104935e+00 1.797723657226558414e-01 6.414261604371422010e+00 4.336405955652071320e+00 1.336379405582990287e+00 1.142884447981584062e+00 2.448596494330441686e-01 1.326881097494645168e-01 1.098750393302861707e-02
9.722930380859438060e-01 2.891527387695358442e-01 2.004851025390608221e-02 1.871431841796891593e+00 9.893183168945038908e-01 2.456050747070281370e-01 7.011947333609692912e+00 4.374016283376186642e+00 1.124040251202247154e+00 1.062684617844158907e+00 2.529691561929514609e-01 1.247687593752898755e-01 1.661371389739665699e-03
9.409756259765658104e-01 3.042939643554741780e-01 2.048259130859348895e-02 1.775250526855475242e+00 8.806306528320063665e-01 2.420014291992119149e-01 7.262129737236097782e+00 4.369120791640764168e+00 1.051780110895273568e+00 1.051117520706233321e+00 2.655698376302217945e-01 1.107764555100070186e-01 1.094997560017220428e-03
1.015794572753919489e+00 2.814887622070370576e-01 2.089801855468741837e-02 1.806191927246117324e+00 1.081368852050751839e+00 2.137699765624986592e-01 6.866669081922284867e+00 4.333195938883264375e+00 1.302907921827501703e+00 1.139262478580440385e+00 2.439599837400722171e-01 7.607411409837400162e-02 2.925120573609637023e-03
9.900888466797010956e-01 2.916156342773490451e-01 2.058064892578108374e-02 1.808902899902356642e+00 1.001707100097635195e+00 2.034140302734352146e-01 6.683647845764363105e+00 4.348984606521902663e+00 1.239378488956857094e+00 1.105355858420011828e+00 2.533367863940988451e-01 1.233758818177263794e-01 7.115610384260756538e-03
1.001220828125014783e+00 2.867880961914121007e-01 2.085561816406244356e-02 1.815254049804709391e+00 1.028527076660125994e+00 2.291351884765604197e-01 6.503950188468036409e+00 4.358619436204662634e+00 1.213448310239507943e+00 1.098323062998802779e+00 2.509815407171729351e-01 1.216489440429572022e-01 1.992541606999837130e-03
9.884819331054772729e-01 2.882121459960989562e-01 2.042358349609354334e-02 1.804971664550793387e+00 1.018885045410132584e+00 2.109288413085905756e-01 6.811565842869455878e+00 4.353562934722100763e+00 1.205387010066176989e+00 1.098477656425939974e+00 2.505431394711829518e-01 1.268400983068491139e-01 6.213886169799616270e-03
9.852705385742338562e-01 2.952592153320365287e-01 2.222144384765614711e-02 1.742475873535158648e+00 8.852037680663874530e-01 2.112586181640589700e-01 7.072399343327981036e+00 4.340231104781197224e+00 1.179649524264497318e+00 1.113019046667751866e+00 2.562231054015229326e-01 9.421432980685601200e-02 3.931584242060525390e-03
9.444659731445358419e-01 3.033201069335986211e-01 1.999300634765599841e-02 1.821616760742196917e+00 9.500533554687243809e-01 2.397399916992129509e-01 7.683557609462217997e+00 4.347584199168348817e+00 1.148321417435310909e+00 1.079937478560342390e+00 2.623811140021570232e-01 8.066963204642306484e-02 5.424404855968944020e-03
9.902483979492215926e-01 2.787277084960965712e-01 1.934819824218740950e-02 1.913993824218765294e+00 1.088800839843725443e+00 2.368686777343731453e-01 6.915430438023477677e+00 4.371684308455155765e+00 1.190693434643888216e+00 1.076732286723856014e+00 2.432262769167080618e-01 1.425518548364840266e-01 5.632502036208920579e-03
9.790689506836056655e-01 2.899977089843783218e-01 1.981043115234365146e-02 1.899094555664086137e+00 1.095657832519501440e+00 2.522340810546841450e-01 7.045601086512045086e+00 4.359741317990299514e+00 1.201808207408735951e+00 1.084080160280444405e+00 2.528954944451189957e-01 9.510948444761400944e-02 2.769337183839006705e-03
9.644598217773533433e-01 2.993662172851601633e-01 2.032633740234359582e-02 1.843485016601578153e+00 1.003996023437472296e+00 2.355292397460893861e-01 7.155270958014142479e+00 4.353670074628801068e+00 1.183947368226558439e+00 1.084195062960344735e+00 2.603256318313687534e-01 9.187450603767953472e-02 4.663434893173056504e-03
1.026799267578137886e+00 2.781727929687555223e-01 2.111720361328114914e-02 1.806666291015641912e+00 1.050499499999973718e+00 1.946102265624992944e-01 6.551201510806977879e+00 4.338078057123040843e+00 1.312696806581262754e+00 1.139091833787668984e+00 2.414040214484067803e-01 1.041834309236380623e-01 4.300901784678245326e-03
1.011834544433601213e+00 2.847603017578156370e-01 2.090100244140620511e-02 1.897517850097675041e+00 1.105288516601536042e+00 2.270595571289048542e-01 6.799264116949694348e+00 4.340615019904256577e+00 1.323094548085110178e+00 1.127902398287105035e+00 2.476936697560291056e-01 1.128325102965853088e-01 1.178799072646129209e-02
9.813863818359490621e-01 2.897408378906295989e-01 1.978498632812483726e-02 1.800480860351584722e+00 1.133859969238252052e+00 2.244848452148398010e-01 7.152519074550747646e+00 4.342106053456239678e+00 1.223558308365809477e+00 1.108407334012160961e+00 2.508817626501141929e-01 7.769492026905147619e-02 2.217103398446378971e-03
1.058163614257821683e+00 2.671630380859407183e-01 2.070768945312504231e-02 1.895775775390662110e+00 1.225533069335911440e+00 2.137026235351579539e-01 6.280212399160515879e+00 4.335351702739650648e+00 1.422810805810166057e+00 1.159844863274503091e+00 2.325463955426360363e-01 9.796880395418237908e-02 4.641039682014126179e-03
9.997817070312620125e-01 2.873389467773484474e-01 2.052838281249994359e-02 1.832177290527365221e+00 1.105730177734347119e+00 2.162950322265602132e-01 7.136080149439276710e+00 4.329598064185375073e+00 1.304591464878255724e+00 1.135059260092203148e+00 2.483247874645778397e-01 6.718731706488563493e-02 5.017929449149742538e-03
1.016509094726570472e+00 2.873344765625052144e-01 2.206549755859356712e-02 1.839540437011730312e+00 9.575352060546670208e-01 2.122972773437486471e-01 6.407876341286010913e+00 4.347310151585156213e+00 1.284035995645021799e+00 1.121944722292628649e+00 2.510348350228956971e-01 1.410550148067919451e-01 1.113600239697619398e-02
1.010746301269539904e+00 2.850070800781290270e-01 2.080751074218734412e-02 1.851785500976573573e+00 1.066061640624976548e+00 1.967071821289047839e-01 6.772545821456161796e+00 4.334785883855340138e+00 1.331246159199358070e+00 1.135523854652420450e+00 2.466015363092247392e-01 1.198382186126924209e-01 1.260081202614377754e-02
1.052540114257814796e+00 2.763997504882851342e-01 2.174488623046863522e-02 1.914942882812515679e+00 1.053655689941384477e+00 1.936716059570320614e-01 6.096329405162745019e+00 4.335593324214704225e+00 1.440529969196008730e+00 1.157681734518526850e+00 2.406986625238130839e-01 1.593546640760206690e-01 1.905459492213734327e-02
9.723021948242314139e-01 3.005057451171918026e-01 2.240847949218745597e-02 1.736939538085938706e+00 8.331012036132625642e-01 2.306588554687452608e-01 7.261838350411303544e+00 4.341407082368246684e+00 1.146787576673145903e+00 1.104100206668640949e+00 2.609931540776234127e-01 8.211146087482398825e-02 2.698631682168307466e-03
