num_trees variable r2 ev sigma diff
2 age 0.892295325776 0.892298919081 1.3330344088 0.189208510926
2 X_c 0.910242374467 0.910368031188 1.54399716569 0.0361863201861
2 mass_cc 0.722528582917 0.72266598597 0.805600876656 0.00339383742644
2 Y_surf 0.46976093452 0.469897838778 1.85545420207 0.0319015043797
2 L 0.990848669806 0.990848675147 1.37505775208 0.114136765998
2 radius 0.970727915252 0.970737366697 1.47220572609 0.0223735445247
2 M 0.909093948103 0.909276426637 1.93504328186 0.046033
2 Y -0.140666448749 -0.135687664724 2.04063273964 0.02525725
2 Z 0.939977252256 0.939977509326 1.35514018692 0.000409
2 alpha -0.161995278431 -0.161678639175 2.09981981814 0.2077635
2 overshoot 0.137763759691 0.14002535245 1.55549984823 0.03899875
2 diffusion 0.185201497268 0.187566185583 1.42673121812 0.00924125
2 age 0.893526999438 0.893595002795 1.37956552069 0.192671068966
2 X_c 0.914123311706 0.91412358702 1.53324563034 0.035373412759
2 mass_cc 0.734750717285 0.735610799011 0.786987372354 0.00338583368
2 Y_surf 0.496450627969 0.498913192026 1.83785838483 0.031325594708
2 L 0.985718639857 0.985733880327 1.39386274107 0.121196603396
2 radius 0.950406399187 0.95041907903 1.50093064658 0.0224931218753
2 M 0.909436437884 0.909438500485 1.9690941901 0.0463625
2 Y -0.156093917886 -0.155212292632 2.09201494044 0.0254115
2 Z 0.943596172258 0.943596271219 1.36141122809 0.000475
2 alpha -0.193980897758 -0.193716058815 1.98123523395 0.2049565
2 overshoot 0.190476451615 0.194357333926 1.68562106338 0.038923
2 diffusion 0.0420144404542 0.0463084880502 1.36565682013 0.010468
2 age 0.891185569357 0.891285998825 1.38716555294 0.194163357386
2 X_c 0.918312178126 0.918401233722 1.52829643848 0.0345987351381
2 mass_cc 0.749374746211 0.750400018886 0.735062996599 0.00308289310573
2 Y_surf 0.448798378098 0.449920393534 1.81646391143 0.0310278607847
2 L 0.990430116999 0.990433285531 1.38208752256 0.114968437485
2 radius 0.969266860483 0.969275697224 1.50743522522 0.0225641228531
2 M 0.906967768899 0.907261536419 1.91718120416 0.046582
2 Y -0.135727080582 -0.12952163826 2.09286670098 0.0258545
2 Z 0.942845450298 0.942865345829 1.4087342849 0.0004335
2 alpha -0.206038027629 -0.205838118393 2.11580772787 0.213257
2 overshoot 0.222509999623 0.224188235541 1.55987161234 0.0387735
2 diffusion 0.208205215747 0.209168660678 1.56038647343 0.01142425
2 age 0.903665202749 0.903742022245 1.36708908395 0.191933478025
2 X_c 0.91170769725 0.911717659198 1.53921859905 0.0358959313118
2 mass_cc 0.751441633918 0.752417549839 0.770868510974 0.00322350832892
2 Y_surf 0.458698530691 0.460062147947 1.86372928417 0.032348736645
2 L 0.985929235699 0.985930020446 1.36411523274 0.117509150835
2 radius 0.949405330634 0.949409108443 1.51079121883 0.0231205904291
2 M 0.91365673915 0.913848214866 1.87836528852 0.045044
2 Y -0.145333743631 -0.141066073601 2.09166790878 0.025599
2 Z 0.931127199887 0.931141133005 1.33453923964 0.000474
2 alpha -0.195497045205 -0.195492812366 2.06457404854 0.208374
2 overshoot 0.139655228016 0.143622889589 1.55661034949 0.04081725
2 diffusion 0.137422976972 0.139675763788 1.51674641148 0.01351425
2 age 0.890633086021 0.891076715072 1.35863422266 0.193185487151
2 X_c 0.910312501004 0.910336024986 1.53426034645 0.0356797415509
2 mass_cc 0.743250602534 0.743769617371 0.789935967821 0.00341427809187
2 Y_surf 0.457589786855 0.457939738842 1.83236224425 0.0312415428724
2 L 0.987581701025 0.987586360763 1.36540487573 0.113263356774
2 radius 0.961088425591 0.961093256483 1.47049314358 0.0223651533023
2 M 0.912021115189 0.912021801577 1.894244725 0.046582
2 Y -0.106450457799 -0.10614473967 2.0849390451 0.025591
2 Z 0.935992291678 0.935993720864 1.31683168317 0.00041475
2 alpha -0.220604928732 -0.220218584987 1.99824765091 0.204224
2 overshoot -0.00492168314023 -0.00491175049762 1.55198127029 0.0412105
2 diffusion 0.0343678180101 0.0394428110818 1.42656823534 0.01132675
2 age 0.89824100607 0.898254398054 1.33575013655 0.192671590773
2 X_c 0.912733381712 0.912774638565 1.49953955811 0.0357864788984
2 mass_cc 0.730217347993 0.730272033188 0.752347367009 0.00311880813154
2 Y_surf 0.461768930914 0.466309214061 1.8949347845 0.0314814742567
2 L 0.991422291777 0.991423172899 1.39549012086 0.113936395247
2 radius 0.971885841073 0.971907830527 1.50189098937 0.022605916603
2 M 0.914571445596 0.914572425457 1.91233487218 0.045264
2 Y -0.106313993007 -0.10570287492 2.0240578924 0.02531225
2 Z 0.93430955105 0.93431081766 1.33677561305 0.0003655
2 alpha -0.208437491301 -0.207515017316 2.06028196074 0.2109375
2 overshoot 0.163888771447 0.163898270548 1.54880772491 0.037377
2 diffusion 0.215698535409 0.216225049934 1.42141091252 0.009715
2 age 0.893679831214 0.893683691119 1.3635035645 0.183680893818
2 X_c 0.913654478496 0.913689245211 1.53168030025 0.0353943381144
2 mass_cc 0.747363272822 0.747443695504 0.762448611954 0.00320108143212
2 Y_surf 0.487238120542 0.488675071371 1.83795861451 0.0311980006511
2 L 0.99112370529 0.991130702716 1.3952612236 0.119729263103
2 radius 0.971816061249 0.971818988813 1.4804513603 0.0219113219828
2 M 0.907627519899 0.907742919734 1.9557193897 0.04757125
2 Y -0.163108487641 -0.158007649138 2.13087157628 0.026221
2 Z 0.929983030325 0.929991555491 1.36744464393 0.000428
2 alpha -0.171666741163 -0.171431527419 2.15791175625 0.213013
2 overshoot 0.135844075798 0.137146529384 1.60461326951 0.037586
2 diffusion 0.212986550762 0.213324218707 1.39219330855 0.009606
2 age 0.890182241603 0.890263485747 1.36703621182 0.189700316876
2 X_c 0.920127469017 0.920178731731 1.53740331469 0.034705563768
2 mass_cc 0.74011971179 0.740214737037 0.770253591954 0.00328942288716
2 Y_surf 0.459715477185 0.460022537324 1.8778377848 0.0320811750311
2 L 0.987065075457 0.987075550376 1.41545366843 0.121901587104
2 radius 0.960942166358 0.960942590481 1.53671409565 0.0232075587853
2 M 0.908327223574 0.908372683662 1.92061352582 0.046362
