M Y Z alpha diffusion overshoot age log_g radius Y_surf X_c mass_cc
1.110075654296884373e+00 2.488183862304753913e-01 2.232752587890620907e-02 1.833645784667994771e+00 1.044037452148409262e+00 1.861725366210966737e-01 6.551441401275431176e+00 4.298282099426794289e+00 1.239308453012393896e+00 2.142463514764051669e-01 4.970066527349576574e-02 3.514964004050181393e-03
1.083612048339842815e+00 2.668544057617182608e-01 2.314252685546910882e-02 1.949852502929706910e+00 1.151984358886699589e+00 1.665507954101571875e-01 6.794430936264022058e+00 4.297621801454951651e+00 1.225295821163211674e+00 2.306336128293688947e-01 1.010249133252172637e-01 2.275247302656044704e-02
1.084768381347660071e+00 2.650781733398449580e-01 2.270249414062521301e-02 1.885896437500026224e+00 1.158467198242171925e+00 1.647899848632818909e-01 6.721777856215698677e+00 4.292545321302582373e+00 1.232640759621529192e+00 2.282498259572411925e-01 6.891858021634057752e-02 1.299188477681086258e-02
1.083049724609372877e+00 2.699598793945315323e-01 2.452593554687516886e-02 1.879474006835942790e+00 1.018268086914044801e+00 1.794064204101574744e-01 6.908807181759240024e+00 4.291392262720117756e+00 1.234366716045383949e+00 2.335418564797205332e-01 1.097404653693336424e-01 2.594975736486323722e-02
1.065074953125002333e+00 2.629329057617197374e-01 2.277745068359371058e-02 1.964175458496091764e+00 9.383656552734235268e-01 2.255253730468784745e-01 7.419118918868976564e+00 4.308736587332272272e+00 1.200803244768569922e+00 2.276355149231300556e-01 1.099871940856144148e-01 2.355794547813874762e-02
1.100042894531245929e+00 2.649580268554685980e-01 2.386353369140657016e-02 1.976623439941424643e+00 1.138378565917949947e+00 1.670483969726575812e-01 6.526957921588999234e+00 4.301237200231484259e+00 1.229862377366290671e+00 2.302834357672766952e-01 1.194986040422893886e-01 2.607882220351869298e-02
1.101899382812507211e+00 2.553878823242238250e-01 2.307930273437505328e-02 1.856331675292992145e+00 1.038683691894503269e+00 1.982380664062527997e-01 6.426400214701431857e+00 4.309568762666661002e+00 1.218919607828596430e+00 2.215171286040518994e-01 7.235925638173242025e-02 6.487840786659003489e-03
1.087736013671879665e+00 2.619328354492217459e-01 2.332678222656257502e-02 1.887973118652354954e+00 1.056218794433568142e+00 2.053370439453144347e-01 6.725938011397615490e+00 4.305573845205973527e+00 1.217532742409819457e+00 2.270682320704811852e-01 9.809663155823730718e-02 1.594001429279234480e-02
1.073483885253905035e+00 2.668717539062532840e-01 2.489060351562507115e-02 1.942575783691398827e+00 9.430956269531109992e-01 2.461323696289088869e-01 6.888995280946978994e+00 4.326932161152966749e+00 1.180897096388969780e+00 2.333593277819742962e-01 1.291167231496218037e-01 1.775109545465417341e-02
1.098149216796880934e+00 2.647735087890643602e-01 2.346452001953138258e-02 1.880597621093770044e+00 1.065121990722642353e+00 1.564203754882823039e-01 6.608521698396084609e+00 4.280533616766782679e+00 1.257705025023770018e+00 2.280726298060793689e-01 6.105630770325188444e-02 1.386779618650400142e-02
1.073775844726565731e+00 2.731587670898443787e-01 2.349239013671897483e-02 1.874348158203135384e+00 1.079199987304672925e+00 1.725590151367199510e-01 6.812537630966401636e+00 4.287671557342895845e+00 1.234072837023801661e+00 2.354468655333807892e-01 1.003135103152654750e-01 2.421185383440116815e-02
1.111918144042969292e+00 2.620125175781265470e-01 2.437534716796876944e-02 1.873260049316434861e+00 1.006003936035148483e+00 1.631191391601582996e-01 5.611579182524411458e+00 4.324277570559936557e+00 1.204293363636241843e+00 2.291491956421176923e-01 1.415855844406941622e-01 1.120551476086024088e-02
1.072358201171874414e+00 2.682445644531248341e-01 2.319256787109397547e-02 1.940256959960949379e+00 9.981045624999852484e-01 1.808504892578142176e-01 7.152608839653860073e+00 4.294321694431772585e+00 1.224190974963380363e+00 2.315648308659597754e-01 9.122761302866640165e-02 2.348231696279993660e-02
1.074923347167963783e+00 2.767827670898443393e-01 2.234760937500025746e-02 1.926843156738291096e+00 1.047997627929674103e+00 1.667477861328135746e-01 6.577801875738432891e+00 4.278481217753427934e+00 1.247753796323719744e+00 2.380783563241601619e-01 1.268547571483677749e-01 3.700792463338851979e-02
1.100902228515630910e+00 2.595276328125033505e-01 2.285020117187499394e-02 1.853463240722685201e+00 1.022806617187489886e+00 1.543224497070323498e-01 6.330551729362928981e+00 4.297226235551919515e+00 1.234904861794951847e+00 2.236224381334506184e-01 6.299011021855145664e-02 7.335559523504513353e-03
1.081242609375007824e+00 2.614654238281286514e-01 2.289044921875008770e-02 1.879123618652354111e+00 1.038752039550756789e+00 2.142664921875018780e-01 6.721280289032592670e+00 4.310972077979885242e+00 1.206788714196403767e+00 2.264762251438126039e-01 9.002953713584950501e-02 1.120664330664454013e-02
1.092053704101568545e+00 2.653977680664084127e-01 2.172988085937514399e-02 1.886419072265642871e+00 1.050547495117177155e+00 1.516346733398448721e-01 6.181275755919981130e+00 4.294037468037206651e+00 1.234746109255586255e+00 2.282425508167857664e-01 9.548030112518726686e-02 1.716250965141597265e-02
1.101345348632809307e+00 2.775151386718749946e-01 2.331108447265652084e-02 1.911998140625017939e+00 1.083211503417960797e+00 1.393590014648447006e-01 5.718297688810950241e+00 4.287862879532649885e+00 1.248825128367761383e+00 2.405463167196974505e-01 1.485481576047566199e-01 3.419274303029603418e-02
1.102832466308597326e+00 2.683222788085948829e-01 2.433108789062516861e-02 1.865783573730482425e+00 1.063223415527329685e+00 1.513318842773450357e-01 6.321053803905323676e+00 4.285249569697102245e+00 1.253439304632312901e+00 2.319611176137503505e-01 9.924500621543126677e-02 2.173465182568572532e-02
1.079313604003911298e+00 2.711417944335944297e-01 2.159754638671889868e-02 1.904257244628918322e+00 1.011096431640616800e+00 1.430735039062509817e-01 6.283607835558769672e+00 4.285019057610134574e+00 1.241304188642113004e+00 2.316774137342922923e-01 8.948467437510687628e-02 2.027292946847477489e-02
1.078763736816406249e+00 2.669589501953136268e-01 2.389163623046880111e-02 1.866809647949216444e+00 1.013851657714826215e+00 1.871700327148458631e-01 7.305351320539584137e+00 4.280404173926704914e+00 1.247816612753565924e+00 2.302363656539916648e-01 8.627353119168655604e-02 2.354886448584142533e-02
1.097957543945319525e+00 2.620570102539093726e-01 2.515923925781262532e-02 1.859676493164066358e+00 9.004478593749829507e-01 2.101799096679724255e-01 6.361696965398218495e+00 4.315291499019085819e+00 1.210724707753709994e+00 2.287259586682658663e-01 9.593027713821181135e-02 8.114366732311863520e-03
1.066086585449221857e+00 2.698799038085960000e-01 2.376256054687513747e-02 1.939344262207035152e+00 9.431119448242041292e-01 2.251797001953145527e-01 6.971540151522795270e+00 4.315521796879186134e+00 1.191634656864649200e+00 2.346712507451152174e-01 9.963003013342661141e-02 1.683085706254767652e-02
1.106380534179690622e+00 2.608780634765653916e-01 2.347248046875007738e-02 1.853441009277362328e+00 1.070074903808575728e+00 1.596293227539075932e-01 6.198824433933749489e+00 4.298627053023750477e+00 1.236579554341207254e+00 2.254435053282973223e-01 1.085542427431682999e-01 1.690867002455637494e-02
1.080401084960943336e+00 2.664532827148468064e-01 2.352175927734391492e-02 1.890386059570326793e+00 9.913610957031039339e-01 2.019262080078140509e-01 6.834531876711896992e+00 4.300144165835636301e+00 1.220462399352244987e+00 2.308030489351310111e-01 6.307176566230797421e-02 1.119633662130456973e-02
1.091140746582031307e+00 2.702410268554695794e-01 2.403635351562527153e-02 1.882541700195322631e+00 1.079877964843736216e+00 1.732799287109383635e-01 6.554359463217680926e+00 4.287797295589078850e+00 1.243935648138385419e+00 2.334556219539115074e-01 1.074397425978505793e-01 2.534153858700815415e-02
1.105179848144537846e+00 2.597490556640663084e-01 2.440230419921868288e-02 1.833998504882838665e+00 9.398965893554598328e-01 1.789722089843781283e-01 6.126940417543326411e+00 4.313063299289670915e+00 1.215779234886966931e+00 2.259295518632908617e-01 8.800027325843093329e-02 5.683430587003867121e-03
1.113481513671878309e+00 2.582253740234417561e-01 2.300259423828132990e-02 1.841959989257825558e+00 1.080648642089822475e+00 1.610494130859390360e-01 6.296604596860137626e+00 4.284271620186357765e+00 1.261010518530737201e+00 2.221762902954940722e-01 1.003731335414314585e-01 2.110357844231284044e-02
1.075436419433599688e+00 2.669360209960965347e-01 2.415294873046890806e-02 1.960379806640635714e+00 9.467658994140522033e-01 2.422486230468788304e-01 6.183668991307314400e+00 4.344608980251956076e+00 1.159397582429788853e+00 2.345941166360448749e-01 1.427989248930404131e-01 1.047120852291468646e-02
1.093940146972662175e+00 2.607984799804715648e-01 2.272835791015639928e-02 1.887069364746124300e+00 1.087468400878885966e+00 1.895802587890645374e-01 6.413233515568567356e+00 4.307019411978859402e+00 1.217801976730888081e+00 2.261389950862302822e-01 6.366969086873695838e-02 7.391570154157069139e-03
1.097327061035159979e+00 2.660164638671897452e-01 2.324151611328131861e-02 1.855510424804704295e+00 1.073420488281235041e+00 1.637342290039079662e-01 6.310258563162066459e+00 4.291053353826033145e+00 1.241937839598297622e+00 2.295010208395088791e-01 1.054987964512162230e-01 2.111650108100512555e-02
1.081645016601566978e+00 2.749372021484354223e-01 2.263338720703124418e-02 1.879973118164093293e+00 8.961556684570332054e-01 1.322734780273437383e-01 5.883546981334712989e+00 4.304130068437033607e+00 1.214613362601552060e+00 2.376737129766794132e-01 7.021854219984775825e-02 7.251308189985471511e-03
1.117982234863277302e+00 2.626261723632812295e-01 2.405278417968781390e-02 1.907700273925803547e+00 1.204769947753890680e+00 1.366264970703134074e-01 6.256308787301690266e+00 4.285036128422599511e+00 1.262183264328428978e+00 2.273609181236758980e-01 1.067993907914981389e-01 2.469656792058901734e-02
1.092900180664063026e+00 2.625914360351576105e-01 2.270709765625018514e-02 1.907731981445320857e+00 1.146549436035138037e+00 1.476882978515639822e-01 6.862504114741252437e+00 4.279873162303594825e+00 1.256037282138494859e+00 2.254387370164105397e-01 8.973805223936347220e-02 2.415194440689021407e-02
1.051001508300788201e+00 2.716967719726580133e-01 2.351628222656257719e-02 1.878460380371098859e+00 9.288342304687333684e-01 2.150480732421884145e-01 7.297058312018588566e+00 4.311680823923264683e+00 1.187911437033867257e+00 2.350733029563923937e-01 8.942947142946526540e-02 1.496415014249006040e-02
1.095069599121097026e+00 2.698087011718766082e-01 2.360410351562515149e-02 1.842881679199231515e+00 1.008851371582020651e+00 1.464068193359386316e-01 6.323884681092978077e+00 4.282442045304518885e+00 1.253320365743677334e+00 2.324373465743902467e-01 9.804720986828847906e-02 2.144875340648097137e-02
1.120771100097656570e+00 2.599796391601594259e-01 2.434358740234379356e-02 1.829984636718761770e+00 1.027420360839825797e+00 1.514877001953141011e-01 5.778054892450063207e+00 4.302927743858307785e+00 1.238714759294011314e+00 2.257753515360426677e-01 1.515939768423590628e-01 2.024550397953698080e-02
1.039908461425792074e+00 2.871120532226543176e-01 1.896918994140632184e-02 1.882406314453135110e+00 9.637394873046819521e-01 1.221468222656259955e-01 5.867049439969073354e+00 4.292576640405366462e+00 1.207657143323082716e+00 2.432474825317615108e-01 9.549710470306448096e-02 1.829930525521203041e-02
1.107388231933587264e+00 2.638803281249992305e-01 2.404925585937529517e-02 1.949498972167987398e+00 1.163122711914043705e+00 1.582576752929700514e-01 6.493321812917140612e+00 4.293943334393262923e+00 1.244065854593366938e+00 2.290660504240607243e-01 1.230484457607067678e-01 2.901962272530720505e-02
1.078728786132814310e+00 2.664604506835963060e-01 2.332101171875006554e-02 1.889569397460947764e+00 1.020912197753881978e+00 1.941665224609389617e-01 6.949027009777249297e+00 4.297698830484963040e+00 1.223048168590891827e+00 2.306046984492187701e-01 8.234926036819634199e-02 1.719039129445814121e-02
1.071651187988282405e+00 2.683143334960964577e-01 2.358517285156265866e-02 2.006270548828136047e+00 9.710007548828019086e-01 2.434056625976598331e-01 5.881643938221381873e+00 4.358979251542487887e+00 1.139120890675643816e+00 2.368502177533675646e-01 1.763666048362965699e-01 1.236190224757276190e-02
1.077838125000011082e+00 2.642709160156295201e-01 2.306169042968757299e-02 1.832665810058608846e+00 9.624458491210696742e-01 2.027352241210954031e-01 6.787832834776550861e+00 4.302329743236400716e+00 1.215527373285370638e+00 2.282962194037445880e-01 4.724658393708644488e-02 4.997901382000262058e-03
1.076863101562503644e+00 2.691822299804701446e-01 2.297523291015652128e-02 1.913381025390645362e+00 1.100118156738264297e+00 1.915190395507822274e-01 6.544313738969743888e+00 4.307764214795482438e+00 1.207615282071558882e+00 2.333123369228063959e-01 8.971271866608848677e-02 1.387128837283581329e-02
1.073258874023443443e+00 2.671096904296896835e-01 2.327507763671896046e-02 1.895212347167978928e+00 1.009782715332011582e+00 2.055298012695323806e-01 6.905131857153224750e+00 4.303616257809132151e+00 1.212117202379099812e+00 2.311239653915434789e-01 8.153095953700963128e-02 1.288497695647028082e-02
1.087951461425781696e+00 2.645330620117197773e-01 2.321589111328143870e-02 1.905458734375011121e+00 1.104770287109354765e+00 1.664123496093762311e-01 6.932070444032420120e+00 4.288191823556189775e+00 1.241220530429857805e+00 2.282080269491019164e-01 9.097454393745270373e-02 2.250314893541911082e-02
1.099074789062502555e+00 2.603210151367211234e-01 2.377168896484393654e-02 1.876949245117201626e+00 1.086534899902322771e+00 1.889092280273453883e-01 6.465263528778242730e+00 4.305743716724682812e+00 1.223798050161627460e+00 2.256018050419370258e-01 1.114312160919976175e-01 1.604383787960061286e-02
1.078309477539074024e+00 2.719173862304686828e-01 2.054896875000004897e-02 1.835520240234381317e+00 8.857453603515533791e-01 1.356993833007822670e-01 5.799523640484291143e+00 4.293122036124261243e+00 1.228254457495491447e+00 2.322211660020925550e-01 1.053723746043196130e-01 1.539181403118082547e-02
1.092645268066401831e+00 2.641610888671874213e-01 2.422569580078145005e-02 1.911261534667977102e+00 1.111259653320295193e+00 1.656359697265639419e-01 7.042636127127133605e+00 4.286661429181439331e+00 1.246542154443518680e+00 2.283612612738868675e-01 1.029249520765737197e-01 2.614679945987774187e-02
1.114263182617184711e+00 2.627770659179677892e-01 2.184367431640656110e-02 2.003905969238298113e+00 1.202025258789056084e+00 1.043126479492202385e-01 5.637291172627861613e+00 4.308126049708389971e+00 1.226832508784058140e+00 2.275570222905395623e-01 1.342288450305560987e-01 2.207229256507365484e-02
1.056156535156259180e+00 2.665069492187521205e-01 2.190275439453135201e-02 1.931736479003918427e+00 9.919122055663855964e-01 2.186424101562512157e-01 7.020770620981191534e+00 4.319574535838603069e+00 1.180430951514027882e+00 2.307722859838508833e-01 8.618756820679569775e-02 1.163648386890007470e-02
1.090562594238280836e+00 2.678153657226565731e-01 2.276278271484406118e-02 1.920723447265640926e+00 1.163750858398422849e+00 1.637908574218762126e-01 6.442618382098546093e+00 4.293750453949974677e+00 1.234671231862488394e+00 2.313917252924972690e-01 1.076431576807235224e-01 2.364930963975959977e-02
1.087911562500000651e+00 2.634186508789079784e-01 2.280692480468775665e-02 1.950921875976581399e+00 1.118273394042948565e+00 2.046510898437517156e-01 6.445159063665775179e+00 4.314688945474159709e+00 1.205050813858730585e+00 2.291038113868121562e-01 9.972197806531533926e-02 1.412488691043867206e-02
1.071090224609378527e+00 2.798386562500008723e-01 2.081254003906268801e-02 1.930167784179701140e+00 1.044467025878899502e+00 1.508592685546883416e-01 6.272563281556243986e+00 4.268257775802240417e+00 1.260345500047117095e+00 2.390336788477989971e-01 1.235834065093177475e-01 3.947727530088634973e-02
1.106169455078131358e+00 2.603675405273469523e-01 2.332824218749990006e-02 1.850217659668009551e+00 9.254028208007747391e-01 1.533333359375013416e-01 6.023309167163564126e+00 4.307283830076962694e+00 1.223432166291379186e+00 2.258190506422333155e-01 6.256813384813721124e-02 3.272962172738133179e-03
1.075127837890635263e+00 2.606506972656295051e-01 2.189298828125010865e-02 1.864614208007832730e+00 1.086819611816379316e+00 2.045486713867195605e-01 6.871623329122416912e+00 4.305209998523370274e+00 1.210018263929736992e+00 2.247112251631490365e-01 5.679123827677202974e-02 6.902339176904014398e-03
1.083353586425788606e+00 2.656873940429712033e-01 1.980343359375014503e-02 1.877066926269536307e+00 9.799590678710805580e-01 1.439096376953135359e-01 6.152699658306135078e+00 4.279505132446967508e+00 1.250773828580560076e+00 2.260388450679620131e-01 9.448008831180690348e-02 2.121922458498563466e-02
1.089968591308596357e+00 2.700637358398444987e-01 2.246911279296889830e-02 1.908358039550802632e+00 1.073089204589836365e+00 1.365410756835941930e-01 6.499353377036189983e+00 4.275500178991245015e+00 1.259937975180818848e+00 2.320275710548706793e-01 7.041086002833560342e-02 1.951566811104739688e-02
1.085428642089839579e+00 2.643130766601551329e-01 2.268081689453152819e-02 1.967572268066416941e+00 1.091846534179671036e+00 1.557127041015643476e-01 7.000447054734006969e+00 4.289423772659449519e+00 1.238078284098536486e+00 2.279609820177538881e-01 9.981724624703711135e-02 2.718756424442962671e-02
1.091452046386717667e+00 2.658924399414060447e-01 2.349143310546888616e-02 1.899315626464850748e+00 1.080359079101546493e+00 1.709182202148454566e-01 6.859148142224596789e+00 4.282991666159503552e+00 1.251098897026423629e+00 2.292849565351611496e-01 1.078315417379910324e-01 2.914510619663179813e-02
1.072294113281253347e+00 2.665999609375012680e-01 2.278542822265637591e-02 1.919149572753918731e+00 1.041501908203106508e+00 1.936555595703138011e-01 7.015207689420610571e+00 4.301586727925260867e+00 1.213859896619314815e+00 2.303821787804420929e-01 8.852957283538581690e-02 1.799802842011172591e-02
1.085449220703130324e+00 2.741171240234372974e-01 2.335377343750010687e-02 1.874970349121121815e+00 9.984977675781264717e-01 1.348245083007814371e-01 6.208038502945319337e+00 4.292206380585296799e+00 1.233264014318243396e+00 2.364462606930993194e-01 8.075781969987370912e-02 1.559423838770379253e-02
1.096372250488282907e+00 2.638108315429709139e-01 2.442619042968768167e-02 1.843737812500011453e+00 1.073026438476540001e+00 1.781023081054696755e-01 6.557982044327512305e+00 4.300045425658504783e+00 1.229810998471160710e+00 2.285586024229774027e-01 1.066936440397617536e-01 1.705050211995548168e-02
1.097132646484376917e+00 2.636880688476569978e-01 2.223858886718773492e-02 1.918854889160183097e+00 1.157430705078112076e+00 1.468823291015634303e-01 6.335281421500866372e+00 4.293223470848529288e+00 1.238759301179873429e+00 2.272515146854624801e-01 8.211566209407654415e-02 1.572618121287099741e-02
1.105077029785151543e+00 2.663739394531249305e-01 2.570525585937516802e-02 1.911347372558592772e+00 1.030834279296858558e+00 1.786600590820336398e-01 6.789031049454314015e+00 4.286644560300735485e+00 1.254262709534729403e+00 2.316362305740515271e-01 1.306418278760000939e-01 3.308419897311098978e-02
1.091920499023433244e+00 2.637740258789071368e-01 2.139027880859407926e-02 2.005846608398447639e+00 1.211300774414050041e+00 1.307445405273456041e-01 6.556002474695613813e+00 4.290706478036510063e+00 1.239526849642929696e+00 2.268322881858191586e-01 1.087425135157401024e-01 2.838781988269885662e-02
1.088945600097660948e+00 2.702770122070324854e-01 2.362154980468772827e-02 1.874065881347671603e+00 1.066449441406236431e+00 1.558887548828133407e-01 6.555571309965460003e+00 4.284510530653717453e+00 1.246630982971982604e+00 2.329826360083584458e-01 8.698938389052916775e-02 1.998240823333004637e-02
1.091149916015627941e+00 2.689303046875009540e-01 2.462854638671903296e-02 1.884634667968763555e+00 1.079254953613263179e+00 1.795982309570323121e-01 6.576757999910809005e+00 4.296409646410005223e+00 1.231397172968899056e+00 2.331889037549934041e-01 9.955480430159836802e-02 1.936166275460396088e-02
1.091814340820311369e+00 2.656005073242190817e-01 2.310877099609403088e-02 1.932001959472671837e+00 1.166561555664043182e+00 1.745647968750010104e-01 6.469415480361653259e+00 4.302850766159997953e+00 1.222727995645515708e+00 2.302279249269979233e-01 1.149861448416083648e-01 2.229119302363883476e-02
1.109668642089843837e+00 2.560968022460969884e-01 2.183126904296890311e-02 1.930453049316432024e+00 1.157929391113264428e+00 1.417104677734381535e-01 6.322564644436972969e+00 4.290672159668678987e+00 1.249317790451395904e+00 2.199983683900932352e-01 8.516398301324894227e-02 1.731161718528355375e-02
1.059694413085941145e+00 2.685429931640637147e-01 2.247032373046900511e-02 1.984314437011725829e+00 9.991886625976391656e-01 2.099592026367197439e-01 7.164720011607985661e+00 4.312437878368152511e+00 1.191812011596245391e+00 2.325157493282223042e-01 8.675469185786753579e-02 1.681938002355964218e-02
1.087417139160161250e+00 2.581508369140663728e-01 2.317873486328121679e-02 1.862594420898451952e+00 1.037380937499979394e+00 2.028238569335972796e-01 6.325846758251591595e+00 4.327180012802673836e+00 1.191794739689644445e+00 2.242212769648394000e-01 1.366164129861662802e-01 1.226946493085067161e-02
1.064247827148438796e+00 2.671673422851590374e-01 2.278248974609370717e-02 2.002130167968750207e+00 9.030732905273304301e-01 2.464349604492228063e-01 7.015614781882329787e+00 4.322021731096404196e+00 1.181925226472903434e+00 2.328965457962776653e-01 1.220300376751683874e-01 2.262154221522153646e-02
1.068959852539062672e+00 2.719060566406250601e-01 2.322540527343771449e-02 1.933799278320323278e+00 1.024085263183577288e+00 1.948468061523450645e-01 6.845382721809317950e+00 4.304447892678773258e+00 1.208065688994230946e+00 2.354658580705724924e-01 1.112516720296371497e-01 2.391263474535727795e-02
1.103522051269535176e+00 2.557352656250039269e-01 2.293612207031261313e-02 1.876044665527367483e+00 1.094333291503882144e+00 1.912995698242207776e-01 6.401593652307207449e+00 4.307234374897910278e+00 1.223376976256557391e+00 2.215338515563995969e-01 8.891594983152052711e-02 1.059085061564947125e-02
1.067473477539063742e+00 2.600280771484410614e-01 2.305709423828136706e-02 2.054769351562500734e+00 9.325262070312357876e-01 2.636927978515664073e-01 7.506320680244344068e+00 4.322440401985877756e+00 1.183065513761663246e+00 2.264594304401329472e-01 8.164882935616868398e-02 1.617094095563487155e-02
1.114729245605470931e+00 2.663916972656259485e-01 2.469071386718759559e-02 1.853188177734391706e+00 1.044243919433583079e+00 1.426158378906260404e-01 5.945473695846023254e+00 4.292031694047411250e+00 1.250301835603178979e+00 2.307751875027701238e-01 1.205365792994840396e-01 2.184440242558074313e-02
1.075002772949218199e+00 2.611570781250032169e-01 2.345016064453132529e-02 2.013298105468748656e+00 9.561634877929512388e-01 2.483861967773474955e-01 7.272051476696923089e+00 4.317397281513463803e+00 1.194507874815768478e+00 2.275798231415842587e-01 9.411500075690523714e-02 1.853222597012845960e-02
1.090703398925782830e+00 2.660530585937516124e-01 2.365128759765648681e-02 1.912546678710957737e+00 1.078593541015608670e+00 1.935092563476580874e-01 6.365240452194270482e+00 4.309700483810086524e+00 1.213167134042045570e+00 2.312841566466321552e-01 1.013448889986823392e-01 1.427877955531724891e-02
1.083453902343758379e+00 2.684250712890647317e-01 2.314497314453128202e-02 1.870697264160191775e+00 9.278681298828067581e-01 1.724460493164084729e-01 6.455091742861202242e+00 4.298047332171006651e+00 1.224459883617062150e+00 2.320288853368804027e-01 4.682256464839929661e-02 4.605110144582653074e-03
1.059402083984381848e+00 2.797807709960950517e-01 2.013969091796889710e-02 1.915038940429695247e+00 1.043413635253900074e+00 1.516561586914075554e-01 6.244599652595682393e+00 4.286978510336642678e+00 1.226319138784655927e+00 2.391299909925774514e-01 1.198248616410978046e-01 2.980398301668753594e-02
1.092220173828119645e+00 2.712871884765637454e-01 2.245917675781269537e-02 1.911369103027359184e+00 1.054114051269518626e+00 1.530366191406267451e-01 6.275384423798799460e+00 4.280389330325297337e+00 1.254841573496517482e+00 2.333533089400697536e-01 1.325684878997413496e-01 3.451449924035086825e-02
1.097981174804688154e+00 2.728567031250017649e-01 2.403883691406271186e-02 1.820844421386719425e+00 9.974657050781103873e-01 1.486227915039078362e-01 6.190447847957787353e+00 4.276212486935008883e+00 1.264854305862192607e+00 2.348183519111841089e-01 1.305767817640080541e-01 3.085628118133672618e-02
1.093299014160156846e+00 2.691579804687508903e-01 2.179617431640647196e-02 1.934179953125012563e+00 1.099560629394520150e+00 1.490929511718764033e-01 6.060295240019730301e+00 4.294856603561559183e+00 1.234714831849910155e+00 2.322031569971695075e-01 1.227293312692984278e-01 2.567365624753152262e-02
1.070540656738288909e+00 2.687337329101593952e-01 2.411058154296895698e-02 1.884078187988286857e+00 9.288443964843546841e-01 2.266189204101581312e-01 6.726725391687116584e+00 4.318589323794808088e+00 1.190071058210801391e+00 2.340100578900533856e-01 8.767440407155201176e-02 9.191650806615886057e-03
1.110594859863283990e+00 2.697131425781263969e-01 2.561126318359404491e-02 1.840325973632807921e+00 1.025246338867167095e+00 1.668249204101577843e-01 6.423019180529884409e+00 4.273393435577055754e+00 1.275980640674681643e+00 2.335323617201355839e-01 1.155969595872347183e-01 2.963108986073295995e-02
1.061068753906257989e+00 2.690166606445339448e-01 2.287576953125016258e-02 1.913701673828136718e+00 9.683523740234154520e-01 2.313758452148453604e-01 6.740591146112405951e+00 4.324294015746102282e+00 1.177007071194562160e+00 2.341384041698180707e-01 8.889262014081546204e-02 8.684178807372489040e-03
1.095550252441408690e+00 2.658082065429696050e-01 2.299054541015640649e-02 1.911059906250035079e+00 1.108113769531241077e+00 1.533077958984386535e-01 6.234580255316701347e+00 4.301700888376364773e+00 1.225912360943341328e+00 2.302074779981841401e-01 7.327563681086839142e-02 1.091067016895499835e-02
1.083446297851563989e+00 2.685060610351568400e-01 2.250678076171890724e-02 1.940558836425801958e+00 1.055791450195300962e+00 1.785575898437515574e-01 6.175965276634140189e+00 4.313227619958682979e+00 1.205380312763107087e+00 2.328051122417703067e-01 1.109806266608334979e-01 1.465151212520023408e-02
1.092311076171878392e+00 2.597292460937528635e-01 2.249158007812512156e-02 1.917321850097680969e+00 1.069384712402326798e+00 2.011909458007844487e-01 5.978015842183480366e+00 4.331870915513309050e+00 1.186140680438797279e+00 2.266123210421401857e-01 1.325345807377164564e-01 1.099599401101697405e-02
1.113344701660154312e+00 2.678627006835953006e-01 2.447520556640623776e-02 1.837745265136735195e+00 9.983341870117098393e-01 1.628878662109395914e-01 5.716114936641858435e+00 4.299102492378149343e+00 1.239562020014633337e+00 2.327531223545111772e-01 1.508631689115488561e-01 2.445061329563624763e-02
1.062473388183601486e+00 2.706976191406273435e-01 2.290389355468777297e-02 1.927923359375015133e+00 1.011953388671855469e+00 2.309426455078138207e-01 6.701091855841948330e+00 4.319699351972941415e+00 1.183977071792944757e+00 2.353462491269398549e-01 8.313893945067618585e-02 9.215748744650593960e-03
1.105436188476564219e+00 2.703718051757824647e-01 2.387779052734383470e-02 1.855163083007830283e+00 1.017539505859368587e+00 1.430481767578137275e-01 5.900448710907181038e+00 4.290290374756382086e+00 1.247482315667899799e+00 2.338070187389524601e-01 1.171394331339167538e-01 2.296733713052629897e-02
1.074876216796876394e+00 2.676987338867198862e-01 2.282318750000026167e-02 1.974873149902355296e+00 1.042647483398419617e+00 2.119959731445326956e-01 6.637623154780867729e+00 4.316440171270750525e+00 1.195335798661553817e+00 2.325284450914745782e-01 1.052954769911638860e-01 1.636516954649685010e-02
1.070720278320314689e+00 2.635543461914079955e-01 2.349085400390633904e-02 2.008865896972653609e+00 9.464025839843654975e-01 2.185197739257853933e-01 7.587951485788831718e+00 4.299862825308779612e+00 1.216086903999698432e+00 2.283702315175613895e-01 9.537650421571337855e-02 2.668923268252090114e-02
1.103419832519533461e+00 2.633397534179707233e-01 2.344047412109385997e-02 1.867416644042989349e+00 1.073091362304672503e+00 1.529409750976575555e-01 6.323474371622893386e+00 4.291109148121738492e+00 1.245281962297355438e+00 2.272378433880045956e-01 9.434129082075860817e-02 1.818078422077137185e-02
1.074110338867190428e+00 2.649868720703148495e-01 2.292602441406264846e-02 1.969061151855479697e+00 1.014530000488263806e+00 2.232153544921899602e-01 6.690934452947279176e+00 4.324043651731702020e+00 1.184742383920068365e+00 2.308199546175093153e-01 1.081100400500694253e-01 1.444781686114999554e-02
