M Y Z alpha diffusion overshoot age log_g radius Y_surf X_c mass_cc
9.822231333007918064e-01 2.845263354492218455e-01 1.980121240234364657e-02 1.870443240234384019e+00 9.384618144531023942e-01 2.387944907226535463e-01 7.387111248532582941e+00 4.348447987656542502e+00 1.100211167129905299e+00 2.463527459511757889e-01 9.165876065750347412e-02 4.551185684784473176e-03
1.003483540039082911e+00 2.863712441406298104e-01 2.185012744140623492e-02 1.750154524902349573e+00 9.895669233398241005e-01 2.074370097656227097e-01 6.824357020723955003e+00 4.338610083951324192e+00 1.125236692935602800e+00 2.482233949640913206e-01 9.908940708230798422e-02 2.657292604668396851e-03
1.035163643554705359e+00 2.756824584960980706e-01 2.147558154296872607e-02 1.768262903808594189e+00 9.898682065429551535e-01 1.565791503906249771e-01 6.033553063484943024e+00 4.340296827927460299e+00 1.140719226214972792e+00 2.377477384009391848e-01 1.633030886521375791e-01 8.242876472622812090e-03
9.972133398437684759e-01 2.851630063476610077e-01 2.064104443359360275e-02 1.758967191894547533e+00 1.102648490722631047e+00 2.073243564453097487e-01 6.876309937168922026e+00 4.341966629327409066e+00 1.117314090961644135e+00 2.471416157173821071e-01 9.804676112220568618e-02 2.170283758402404093e-03
9.798137436523640664e-01 2.883690874023486228e-01 1.981547070312483783e-02 1.780104465820324000e+00 1.068813913574196972e+00 1.913185620117164865e-01 6.992850228672003787e+00 4.343245570366618402e+00 1.106497072064010156e+00 2.473000724786912630e-01 1.022488128672670304e-01 3.886311697578960240e-03
1.000976487792982761e+00 2.783518881835957415e-01 2.008726660156246943e-02 1.982379096191418499e+00 1.060571733398416372e+00 2.459816196289056900e-01 6.905407170518410354e+00 4.363442420928561383e+00 1.092170878628298869e+00 2.424200312829138393e-01 1.364608800624271534e-01 9.907041129082944098e-03
9.985112021484495726e-01 2.815431699218786110e-01 2.102925439453129375e-02 1.923163291015631104e+00 9.246507250976331305e-01 2.717605527343731620e-01 7.049588086143414145e+00 4.361708892363362011e+00 1.092003674034219163e+00 2.460091332340056391e-01 1.124448221860211844e-01 4.284489795127225178e-03
9.852977856445450655e-01 2.864582128906264513e-01 1.912967431640613322e-02 1.949348548828144123e+00 1.157301047851539977e+00 2.390911440429676071e-01 6.994927724129168745e+00 4.348403120959154933e+00 1.102655662292580718e+00 2.471657967909054177e-01 1.185028501396323680e-01 1.263838127106001012e-02
9.969035024414166779e-01 2.725019702148462342e-01 1.956009277343745412e-02 1.969373483886728504e+00 1.015003988281228064e+00 2.623430747070300550e-01 6.980469433135714219e+00 4.380261998217410913e+00 1.068343513563563274e+00 2.385881014001305089e-01 1.456167200083397228e-01 3.082852480864206601e-03
9.816115517578327676e-01 2.863429775390672338e-01 1.940185205078105019e-02 1.779506167480483070e+00 1.167123176757791425e+00 1.794455097656227904e-01 7.162017744986499679e+00 4.334915997985212321e+00 1.118144891469894375e+00 2.450024564865880550e-01 8.847928565811008506e-02 4.289439921335365564e-03
9.868344975586091916e-01 2.893714301757860374e-01 2.085328417968737927e-02 1.791159153808599802e+00 8.997261679687296176e-01 2.242531279296839097e-01 7.100519833289102856e+00 4.343379113511788070e+00 1.109516088231725872e+00 2.508807994982563128e-01 9.191148769439622113e-02 3.823334594878455804e-03
1.003112331054698991e+00 2.724934863281271435e-01 2.022132763671875832e-02 2.026389677246086318e+00 9.418192851562334766e-01 2.693406806640619711e-01 7.468449355690958136e+00 4.359730698694369799e+00 1.097223996572119331e+00 2.366532814201806612e-01 1.109990732337261116e-01 8.698730395718064223e-03
1.015864747070330809e+00 2.810333227539102419e-01 2.116385302734370005e-02 1.820250713378925411e+00 1.083787829589820451e+00 2.070944663085925452e-01 6.206751700211959211e+00 4.358386318107469570e+00 1.106781231411530619e+00 2.456788155946116603e-01 1.500316151343540627e-01 3.749059741451289587e-03
9.817811552734519998e-01 2.903786225585963665e-01 2.012236572265617765e-02 1.878922375976576298e+00 1.104805447265599705e+00 2.417351411132776240e-01 7.230725746842606938e+00 4.342207388172739435e+00 1.108259787246914208e+00 2.515421690659881970e-01 9.026403265935069309e-02 7.574615374008565258e-03
9.934030415039245554e-01 2.901146181640670285e-01 2.122140478515617892e-02 1.803733262695317530e+00 9.544099565429521315e-01 2.079793979492167433e-01 6.957212874655373192e+00 4.335074821758191810e+00 1.124880724230296059e+00 2.501195613128811002e-01 9.901731348616830963e-02 7.778060555360189962e-03
1.005672145507833015e+00 2.825450581054736454e-01 2.179974755859375932e-02 1.723226489746097823e+00 9.773294995117005612e-01 2.004058686523411681e-01 7.218699223606219739e+00 4.325873102771554457e+00 1.142945709585058811e+00 2.434884896931830411e-01 7.035145081221884367e-02 1.565924471014417795e-03
9.844485434570475757e-01 2.927044052734414370e-01 2.136138720703114821e-02 1.826500579589847906e+00 9.927700976562264801e-01 2.317538862304653335e-01 7.097848464110725786e+00 4.343737825084563298e+00 1.107804690561656757e+00 2.540290904489275747e-01 1.063319009102770413e-01 8.298746085554338861e-03
9.758235908203251041e-01 2.852796860351587971e-01 1.906306542968740428e-02 1.905439236816419246e+00 1.074534051269506296e+00 2.417778212890588085e-01 7.353150036659565458e+00 4.351873923907407793e+00 1.092555230095467733e+00 2.466065103839545913e-01 9.030519185720721487e-02 4.592803511940738402e-03
1.023563078613296984e+00 2.808805869140669209e-01 2.199326660156250557e-02 1.793527959960949492e+00 9.695392128906021867e-01 2.172231362304674340e-01 6.453760901072213230e+00 4.344774262361914552e+00 1.128311919371520311e+00 2.450591560317921802e-01 1.191819657872236066e-01 3.975877420896172139e-03
1.014898441894544812e+00 2.813614194335971597e-01 2.058479931640623192e-02 1.899861706054701616e+00 1.052440207519508952e+00 2.197402558593743727e-01 6.468487122155455182e+00 4.349148870657185029e+00 1.118768812554743253e+00 2.444750263986062710e-01 1.373281213011816326e-01 1.133343180389938948e-02
1.003867219726573445e+00 2.788731835937525161e-01 1.930036572265625069e-02 1.945160910156268352e+00 1.065567260253885040e+00 2.398643808593737825e-01 6.699491538037965377e+00 4.357279735050444636e+00 1.102194205120549997e+00 2.426226202870338522e-01 1.274195902013394166e-01 8.126061290423189365e-03
9.877181958007892337e-01 2.808700830078150745e-01 1.939364062499986802e-02 1.877575011230481872e+00 1.006281039550755541e+00 2.384932685546842790e-01 7.169327933260698060e+00 4.355395075487995982e+00 1.094733770608618428e+00 2.437646290099207969e-01 1.092189872025733505e-01 4.815237702290032541e-03
9.790143173828282919e-01 2.933588378906297756e-01 2.111090332031240885e-02 1.826615641113287003e+00 8.898521801757588445e-01 2.463033256835896745e-01 7.011326775993783400e+00 4.355291086675540768e+00 1.089713564911480637e+00 2.557234839061493514e-01 1.056872050025637610e-01 3.897808130819613390e-03
1.017785781738296924e+00 2.830529257812515187e-01 2.063110498046882152e-02 1.885455436035185839e+00 1.276616781249980015e+00 2.320794262695299592e-01 6.245533728897925130e+00 4.351147372403496583e+00 1.117021587205249578e+00 2.472750746981674796e-01 1.372325984569408019e-01 8.793807341939420194e-03
9.844251655273591473e-01 2.858670375976578026e-01 1.961497070312492874e-02 1.987574966796889164e+00 1.119988923339821918e+00 2.513106523437488860e-01 7.178825199444553107e+00 4.353675503506841515e+00 1.094863512369091518e+00 2.479347589307583088e-01 1.070170153193220064e-01 1.004540727711937184e-02
1.001429765625020840e+00 2.835300454101606360e-01 2.078678613281234253e-02 1.776625937500002639e+00 1.047818697265610277e+00 1.673026347656239310e-01 6.608499216814077926e+00 4.341823495782829667e+00 1.120480113890289786e+00 2.432804965124558960e-01 1.395367813194935691e-01 8.300017857622488462e-03
9.997968432617301282e-01 2.849867211914096643e-01 2.075156933593749059e-02 1.880125708984383692e+00 9.392231948241942519e-01 2.506089277343724331e-01 6.856754751810751891e+00 4.351662561112836336e+00 1.106315042877971333e+00 2.484337951934113553e-01 1.151221288125880982e-01 7.507762998280012763e-03
9.983000278320426357e-01 2.794096313476591709e-01 2.106319531250000834e-02 1.960127696777346884e+00 9.588857373046644206e-01 2.673974868164045726e-01 7.044310029814747409e+00 4.369050424254110609e+00 1.082776610141286344e+00 2.444814119870523661e-01 1.315987078116776787e-01 6.171741831909174913e-03
1.021491359863299975e+00 2.804032666015670583e-01 2.223506103515626373e-02 1.766232165527342746e+00 9.199016494140486166e-01 1.881869990234367740e-01 6.506591469372907000e+00 4.338826145688472025e+00 1.135362671075905050e+00 2.425649122945325031e-01 1.306569940747024650e-01 6.533704868065542612e-03
1.012425670898450925e+00 2.833350864257846435e-01 2.085943212890624399e-02 1.854956037109385836e+00 1.053203111816383153e+00 2.197245708007795617e-01 6.773389672616047186e+00 4.334770144555258220e+00 1.135999370145177378e+00 2.453564410923897710e-01 1.106903323070505540e-01 1.087000672571205619e-02
9.612025874023585326e-01 2.869932465820345113e-01 1.717153173828117260e-02 1.833682229980475142e+00 1.023506066406234760e+00 2.248384858398436714e-01 7.172090940298552653e+00 4.336883520968093819e+00 1.103701488924881957e+00 2.393008990929397506e-01 1.330287946640447971e-01 1.556992371385780560e-02
1.022802738769548636e+00 2.834024516601609256e-01 2.248301367187503785e-02 1.780628649902349592e+00 9.083741030273221329e-01 2.188267211914050048e-01 6.638736312593855438e+00 4.333283308317114724e+00 1.143041899914411408e+00 2.462662985576640207e-01 9.048006639968586562e-02 3.810545936703646323e-03
9.627979682617359147e-01 2.994692377929740745e-01 2.063442822265613985e-02 1.809707561035166057e+00 9.297051357421621809e-01 2.436373066406196386e-01 7.179308563478105754e+00 4.352805062468327435e+00 1.083470505752278656e+00 2.604292740464639322e-01 8.714330248741303242e-02 2.379572617148400897e-03
1.047419970214859442e+00 2.736471518554732807e-01 2.232796289062504574e-02 1.819125810058604742e+00 9.477738955077930072e-01 2.028999355468758814e-01 6.047267229511294140e+00 4.345771247903561729e+00 1.140218622913336644e+00 2.390373925973545144e-01 1.451414034257583197e-01 5.715418849859541135e-03
1.009438742675804024e+00 2.812646230468800468e-01 2.149831933593736311e-02 1.722496467773444451e+00 1.047463682128889628e+00 1.656852255859362355e-01 6.699323924842524924e+00 4.338636734002718320e+00 1.128526565395711501e+00 2.427926771242969461e-01 1.180196159576094861e-01 2.907800643538891762e-03
9.863443427734543967e-01 2.890705502929735160e-01 2.059963720703114620e-02 1.783887355468762426e+00 1.010983829101540277e+00 2.139894760742151458e-01 6.749384078199341275e+00 4.356174956552702149e+00 1.093164259028111651e+00 2.517959414088187242e-01 1.224825043202791147e-01 2.709069898387655648e-03
1.013916372558610002e+00 2.820861840820353406e-01 2.113377587890628156e-02 1.822810303710953539e+00 1.036153805664036698e+00 2.252441162109358741e-01 6.620859940824047385e+00 4.343465477247364426e+00 1.124932233336523479e+00 2.452391287431109901e-01 1.046844003246458904e-01 4.157736747338298434e-03
1.001090481445333191e+00 2.850883652343798036e-01 2.151636230468742528e-02 1.754207563476567033e+00 9.943659531249836592e-01 1.895778203124984795e-01 6.778867546384060638e+00 4.340393832274989983e+00 1.121974200779195074e+00 2.459149130749157808e-01 1.114839098768516806e-01 3.772543408572671085e-03
9.768252568359560017e-01 2.889754116210976886e-01 2.009877587890608261e-02 1.782799671386730234e+00 1.046989797363260699e+00 2.014946850585903337e-01 7.213997242016940703e+00 4.344955361631049229e+00 1.102196795764301962e+00 2.495097902185826888e-01 9.422303634296930186e-02 2.883098085920522170e-03
9.743792060547028511e-01 2.950800937500048793e-01 2.098376123046865813e-02 1.817799603027353328e+00 9.308741215820069970e-01 2.466165136718705131e-01 6.949762582812291534e+00 4.359588383640387477e+00 1.081610762496899358e+00 2.576371419625597126e-01 1.088738659128514613e-01 2.539627076092149539e-03
9.859637709961103225e-01 2.787371293945342665e-01 1.748594726562491264e-02 1.862587047363298165e+00 1.109716553222635627e+00 2.089064282226560376e-01 6.966841632818085550e+00 4.339326067196927816e+00 1.114950708015949976e+00 2.350483940180197462e-01 1.096036351651964863e-01 8.636032026303194081e-03
1.036361843750015055e+00 2.767277143554734420e-01 2.164973632812500562e-02 1.825389896972664294e+00 9.540712236327941742e-01 1.987641733398440302e-01 6.064918939029408484e+00 4.347035062857400156e+00 1.132921955994512064e+00 2.411019653696727105e-01 1.540534788853366033e-01 7.986397821271827568e-03
9.943621503906343584e-01 2.755856958007844026e-01 2.074444677734372383e-02 2.004219932128904258e+00 9.802021635741993144e-01 2.724469077148421459e-01 7.370719000929308429e+00 4.372833898859285640e+00 1.075536444921514567e+00 2.405497455696772591e-01 1.199644909488553068e-01 4.078819719828521463e-03
9.861373818359503440e-01 2.877320937500033593e-01 2.088035595703117628e-02 1.868973081542975478e+00 9.599110366210676926e-01 2.536622983398402753e-01 7.006857614603890561e+00 4.360022755112085591e+00 1.087665853813468031e+00 2.510735489665804065e-01 1.207848527053169835e-01 5.644947514540500470e-03
9.759338901367339281e-01 2.833360751953141743e-01 1.853593749999993615e-02 1.950748734863300582e+00 1.182821014648413938e+00 2.515358256835912298e-01 7.131521253460641141e+00 4.365217169988778956e+00 1.075761025646705393e+00 2.461650654863611620e-01 1.075775850700782105e-01 3.793927620880100694e-03
9.718471455078302457e-01 2.951177753906300549e-01 2.019319091796861407e-02 1.822228441406258170e+00 9.778120537109162846e-01 2.167188144531217164e-01 6.894286060128104410e+00 4.351440166790160546e+00 1.091693890560836433e+00 2.547427906678410570e-01 1.151865250656931433e-01 6.757984642658851349e-03
9.979785947265823465e-01 2.882985722656294936e-01 2.181108105468755609e-02 1.771978643554690702e+00 9.936119106445111537e-01 2.118847993164032772e-01 7.320365851548777947e+00 4.322371220501149303e+00 1.143302832402158575e+00 2.484031246412422567e-01 6.396891684061618844e-02 4.695787150911945144e-03
9.695484516601737823e-01 2.922091259765665083e-01 1.992642333984357902e-02 1.807915533203135583e+00 1.018000244140601973e+00 2.160530263671835427e-01 7.259923833402345039e+00 4.347560682051740066e+00 1.094674377236273699e+00 2.525455334539502550e-01 9.117649965228402653e-02 3.309698439597601183e-03
9.947672700195494544e-01 2.836325385742227700e-01 2.099388427734364543e-02 1.761931318847661299e+00 9.685691884765454951e-01 2.014098305664034083e-01 7.247983519691956644e+00 4.335512762989139901e+00 1.124428534459809059e+00 2.446275129662586201e-01 9.058738952983401427e-02 3.927700095716123510e-03
9.850246674804841174e-01 2.852872338867212809e-01 1.941971044921868977e-02 1.895826223632834262e+00 1.136175740234349751e+00 2.428869291992155344e-01 7.027813587682383734e+00 4.355286545809851084e+00 1.093351796553716060e+00 2.478468616640991384e-01 1.016822248847039645e-01 4.510085932568716309e-03
1.018223896972671794e+00 2.824394086914098767e-01 2.119984082031247524e-02 1.845863165527355410e+00 1.038792296386697123e+00 2.064384843749992038e-01 6.357976085106467501e+00 4.345801165210980699e+00 1.124743251104328490e+00 2.453186630855007933e-01 1.343274315522409446e-01 8.669706403407972939e-03
1.008317246582041804e+00 2.833857885742220861e-01 2.058136669921876299e-02 1.917817790039075376e+00 9.962853403320075518e-01 2.408675742187486868e-01 6.702096633258086023e+00 4.348253494972884603e+00 1.115835813600546400e+00 2.465312886834145900e-01 1.241152541078309329e-01 1.119188025589955282e-02
9.928254902343928157e-01 2.811918486328158773e-01 1.841902880859367861e-02 1.857224028808603489e+00 1.032080803710921035e+00 2.027721909179691362e-01 6.681239445151056167e+00 4.341927144014370299e+00 1.115566602453089473e+00 2.386769717646214650e-01 1.298116531671811291e-01 1.057212160207939705e-02
9.970675859375176531e-01 2.847492622070350032e-01 2.012028222656245258e-02 1.889403272949238932e+00 1.110744964843724647e+00 2.265316186523419206e-01 6.565709899784997639e+00 4.361025721476815775e+00 1.093369627211034478e+00 2.481461763190756231e-01 1.312014208737846133e-01 5.650332794414626193e-03
1.004776488769545839e+00 2.800558613281276532e-01 1.987536718749997530e-02 1.900850708984398008e+00 1.149047384765601976e+00 2.342079765624983101e-01 6.516039471000314443e+00 4.362996722012135287e+00 1.095121236887692140e+00 2.446929089602332408e-01 1.400207233620330838e-01 5.868945297344914727e-03
1.002157912109394866e+00 2.866254501953179878e-01 2.159402246093742109e-02 1.743741574707042385e+00 1.004998328613257552e+00 2.161652744140597215e-01 6.853646301856206158e+00 4.338764517690928635e+00 1.124035019002861402e+00 2.487963542259145899e-01 8.902404242965933356e-02 1.221587717612818667e-03
9.560422548828249045e-01 2.930141923828158967e-01 1.907839306640607760e-02 1.866650503906259972e+00 1.062290665527316103e+00 2.450663388671828202e-01 7.408339615781907028e+00 4.357887116559801655e+00 1.073786120219693663e+00 2.534886865973298709e-01 9.517414907674394409e-02 3.600474137833142244e-03
9.899391674804806085e-01 2.849055502929714323e-01 2.041722607421873198e-02 1.943101603515635434e+00 1.050011532226538202e+00 2.568311098632790057e-01 7.122010374078290518e+00 4.356335500166736097e+00 1.094692323202447470e+00 2.478902369920016335e-01 1.067373975348825249e-01 7.054264723973283427e-03
1.008648454101578773e+00 2.802755512695347950e-01 2.011921435546872375e-02 1.838407154296885615e+00 1.024140382324198129e+00 1.986020063476558739e-01 6.720474489933626394e+00 4.337406438446135049e+00 1.130340276669880462e+00 2.404211609467035160e-01 1.071659098227059070e-01 7.191081005164587717e-03
1.002833344238299285e+00 2.839247446289110410e-01 2.058989013671863252e-02 1.791920244140636553e+00 1.056563522949197642e+00 1.916896401367170488e-01 6.543692118538722902e+00 4.347529998754669833e+00 1.113721838794081931e+00 2.457084159296493153e-01 1.245188064124394117e-01 4.284414380503764191e-03
9.759027817382943670e-01 2.839380283203155608e-01 1.858753369140610581e-02 1.881372632812509771e+00 1.051195060058573327e+00 2.223755922851547717e-01 6.964028083045419315e+00 4.356896434623760861e+00 1.087061718168537139e+00 2.431546585486493439e-01 1.414119007292231334e-01 1.076211441490694531e-02
9.772418437500134392e-01 2.885379765625032400e-01 1.986793310546867974e-02 1.866321787109389341e+00 1.022529472167940101e+00 2.495038710937456383e-01 7.274158795250470710e+00 4.352170268482416837e+00 1.092394204611759845e+00 2.504760062396737541e-01 8.437731600108186458e-02 2.334525139298785235e-03
9.973740493164257037e-01 2.821817729492231974e-01 2.012611376953115164e-02 1.783214613769538825e+00 1.046428804687481895e+00 1.829857124023422654e-01 7.010531190706284832e+00 4.333835538764928330e+00 1.128573045257196039e+00 2.416551676061416409e-01 9.562258258402360489e-02 5.076605993358075143e-03
1.028452480957044557e+00 2.779522626953142561e-01 2.061534814453141323e-02 1.890046001464871450e+00 1.134077664062477231e+00 2.441624555664056173e-01 6.350567827185161995e+00 4.345435331176868310e+00 1.130232686625497251e+00 2.426681438720269257e-01 1.119318290453678311e-01 5.971997712603007574e-03
9.991796474609537793e-01 2.828046577148466967e-01 1.972361816406249108e-02 1.867641092285179383e+00 1.193509166015604306e+00 2.261682011718726681e-01 7.184373530242051942e+00 4.330241906560726051e+00 1.133852528596076104e+00 2.436287607049640314e-01 6.976848438687642540e-02 5.543995742556373507e-03
9.939057578125162218e-01 2.821065292968785165e-01 1.904206298828117414e-02 1.845532579589864941e+00 1.171892156249975336e+00 2.064099770507793474e-01 6.691481984975919062e+00 4.350441820801455250e+00 1.105234690950701815e+00 2.430927474693281021e-01 1.164465888841084706e-01 4.624053735008086877e-03
9.846203818359490212e-01 2.868954912109418776e-01 2.062851367187486240e-02 1.834698578613288333e+00 9.219365458984158934e-01 2.406508515624964095e-01 6.943054472712685055e+00 4.362197609910736240e+00 1.084449365319416270e+00 2.502843803037707593e-01 1.232049791881215800e-01 3.285806302044601626e-03
9.882320830078233920e-01 2.754751572265654591e-01 1.982358154296870109e-02 1.985182589355473093e+00 1.030209247558574681e+00 2.600191831054673997e-01 7.454145454224403444e+00 4.369394137968914293e+00 1.076617928295195981e+00 2.395725621494445290e-01 1.100065359474700216e-01 2.734924047022411694e-03
9.980273579101720527e-01 2.899026079101606479e-01 2.187132470703128176e-02 1.817332325195319953e+00 9.236871093749793316e-01 2.427910698242158882e-01 6.687953769486263411e+00 4.352609072903748100e+00 1.104283503406368050e+00 2.533342723710686473e-01 1.141927682205438332e-01 4.066379732366360439e-03
9.761231469726703303e-01 2.911307265625042162e-01 2.013979345703115556e-02 1.836630682128918446e+00 1.008579832519505004e+00 2.386627050781207626e-01 7.305975659020329971e+00 4.344384841173367207e+00 1.102063511394169693e+00 2.521438654752201081e-01 7.708215525845488192e-02 2.964518353083537422e-03
9.837490185547052013e-01 2.854352934570345557e-01 1.885022314453116410e-02 1.866079038085962649e+00 1.151083937011695646e+00 2.218096284179677247e-01 6.651244229699986299e+00 4.358470843423421393e+00 1.089184381172368710e+00 2.456951892179023711e-01 1.264630191406710125e-01 5.129502278349294328e-03
1.004036823730483974e+00 2.825810859375040840e-01 2.006983300781243693e-02 1.849518467285165890e+00 1.011479293457011375e+00 2.070660922851552954e-01 6.399169725609718640e+00 4.352930911142089521e+00 1.107688908951348417e+00 2.441495040989315468e-01 1.447771843657462976e-01 8.222949202221009266e-03
9.904934301757971626e-01 2.876973979492195022e-01 1.939165527343756842e-02 1.910802230957067582e+00 1.340055104492172688e+00 2.705430488281229673e-01 6.567286357206908676e+00 4.361940753143945138e+00 1.087655663490703528e+00 2.518647911058647937e-01 1.147420513551093979e-01 3.525688697771523199e-03
9.959929682617389979e-01 2.858082509765672574e-01 2.045353906249991471e-02 1.783537813476574918e+00 1.055033087402321712e+00 1.984028564453108323e-01 6.953744216430002290e+00 4.334170075582317594e+00 1.127211921743452416e+00 2.457605005094671557e-01 8.643991800261344172e-02 3.856173259226618969e-03
1.003621393554704255e+00 2.833453354492230791e-01 2.079088085937491615e-02 1.794399931152355965e+00 1.024948972656229307e+00 2.058578408203102506e-01 6.688688653402704354e+00 4.348014226628585277e+00 1.113368030623188565e+00 2.462154685129089027e-01 1.217443889501840515e-01 4.951918927597443766e-03
9.843842094726718006e-01 2.848446938476589807e-01 1.904004980468743807e-02 1.870422069335960336e+00 1.198849620605446198e+00 2.351935356445278846e-01 7.087919097986118189e+00 4.348215352081626683e+00 1.102353700781476542e+00 2.466564268126961446e-01 9.258887324286807496e-02 4.303436414140333031e-03
9.933468090820443130e-01 2.803307832031275981e-01 2.081896777343743982e-02 1.924447954589850518e+00 9.324669531249781818e-01 2.524908300781229520e-01 6.969737666510924967e+00 4.372588896935184266e+00 1.075592771845918616e+00 2.453579087961375305e-01 1.404410320351655028e-01 4.846213042069856536e-03
9.847195263672037235e-01 2.867217426757845966e-01 1.932078857421861556e-02 1.840059702636727801e+00 1.052377100097637630e+00 2.075659199218732043e-01 7.039182941510190972e+00 4.337552382516133065e+00 1.117054426571535419e+00 2.455278510152837101e-01 1.130390996204874016e-01 1.079403593643486585e-02
1.005060235351576070e+00 2.839371713867215319e-01 2.087235107421889918e-02 1.942528703125016021e+00 1.033775683105444543e+00 2.711070244140614260e-01 6.817401785506331358e+00 4.355250280348185399e+00 1.104102780481744484e+00 2.482595155936432318e-01 1.030507166065609548e-01 5.529519141685769988e-03
9.913157685547017151e-01 2.891925278320351955e-01 2.063496679687496990e-02 1.854125523437511136e+00 9.992115336913807155e-01 2.344950371093721120e-01 7.025333429096130899e+00 4.341272696588468705e+00 1.115276292132727720e+00 2.505042653649545148e-01 9.075997651198680627e-02 6.464502211394385946e-03
9.868265341797054502e-01 2.953018510742242975e-01 2.200119824218745371e-02 1.790457875976563473e+00 8.405932431640436020e-01 2.431863422851522349e-01 6.903570367579960454e+00 4.347125751696935048e+00 1.104635447704376494e+00 2.573750996062778018e-01 1.009254212030740450e-01 4.670239628655342701e-03
1.019863507812514003e+00 2.819615048828158499e-01 2.161900927734371550e-02 1.872766582031266669e+00 1.056736174316383892e+00 2.243492856445304107e-01 6.211496713516908130e+00 4.360033742566868042e+00 1.107055257494503842e+00 2.473609897848063344e-01 1.548355713035022285e-01 7.588674302922196989e-03
9.649265605468905216e-01 2.945629208984419378e-01 2.015867871093731528e-02 1.803756649414075985e+00 9.969201186523186653e-01 2.348949721679638725e-01 6.985593421000764636e+00 4.365080977401269990e+00 1.069563027451974291e+00 2.568889099175499791e-01 1.190685869594696883e-01 1.672475265432864363e-03
9.779216713867324717e-01 2.840071875000021451e-01 1.841901464843735681e-02 1.883680649902355508e+00 1.104196171874978871e+00 2.230197783203106410e-01 7.327706518881682562e+00 4.339241592696960303e+00 1.110807573647626390e+00 2.429821441391658843e-01 9.934709847617953504e-02 9.705136959772937832e-03
1.016009426757831902e+00 2.851890253906300132e-01 2.220942480468744706e-02 1.774314667480473950e+00 9.774099999999831256e-01 1.864038032226554009e-01 6.275456297252651972e+00 4.347011606690607266e+00 1.121686814837735024e+00 2.480778735529766410e-01 1.442234787221132186e-01 6.247425705902371305e-03
9.629863881836107087e-01 2.981814965820365759e-01 2.059516357421854044e-02 1.783242692871105151e+00 9.556878842773200988e-01 2.305099711914012639e-01 6.990367940444617290e+00 4.360736267188371151e+00 1.073955494531531718e+00 2.599491047472068384e-01 1.108509467136567922e-01 1.577991307250741285e-03
1.010795042480480133e+00 2.800868803710970245e-01 2.136715234375002534e-02 1.925310677246104163e+00 9.925167021484143648e-01 2.602558222656240483e-01 6.476352142987639837e+00 4.370714257578348416e+00 1.088262680876731725e+00 2.462272177047887534e-01 1.568582995423293269e-01 6.528183929076091137e-03
9.899193901367306925e-01 2.782574311523457466e-01 1.928574267578119644e-02 1.925951635253921213e+00 9.786158159179436655e-01 2.540700190429671101e-01 7.119637468858736717e+00 4.365081338998031413e+00 1.083264095024722318e+00 2.423160073048842289e-01 1.175734000757491376e-01 3.959576391974835644e-03
9.715378198242289320e-01 2.869880195312528581e-01 1.983915332031237211e-02 1.895804013183602255e+00 9.491416660156006824e-01 2.556257822265589064e-01 7.503145480676249868e+00 4.358584306437939482e+00 1.080600751250974767e+00 2.491988742770950005e-01 9.129089636633723470e-02 2.402090123006998638e-03
9.802684096679860071e-01 2.877734042968768668e-01 1.921984960937500944e-02 1.959514992187523452e+00 1.202405505859353907e+00 2.575799248046845014e-01 7.188474524072720584e+00 4.352820231686328256e+00 1.093195689773038382e+00 2.499662935586992873e-01 8.019146259674217458e-02 4.265482922855858700e-03
9.777492690429809841e-01 2.901865332031281497e-01 2.072697509765615217e-02 1.873916095214850142e+00 9.912771318359110406e-01 2.490655205078086964e-01 7.168180232542324504e+00 4.357431079529505702e+00 1.086397110468665161e+00 2.525447550048076084e-01 1.084318506518481828e-01 5.218772942204890491e-03
9.814300278320412518e-01 2.874006220703160253e-01 2.100899414062495571e-02 1.903680668945315402e+00 9.527287958984138605e-01 2.605696943359340767e-01 7.306026424179949075e+00 4.359387350958519924e+00 1.085595354261555068e+00 2.503379868344730586e-01 1.000495875537779494e-01 3.635175486332162080e-03
9.949900361328284371e-01 2.878560830078162325e-01 2.022673876953124186e-02 1.856756548339849378e+00 9.029899062499835427e-01 2.180241855468748047e-01 6.474214064988927042e+00 4.349038690712840882e+00 1.107718122790544157e+00 2.471449561063623068e-01 1.364745113103137120e-01 9.901651336135106757e-03
9.970750913086060541e-01 2.821008422851587483e-01 2.003368749999995604e-02 1.898946429199232178e+00 1.043248196289037866e+00 2.424023212890599188e-01 6.955613889286923701e+00 4.352800412247173512e+00 1.103503956845122369e+00 2.453111488468555368e-01 1.169920879153947268e-01 7.804451551334091672e-03
9.739805576172076984e-01 2.941674311523486129e-01 2.046149072265610741e-02 1.797190315917977843e+00 1.013548856445292135e+00 2.080582329101529349e-01 7.008170889988282859e+00 4.348003554789875658e+00 1.096985462957163815e+00 2.543231277545757729e-01 1.040197378531362571e-01 4.716523598499478519e-03
1.014221293945326785e+00 2.842962827148438620e-01 1.778939062500003998e-02 1.885157041503926045e+00 9.435458520507675750e-01 1.470639951171883453e-01 5.862357494391278401e+00 4.327531018369771054e+00 1.145830001414647414e+00 2.372684973437990397e-01 1.413253744394636358e-01 1.603003922201928777e-02
