M Y Z alpha diffusion overshoot age X_c log_g radius Y_surf
1.050566711914075579e+00 2.871033779296851551e-01 9.568603515625025493e-03 1.707962227539058464e+00 1.822136045898441470e+00 1.197602451171864424e-01 2.096731276218207096e+00 4.522406508855140728e-01 4.353575083358162345e+00 1.129296863386410443e+00 2.128885792750468964e-01
1.093784791992188810e+00 2.630355830078116575e-01 1.068586718749997902e-02 1.783863849609365060e+00 7.594271552734396247e-01 1.260230478515624031e-01 2.571673901256478434e+00 4.378901437253716056e-01 4.360656269919219952e+00 1.144714317956258443e+00 2.383245638016700252e-01
1.097025089843749246e+00 2.634819843750009216e-01 1.159225195312498478e-02 1.804130347656248246e+00 6.442432929687499366e-01 1.448888525390631399e-01 2.440924381607091576e+00 4.543450042621965945e-01 4.372371080083834904e+00 1.130601045680336814e+00 2.485870128430027193e-01
1.117980744140627092e+00 2.672778095703104428e-01 1.144071874999997955e-02 1.770014889648431122e+00 1.381696007812506233e+00 1.245785244140624332e-01 1.650769772740795505e+00 5.246135369158424488e-01 4.373231539427106185e+00 1.139264492957559716e+00 2.304791009082473585e-01
1.089974763671877067e+00 2.642701425781233682e-01 9.790468749999968467e-03 1.713296689453121191e+00 1.369896738281253246e+00 1.091348984374992115e-01 1.944544623692282537e+00 4.964185149909066674e-01 4.369760918534045580e+00 1.129986786959519263e+00 2.207904775968171640e-01
1.097445734375002813e+00 2.728649687499974386e-01 1.060946093749994858e-02 1.766016138671868241e+00 1.437247506835940936e+00 1.339001933593750027e-01 1.805596034974710884e+00 5.039943141274700888e-01 4.368420320436677606e+00 1.135378533616887120e+00 2.288748800083154344e-01
1.029955026367191939e+00 2.817410429687488005e-01 6.874774414062462431e-03 1.789651324218758610e+00 5.566467060546853585e-01 1.341239804687494319e-01 2.499178658916925588e+00 4.148228681870844703e-01 4.365417924321256748e+00 1.103854604202067380e+00 2.577243549374808040e-01
1.073835969726564255e+00 2.662684921875000388e-01 1.035857910156248556e-02 1.744505615234375639e+00 1.979838209960941731e+00 1.236536064453120365e-01 2.467598718538019931e+00 4.334981824144469864e-01 4.360281809078165871e+00 1.134590721141936598e+00 2.134363155320997130e-01
1.035062745117197425e+00 2.970635400390591596e-01 8.955590820312483991e-03 1.779312791992189835e+00 2.644454964843733435e+00 1.209577158203122282e-01 1.842660068620521674e+00 4.658645366498123663e-01 4.361462208961918385e+00 1.111495179510641584e+00 2.086687730433333665e-01
1.097535027343754521e+00 2.774769101562479245e-01 1.111935742187495843e-02 1.806688476562497536e+00 1.533995426757816860e+00 1.824974570312498656e-01 1.742141428121509072e+00 5.199392787200756150e-01 4.372150615213315383e+00 1.130424185953254668e+00 2.319322557939668683e-01
1.060845722656248213e+00 2.736739531249993695e-01 1.040736621093747705e-02 1.803573487304684697e+00 1.474453151367188797e+00 1.481595947265627322e-01 2.756404502206589058e+00 4.087693912682446862e-01 4.358629381560492178e+00 1.130553939993019563e+00 2.257897281799675360e-01
1.081174819335941617e+00 2.690628876953106152e-01 8.038611328125009128e-03 1.852391092773439718e+00 4.109946191406231297e-01 1.024526240234368973e-01 2.113597629870529460e+00 4.494596542303738729e-01 4.370323938039893719e+00 1.124546347672302993e+00 2.525598726852362197e-01
1.060337518554692382e+00 2.753624248046854239e-01 7.629889648437481603e-03 1.777770746093754628e+00 1.157374072265624054e+00 1.281367041015621100e-01 2.058136425375193035e+00 4.668900571111195275e-01 4.366286771711914483e+00 1.118802712261603549e+00 2.359455074390064133e-01
1.052579979492198836e+00 2.860907880859352992e-01 9.694325195312504181e-03 1.717004608398433385e+00 2.017815497070317932e+00 1.277698310546867277e-01 2.128310112837578316e+00 4.516976061498635953e-01 4.352182435424825968e+00 1.132533419097415006e+00 2.082095116687167902e-01
1.076542378906258479e+00 2.671803134765636245e-01 9.462571289062492175e-03 1.930251755859381468e+00 5.269630742187496608e-01 1.601953808593760409e-01 2.697296070778612442e+00 4.089375397032400383e-01 4.366355746371965552e+00 1.127606251283312488e+00 2.498501748463909378e-01
1.113965053710937791e+00 2.767373544921865047e-01 1.260475878906249132e-02 1.825836539062499986e+00 7.407956572265667061e-01 1.400244238281251330e-01 1.906466720192712572e+00 4.896299230388089785e-01 4.369336915064569560e+00 1.142919206103156560e+00 2.550273487674597495e-01
1.078009840820317145e+00 2.695494589843733801e-01 1.020097558593748184e-02 1.772378624023429383e+00 1.066289705078125705e+00 1.260307675781246195e-01 2.500436567762244433e+00 4.402523518615544806e-01 4.360355713613987660e+00 1.136642184528783295e+00 2.305613236423080248e-01
1.081480540039068572e+00 2.843151611328090800e-01 1.092686816406247992e-02 1.769597442382807362e+00 1.934935383789072372e+00 1.514186699218746102e-01 1.654011172226935056e+00 5.154519945742950249e-01 4.372027321915282982e+00 1.121747310115474461e+00 2.254428082678170686e-01
1.079165527343755704e+00 2.719459111328105250e-01 9.626821289062479498e-03 1.731704872070305212e+00 1.438591705078127614e+00 1.085010712890618345e-01 2.088927369173537940e+00 4.621763142600312513e-01 4.359063892132943430e+00 1.137704463453862891e+00 2.182889248207620092e-01
1.073591079101565704e+00 2.609877099609386186e-01 9.728934570312491523e-03 1.764428432617183962e+00 6.365306708984413975e-01 1.047882363281246731e-01 2.955923641950197300e+00 3.796039389474336612e-01 4.355432543099097664e+00 1.140521049904132722e+00 2.379962676769112606e-01
1.087821401367188967e+00 2.695935800781233405e-01 9.701610351562457366e-03 1.795231705078120354e+00 8.623392021484392878e-01 1.093369111328121451e-01 2.138555774241907681e+00 4.578400715675987054e-01 4.367415649347842432e+00 1.132124641308531299e+00 2.400811508633140523e-01
1.049325666992190875e+00 2.844473027343730753e-01 8.744715820312460447e-03 1.794000706054687866e+00 9.814246708984415424e-01 1.075310107421872385e-01 2.386189698826022720e+00 4.077025779436842523e-01 4.358349862318066315e+00 1.123521728199666780e+00 2.446542968407202923e-01
1.049753785156258834e+00 2.887038330078104953e-01 9.483585937499995275e-03 1.799527076171876239e+00 1.865596504882815143e+00 1.449395966796874491e-01 2.202149886829249059e+00 4.426150748465106366e-01 4.355889946281584990e+00 1.126879690877802487e+00 2.209582005897535173e-01
1.058504906250006705e+00 2.851331308593718639e-01 9.065232421874980587e-03 1.768318895507810629e+00 1.631503521484377606e+00 1.061198437499993319e-01 2.010917355410821283e+00 4.515991791931478483e-01 4.358949119274045714e+00 1.127129568584188890e+00 2.244583299346272209e-01
1.106874268554693286e+00 2.668533974609372805e-01 1.025712011718746090e-02 1.951502796875007162e+00 5.846429970703124201e-01 2.151301982421882364e-01 2.053522062908766710e+00 5.036756346107698068e-01 4.378423866995684754e+00 1.127545733835792152e+00 2.493829662627368160e-01
1.100208140625004161e+00 2.709283300781245574e-01 1.161066015624996964e-02 1.853222268554688856e+00 1.193185616210939104e+00 1.678679062500007535e-01 2.058293663747082114e+00 4.882179739597090617e-01 4.373851553792996505e+00 1.130401479393736697e+00 2.394778012682124424e-01
1.062765692382815041e+00 2.732465205078116743e-01 9.866949218749972855e-03 1.752484287109374872e+00 2.423792323242190960e+00 1.445084833984377759e-01 2.353115586812954962e+00 4.478007098960431476e-01 4.356598767501378866e+00 1.133693073139188545e+00 1.993428154676211705e-01
1.123049447265624057e+00 2.561585839843742440e-01 1.121222851562497097e-02 1.756336730468738505e+00 1.163487207031253190e+00 1.393411250000003154e-01 1.815766961759389453e+00 5.271618027975809584e-01 4.376383594433649549e+00 1.138000953994720232e+00 2.257711242517390082e-01
1.104875355468752263e+00 2.587800917968752779e-01 1.106486230468748701e-02 1.826341634765620281e+00 8.722926582031257370e-01 1.636876503906254665e-01 2.400145978812010306e+00 4.636462255138020794e-01 4.368210707807847371e+00 1.139956108586173800e+00 2.363562630865134739e-01
1.110018897460937959e+00 2.480212597656254181e-01 9.668310546874971795e-03 1.726893238281236975e+00 6.055235878906285452e-01 8.464593847656196046e-02 2.351274464002762077e+00 4.477213030153861517e-01 4.363290928746415887e+00 1.148838788359443530e+00 2.276003909384919366e-01
1.085788854492189648e+00 2.740821005859372939e-01 1.051348242187497353e-02 1.817967190429686353e+00 6.539419404296908933e-01 1.206403720703124738e-01 2.287312285447791194e+00 4.360607620310927302e-01 4.365197315657002086e+00 1.134146872888287527e+00 2.514383885524310580e-01
1.113973383789065297e+00 2.493477363281259018e-01 1.013997265624999589e-02 1.758234063476554754e+00 3.071254472656260170e-01 9.577463769531195659e-02 2.499556896329627964e+00 4.295645473948268012e-01 4.360921890221118424e+00 1.154110526021893124e+00 2.397474335722688255e-01
1.047385134765634662e+00 2.906935624999978929e-01 9.283824218749982954e-03 1.778661049804686645e+00 1.725604181640626456e+00 1.265225556640620086e-01 2.044868353514375681e+00 4.517662770369198499e-01 4.361024024115954134e+00 1.118421919205247805e+00 2.266810916883034988e-01
1.088408834960941318e+00 2.691127597656235437e-01 9.359744140624967970e-03 1.834214371093748852e+00 5.800541582031257803e-01 1.117823486328121535e-01 2.154069202671990535e+00 4.521034788780619040e-01 4.369892874763581680e+00 1.128878264918881547e+00 2.492570779370464340e-01
1.068786416992192789e+00 2.783239521484349166e-01 9.629408203124974197e-03 1.741748480468743754e+00 1.445300063476565366e+00 1.101721464843742893e-01 2.179334587026257708e+00 4.461037118012666780e-01 4.355002044720337473e+00 1.138150881180846952e+00 2.209400162064469875e-01
1.099274241210940195e+00 2.781065312499985676e-01 1.160005273437498402e-02 1.810367967773437670e+00 9.709108535156311115e-01 1.469805380859379174e-01 1.881152346834705336e+00 4.929745794825872163e-01 4.371618353750807096e+00 1.132291767649976189e+00 2.487058605194980565e-01
1.105338992187504310e+00 2.685072460937493743e-01 9.425675781249996665e-03 1.944952128906259681e+00 4.489342246093747102e-01 1.377560908203125656e-01 1.908295991159289384e+00 4.872491171105969854e-01 4.377841517522340631e+00 1.127474289988375622e+00 2.533316913708305029e-01
1.097586434570315239e+00 2.632886689453111106e-01 1.031177832031247160e-02 1.755582854492179434e+00 1.061747871093751350e+00 1.140338261718747415e-01 2.082605787806870890e+00 4.873798035310521470e-01 4.371805461322325392e+00 1.131824408381166824e+00 2.304338594709445520e-01
1.051906875000003128e+00 2.785850351562498273e-01 8.352278320312479104e-03 1.852502109375005146e+00 4.618759287109371336e-01 1.040970986328123016e-01 2.596361882841373703e+00 3.803056133738473843e-01 4.362582884697592256e+00 1.119191453256667801e+00 2.596493639338678383e-01
1.108320525390626532e+00 2.767582480468729900e-01 1.219790722656243637e-02 1.807758497070310888e+00 1.597839687500005601e+00 1.884721884765623579e-01 1.769154621063661281e+00 5.206948120968633020e-01 4.369846220904576306e+00 1.139125302608807067e+00 2.333266202845765691e-01
1.021915199218758730e+00 2.855037089843742715e-01 7.465117187499945538e-03 1.777460334960947907e+00 7.644969335937483734e-01 1.699440449218745652e-01 2.583847676937545135e+00 4.290998309209623218e-01 4.366608744772410233e+00 1.098274114727126882e+00 2.576734324651682728e-01
1.115315069335938380e+00 2.549777519531226666e-01 9.730790039062449034e-03 1.702901235351554243e+00 8.345968359374982271e-01 8.833496093749919342e-02 1.565991123475419800e+00 5.501146585917621179e-01 4.383988618585657804e+00 1.124647965959784335e+00 2.319308032242515805e-01
1.128272346679692228e+00 2.643587509765598087e-01 1.073115429687496354e-02 1.840817943359376097e+00 4.953290009765596857e-01 1.213537158203119443e-01 1.555392407345871142e+00 5.391112035414854509e-01 4.383691046477157904e+00 1.131382058706745797e+00 2.522335538891774531e-01
1.093647469726562571e+00 2.572626826171882097e-01 1.138043652343744862e-02 1.693657620117189566e+00 2.362246224609382050e+00 1.415797207031254390e-01 1.962144578625405256e+00 5.187433687093310208e-01 4.383182824576551617e+00 1.115018948598790249e+00 2.134349111192636872e-01
1.073364962890631435e+00 2.788288779296852482e-01 9.848261718749981922e-03 1.728998219726556096e+00 1.471176326171878657e+00 1.072589824218743576e-01 1.835133107350813253e+00 4.884523153424561448e-01 4.369129329371760129e+00 1.121509367438149329e+00 2.273342645794597383e-01
1.054786308593754107e+00 2.846697636718729663e-01 9.250883789062469553e-03 1.788288366210932345e+00 1.412758652343750754e+00 1.085367021484371225e-01 2.260444039451415588e+00 4.221377198853761281e-01 4.356010655643790308e+00 1.129483014904736571e+00 2.298577388271019206e-01
1.101344291992190971e+00 2.691868369140600903e-01 1.089363476562498281e-02 1.769653574218746472e+00 9.673354707031267541e-01 1.325006298828120266e-01 1.939821564163365819e+00 5.058148538147190232e-01 4.375839600381820738e+00 1.128909282841679351e+00 2.438549512465842672e-01
1.111856072265629436e+00 2.528321660156210848e-01 7.826050781250025803e-03 1.746344749999994006e+00 2.436523046874976006e-01 7.662647851562394419e-02 1.620386221123089943e+00 5.302353455347180722e-01 4.381372141144102450e+00 1.126095540747599877e+00 2.439835662070813094e-01
1.078432005859380816e+00 2.748975527343729408e-01 1.008472851562498135e-02 1.746461428710932795e+00 1.217320741210940138e+00 1.196359599609368163e-01 2.025478196982214207e+00 4.843228790163285336e-01 4.371295020756149619e+00 1.122416784382886501e+00 2.352850731892273950e-01
1.036402563476569672e+00 2.867430205078111416e-01 8.523567382812478888e-03 1.799378897460944371e+00 1.677869117187503090e+00 1.531537382812499515e-01 2.386258525263936559e+00 4.309296517861668785e-01 4.357969627695100989e+00 1.117242566925206404e+00 2.263248318724856989e-01
1.132150973632810809e+00 2.528792802734354250e-01 1.078919726562495122e-02 1.726704233398430155e+00 8.052600097656238409e-01 1.037190439453120200e-01 1.626485345209414346e+00 5.480089958272789108e-01 4.380962686758953062e+00 1.137265045042353151e+00 2.354069991535159001e-01
1.117181218750004534e+00 2.765147138671879556e-01 1.272603222656248576e-02 1.948275963867199367e+00 4.448950712890612502e-01 1.895548271484377989e-01 2.063361039456580670e+00 4.849150658654521884e-01 4.374095102830936277e+00 1.138517607619809802e+00 2.653249607506566465e-01
1.090616119140629170e+00 2.690024042968726659e-01 9.623903320312463677e-03 1.751263628906244207e+00 1.127217863281251287e+00 1.004214999999994556e-01 1.897374123831472303e+00 4.834536462736748752e-01 4.368659317605043668e+00 1.131428584253638681e+00 2.320693617896900651e-01
1.103069479492189364e+00 2.702182509765636009e-01 1.206732910156249616e-02 1.855043437500002668e+00 6.010100000000015985e-01 1.603668662109381249e-01 2.287052415825460816e+00 4.622812815526265995e-01 4.370643347042000748e+00 1.135997272743702435e+00 2.544457497636163912e-01
1.079452011718756488e+00 2.660159511718757641e-01 9.151948242187471494e-03 1.885213573242190632e+00 6.739381621093761821e-01 1.398888281250005861e-01 2.456935179454016627e+00 4.311966353376708305e-01 4.369650437573505464e+00 1.124741149686925068e+00 2.435363048912498607e-01
1.054830301757818445e+00 2.751387705078128243e-01 9.103247070312497219e-03 1.902472769531254659e+00 9.188541005859397481e-01 1.623390029296878367e-01 2.835513769452175037e+00 3.908033781712779153e-01 4.358244143966577333e+00 1.127456314293761697e+00 2.408788639697054534e-01
