Teff Dnu0_median r_sep02_median dnu02_median Fe/H r_avg10_median r_avg01_median
5.800581125138244420e-01 4.071415240704644861e-02 2.100472000015973784e-01 4.994045891994920022e-02 8.640896367702857739e-02 2.000436247626240574e-02 1.282675000429160661e-02
5.920927322578973806e-01 4.628437961137397971e-02 1.612806054915857101e-01 2.601403565470257473e-02 4.491044832496917522e-02 4.237224510133922456e-02 8.704555355813203832e-02
5.189927096917764660e-01 4.529420242347307474e-02 2.286329014580419372e-01 1.016649795884347340e-01 7.439910528628293496e-02 1.258796472342888460e-02 1.842813682856205351e-02
6.013439637225147516e-01 4.725481441414043637e-02 1.620007675249988122e-01 9.746655242109385220e-02 4.400892774379397410e-02 2.666868039590521156e-02 2.125629377755288915e-02
4.582817338990559097e-01 4.522974482692066617e-02 1.369817343948091515e-01 5.810609978455848201e-02 2.671445721136561646e-01 1.512519432491398093e-02 1.913092065608577169e-02
4.943114131574686265e-01 7.577517499705835324e-02 2.535936440980404716e-01 5.009320210251333449e-02 6.090894447834199754e-02 2.700605277741565877e-02 3.831156838916171398e-02
5.176871873520266787e-01 4.612136985124734578e-02 2.534037425443053104e-01 5.821173611079972360e-02 4.920683399799000851e-02 5.395790309952623598e-02 2.141122704410477681e-02
4.898457772771210861e-01 4.267484528093018481e-02 2.011355538203660753e-01 1.575966863565776699e-02 2.101768598459937132e-01 1.404481336579108987e-02 2.636248177414017568e-02
6.163894312757135507e-01 5.010455846096629334e-02 1.474279754923384089e-01 6.720634793695896836e-02 4.045874073149168665e-02 4.865499914425555628e-02 2.975794695827565714e-02
3.843156790835645098e-01 1.125455118738832722e-01 2.944311116713539400e-01 3.096577259980893074e-02 1.284537772079113738e-01 3.180699214340140801e-02 1.748115542007636081e-02
6.289336205660808199e-01 5.230232025107631189e-02 1.488800219367169830e-01 7.309507190889656669e-02 4.572775692083700522e-02 1.241144667723462214e-02 3.864976173915758706e-02
5.356886210009978999e-01 4.173387659477856976e-02 2.505919629974630025e-01 2.485770480773500518e-02 1.182733624447820653e-01 1.446859929494022715e-02 1.438587285930314694e-02
4.450854461367602100e-01 4.984684502868254319e-02 1.142222930861618441e-01 6.423332071624675288e-02 1.360011877110972600e-01 1.216794465428616967e-01 6.893146077818977646e-02
6.176455956678866821e-01 4.771209766038446431e-02 1.345653326829406304e-01 8.783896439477408002e-02 4.984428799629617157e-02 4.374661791620516188e-02 1.864710368151287906e-02
6.054025278831478563e-01 4.411872430792509320e-02 1.780257801502447557e-01 2.553229883110358714e-02 1.112822770535809719e-01 1.166220463806012624e-02 2.397618713593759054e-02
4.424324232008589042e-01 4.248673498477005539e-02 1.392482092044946551e-01 3.003368884142342335e-02 1.189093391999194310e-01 1.344028089252399805e-02 2.134493236760094947e-01
6.022905157640362495e-01 4.779672756203431905e-02 1.586674998578417872e-01 4.850161451750728547e-02 6.766715378921323021e-02 6.050158804551175606e-02 1.457490046385535171e-02
4.361903748101034206e-01 4.451145144301632550e-02 3.016684818884985408e-01 6.678659820152121895e-02 7.143029620402054081e-02 4.823744244910582735e-02 3.117535500373411900e-02
5.748220616084116497e-01 4.445384614949886293e-02 1.958255091203444098e-01 5.422534810630863511e-02 7.248979511127216779e-02 3.453064222711208636e-02 2.365279767705224731e-02
4.687210620093373858e-01 4.145204363617881194e-02 1.156681234609857889e-01 1.134703074590341226e-01 2.239803333977439526e-01 1.852596734232091202e-02 1.818216269439906774e-02
6.051378802753579755e-01 5.294296138960453979e-02 2.064706430265175474e-01 5.131911272122357398e-02 4.241698218874047355e-02 2.609801458581042718e-02 1.561440581274525438e-02
6.222851627007384145e-01 4.271182750239219811e-02 1.827361692141020177e-01 2.756571940724782468e-02 9.405536508411006802e-02 1.655090688503887963e-02 1.409484920637065451e-02
6.482413665321271612e-01 5.056031283708019297e-02 1.071292649124319929e-01 1.070912670409231437e-01 4.218010111674851820e-02 2.525461322119632035e-02 1.954307433949266024e-02
6.046783587594118936e-01 4.876508132743501145e-02 1.716633561572998568e-01 8.519906499581661463e-02 4.013315312738387208e-02 1.695813212627193811e-02 3.260285350638075785e-02
4.660067046973610516e-01 7.884861142894628028e-02 2.532185610499439465e-01 4.345428649502529328e-02 1.098490053673141231e-01 3.664711240567499612e-02 1.197571855573434201e-02
6.258927961724572997e-01 4.834896965356352133e-02 1.734383391247545092e-01 4.892854401727631669e-02 6.480691111828029705e-02 2.138890078523865076e-02 1.719553912842934282e-02
5.443269542141325745e-01 4.565608870132081831e-02 2.472946918507993863e-01 3.750750271149640158e-02 5.766471989296453882e-02 1.964009741384242433e-02 4.790994521544388041e-02
4.896112634280478937e-01 8.631651854552764569e-02 2.709992789648270062e-01 3.301568648238822901e-02 8.728875207234729205e-02 1.819841518770624889e-02 1.457008531915559776e-02
6.350633090932716884e-01 5.019820030030898439e-02 1.713204817886299636e-01 2.466030163023237576e-02 4.924628747559324504e-02 1.377343855893667021e-02 5.573798115302713851e-02
5.400545523802569026e-01 4.196667840546283029e-02 1.756189948976177584e-01 3.070806570660732440e-02 1.349578208198662088e-01 1.499404243228880974e-02 6.169984535790014324e-02
3.954968292614308156e-01 7.288875396915550642e-02 1.840314532830831795e-01 2.305196480891528663e-02 2.861914577805579896e-01 1.419059914387164022e-02 2.414894175298569132e-02
4.035777992841461104e-01 9.625485553301688091e-02 3.148668166738282648e-01 4.546259118421817902e-02 1.123227704639939289e-01 1.664785875684414093e-02 1.086730810395258699e-02
5.423510250615223294e-01 4.068400971864282595e-02 1.474286834750498654e-01 1.238801578186989605e-01 7.670945135999154840e-02 3.733369749540008803e-02 3.161297507069427137e-02
3.983640461626928864e-01 4.368437483040239766e-02 1.542463669044171481e-01 4.731819646688954079e-02 2.967385756499339999e-01 1.719426000393679821e-02 4.245417998172704155e-02
6.218855780272497524e-01 5.364258901192874712e-02 1.773296800979790866e-01 4.483847517502576735e-02 4.164035868165722604e-02 3.538570850919146860e-02 2.527761049696797269e-02
6.258443684759277259e-01 4.247179925595712113e-02 1.548467919374481583e-01 7.573941977022347061e-02 6.809109641833088755e-02 1.464267752339215405e-02 1.836384661872040441e-02
4.514541382388533863e-01 4.621444550432797505e-02 3.264683418577878915e-01 4.627084186413464584e-02 4.252819828053774898e-02 7.151475616896488252e-02 1.554927808539343682e-02
4.211726692837176600e-01 4.086622397160234038e-02 2.297089559113571766e-01 4.796101157755935929e-02 1.961223718274347771e-01 5.031595484762586140e-02 1.385281258070264997e-02
5.318300074696945545e-01 4.070250096860691946e-02 2.204655048446099996e-01 2.466262383614761799e-02 7.376950896335597585e-02 9.426511159508074722e-02 1.430474232250434144e-02
6.448496808688509718e-01 4.176091431387087688e-02 1.307326265749717276e-01 7.059564036143177457e-02 4.929789043277535421e-02 2.959911408641788255e-02 3.316413336168148179e-02
5.385915666850652483e-01 4.173036910900948526e-02 1.568120996386853094e-01 5.664906532554106477e-02 1.498256852562424579e-01 1.381208663308096558e-02 4.257912735237543572e-02
6.323658277188601851e-01 4.799458530683814450e-02 1.688979163390662563e-01 4.780486019681889215e-02 7.618239754472438952e-02 1.422793343403186070e-02 1.252647945966024919e-02
6.261826926923552694e-01 4.441265676858749401e-02 1.399133395091413656e-01 4.673218430248440858e-02 7.653277028345628619e-02 1.775913520187076891e-02 4.846722124210414012e-02
4.661310711681747043e-01 5.160340508140958543e-02 2.987420054079890641e-01 3.738724720721500056e-02 9.577924803291397449e-02 1.606680990465174375e-02 3.429021319764589265e-02
6.171379391631875988e-01 4.585686691237948059e-02 1.828482499670461003e-01 6.018621074452136510e-02 3.801912136816282262e-02 2.469661872631725985e-02 3.125499311838544209e-02
6.103956032005485310e-01 4.634772421585343916e-02 1.196316339997509637e-01 5.362550046231311096e-02 7.965282566934243913e-02 1.339300335449000040e-02 7.695370909770150869e-02
5.980677862576365689e-01 4.232454703553874265e-02 2.266287028021691519e-01 5.043308442545864356e-02 4.962803538993933866e-02 1.842662590279695728e-02 1.449121818646059885e-02
4.848465000009967163e-01 7.308799227060233661e-02 2.804179772237013202e-01 4.562724546129025283e-02 5.148758150693618502e-02 1.982805880605693905e-02 4.470464473041637493e-02
6.097806912761365439e-01 4.710946662734676049e-02 1.740834896367237927e-01 7.381415960851604730e-02 5.314640040174734709e-02 2.495258361439341155e-02 1.711320883513592350e-02
6.063906774666794064e-01 5.188342205205691976e-02 1.877288349114773491e-01 2.791042322572460932e-02 6.428005703764705370e-02 1.367361894135641666e-02 4.813296636505832310e-02
5.766974118713803499e-01 4.114401619994976361e-02 2.042814931321617344e-01 3.598388764717672800e-02 1.102416262513590539e-01 1.512302812401455747e-02 1.652853677395770687e-02
5.916483418067065569e-01 4.451986269394550555e-02 1.948336562759203916e-01 6.504890788136886981e-02 6.065945120869576518e-02 1.503611696848346051e-02 2.825366316487941051e-02
6.099932308486153421e-01 4.415441815794349939e-02 1.621368933339811247e-01 8.290275055447170194e-02 5.585366066908181715e-02 2.473606618858811834e-02 2.022298024731847971e-02
5.841726645122105044e-01 4.380094160298166062e-02 2.053560416012509271e-01 1.715130816743984377e-02 1.175684023002383921e-01 1.610379288732461181e-02 1.584684892855396654e-02
6.002806727148789490e-01 4.610544111380431714e-02 1.907112173236601982e-01 4.867076610941208775e-02 4.915932109551040402e-02 2.344621756683366517e-02 4.162636407590056264e-02
6.338863415305298066e-01 4.910336021992671440e-02 9.858743494475470659e-02 1.310086119079389433e-01 5.034853259675717979e-02 2.221928944562684069e-02 1.484642935446573060e-02
5.470823427154809515e-01 4.456626059203551427e-02 2.267842135590540931e-01 9.960831000508338362e-02 3.898738892687123037e-02 1.432755786893321302e-02 2.864392633254152915e-02
6.162843130545767600e-01 4.313755263994788203e-02 1.557388888579053776e-01 5.878819305502269721e-02 7.902825240289730602e-02 2.465574149710408891e-02 2.236705849254603737e-02
6.166500293948674605e-01 4.930742286997608775e-02 1.519574891266759209e-01 4.992539143803532975e-02 6.214771393569461233e-02 1.454902607922490751e-02 5.546292715552569169e-02
6.139986014621892085e-01 4.615915212855048466e-02 1.405439295112365095e-01 8.486079087449305280e-02 5.928000349783640877e-02 3.018264923089143334e-02 2.497487329480281570e-02
4.908672129469487388e-01 4.791808370523805566e-02 2.906827184005277287e-01 6.229100077919524220e-02 4.671397047324284818e-02 4.487693731188666102e-02 1.665007638296078091e-02
4.785342474741282048e-01 4.240871030530085628e-02 2.816859954451109704e-01 6.282506919358019082e-02 6.800994729437274955e-02 5.506667728534946071e-02 1.146935300215752226e-02
6.220089158858466138e-01 4.314968510058722617e-02 1.114615007019365972e-01 1.012796113092128830e-01 7.132743397138692487e-02 2.653614234844195105e-02 2.423671068258783506e-02
5.052228626954109458e-01 5.282385895638141288e-02 1.004831735900684891e-01 4.308674132682258767e-02 6.410620537620473347e-02 2.264883141125126620e-01 7.788843942599265290e-03
6.177073364887386564e-01 4.501693742573742441e-02 1.690221527340518837e-01 4.114055023880329454e-02 8.654456505810119438e-02 1.395915347847868915e-02 2.660930457608876726e-02
6.174066723332234385e-01 4.737165144268808137e-02 1.779981894957766986e-01 5.119659194393821888e-02 6.269500493027498067e-02 2.804679749267566941e-02 1.528509236142272694e-02
5.496282855918285248e-01 4.396259628610242609e-02 2.319118552043376025e-01 6.794218161599131778e-02 5.695396335014966949e-02 2.217795421717456972e-02 2.742316373441580982e-02
5.928268656137629655e-01 4.426432171457136272e-02 2.098834625812713295e-01 4.051833146976036720e-02 8.555039929806866617e-02 1.345951448747670885e-02 1.349710483508864863e-02
4.532746851909262298e-01 4.286108756674202047e-02 2.980569710752872248e-01 2.890383133699698029e-02 1.489920191513563752e-01 1.465606575666038650e-02 1.325533992203091482e-02
5.635858710178918152e-01 4.017013931475046928e-02 1.918897889596132555e-01 3.955239499964888217e-02 1.300069675403285885e-01 1.038561249318690344e-02 2.440922567458008591e-02
6.086891043101471110e-01 4.890475347269832018e-02 1.285279603588329878e-01 1.015573729909409612e-01 6.371994434120248352e-02 2.985601948576776035e-02 1.874484504041046967e-02
6.187924608568134976e-01 4.116229893657442213e-02 1.713096643522753204e-01 6.768917375978818207e-02 3.780952040929303620e-02 1.263170719756995242e-02 5.060517448768556831e-02
6.022651914511329974e-01 4.858708506024012053e-02 1.884580701429486582e-01 5.853848706889005354e-02 5.641836853861977724e-02 2.103611615132936971e-02 2.469668158683891931e-02
3.953508056283206451e-01 2.252583090229203500e-01 1.960691916118450229e-01 3.661392300436470265e-02 5.076207930944296592e-02 4.102471643734204726e-02 5.492097498576411357e-02
6.107440467916877003e-01 4.419513732427290953e-02 1.650378538231305203e-01 8.871196818845186738e-02 5.923602798103077410e-02 1.552578287519743548e-02 1.654918301622861077e-02
4.761499593933797292e-01 4.403234935562681113e-02 1.197667119751558984e-01 3.088935738034124731e-02 1.702418580611991528e-01 1.078168606574557778e-02 1.481380777685516459e-01
6.012342731346499436e-01 3.872038859596872024e-02 1.467877789561524149e-01 8.339681490914489792e-02 5.474651493125170382e-02 5.234426825124315757e-02 2.276996122158928340e-02
5.852904483109639955e-01 4.556696729241575816e-02 2.158558865561079343e-01 6.449549960474897092e-02 4.145301837488057223e-02 3.401343636868034426e-02 1.332474349220263282e-02
6.053697279245888740e-01 4.720573988870979676e-02 9.048791260738872633e-02 6.406052908754998609e-02 9.292313423015298446e-02 4.900258689192679706e-02 5.095036936968289076e-02
5.493159650606886935e-01 4.842780124683730009e-02 1.953125238472496472e-01 4.068606705600232715e-02 1.069085074857884649e-01 1.361692153395897310e-02 4.573221376947446404e-02
6.081119547400020142e-01 4.793377080213933467e-02 1.385532332749147832e-01 4.242528592912420127e-02 9.325003930231448579e-02 1.997116819955719810e-02 4.975454775194804863e-02
6.233488409610833392e-01 4.698374868749101430e-02 1.870344656648141035e-01 3.407521340540592414e-02 5.723173729880431937e-02 3.583900587667857018e-02 1.548698810572275361e-02
5.012823594303711383e-01 4.738113966826373868e-02 2.721867462951789718e-01 2.764885778908204167e-02 8.217940219006585056e-02 2.092397919552863722e-02 4.839751543150960789e-02
6.168882193373625977e-01 4.810694276403945646e-02 1.610313145229382847e-01 4.010730348525400057e-02 5.848833640974632209e-02 4.209653879676516358e-02 3.328134468389431361e-02
4.687704367334492583e-01 6.839483826693354418e-02 1.253854120507165992e-01 1.666347990575557311e-02 1.500786402351029225e-01 1.331784623189372074e-01 3.752873048910491949e-02
5.691186065339839395e-01 4.419059407617368512e-02 2.012764803942483915e-01 4.027660652104826655e-02 8.726103045887319276e-02 1.314584327925680425e-02 4.473083873641570812e-02
6.182211863280008268e-01 4.410752534879686798e-02 1.200032802541382421e-01 4.508463318119271257e-02 6.586857933958174816e-02 6.831968094727169927e-02 3.839511460101787538e-02
3.970649936604132013e-01 2.034703330061343463e-01 2.256013891930493398e-01 6.286510436409221969e-02 5.722582938260643848e-02 1.662078626839311180e-02 3.715156412531133573e-02
5.957813946203647237e-01 4.022277187588491759e-02 1.224929484343812436e-01 1.092326201476307712e-01 5.542963100628715833e-02 2.097182921627406202e-02 5.586880469917711312e-02
5.459316599543805326e-01 7.452470680567162276e-02 2.355841145877200504e-01 5.307963748580420138e-02 5.544348302724236982e-02 1.336521079610400974e-02 2.207118734307712479e-02
6.209497621770688758e-01 4.429907125873084467e-02 1.801183938758348924e-01 5.680369618316837704e-02 6.138665082247936333e-02 1.934783585531641911e-02 1.709458982740115138e-02
5.981586801152602995e-01 4.245142415896622362e-02 1.994636838609744334e-01 1.843941658060408925e-02 1.034848366471878278e-01 1.987934871822333305e-02 1.812260991878374833e-02
5.765049664533059559e-01 4.170083056081896888e-02 1.636379346255262823e-01 2.879548454787347889e-02 1.234649226644980030e-01 5.074580909539103124e-02 1.515005205258617219e-02
5.811541534260151742e-01 4.297587452678424541e-02 1.466870283428562405e-01 9.557829936478771937e-02 3.177343511256885966e-02 7.257129669258816085e-02 2.925991253439962775e-02
6.106086843696660882e-01 4.581934092255295077e-02 1.875093336000946409e-01 6.005695795975019013e-02 6.593360652815470624e-02 1.728905221007677462e-02 1.278302440970464915e-02
4.914362380543034758e-01 4.378910292298938273e-02 2.781489815381658626e-01 4.771435624419486515e-02 5.483902005168934946e-02 1.340999511420954034e-02 7.066230607444749789e-02
4.822981090155181172e-01 4.394040422789666916e-02 2.869115638853452777e-01 2.442781637637768052e-02 1.155200006364082571e-01 3.516863597553267912e-02 1.173346988292119607e-02
5.821928266408820107e-01 4.449516502884662966e-02 1.640490585019441228e-01 1.028238035829045077e-01 3.901239374322695158e-02 4.801269323810954115e-02 1.941405926408628843e-02
5.911149618881260670e-01 4.181622190928465516e-02 1.985701468167248851e-01 6.849382291511706133e-02 4.478461516330509151e-02 3.572576228333584208e-02 1.949446902410643945e-02
6.239753724145258307e-01 4.460546679323773578e-02 1.814091862372700648e-01 4.625572632123398781e-02 6.647089040865564180e-02 1.464681508945401937e-02 2.263654273562275623e-02
6.047510615842152104e-01 4.993838702530049162e-02 1.106891206480852957e-01 4.315496823764746609e-02 6.488667904862337188e-02 8.274085339941189554e-02 4.383893005671637977e-02
5.956788777903350152e-01 4.876002166503196067e-02 1.357580392266782843e-01 5.779160028540392818e-02 8.975547268050448890e-02 1.566646420077292060e-02 5.658952415127318364e-02
5.485658653077444269e-01 4.081733219899031512e-02 1.689803854101215863e-01 7.338215175770493315e-02 9.989304521842873319e-02 1.331455815175302919e-02 5.504666195525718259e-02
6.011466883686287233e-01 4.358763639148552360e-02 1.163525637885338554e-01 1.302674308912807888e-01 4.006106347393231099e-02 3.233344802034886917e-02 3.625116906578979004e-02
4.535037675066004859e-01 8.441076516655149353e-02 1.116081689933217380e-01 9.809948273969937294e-02 2.218112490588776964e-01 1.394785373807961616e-02 1.661871279686956068e-02
6.119205256382577174e-01 4.408705215157768253e-02 1.815819620943617818e-01 6.159546768276024514e-02 6.252138748495432441e-02 2.136607784093326814e-02 1.692752710715489384e-02
5.878088430612397053e-01 5.035991374146168986e-02 2.062694122253327655e-01 5.395617927524803265e-02 5.082839977311374990e-02 3.571974684947439721e-02 1.505750507412969424e-02
5.413717473211145936e-01 4.652465407275101911e-02 2.114639962275313700e-01 3.244545163259798803e-02 1.141355898207745828e-01 1.600299548699309071e-02 3.805556543823739035e-02
6.225460909445612590e-01 4.220864551722298963e-02 1.202415334550207687e-01 3.173318606988123625e-02 4.625599637770000383e-02 7.227285033377225942e-02 6.474169730184139993e-02
6.091907693861812190e-01 5.211888278487904896e-02 1.724699734690341157e-01 3.633088573994559811e-02 9.754157153411556480e-02 1.502437693315289077e-02 1.732354015269169101e-02
5.915829594717419981e-01 5.311374786932824416e-02 2.051818018789159093e-01 4.114186002215008270e-02 5.986806135624991865e-02 1.367995565778534067e-02 3.543161374382849255e-02
6.042952130591842108e-01 4.075452694764656464e-02 1.871489532408479872e-01 3.561179143166112032e-02 8.030872070184562339e-02 2.251319918363649253e-02 2.936759543517804619e-02
5.716608420854006889e-01 4.224424296853612759e-02 1.729561664837126200e-01 2.911546726992829751e-02 1.282738914490178239e-01 4.231705956995517742e-02 1.343233017344922474e-02
5.935944729227962124e-01 4.059617987308144355e-02 1.605749960537741217e-01 8.074730719540186563e-02 6.815746095383541647e-02 2.613257126699897528e-02 3.019701173411184006e-02
5.696279040396550197e-01 4.048221121074633416e-02 1.517542280797667120e-01 4.957284849893778267e-02 5.864581090591678564e-02 5.794431680202047352e-02 7.197268046295698940e-02
5.578888247888180718e-01 4.542368449345260406e-02 2.195422337350026731e-01 5.105722254870491417e-02 4.889830325537335154e-02 2.117692870102194300e-02 5.601280247762626535e-02
4.447136568437478066e-01 4.100436263917799085e-02 1.695147281155191532e-01 7.308597776321586192e-02 1.268370787019547918e-01 1.338468312949596672e-01 1.099736464142472316e-02
5.631440034135191119e-01 4.117844093154835600e-02 2.056307136993297813e-01 4.116666701912102128e-02 1.083668504137366012e-01 2.492060630884827127e-02 1.559271821389675641e-02
5.979444260958679536e-01 4.200017193893106765e-02 1.336650281034249543e-01 7.556718785371256686e-02 5.939262987479273365e-02 1.914678049411061220e-02 7.228377563916008053e-02
4.802105007292217231e-01 8.708976979674085128e-02 2.591487194946364148e-01 8.301464826143624409e-02 5.166821094192174807e-02 2.623010332981360812e-02 1.263804744622947819e-02
6.305791517038763505e-01 4.466976872832623818e-02 8.312165328796715380e-02 9.640887981008140761e-02 7.409376246633765650e-02 4.337067241654994632e-02 2.775611158686128177e-02
4.546745337224579742e-01 4.518750433453901788e-02 3.174874057411925521e-01 1.103925763176754477e-01 3.203496136714014536e-02 1.214324533675766385e-02 2.807977318023715391e-02
5.660182071610337928e-01 4.091684021344933753e-02 1.912210393564923450e-01 1.522517732243057996e-02 1.375133078890889704e-01 2.740853968421069070e-02 2.169688837329425066e-02
6.143727013037858509e-01 5.043459461258902043e-02 1.264784805683638602e-01 7.070942303878827162e-02 4.451426499650153884e-02 8.060748974535081324e-02 1.288304573462072805e-02
6.119504428167787946e-01 4.661479354122319979e-02 1.443195741689333733e-01 3.061509255696255941e-02 7.265717730370521710e-02 3.620067342552437534e-02 5.764224618687252555e-02
6.043643701433711879e-01 4.375689384188234665e-02 1.538970858931578700e-01 5.614422609645144946e-02 3.478831480042162555e-02 3.122239391131454572e-02 7.582671531340083593e-02
4.629965952547366870e-01 4.612346473850911788e-02 1.208915386381506363e-01 3.131385381882421243e-02 2.020362337442194456e-01 1.244400667916585046e-01 1.219824701390157494e-02
6.093723410785755190e-01 4.238648160129004916e-02 1.871069954051781392e-01 1.546266110526965144e-02 1.198808543061315873e-01 1.508753919461574416e-02 1.070312730893934437e-02
5.745539924506292140e-01 5.204074785152700000e-02 1.935316429050788212e-01 3.953063235119055191e-02 6.963007962183261068e-02 4.882596104577877766e-02 2.188694377396309745e-02
6.181693709770711420e-01 4.290980258786916690e-02 1.794397168219468708e-01 8.770824582431985261e-02 2.951853396552185996e-02 1.570511142472913804e-02 2.654921839854205642e-02
3.444763821691873007e-01 8.297052936274051937e-02 1.516599880666484601e-01 3.606367445826593604e-02 2.854484507842969254e-01 1.901203881537445392e-02 8.036893634348640791e-02
6.362436994284670355e-01 4.497009987515936114e-02 1.765567431712691537e-01 3.945473941313020622e-02 6.388426424152890415e-02 2.112102435024256625e-02 1.776942952020287708e-02
5.631232484572570307e-01 4.465790993075977738e-02 1.574179578932865531e-01 4.668908582560685194e-02 1.313164253383236890e-01 2.069694322754277518e-02 3.609842932722335390e-02
5.327673030742153815e-01 4.557925431980699993e-02 2.562520506172368262e-01 2.484412141852122835e-02 1.104995364229865162e-01 1.411656386403180655e-02 1.594117028320118229e-02
6.134836106008676460e-01 3.839739759447929196e-02 1.585289949000816268e-01 2.997468806631715249e-02 1.065393762858583698e-01 2.737345264883131457e-02 2.570247990356444925e-02
5.067176059832703139e-01 1.751900518580101207e-01 1.460721025573839815e-01 3.765638427300092156e-02 6.364786228880842112e-02 1.708367009838274511e-02 5.363232294114367998e-02
6.244142256765931043e-01 4.487924175468639698e-02 1.374349588236249975e-01 6.893309767841272750e-02 3.630877065130672793e-02 2.346786220780357202e-02 6.456184320757239747e-02
6.043840923331188497e-01 4.697121627592121262e-02 1.700915868837372114e-01 7.302588550489992614e-02 5.329618159783496012e-02 3.186817607793931972e-02 2.036286132654854808e-02
5.120371668987017122e-01 4.436272548407382832e-02 2.316655253399477199e-01 6.222259264657914457e-02 1.020309858330101516e-01 1.994651854780801412e-02 2.773448524987938424e-02
4.402167713818491701e-01 1.833792420411559376e-01 1.322450373406196256e-01 6.794470182812006875e-02 1.293066241597566890e-01 1.657648240461627800e-02 3.033114084388224135e-02
5.745813868051937723e-01 4.666380907710653697e-02 1.402505336520650236e-01 5.667386700458198340e-02 5.769040175639444934e-02 2.209540705333269336e-02 1.020445946513256069e-01
5.522893007403719690e-01 4.686365409841936058e-02 2.480901851220027321e-01 2.206882691586232320e-02 7.370999932323075987e-02 2.937840308429823591e-02 2.759963071581456040e-02
5.434410133460320091e-01 4.564986855052407394e-02 1.953719666781133235e-01 5.415394791368774441e-02 8.476305911612269650e-02 5.661552913266131026e-02 2.000461526285886305e-02
6.040778680819721691e-01 4.608964857830673972e-02 1.092444702801851769e-01 7.028814446608130928e-02 8.857078745198365688e-02 2.021536484488397831e-02 6.151371629658701490e-02
5.745766335344368869e-01 4.357805118799945587e-02 2.146586346740363971e-01 2.918781126975721757e-02 9.691366520841436516e-02 1.878629870573013047e-02 2.229890541962547407e-02
5.694172116858268184e-01 4.277857091445366050e-02 1.913248669966102766e-01 1.160944686997059244e-01 3.226907439834116043e-02 1.708797795474454456e-02 3.102782935031770870e-02
5.683091481581111770e-01 5.127643860158574013e-02 1.764472034250483823e-01 1.246089711448683246e-01 3.999930466396811601e-02 2.291277019060145026e-02 1.644616381581681316e-02
5.086007326607621115e-01 4.449752313106471874e-02 2.083854944758137817e-01 1.899137344056000751e-02 1.827128760588268841e-01 1.167207162500701056e-02 2.513992860796574955e-02
6.190245082501379947e-01 4.422348733258302939e-02 1.849204674326359321e-01 3.942329141347864635e-02 7.869278651508383737e-02 1.901847715012524795e-02 1.469698190595535026e-02
5.065600901048902260e-01 4.432850709679080764e-02 2.707674622692622379e-01 4.168530581884493519e-02 8.171192611279547158e-02 2.270512848057052238e-02 3.224158011684596925e-02
4.869307552022046903e-01 4.003882101729546589e-02 2.482163583176303367e-01 1.272611954623379948e-01 6.296113605137962366e-02 1.775425174055170890e-02 1.683748220860014841e-02
5.044732787645271888e-01 4.546983449490026724e-02 2.958561091505236273e-01 5.674371057300936494e-02 4.871469016161483062e-02 3.776023543422577650e-02 1.098214142119898276e-02
5.558952355819026803e-01 4.338890853442577827e-02 2.476287383054276980e-01 7.382347973986511103e-02 3.872071654758383469e-02 1.214558007507010769e-02 2.839734121572485073e-02
5.814424960684231314e-01 4.969254957570882342e-02 2.068965841733535205e-01 4.249946420402828107e-02 8.410191003817811539e-02 1.733395505619091115e-02 1.803304088411732467e-02
3.884472459059463700e-01 5.548280906066711121e-02 3.052178752839230236e-01 3.166747250963979771e-02 1.787540687903693970e-01 2.747963494723308642e-02 1.295089350222117935e-02
6.112925764790793082e-01 4.596677680568961311e-02 1.890075897291705331e-01 2.758733347688406209e-02 9.550065092838651293e-02 1.254920661274037258e-02 1.809586596804978534e-02
5.799496383470363892e-01 4.914436850055954598e-02 1.738975616922681100e-01 6.561978910814525445e-02 7.887334734840378836e-02 2.511283674920592249e-02 2.740245825438110405e-02
6.237803096563199201e-01 5.658274580840751827e-02 1.769085480689646106e-01 7.036498455535389329e-02 4.094852617594891414e-02 1.709892602060825162e-02 1.431595971439706717e-02
6.079360924494756624e-01 4.913057616507948006e-02 1.508997885636509939e-01 5.962851459359804623e-02 5.091252501523874791e-02 3.053192398158430590e-02 5.096057923137256584e-02
4.481565120080042153e-01 6.367115432240925965e-02 2.754945653049614696e-01 7.420103044826439898e-02 1.102691267903619515e-01 1.443041108355521719e-02 1.377720004244367170e-02
6.344137528042350649e-01 5.091846220378732496e-02 1.693549162947087794e-01 6.679710871223841495e-02 4.276573392650640654e-02 1.443378085346718777e-02 2.131624520505686141e-02
5.736919157251730850e-01 4.305601307528163918e-02 2.074612474770199944e-01 2.534256599986153477e-02 6.768924473169728173e-02 2.986025259284244560e-02 5.289876039812406450e-02
6.154011599016835365e-01 5.112163529324809802e-02 1.919948219912064047e-01 5.499967572531272442e-02 4.614709037604246278e-02 2.687517404216487049e-02 1.346044267034173826e-02
4.928448655370025744e-01 4.393892501799945283e-02 2.884042939644125836e-01 6.056939210815503322e-02 6.826920063442658282e-02 1.914555831049441839e-02 2.682776442750947274e-02
5.869828903577904988e-01 4.357687394319836871e-02 1.685912315737101430e-01 4.594289251940927854e-02 8.866446445253835240e-02 5.243886555704078273e-02 1.380278159631246476e-02
6.002837613100234782e-01 5.054109767030856570e-02 1.486721826801811475e-01 6.578433296652742845e-02 6.369487557244986331e-02 1.354270785526862433e-02 5.748104194524087523e-02
