Teff Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
5.801506414618898821e-01 4.717779559963407310e-02 2.172051466532408659e-01 4.208084224975833232e-02 7.955880342122517712e-02 1.442584428241677590e-02 1.940092633183496118e-02
5.993752545208986815e-01 4.567930689623692087e-02 1.953150879732331868e-01 6.042142050532903902e-02 5.294410421466179406e-02 1.446720632430468188e-02 3.179761956533578432e-02
6.136138138451882051e-01 4.817929047002420667e-02 1.572693718091319193e-01 6.597434483072228684e-02 5.206285319678131268e-02 1.964741528770615892e-02 4.325291056044589660e-02
6.021966338918781636e-01 4.562160204442514133e-02 1.916042109832918616e-01 6.248071443717968104e-02 4.848411333688585484e-02 2.643262185018651830e-02 2.318010345615279660e-02
4.344985142055188820e-01 4.236887333248665760e-02 3.369407196129815540e-01 9.272318028059821360e-02 6.028172206529101157e-02 1.299062843703295035e-02 2.019636206609064233e-02
5.050994858592828818e-01 4.362125251994402458e-02 2.587752365266572374e-01 2.223255128922993137e-02 1.353280919212785927e-01 1.431527038203517059e-02 2.062811150157221191e-02
4.674731757781639963e-01 4.656447318028929250e-02 1.227908854429188290e-01 6.740720181552535550e-02 2.008428353616129314e-01 8.051184680603401533e-02 1.440958161545559217e-02
5.511474356063436053e-01 4.386065529590785911e-02 1.260704233141147212e-01 4.848205594342427233e-02 3.806293946912557569e-02 1.454665809089330727e-02 1.778298322801907527e-01
5.979938291992279442e-01 4.522730902477741649e-02 6.328666444429802140e-02 1.533507114629132084e-01 9.801320839727180323e-02 2.503856675513759650e-02 1.708971071637400627e-02
4.414785246260105600e-01 4.097681855662198974e-02 2.833245308843641563e-01 1.936229999314481587e-02 1.194572286407453304e-01 5.223613104674994234e-02 4.316446625236319834e-02
4.669897708702203665e-01 4.587064053631014632e-02 2.780449129237871908e-01 9.185458498166534924e-02 8.620714280398440732e-02 1.583217589863739061e-02 1.520077198539518566e-02
5.437002904530543468e-01 1.511394795199329233e-01 1.251048102971643594e-01 6.707870468244661599e-02 4.243500190075792655e-02 4.871039662766551287e-02 2.183131651897839490e-02
4.847204682605322223e-01 1.680737508743931352e-01 1.840668563088837251e-01 7.824122814755775368e-02 5.228863167389032063e-02 1.976142480089252904e-02 1.284763993385013015e-02
5.052358715961778879e-01 7.135860126955571869e-02 2.583351943808964712e-01 2.432953463786192635e-02 9.494283036343671711e-02 3.321786176777377642e-02 1.258010598429747280e-02
4.833588744872185372e-01 7.759225457021798333e-02 2.849991073058482094e-01 6.799509372385864614e-02 4.448356889463533220e-02 2.779181359354536418e-02 1.377928742467600040e-02
5.677613541235869699e-01 4.268385753462415610e-02 1.925770421548612110e-01 3.063120501252590208e-02 9.137241312313069963e-02 6.103049259736863241e-02 1.394363545390228144e-02
4.110569267109422942e-01 4.064639320370129483e-02 8.044043628075935037e-02 1.019762354040799762e-01 3.003226180282822511e-01 1.289976172770598666e-02 5.265762864452882414e-02
6.143668771465781164e-01 4.470270530152092858e-02 1.668297623566559473e-01 7.366328052564860562e-02 6.601364439112342164e-02 1.899950405037001411e-02 1.542422622810303741e-02
5.108517790971534023e-01 4.808808912943489389e-02 2.068754694276117023e-01 1.188459507111945257e-01 3.048164227864172057e-02 6.467593600038364088e-02 2.018113335558004845e-02
4.949029969663186757e-01 4.333124590320626413e-02 2.953845328150250804e-01 3.574904557628456186e-02 8.381846542528377519e-02 3.485127340272808211e-02 1.196243991115347217e-02
5.669800536206360819e-01 4.980792282865781351e-02 2.350420089643935340e-01 2.205624042829260056e-02 6.037550402922062243e-02 1.481045667008691093e-02 5.092781345871252169e-02
6.114549617153304251e-01 4.828784451811049538e-02 1.722568345328037154e-01 8.821965213342623791e-02 3.734365980506436367e-02 2.321075923774064409e-02 1.922628805752403525e-02
6.169703379274185107e-01 4.286235975501124368e-02 1.888313432088383204e-01 4.259441937713207005e-02 4.014385007726585519e-02 4.419680121656790334e-02 2.440088843776614877e-02
6.113647887239469503e-01 4.119050586927467533e-02 1.743980159187673296e-01 6.932497312673541190e-02 7.290325399341394952e-02 1.468357209226654574e-02 1.613489027559524350e-02
4.519740283571186956e-01 4.603561928799283776e-02 3.007430019783193242e-01 1.612833246299024206e-02 1.399883314084552355e-01 2.500499307094780979e-02 2.012569343417581341e-02
5.044764124155303175e-01 4.686167190150284517e-02 2.586178625224476724e-01 4.964302295000523613e-02 7.776473474007362940e-02 3.038390615324917943e-02 3.225238931719122404e-02
6.008964412832735746e-01 4.125030071392998127e-02 1.744503204525972018e-01 7.295758395781476446e-02 6.882145306300971321e-02 2.549509710456687728e-02 1.612880342480776941e-02
5.373357533276341691e-01 1.118146018476537384e-01 8.918203407437721997e-02 3.955006993549162880e-02 7.923213411629866088e-02 1.019923849212685946e-01 4.089302177727596743e-02
5.802842518822183271e-01 4.331807173106348025e-02 1.032119066107885647e-01 5.427967620837210322e-02 7.620110037100999434e-02 2.285322664910366744e-02 1.198517665474439914e-01
6.230505637028400656e-01 5.420821517350246643e-02 1.314767752502959963e-01 7.023873413192947834e-02 7.204929539773624603e-02 3.026882982302704292e-02 1.870758652066863842e-02
5.894928321000719729e-01 4.552201739871903491e-02 2.108582957602730124e-01 6.895602426248109706e-02 5.622904762490310571e-02 1.390225482916186694e-02 1.503952802438987199e-02
5.826116678053382403e-01 4.571849882443195651e-02 1.930091951729889788e-01 8.122061797664063831e-02 5.475715667659526720e-02 2.084637519283725343e-02 2.183648835116773490e-02
5.895735481571957592e-01 4.389993973064267724e-02 2.084419014239032586e-01 5.579932301242077064e-02 5.852249550988074256e-02 2.760434751521563534e-02 1.615844465074108699e-02
6.150745318593685562e-01 4.406974879240117132e-02 1.840661943723244376e-01 6.472322613155122306e-02 3.425208739888304516e-02 3.977635551501902678e-02 1.803785593045260233e-02
6.067064013452936333e-01 4.670397218734642641e-02 2.056104172595808188e-01 2.017892795977712511e-02 9.358447934108012067e-02 1.368162184633157571e-02 1.353418006059024618e-02
5.294420399186171577e-01 4.091364102384831974e-02 1.252404405830631895e-01 2.028847469311664820e-02 1.589934303035887841e-01 1.199327252177541901e-02 1.131287009559903967e-01
4.414017649454369252e-01 8.823128923394914225e-02 2.854029570063433829e-01 8.076624212673881587e-02 4.829597228002288634e-02 2.642760916611021707e-02 2.947416524139849503e-02
6.036753374979977327e-01 4.144528161668108862e-02 1.558878674107408990e-01 4.791032898582958666e-02 9.492389488644981110e-02 2.742592122535427931e-02 2.873136837694657830e-02
6.168510579084846013e-01 5.042464120972914993e-02 1.909429552839177480e-01 2.541299542297483297e-02 5.733996750147161980e-02 1.584264599399870521e-02 4.318573667942342958e-02
6.100444301656142709e-01 4.652114811831507823e-02 1.571954351023526486e-01 3.819066679631523409e-02 6.200857917784723811e-02 2.716860874820804447e-02 5.887113189134735719e-02
6.140038080305824097e-01 4.432634838872156341e-02 1.743598788682798051e-01 3.601044388919259764e-02 7.755924439008751725e-02 1.425344586537203098e-02 3.948683056776389894e-02
4.320202579486350780e-01 5.022191176326924744e-02 2.894801026475868899e-01 4.559446161890157861e-02 9.585117275020525740e-02 2.000723868603811184e-02 6.682485458536392697e-02
5.066222951818911691e-01 3.959496037763329812e-02 2.897000451229932438e-01 4.397746646027266004e-02 9.361029710265385273e-02 1.240476376565165413e-02 1.409017198890402667e-02
4.588133402213833700e-01 1.822504906756456378e-01 1.490350727538126141e-01 8.772071112351269295e-02 3.770842809455776656e-02 1.347063662805648120e-02 7.100132050303140097e-02
5.929318803855535558e-01 4.126328735764697025e-02 1.383190496804574399e-01 9.819234581068479739e-02 8.027125020748718254e-02 1.424145212441334588e-02 3.478073443375651747e-02
5.143778941055665577e-01 4.133350933549213846e-02 1.196037620159157711e-01 9.643621021405046623e-02 1.933599281945130310e-01 1.405873315895653057e-02 2.082996297550552059e-02
5.297953210644725797e-01 4.221574848619383952e-02 2.448503387553690458e-01 6.757332262061928330e-02 5.187012612525898625e-02 4.804324833602760525e-02 1.565189461205879554e-02
5.814701868395700801e-01 4.419838162806606630e-02 1.543273272142708930e-01 3.513390152799451133e-02 1.073923228426283405e-01 1.499836162254701219e-02 6.247951832492305846e-02
6.030208150860902894e-01 4.230500507539744492e-02 1.901408963767307336e-01 3.872709947367589806e-02 8.350254821498162561e-02 1.773487426845257384e-02 2.456876150467151090e-02
5.301346118504483007e-01 4.508374860271639750e-02 2.849985483201725733e-01 4.444345832274918667e-02 4.314541785626788140e-02 1.711991263708429606e-02 3.507430241056141984e-02
5.350737351291129373e-01 5.006052201063049267e-02 2.683801095260596181e-01 3.854355126577650725e-02 7.309296778191362587e-02 1.524654393625102591e-02 1.960257035025564712e-02
5.546101363775725046e-01 4.366748801943649838e-02 1.643325167624233030e-01 2.449337324155892448e-02 1.538628296970813714e-01 1.401137320980264632e-02 4.502228269212481260e-02
5.796374162612283332e-01 4.138282181399606519e-02 1.954550560868037190e-01 9.547646682881570646e-02 5.126865100902178868e-02 1.720024178793503472e-02 1.957934621219932850e-02
6.162540303281045517e-01 5.147404230976482947e-02 1.300745600531299229e-01 8.562800140868613574e-02 7.998732394757085418e-02 1.823920203619919245e-02 1.834283991654455173e-02
4.885380531301230511e-01 6.303823431521461684e-02 2.746820124214431891e-01 5.115261107451535977e-02 7.871674476950187016e-02 3.253192925349717574e-02 1.134041503570483618e-02
6.235384148629647960e-01 5.523700980028473095e-02 1.643837984553751519e-01 4.681304446349886239e-02 6.901832535931354262e-02 1.208601183612409424e-02 2.892339522243879066e-02
5.217170884573220091e-01 4.407265973952180504e-02 1.411018475135714656e-01 1.664978184595703251e-02 1.637100981286418733e-01 1.473293682152002244e-02 9.801558749346579724e-02
5.553571376361191581e-01 4.842483223958385374e-02 1.735875024146019130e-01 7.349085167309618583e-02 4.714660621050039552e-02 5.780169270859718267e-02 4.419137711750115854e-02
5.278725460404108949e-01 4.139994854902833560e-02 2.328673334092811464e-01 8.580578736289908026e-02 7.764717726604651593e-02 2.047821891600916031e-02 1.392898845632497412e-02
5.640256931398627271e-01 4.084446426514190542e-02 1.560275649755125116e-01 6.307165262077350787e-02 1.474115104478630756e-01 1.393005442326450405e-02 1.468906012758186552e-02
5.959154917554440045e-01 4.228138965405080912e-02 1.268298322247415622e-01 8.188868546067284981e-02 6.233185173655090422e-02 2.950816656699913748e-02 6.124458260154092004e-02
6.349340742025617601e-01 4.488574458129859085e-02 1.788629375088107709e-01 6.189067105128673307e-02 3.683698968966734461e-02 1.638003473526256776e-02 2.620954823111227086e-02
6.087002343079803701e-01 4.445990066232877874e-02 1.986221770332342318e-01 7.520114654011302024e-02 3.617649291956164664e-02 1.594544638105211548e-02 2.089460215572980228e-02
5.586736026035127312e-01 6.604596810059260026e-02 9.396811043810006370e-02 2.919628549243448098e-02 5.138614915326893823e-02 8.775912130535955605e-03 1.919539720815551243e-01
4.603979038617126429e-01 1.838661244866794386e-01 1.756680451993123115e-01 4.643332386609044099e-02 8.340164521234814943e-02 3.274619730613698154e-02 1.748676006772019800e-02
5.553415248834145945e-01 4.352412806191176264e-02 2.051276715481907820e-01 4.429913188351832648e-02 1.149922282986193256e-01 1.267924915042212622e-02 2.403606617392299583e-02
6.037720610117786046e-01 5.007407308887366904e-02 1.642332068370505049e-01 4.818139595209849912e-02 7.700186459619939860e-02 1.697628623105200407e-02 3.976111228294736816e-02
4.616278936635268004e-01 4.882171989827856912e-02 2.732341891371323217e-01 1.435426246800560746e-01 4.118742282855429593e-02 1.490630847574149140e-02 1.667984131671051973e-02
5.856110359562856083e-01 4.114458284010201472e-02 1.563524339003360963e-01 4.782017015222786438e-02 1.162415666129963804e-01 3.541238748634695926e-02 1.741782305170514258e-02
5.758889537697441385e-01 4.079798201997177076e-02 1.479685645900659929e-01 8.367529290829467392e-02 1.127723619289282553e-01 1.947120795652673708e-02 1.942563682646847312e-02
4.537970321167905108e-01 6.930278123505265175e-02 2.495945204815925300e-01 2.631939489282763417e-02 1.075296770268744512e-01 7.647643163597890592e-02 1.698016261088337170e-02
6.286847586616647332e-01 4.626564420084400275e-02 1.422131785442083685e-01 7.976883151379952908e-02 5.674993464368671692e-02 3.171044835486030306e-02 1.460720408093651133e-02
6.119902738186978608e-01 6.378860484876391901e-02 1.293173171125443222e-01 4.872399367522747132e-02 3.726033385075931681e-02 9.608827671852181174e-02 1.283119997548542827e-02
4.506555663296616943e-01 4.224379362579480657e-02 1.168739339435329316e-01 2.305937031878440430e-02 2.281991431637346024e-01 1.108045239804835401e-02 1.278877402204433855e-01
5.558880981029326040e-01 5.634724930760769135e-02 2.272942796574895230e-01 9.493072178471477496e-02 3.125504553233354049e-02 1.651317577863014099e-02 1.777142983629164188e-02
5.725998545368788939e-01 4.242339669935260571e-02 1.560126557577082573e-01 8.241547907164591125e-02 4.378654290769772028e-02 6.026922188768096822e-02 4.249284913903563637e-02
5.570894671614902149e-01 4.766855504166548491e-02 2.536924558706672439e-01 4.256776970851460645e-02 6.158067414229319303e-02 2.122400278948331775e-02 1.617707528588588697e-02
6.218948021555439354e-01 4.463907895135574289e-02 1.632571436379225416e-01 4.926705598842631012e-02 8.300032211633912027e-02 1.273772604474850655e-02 2.520387110566374433e-02
6.282523327629153664e-01 5.128886102740142644e-02 1.700791827062500261e-01 4.073255291547923929e-02 5.992985410281742586e-02 1.251149941830381231e-02 3.720571706683289959e-02
6.306261386389134804e-01 4.707931249575322136e-02 1.411122878031420835e-01 2.830730457501380928e-02 7.579717420859509447e-02 1.364953255734434150e-02 6.342824972123785321e-02
5.293105469221587311e-01 4.856219672940949306e-02 2.341216441301211537e-01 4.490311783335278195e-02 5.480548083658296626e-02 7.005733111969719706e-02 1.823968242867766293e-02
4.981545058582561580e-01 4.525302044748003016e-02 3.111310131267850942e-01 5.211392946665815290e-02 4.391536786211615306e-02 3.516729107150536049e-02 1.426487216719911875e-02
6.187384124223447301e-01 4.745358999752904289e-02 1.836896481645241275e-01 6.105243682055223192e-02 5.909860550729214429e-02 1.581398454451279217e-02 1.415332254324482529e-02
6.209975435744361505e-01 4.106762226688986939e-02 1.478180767033159260e-01 5.241379985147512355e-02 6.250677349971602015e-02 5.646724453143609629e-02 1.872893957273093560e-02
6.094264803580412559e-01 4.336839317038279629e-02 1.907693825341070515e-01 2.405320574940083070e-02 8.889445193637428300e-02 2.679380586341748374e-02 1.669428038827639946e-02
6.150497233505411998e-01 4.359909714968652344e-02 1.993263256198300470e-01 5.007714392409449294e-02 6.276066857547275835e-02 1.306270171696728884e-02 1.612433966340753519e-02
5.707166320241311430e-01 4.352724606667368601e-02 1.629737693145222877e-01 4.466525206719491881e-02 4.804236339251415078e-02 7.788237169811233762e-02 5.219236543685148305e-02
5.694776940356478523e-01 4.230008604228911034e-02 1.768815478719686640e-01 2.946167599597492026e-02 1.517672494194825250e-01 1.580085201867880568e-02 1.431089461595809638e-02
5.639153011564399520e-01 4.273579040344690355e-02 1.616710104054562003e-01 7.888805885354074898e-02 5.138865207742956270e-02 1.534757956130021993e-02 8.605360754238652876e-02
4.082930319921954654e-01 6.252738743405396316e-02 1.611393995962282777e-01 2.122584212170056453e-02 2.524017871323779305e-01 8.096354083851688144e-02 1.344901088492692943e-02
4.795373330691375391e-01 4.011620003248567157e-02 2.061186499430796570e-01 3.196398959791022648e-02 2.122005944309897085e-01 1.331809382122360608e-02 1.674513910517366408e-02
5.912639916359585524e-01 5.353541552466920678e-02 1.691043731568667996e-01 6.567339505418509638e-02 8.517340764622655103e-02 1.576841795995081660e-02 1.948099902214293910e-02
5.942818731884962347e-01 5.416892019826451826e-02 1.824352406057869747e-01 9.649445913901399940e-02 3.920715673293997949e-02 2.240273851786651893e-02 1.100961161763172255e-02
6.368548775163008768e-01 4.599494878913533424e-02 1.523283237952365587e-01 7.517246043439240744e-02 3.512632559604422083e-02 1.971909216625021555e-02 3.480397170264042800e-02
5.350926195120534468e-01 4.533372637240930952e-02 2.367321776125198285e-01 1.716704314332482759e-02 1.356748362469286651e-01 1.561163862224705830e-02 1.438795849051697009e-02
3.952344324037691536e-01 4.124084484131074896e-02 2.961379142678677856e-01 1.039717204800769540e-01 1.214893198862463941e-01 2.215835263157066304e-02 1.976741548915821392e-02
6.120543555708939376e-01 4.052978388628738354e-02 1.852747329892398265e-01 5.952589311530927241e-02 7.412390421606208923e-02 1.520070550962710453e-02 1.329062471258057182e-02
6.080387022484492476e-01 4.873580800894420501e-02 1.543348329938076802e-01 7.830647433138786251e-02 3.573346489447811608e-02 5.852607471005007861e-02 1.632464281288295918e-02
6.311571925938742611e-01 4.682625721816938841e-02 1.065835314906564690e-01 7.138595083345096459e-02 7.515118043468820008e-02 1.210704391162359915e-02 5.678884351753725468e-02
6.215973994101436917e-01 4.354473707598228993e-02 8.461642280631322122e-02 1.506584359677091423e-01 4.162278803295759583e-02 2.354756297090607881e-02 3.441265373598786231e-02
6.164890318404012692e-01 4.195606273885251619e-02 1.692377273848064689e-01 4.063720254850625851e-02 6.950510661940631496e-02 2.389453769823035589e-02 3.828033116979688566e-02
6.130978961467821176e-01 4.745368338783463591e-02 1.297739264362287315e-01 1.271460164809452009e-01 3.256844238513800088e-02 1.881451698876164189e-02 3.114551817430968525e-02
6.026077034109722508e-01 4.763335420686745647e-02 1.121351396145813112e-01 5.946591704111706123e-02 3.762529527291982867e-02 5.395936072773210163e-02 8.657322972581002474e-02
5.959266223569021914e-01 4.415472640358413664e-02 1.674950073532141814e-01 5.483133495891966830e-02 9.673238435842164418e-02 1.171363653763861194e-02 2.914628803131951579e-02
4.902715651551600717e-01 4.484736442139036772e-02 2.568191664597404555e-01 3.217631858658456107e-02 1.294136562896153475e-01 2.946801955448657973e-02 1.700390953302260630e-02
6.137446590904317434e-01 4.213404056728513314e-02 1.310903934259945725e-01 4.952772244259730922e-02 5.255561037278831671e-02 6.090932314668189018e-02 5.003825095422112512e-02
5.573097316718685912e-01 4.080539793685866723e-02 1.516454870180115877e-01 4.353697411662298816e-02 1.025931786566530168e-01 9.419148545171510123e-02 9.917745148269933170e-03
5.737306894966566206e-01 4.688558396083784136e-02 9.828868944884729120e-02 7.454033098375791033e-02 9.702910919251406252e-02 8.427072442859305512e-02 2.525487248879323618e-02
5.896362792171855327e-01 4.326367734244204732e-02 1.406117967466598284e-01 4.578473590944225069e-02 7.384697591075564671e-02 2.200577533010559042e-02 8.485075954340916271e-02
4.605151701386002161e-01 6.018809964457463857e-02 3.239643995951929090e-01 2.421677432592336116e-02 7.316635164376082689e-02 1.633809369706143433e-02 4.161111095488675277e-02
5.875950387587215440e-01 4.574356636298800016e-02 1.093754843074321165e-01 1.052237103444850219e-01 1.132474467171693810e-01 1.636202195731037423e-02 2.245273155189358646e-02
5.482692539122383524e-01 4.206563519232329323e-02 2.149190646810640037e-01 6.935774306652930932e-02 9.358190698803532659e-02 1.636363101998468406e-02 1.544276513982501334e-02
5.879601223597973325e-01 4.978610196348031564e-02 1.892577235590386653e-01 8.579710688569155974e-02 5.002305130101075692e-02 2.362762772375616091e-02 1.354826620722519338e-02
5.396629867142112014e-01 4.483568913969331049e-02 1.430591002571021397e-01 5.948386672571088357e-02 8.398471577822412548e-02 9.727591968889931495e-02 3.169772169615914237e-02
5.984583628664189581e-01 4.092302432078321478e-02 2.102743210323706202e-01 4.096212032088256821e-02 4.736913295506604837e-02 4.086399283529745102e-02 2.114904566918113585e-02
4.840312845367590322e-01 4.501450120599485155e-02 2.698292882401331916e-01 5.810876571899280946e-02 1.071633402809169799e-01 2.040269955054842613e-02 1.545012046665475078e-02
5.343717855862600841e-01 4.397429959442006320e-02 1.605000482425000818e-01 8.164709380103564451e-02 1.436975321866629240e-01 1.366241618822785185e-02 2.214682440089331059e-02
6.084055749160496296e-01 4.862749387435180010e-02 1.343604481014786522e-01 8.473993638351651203e-02 4.581461283693699649e-02 6.010220148653657585e-02 1.794973240112964982e-02
5.457457021031709710e-01 4.530042087200192996e-02 1.393292633406522929e-01 5.162769944836881342e-02 1.371894471999173248e-01 6.882006104476141861e-02 1.198740599112710706e-02
5.164679318558906829e-01 4.473584872698096321e-02 1.241884745769732262e-01 9.393403417612013195e-02 5.789544888166089226e-02 1.233358990730404892e-01 3.944236270933351024e-02
6.191051663594060450e-01 4.586926705987397213e-02 1.826223227438090457e-01 4.917857367569163085e-02 6.840799826856121257e-02 1.414809423401722742e-02 2.066857765864084373e-02
6.271409909966122465e-01 4.755022836363517053e-02 1.644307567869326137e-01 4.884428081498883717e-02 3.771820314602497559e-02 2.007192021442571681e-02 5.424361967738029755e-02
5.964974133533550438e-01 4.191187865902828991e-02 1.648180258998155623e-01 9.794321724573300247e-02 5.026871297949445788e-02 3.456189170937812999e-02 1.399886015319540614e-02
6.033466161800568051e-01 4.471031412731274468e-02 1.610659517895949300e-01 1.031830538446880247e-01 4.258645014875307722e-02 2.619756907961204653e-02 1.891004482998238229e-02
6.202008908441962731e-01 4.340485367799984395e-02 1.915230041565439134e-01 5.130175483231469435e-02 3.939784653851142321e-02 3.033848648497579348e-02 2.383316346545797867e-02
4.276773819653193476e-01 4.370310258560132499e-02 2.990151945991902926e-01 4.690819707827491997e-02 7.428740202450297148e-02 9.325742940502441958e-02 1.515129234208685907e-02
5.437722662756131475e-01 4.207983720074977979e-02 1.839837549139867190e-01 2.945836736388704469e-02 1.605536257425601854e-01 1.510766497512684367e-02 2.504448352807623832e-02
4.651172999788569795e-01 4.496414189554941848e-02 3.232969837131265400e-01 5.324391560265253481e-02 4.621440590925275649e-02 5.189870790146138002e-02 1.526454499910038717e-02
5.782920585523970702e-01 4.559542040563321907e-02 2.247490707484812167e-01 6.841518932712276069e-02 5.187191346712664852e-02 1.783523470128628788e-02 1.324111279795270844e-02
6.124829301678901272e-01 5.049420598888558487e-02 1.810086369198772305e-01 6.687402449424606488e-02 5.096989375379636783e-02 1.427898784528028320e-02 2.389132083002444562e-02
6.226148077900790501e-01 4.348107020829753561e-02 1.903922649155800340e-01 7.253229436017598342e-02 3.231535042933098706e-02 1.314614954114923934e-02 2.551806275538729546e-02
6.048953111265428229e-01 4.917416207559649477e-02 1.237824633923517020e-01 1.153884439118239430e-01 5.327231515223637692e-02 1.170101936596188233e-02 4.178628497548688564e-02
6.182542222455058578e-01 4.547382764538541317e-02 1.901005573627123080e-01 5.895483517174294336e-02 5.527034968486074090e-02 1.340511137230585362e-02 1.854109651748694562e-02
5.696363606454262207e-01 4.338035541284700897e-02 1.637824413809622348e-01 4.624593901688901082e-02 6.548755586871811418e-02 9.889303120903326916e-02 1.257431646612414307e-02
6.049757942745356276e-01 4.454765649864018268e-02 1.649774752817038947e-01 2.409064407706067168e-02 9.661782380324526742e-02 3.022475285975409487e-02 3.456585320506021242e-02
5.515606599430147305e-01 5.228077274803180630e-02 2.448736854946008956e-01 8.038196407746313332e-02 2.842039689023097976e-02 2.236199465037367121e-02 2.012052619628484224e-02
6.389094104839071475e-01 4.518529940120839111e-02 1.436587297659896456e-01 8.606632276658741920e-02 5.178317289762753017e-02 1.745360865097154643e-02 1.694345603370833037e-02
5.102063323903021086e-01 4.162281721361181519e-02 9.313451599231066524e-02 7.937785144928519165e-02 1.301769717388277514e-01 1.052956340008673851e-02 1.349519478155757068e-01
4.630489744524367568e-01 1.803174129189927255e-01 1.413586970142107491e-01 3.562112676647764820e-02 1.077548108696103485e-01 2.737023817016243435e-02 4.452873980810943128e-02
5.344669976874869555e-01 4.116066725468982973e-02 2.218310216101634091e-01 2.737426343594861339e-02 1.475385751832145320e-01 1.337010234305099389e-02 1.425837248544577218e-02
4.714486723408613522e-01 2.047619042656769472e-01 1.232494442317248612e-01 4.382662691300550500e-02 9.719807646645356458e-02 4.770334228266935594e-02 1.181193349960839648e-02
5.748622858462891783e-01 7.464463408946467315e-02 1.700606619378992046e-01 6.807683264583880289e-02 5.278326637126310589e-02 1.520659320975691411e-02 4.436572589948805517e-02
5.760848929547691677e-01 4.441242352989181741e-02 2.149791109382764298e-01 3.122785403430905146e-02 9.284585706329853694e-02 1.890109449887560772e-02 2.154876698057950693e-02
4.699665749180044205e-01 4.342445150863586539e-02 2.899258492580574775e-01 5.982935890603272716e-02 6.209017217279586692e-02 3.704782553168167736e-02 3.771576770479196511e-02
6.125929622463287538e-01 4.606159185156741276e-02 1.969900611127021473e-01 8.634825682307617489e-02 2.862779330039173092e-02 1.537572396351880033e-02 1.400361070241513441e-02
5.469825570426875005e-01 4.612019659926456377e-02 2.309940472631583641e-01 4.208596822532335163e-02 3.072102423808041258e-02 5.216607081872543655e-02 5.093013581276049917e-02
5.936247020125388074e-01 4.436126908751550357e-02 1.934761284173304730e-01 2.060339607409736665e-02 5.498338739664843794e-02 7.901435079477302226e-02 1.393676621709647595e-02
4.543258486517013917e-01 4.615104873433183152e-02 3.316505934645228582e-01 3.837951806966057033e-02 3.931011190453237436e-02 7.624665535073275879e-02 1.393622382451821171e-02
6.146738247236246400e-01 5.055156153927611168e-02 1.812979127840674831e-01 5.730589194094739408e-02 6.269233346825703324e-02 1.866668587773847102e-02 1.481178966608889813e-02
5.800230372394611367e-01 4.711214564988254472e-02 1.938922736264405977e-01 2.450168762698052075e-02 9.591806593175916662e-02 3.865617988098245250e-02 1.989661004449366777e-02
4.581951608375904872e-01 4.190760361698267489e-02 2.372342344630627986e-01 3.047859786829824197e-02 2.065489482742274008e-01 1.229659439617731588e-02 1.333886054366093844e-02
5.535550883845902215e-01 1.201288159370729608e-01 1.775134093628376042e-01 3.030299062447200376e-02 5.139900270430895757e-02 2.407095027468620849e-02 4.302974271203190149e-02
5.149756084776228038e-01 4.728484220285950751e-02 2.327008538392106585e-01 2.695011382936575092e-02 5.157872142003865068e-02 2.186407741966181137e-02 1.046457828112409283e-01
6.112663436242922188e-01 4.194135730103308590e-02 1.653292917950244245e-01 7.432918582234168681e-02 5.728319439422581427e-02 1.239161099709481725e-02 3.745901606598802530e-02
6.001673157685328830e-01 5.171127647279512990e-02 1.409543939882941244e-01 7.935031529470490397e-02 6.022730772799585186e-02 3.327993811250688078e-02 3.430945263517019145e-02
5.776137538197385624e-01 4.900277169942945932e-02 1.930525968672391346e-01 4.942617957147752566e-02 3.857971490396269743e-02 5.604259064672065943e-02 3.628239249143185713e-02
3.728124650429431308e-01 4.138049271413257041e-02 2.204455289526624784e-01 5.697403325205237928e-02 2.704533097976487555e-01 2.457321455222074083e-02 1.336095568833980084e-02
4.691237865299272558e-01 1.754887317072198194e-01 1.494277993245966552e-01 6.507374475761297516e-02 6.505212780533388417e-02 3.192620738944552949e-02 4.390760248586388081e-02
5.582491634887675191e-01 1.044931439934944778e-01 1.823950883539091350e-01 3.098554443154620183e-02 9.365453846876405086e-02 1.737270468214903787e-02 1.284981658136970066e-02
4.474099156164275670e-01 9.360006643456784958e-02 2.819916159804899958e-01 2.014448621427405300e-02 1.084289031395778008e-01 3.212109589665920056e-02 1.630391671800371020e-02
5.916895357892070217e-01 4.463129512380890201e-02 2.116805983013592130e-01 5.690332266885603923e-02 6.471810681463449622e-02 1.498873268530437342e-02 1.538840861682999259e-02
6.089220635337111442e-01 4.568447197327344528e-02 1.551121408018755754e-01 9.800366554157756427e-02 5.198649239536486805e-02 2.010112831567186648e-02 2.019003743852552588e-02
6.053800308928305451e-01 4.376466775485973737e-02 1.269280985392402250e-01 3.521345060423428097e-02 9.453241339090351358e-02 7.768099313861258348e-02 1.650034567931906240e-02
5.811689204996486335e-01 4.490379634191912772e-02 1.796142727257827587e-01 8.540964045362908763e-02 5.994304978276682877e-02 1.848533319893603047e-02 3.047498699731745683e-02
5.960426094116995088e-01 4.394775781888507482e-02 1.525382878979673895e-01 3.978953715905667737e-02 9.857413763259842421e-02 1.587171066156957411e-02 5.323595941822321931e-02
5.774469154710505370e-01 4.561635711023501183e-02 1.496789392215198966e-01 5.439008687200144049e-02 9.622516727789572066e-02 6.130679073152933006e-02 1.533574331576817787e-02
