r_sep02_median Teff L Fe/H dnu02_median r_avg10_median Dnu0_median r_avg01_median
5.934576618426911504e-02 4.382206223019923796e-01 1.015228906836221912e-01 4.191330305614007767e-02 1.427809484189709321e-01 1.273864627736003285e-01 3.286290145337310981e-02 5.596710512803172721e-02
7.914581383014292204e-02 2.977901567689392737e-01 1.074706078264767578e-01 4.602812052648001112e-02 6.446287937094277720e-02 3.254438412969006822e-01 5.018597299982583554e-02 2.947260738029179594e-02
8.643658901646525394e-02 9.339551544653169890e-02 9.960718731047175922e-02 4.126618574787851990e-02 4.792838592892150612e-02 5.289087166461466927e-01 5.151476998295027865e-02 5.094264992063431835e-02
3.337361130153324029e-01 1.101300459566166706e-01 1.046952826994464181e-01 3.588749746396902723e-02 6.032081181198303832e-02 2.617452350217912005e-01 4.525394971794568372e-02 4.823106431291567658e-02
3.296176599455302170e-01 9.822439958213600997e-02 1.073716884035381819e-01 3.084958672761206611e-02 2.803052557126280847e-02 3.242573338950375250e-01 4.195685054278047721e-02 3.969195533210267274e-02
3.165225652819040891e-01 8.497426065691941754e-02 1.356953850649547932e-01 3.296188803591143524e-02 6.076251088976872272e-02 2.362979896466096130e-01 1.004336732051208381e-01 3.235172721881099389e-02
1.199367813079491862e-01 2.371393641880485958e-01 1.534918828068495000e-01 3.484846969905146252e-02 2.399854027061091299e-01 1.300157038973256129e-01 2.888908748229112797e-02 5.569330791237556144e-02
2.218821384178328582e-01 7.205145457767248018e-02 1.130451173955967920e-01 2.326278058515609537e-01 1.396291130980154838e-01 1.462209228380770554e-01 3.425111878813359018e-02 4.029232903311068259e-02
2.329242087304821407e-01 1.449279211976108317e-01 1.120476708820475481e-01 5.798036805907703234e-02 1.079992205321373827e-01 1.778073024464953411e-01 3.637452338189852558e-02 1.299387847702510868e-01
9.389504085656884269e-02 2.275260216528262325e-01 1.199178319979746776e-01 1.140150025910683929e-01 7.068286869279775952e-02 2.964550468184252718e-01 4.025826865020393913e-02 3.724991874013480753e-02
1.433324482642040210e-01 1.570242346943729606e-01 1.049564696157031934e-01 1.163809119350485005e-01 3.020189325881919018e-01 1.015325159964467761e-01 4.042123258578048106e-02 3.433325432025232521e-02
3.350760517116040949e-01 1.181739704099819266e-01 1.237124951555251678e-01 3.721199034590232796e-02 1.443099904600093075e-01 1.610228372904672911e-01 4.735117840751885965e-02 3.314148621899096897e-02
2.239538366826405169e-01 2.167039659602272572e-01 1.079323709903779044e-01 2.726998845517990613e-02 1.897522609856785447e-01 1.512983405847427854e-01 5.127185477129887065e-02 3.181738156985421118e-02
1.439139678792732691e-01 1.003634709081077381e-01 1.067984529852542275e-01 1.154013771079948764e-01 8.337313127553079573e-02 2.772233094348543481e-01 3.551418551269713147e-02 1.374121048962875236e-01
3.373110222858954343e-01 8.125953100368046855e-02 1.235456408099180059e-01 4.907755846858175008e-02 3.270434366430023665e-02 2.865557495634070140e-01 4.542401139776688912e-02 4.412214280645009729e-02
1.168467275483073414e-01 9.009955064009700365e-02 1.195593652094119469e-01 4.938609928527851883e-02 4.371926662473771263e-02 4.977926043157389069e-01 3.862827051010502000e-02 4.396811586632361213e-02
1.428152630848067706e-01 2.680771891288454833e-01 1.241523371864312886e-01 5.849320992710169836e-02 8.522194564072439749e-02 1.788909826537843917e-01 3.345173301227996610e-02 1.088973393660259137e-01
3.061492361181744060e-01 1.008215661326840457e-01 1.207465321976401995e-01 1.080998726336103583e-01 1.060331625239627346e-01 1.701959919449583802e-01 4.616656189649882835e-02 4.178707655247109604e-02
1.802295450054214876e-01 2.548085531723027763e-01 1.228440385360668879e-01 3.668049962495992938e-02 2.135567124439806397e-01 1.210659245235180953e-01 3.489267473288359955e-02 3.592205196086671604e-02
2.291399152024467534e-01 1.100849425337739468e-01 1.067413076422943224e-01 4.667104202187772471e-02 5.618297546101038570e-02 3.742134955924100725e-01 4.269185387620191147e-02 3.427446766998491073e-02
7.703962406634234927e-02 7.007392937042272729e-02 1.082908216229954007e-01 6.174859685043845164e-02 4.420882661523864443e-02 5.416101944620622666e-01 6.422043981258866718e-02 3.280756719991149983e-02
6.772182536201479253e-02 1.235498689175611731e-01 1.000149281838698251e-01 5.494288252171058984e-02 3.799680187586917945e-02 5.319528895295988491e-01 4.175919387737998117e-02 4.206160973199565140e-02
3.466491567427149034e-01 7.735990306444202880e-02 1.317504755886763634e-01 5.986687046614141972e-02 1.198401038307050637e-01 1.430192638670523264e-01 8.656897434357167798e-02 3.494525209669617494e-02
3.580015781267735786e-01 1.165693760712225580e-01 1.320233184421877592e-01 3.637939201722351079e-02 8.344360474030981800e-02 1.095783556756276672e-01 1.243046578649744660e-01 3.969971706168057279e-02
2.328875357604281160e-01 8.428044733478580464e-02 1.288055644184600279e-01 1.273402624174491682e-01 5.765766618032861640e-02 3.048124568663354572e-01 3.604792993564313180e-02 2.816813708656980969e-02
3.129233324652713755e-01 1.250024615917505466e-01 1.144123012330103273e-01 3.128044414980468702e-02 1.906427674853660714e-01 1.400810980188050836e-01 4.304359440579864221e-02 4.261400065019327332e-02
1.039032009196115686e-01 1.374915138538418680e-01 1.097360335998143199e-01 1.078279042406010829e-01 2.557593648463020730e-01 2.080076474123610242e-01 5.019239045402745791e-02 2.708194467344076511e-02
1.593601546791718337e-01 2.375114262400130904e-01 1.240268584559979376e-01 4.246628467585647493e-02 1.036438508215417331e-01 2.371860664672793551e-01 4.868172507142251582e-02 4.712363358871698299e-02
1.037420269917024435e-01 7.634640488319056895e-02 9.957357629596629012e-02 5.306717049308944806e-02 3.937393538479056626e-02 5.548528258901084254e-01 3.985881038152245398e-02 3.318524967962978300e-02
1.171982779658972823e-01 2.998757179941382023e-01 1.148919556096120176e-01 3.784607850316570182e-02 1.172355959101907125e-01 7.467018827318842866e-02 1.237154830517328413e-01 1.145667026920747789e-01
3.455200403387549413e-01 7.793369357190806090e-02 1.429981797471719662e-01 4.483389232142324238e-02 7.413229718575874150e-02 2.153118938946807226e-01 4.178988051114685548e-02 5.748012242915549741e-02
6.911728107609120542e-02 2.838030241322854197e-01 1.033845573794998363e-01 3.783827332304711549e-02 2.440156016035281705e-02 3.638044642918634164e-01 6.193957660058398845e-02 5.571126303627626369e-02
3.199591506917482397e-01 1.271258918988222020e-01 1.208832493189064411e-01 5.174354044998346475e-02 1.320553097639660944e-01 1.582200489866192883e-01 5.989131522989148138e-02 3.012149366006269119e-02
2.372477107159315646e-01 1.740191161532398945e-01 1.116595499527347907e-01 5.467434048782535833e-02 1.543495129728703064e-01 1.719957827937802497e-01 5.567846502169600947e-02 4.037552190192161827e-02
3.439084028122956771e-01 6.532255501319321478e-02 1.431347464363146027e-01 7.224017072168116560e-02 1.672229540803802372e-01 1.388862585964854568e-01 3.563269570098458183e-02 3.365221663866506396e-02
6.721812423744376319e-02 1.783666369976865673e-01 1.163743803479751204e-01 3.919052141286489405e-02 1.133475327969839241e-01 3.967655690550186409e-01 4.226537284311445569e-02 4.647186230891255793e-02
2.216192605325885412e-01 1.057784525148268845e-01 1.038192643117253483e-01 7.467045807506596244e-02 9.248012824185652958e-02 1.080044081517074206e-01 2.595455308407478290e-01 3.408249733148137339e-02
3.483267749452858553e-01 6.198958275587022893e-02 1.392643766924114013e-01 4.713534439477247429e-02 9.819282167551357521e-02 1.892562372662572323e-01 8.196019643078633621e-02 3.387466583910287571e-02
3.464067103210400345e-01 1.078914081608298853e-01 1.393880183970459541e-01 3.685045041286175854e-02 1.107999704463875773e-01 8.283660923438500301e-02 1.276553289002688441e-01 4.817150412718097796e-02
8.180864957124807380e-02 8.372068540445778972e-02 1.065135860341222956e-01 1.265583057624554975e-01 1.200305185342687986e-01 2.257526456203787224e-01 5.793798657037096261e-02 1.976776225026978528e-01
1.018732789074819345e-01 1.235678799044019199e-01 1.095012481475756833e-01 5.458210901659130837e-02 4.824631267697315762e-02 4.885963182406530825e-01 3.411520339237390093e-02 3.951764971394908926e-02
2.404470230444150369e-01 7.144624954168578290e-02 1.775345927121713963e-01 1.030017948758699814e-01 7.967762548788628885e-02 2.453076960506100079e-01 4.627347435366521017e-02 3.631154393369646904e-02
3.407301592175228655e-01 6.071268130056634710e-02 1.372820953462096094e-01 6.732410513409563257e-02 8.039695820890083167e-02 1.699381398458449655e-01 1.092014316898012594e-01 3.441442925705856526e-02
3.289296291899067026e-01 7.387757159525482065e-02 1.203480452953160085e-01 6.296841769947608691e-02 6.617164616663680221e-02 1.525470888385745960e-01 1.594563669464559019e-01 3.570123426837903957e-02
9.908910827744864258e-02 2.804409288822670709e-01 1.219693741807870990e-01 3.729284352781437467e-02 4.402248486079802375e-02 3.383768483603940558e-01 3.923484494791915078e-02 3.957356696257156164e-02
2.691744851099980296e-01 8.470603307000440507e-02 1.082758177339564060e-01 5.206062059325630709e-02 2.804571830459463844e-02 3.793689655263104976e-01 4.140249161959005247e-02 3.696586804228958051e-02
3.165716831687710453e-01 8.671759857767330493e-02 1.214049402158116908e-01 8.929789877474783588e-02 1.471309813072039230e-01 7.845160955103708256e-02 1.037221594809582120e-01 5.670312892379692632e-02
2.741759653604046165e-01 8.758924305359273854e-02 1.096959794423055107e-01 5.175324460633350804e-02 8.361267086916887581e-02 2.439579183695880782e-01 3.235397988215425735e-02 1.168609984164524634e-01
3.361128480529053664e-01 7.671285449238381127e-02 1.163341817342270212e-01 5.050247137866720193e-02 2.203201825546129144e-01 1.230752366602515524e-01 3.423777267694051024e-02 4.270445245001161516e-02
2.576713052935685755e-01 1.004725606465318027e-01 1.095620637787167451e-01 3.891491084721402510e-02 3.493198693548878880e-02 2.391863799471281582e-01 1.906145756072293029e-01 2.864621694412256350e-02
2.733589951965432752e-01 9.001681403468296538e-02 1.104128338383469216e-01 6.496915356019021537e-02 8.617539785176962785e-02 2.890163125007486067e-01 4.151822815029101305e-02 4.453226486742744433e-02
1.680167423509247304e-01 1.511028518658653341e-01 1.207120439848235471e-01 1.321307472425020946e-01 1.300938835293245222e-01 2.163117690363665635e-01 3.717034493571434728e-02 4.446161705447896489e-02
8.439099723286845600e-02 8.717627469466594781e-02 1.038961619592086716e-01 5.641701079403756147e-02 2.513784338837521740e-02 5.678260746621912602e-01 2.953962763836193509e-02 4.561600963029093653e-02
5.969922634321055827e-02 3.045582371421137191e-01 1.126956809099373263e-01 5.919823351269538209e-02 2.348049033779530392e-01 1.409805167321612485e-01 3.780468281022073690e-02 5.025851917170798266e-02
3.397588039768285606e-01 6.416867352585309270e-02 1.445794739190203460e-01 7.062256794071272714e-02 8.746271607131096693e-02 1.248981983074763935e-01 3.671895526438303387e-02 1.317906109944148862e-01
3.361719833470471763e-01 9.533427450383613611e-02 1.325760551010329857e-01 5.277585755278422358e-02 1.022551838327518808e-01 1.319110166186084621e-01 7.967518626345983235e-02 6.930044278047933770e-02
3.361984265368041513e-01 6.716200444003389558e-02 1.273689789872259337e-01 4.526349383490348155e-02 6.850028134287602932e-02 2.644615372927262564e-01 4.042354502721870468e-02 5.062173253821165841e-02
2.182807849574577852e-01 1.169471714401201096e-01 1.149460449877004464e-01 2.708750492918950148e-02 5.345324244441328893e-02 2.237352085619914999e-01 3.817432256724485884e-02 2.073757201118825444e-01
1.667068666868525006e-01 2.076360448565993666e-01 1.062517747063997653e-01 4.851288546328207107e-02 1.070916062093573429e-01 2.393967297663278093e-01 8.928580060569180077e-02 3.511829170548942669e-02
1.843147324085969985e-01 1.957805821567920324e-01 1.048336186687705146e-01 4.107398557020840169e-02 3.232008540685538112e-02 2.401053552660027124e-01 5.265340979393395848e-02 1.489182307288398621e-01
9.359845806747378594e-02 6.557105581630516544e-02 1.061564938423867205e-01 1.293843820355135288e-01 3.564414450965911613e-02 4.855670185046244147e-01 4.263298954633592402e-02 4.144545767770125427e-02
1.271355273974506817e-01 2.886210191736825470e-01 1.341834026647851508e-01 4.923943214090483605e-02 1.534545542172573440e-01 8.322025472097331622e-02 1.103766423368474220e-01 5.376916734809871617e-02
2.210558501845916179e-01 1.279567805734582453e-01 1.220512040171332357e-01 1.030669509098098569e-01 1.367038997698085956e-01 1.472136765417896564e-01 4.074635356969269484e-02 1.012052844337162361e-01
1.227406250386800651e-01 2.677742693385791184e-01 1.148402077356338868e-01 3.793629935085227750e-02 1.035417970197744508e-01 1.079929069583553808e-01 3.407454409941926970e-02 2.110993504587055647e-01
1.467904490990736555e-01 2.404121050108353475e-01 1.093810537439077607e-01 3.050109040423389789e-02 1.146466332281389500e-01 2.429184204202829711e-01 4.511366255176733203e-02 7.023658554176007152e-02
3.473687193035231990e-01 5.720114287660712366e-02 1.564606225972547116e-01 6.715284725375057773e-02 1.302022945293664635e-01 1.260461778627837703e-01 4.615837478956533874e-02 6.940982078714873216e-02
1.394515570251157466e-01 6.840626200555131875e-02 1.290556088466041362e-01 8.400144505419432361e-02 3.205672959453038234e-02 4.816969083648532934e-01 3.139421820111618772e-02 3.393727090803468766e-02
1.706485478966898173e-01 2.790762693813946260e-01 1.158114962655066860e-01 5.543690352607208438e-02 1.878528840281855627e-01 1.118136316049725409e-01 4.420314513810393725e-02 3.515712215907475929e-02
2.286773492297087262e-01 5.353568600639356523e-02 1.292163492918858569e-01 1.977271440544397241e-01 1.381409108219783521e-01 1.579787484997408897e-01 4.308305654886405989e-02 5.164075554698888820e-02
2.153460176176427154e-01 2.026061834998654498e-01 1.309161286437573457e-01 4.673232703234104363e-02 6.338475854389009900e-02 2.718379446708240610e-01 3.092065738664879701e-02 3.825598260503044329e-02
1.550841961900987498e-01 2.246705010723404616e-01 1.160783435389090845e-01 8.526996085213986443e-02 7.336833186298612197e-02 2.520113890455468741e-01 4.157133059223749871e-02 5.194594684574125459e-02
2.811085106349200946e-01 1.066275788726615131e-01 1.179894609384046916e-01 8.775166567523928762e-02 8.749366376519790434e-02 1.642372507089633615e-01 1.239347345426149577e-01 3.085713486199816516e-02
8.449899394595963842e-02 1.411697337603811941e-01 1.006915507953683731e-01 2.774773181233710084e-01 1.058090249609372896e-01 2.009277483704603740e-01 3.303572000724918495e-02 5.638991003627299298e-02
3.382549612217361501e-01 8.100714273339804095e-02 1.261888491351419173e-01 4.558906514338266491e-02 6.332782461651721706e-02 2.359019358330691207e-01 7.092848949437331740e-02 3.880173182238154383e-02
2.664972508655349959e-01 1.231805187483455966e-01 1.187707727709283873e-01 7.081459490200074647e-02 8.677751294956538575e-02 1.336621851722664123e-01 1.416267064312362878e-01 5.867045816012216725e-02
1.393618428314091495e-01 2.543107674671744589e-01 1.085456330123377999e-01 5.285327281952670320e-02 2.417382818692632440e-01 1.093566252241551934e-01 6.319082970799724808e-02 3.064274706813624460e-02
6.885491219123188178e-02 1.393538195801339030e-01 1.121238656141743395e-01 7.042443523619398849e-02 7.596003095254316717e-02 4.590575068709767947e-01 3.062211523112127673e-02 4.360331432362470061e-02
2.500869060000444066e-01 8.846009145469489743e-02 1.701870346005064927e-01 7.766274323152357051e-02 9.915472666620621378e-02 1.248613167376355915e-01 2.891393782989446284e-02 1.606732434794944930e-01
3.309650915511011537e-01 7.709806907175939528e-02 1.514237564889844012e-01 4.839471271047674633e-02 1.293842503360990159e-01 1.554856815468555753e-01 6.635555940862054858e-02 4.089287888610314281e-02
1.948754600160077510e-01 9.731122763431206135e-02 1.251330944125249589e-01 1.031442452362578421e-01 4.317627456867614150e-02 3.430726986455127636e-01 3.595670500325374302e-02 5.733029448345475926e-02
3.336234671965771503e-01 6.232745163680485090e-02 1.315435049966976189e-01 7.195547744115284028e-02 7.035765117043467354e-02 1.827028011576712629e-01 1.087146395722985437e-01 3.877500682836314272e-02
2.941011939679115117e-01 1.121558939608783001e-01 1.267827270975168952e-01 3.803417510770366189e-02 1.184732343106351671e-01 1.722603317077676111e-01 1.057524831507796609e-01 3.243996069680698396e-02
8.197240108138691139e-02 3.090786416389739166e-01 1.142813118764517133e-01 4.139605053987979039e-02 2.084665683357153354e-01 7.954878558184494408e-02 1.057042454407047249e-01 5.955199550504262224e-02
2.583788462635790428e-01 1.344646835034328247e-01 1.100208117249752982e-01 3.047901270484597996e-02 4.284650992300156891e-02 3.432808717607686022e-01 4.333901496848843043e-02 3.719024915090839156e-02
1.214291214646546907e-01 1.046769755127995166e-01 1.119708654903305428e-01 1.158106548363659477e-01 6.490966414018081720e-02 2.142227922829357534e-01 2.315689752787686850e-01 3.541095099396390777e-02
1.741518212195332649e-01 1.698862812502869024e-01 1.596703054950154022e-01 7.129651834870799620e-02 1.310925849873771920e-01 1.179262323037560262e-01 1.377803587999220924e-01 3.819589759540122087e-02
1.389469253355978817e-01 1.601561135038908623e-01 1.096337675661741562e-01 6.577139762728170802e-02 9.743068436616382499e-02 3.326908811152662349e-01 2.724953840941672298e-02 6.812069207620853606e-02
9.458982268935327287e-02 2.806158578991668207e-01 1.127911982372152983e-01 5.752217436716027671e-02 1.151248860461148854e-01 2.414803280161777754e-01 6.084925812014122665e-02 3.702647462467035383e-02
2.558191124481644096e-01 1.053352161505049789e-01 1.056439922563919276e-01 1.418651583234767088e-01 1.267315324499544982e-01 1.323458591927040850e-01 8.271052656745619958e-02 4.954860261134726857e-02
9.104920932524351862e-02 2.950205901550006504e-01 1.529338318672777974e-01 3.202170232830638119e-02 2.299876715007748151e-01 1.210531569356714382e-01 4.201491118023973487e-02 3.591892670748574046e-02
1.705069005060259324e-01 2.474185705465120344e-01 1.213574069619823559e-01 6.332506085855538203e-02 1.734839732529430134e-01 9.612442274552232546e-02 4.076708108334112929e-02 8.701658404511787570e-02
1.855495219946664831e-01 1.354241145753637410e-01 1.166296088482534493e-01 9.276933171656905064e-02 9.491921623855024970e-02 9.782019690000388901e-02 3.619906356324306684e-02 2.406889461633500704e-01
6.412653242922529417e-02 1.970929821654582303e-01 1.094149048971286287e-01 1.108109109491637323e-01 7.251701649009024975e-02 3.470479482922184111e-01 3.770349889895871498e-02 6.128620587775678030e-02
7.124350185875720498e-02 3.137457682641792700e-01 1.107074336375849372e-01 9.028110619291615513e-02 1.092970743437991776e-01 1.991528250476599926e-01 4.862743207878016810e-02 5.694485857632314990e-02
2.108395346108685176e-01 5.999214246984191368e-02 1.160734054290942091e-01 5.182558160365503125e-02 3.766023448564347759e-02 4.475735210142102183e-01 4.066844722540486484e-02 3.536713316128162199e-02
1.358708636668148617e-01 2.588456691346349148e-01 1.136908585495507024e-01 4.364302878525721380e-02 7.338560206938947450e-02 1.716806863043873477e-01 1.408875285716520154e-01 6.199576291831339347e-02
2.287988099770548178e-01 8.301446047596824918e-02 1.242341243197604139e-01 1.219324435594816292e-01 5.653463541190250491e-02 3.211370922143581552e-01 3.330917899536529198e-02 3.103925504610884761e-02
2.524731997176764553e-01 9.540091079803118823e-02 1.116002363743815312e-01 4.310927343898887654e-02 4.441189865080923116e-02 3.851773256120800681e-01 4.082707368194795489e-02 2.700008172608473617e-02
3.263684164486154726e-01 6.585201880918463424e-02 1.339463284401830045e-01 5.101651658004168616e-02 1.338484351522430671e-01 1.667533292080830842e-01 3.253524766980165489e-02 8.967970769184743784e-02
3.456519390122495539e-01 9.659131606677998083e-02 1.259376370829795311e-01 3.509515289723223741e-02 7.354595338708722063e-02 9.399907789764004595e-02 1.259257376629738800e-01 1.032531859930575918e-01
2.810690524929899681e-01 1.035709589104254202e-01 1.207521956383522943e-01 6.666730798551562254e-02 2.000874833158494404e-01 1.495488974159256135e-01 4.232658357667419546e-02 3.597752066426761902e-02
3.211384265271979843e-01 9.293723122496062861e-02 1.231344038136421987e-01 5.637280283608153003e-02 1.005618264545449225e-01 2.331858093029720580e-01 3.730716827312378220e-02 3.536233156747697892e-02
3.225471047115636702e-01 9.789402003810099284e-02 1.399420121278348306e-01 4.742560641485345230e-02 1.035386996157652284e-01 2.069809354809979685e-01 4.190295573619989139e-02 3.976866587468395886e-02
1.615199891956234368e-01 1.203411787004396161e-01 1.126364923926605061e-01 3.979391856351507245e-02 1.056875593086938903e-01 3.341030458285138005e-01 4.336748353929474609e-02 8.255033247125896645e-02
2.486648471921855674e-01 6.500646049549652083e-02 1.170515252030910752e-01 7.105149239548949613e-02 2.712262082776902700e-02 3.879911742193273283e-01 3.697931142446089781e-02 4.613256824217999014e-02
2.356807090360553136e-01 1.352185531948709440e-01 1.147117525291337647e-01 1.030747570909320426e-01 1.527681153299919881e-01 1.010898224715662819e-01 4.925957931597269024e-02 1.081967110314768776e-01
3.531142998187345450e-01 5.315016430730645780e-02 1.497901997152272791e-01 5.426802791190907249e-02 7.314039051748015552e-02 2.189946993105502393e-01 4.573478415562494404e-02 5.180743426316731376e-02
3.177686364654208617e-01 7.976832414987691799e-02 1.250328638901896106e-01 8.963060365859917833e-02 1.530194763817434578e-01 1.337883483688032948e-01 5.911488341227227189e-02 4.187686367309437219e-02
1.972693658264294547e-01 1.012243111238237403e-01 1.054276647156314611e-01 4.115961224337244539e-02 2.428223352437920701e-02 4.263435483724006825e-01 4.612478532901104211e-02 5.816847886495193909e-02
2.376617609499097339e-01 1.722165375785931207e-01 1.191272267023414239e-01 3.368786185348594808e-02 1.817635557095333143e-01 1.060619462653428491e-01 1.222112742326540713e-01 2.726983670813959426e-02
1.365036076871515291e-01 2.707229243228630455e-01 1.290855655373001343e-01 4.052409407985940737e-02 6.195756124326411846e-02 1.245733284392055301e-01 1.722943248718498133e-01 6.433859381850659531e-02
1.818949347120031312e-01 6.557262242594719126e-02 1.182859372401830617e-01 1.277140950324227309e-01 6.497508893308487354e-02 1.652626867377422204e-01 2.356947186048265752e-01 4.059991631379031296e-02
2.709018421549847511e-01 1.106350751828890644e-01 1.374246964551892880e-01 6.718171631582647851e-02 6.400686701096640341e-02 1.751649913047819140e-01 6.765191146956267554e-02 1.070329001057993695e-01
3.197425888762892021e-01 6.776962749605076886e-02 1.407224298221932124e-01 4.022215914696213035e-02 6.786405095768839602e-02 2.801076172054139390e-01 4.514081292735021289e-02 3.843071356805230487e-02
1.807312956915939628e-01 1.228216905939729930e-01 1.453463532511473921e-01 5.439009128604598009e-02 4.074875044182513922e-02 2.041452075137487610e-01 3.522855286216882570e-02 2.165880583594969877e-01
2.551383559273640578e-01 9.806851792917757604e-02 1.164885653571915425e-01 5.925288017737184026e-02 2.948044987805277517e-02 3.596980896424616381e-01 4.359369865506441261e-02 3.827944243331610902e-02
1.200177935016030761e-01 1.554422721423397713e-01 1.097322217452381538e-01 1.029766547412127864e-01 5.258110796725689456e-02 2.965846670883429126e-01 1.330732240061816285e-01 2.959205880782481146e-02
1.417962598782114003e-01 1.685553874328282187e-01 1.305080172697048735e-01 1.223344888192410135e-01 1.673195862260708211e-01 1.036605519866210245e-01 7.371957127665153264e-02 9.210613711067114351e-02
3.183489838490520252e-01 7.353453604042640979e-02 1.203700589361390016e-01 3.103474472979571297e-02 4.285157282664126682e-02 3.215869107908002622e-01 4.631004152730854029e-02 4.596315129983680192e-02
1.911179226551363297e-01 1.063656681691186323e-01 1.124219503293658051e-01 1.343195773438248530e-01 2.089512603567699189e-01 1.786226479549432589e-01 3.259384990219172523e-02 3.560712328864942128e-02
1.263860775642611789e-01 2.906216561983103741e-01 1.229462041628017616e-01 4.418472309610786686e-02 1.213325920797588414e-01 9.583883081847607843e-02 2.999414140880040866e-02 1.686957746714834727e-01
2.560508613939850298e-01 8.712812018998751518e-02 1.164351020203900772e-01 5.799728030216776825e-02 5.707012711823414991e-02 3.548584327952817308e-01 2.353722390288549501e-02 4.692285227706824435e-02
9.237991149226162935e-02 8.992167608949626356e-02 1.166207959996911625e-01 6.764089627001639016e-02 5.658720085532400329e-02 5.117557101530402219e-01 2.727702820771418790e-02 3.781678093245625927e-02
2.810811809795984439e-01 6.533485895836188551e-02 1.226148325054763760e-01 8.247057742379107492e-02 4.159166740393788891e-02 3.386584840570340260e-01 3.073861343123321724e-02 3.750978524056707702e-02
1.895259264378096331e-01 9.257643775556578802e-02 1.126838938071060420e-01 1.052364236515710844e-01 1.895998338208192968e-01 1.698246744007074482e-01 1.119308862828628931e-01 2.862192384355762703e-02
2.496277122342278887e-01 1.126973466285687564e-01 1.110318497295077617e-01 4.500790458398705451e-02 3.677143411255245214e-02 3.647634841462971123e-01 2.958197490332681312e-02 5.051829366153218898e-02
3.427416337358545340e-01 7.523011517357251765e-02 1.168685199442912742e-01 3.424524334845951978e-02 1.264736439199906082e-01 1.723447552329911980e-01 5.105660087611191972e-02 8.103948776872844928e-02
2.100152091159129264e-01 1.395193510977958962e-01 1.122174631704047076e-01 3.044099238124111512e-02 7.946670998177589318e-02 3.089822784900161379e-01 7.689037446863383751e-02 4.246762129421943754e-02
2.004599934609890000e-01 1.846552529609969684e-01 1.095459968921328048e-01 5.797656735641901204e-02 8.730418873821595149e-02 1.618940095162968995e-01 1.130769252779232903e-01 8.508706579702612904e-02
1.400352421034777028e-01 1.782378340404759953e-01 1.479839237466336888e-01 8.992361842861537613e-02 1.982670000337879990e-01 1.343970019202384014e-01 4.040155220110175360e-02 7.075382752566913847e-02
7.472064122288761545e-02 2.904110372680454577e-01 1.063063326643314127e-01 4.467703609012098342e-02 7.636803487567561666e-02 2.733704224948897976e-01 9.236716892117559363e-02 4.177932646287348117e-02
8.106790754084873540e-02 8.796912381418807436e-02 1.028505108770590148e-01 9.966056783382752637e-02 6.136560065555722587e-02 4.944721708900170487e-01 4.014664417734461338e-02 3.246747421115769167e-02
3.453927424140261215e-01 9.796173530309196242e-02 1.213339831963142768e-01 4.634099642008630837e-02 1.328275456486252559e-01 1.705491442470681296e-01 4.041643633525911217e-02 4.517741643552872222e-02
2.383001923965647750e-01 1.106479779649151701e-01 1.324032164529674038e-01 1.157323720209917917e-01 6.157026363826002824e-02 2.704140598668133832e-01 3.889043270789454415e-02 3.204148495159302862e-02
9.120223179248171386e-02 7.057914745270479906e-02 1.004482177022485850e-01 6.681737639900890702e-02 3.371684239237712072e-02 5.611910722621016312e-01 3.959713540784044056e-02 3.644797659123677480e-02
3.353918319170124396e-01 8.118092172163897391e-02 1.391098022442668891e-01 4.165324137353536987e-02 1.175470904761847096e-01 1.743513327276045577e-01 5.982726035971713124e-02 5.093851918004003304e-02
2.490511825315167571e-01 1.225763376664879556e-01 1.118477377461423589e-01 7.036336520326731681e-02 2.136841816270408922e-01 1.628813799085584157e-01 3.506308855564040788e-02 3.453272676134582636e-02
2.942826724626025903e-01 1.322320567826154036e-01 1.127408835426490924e-01 4.205055724366239117e-02 3.886643380752107663e-02 2.177573430491142326e-01 1.173455570336045389e-01 4.472449607823060502e-02
1.699935498924714516e-01 2.287576725167831948e-01 1.272622921743254421e-01 6.627839890884722196e-02 9.891589737499451029e-02 2.217057141986851498e-01 4.773119317192884431e-02 3.935528176196420591e-02
2.094103689738879559e-01 1.922593777862147968e-01 1.166598228684644495e-01 7.172447830318882944e-02 6.083384630454272135e-02 2.606093835154313365e-01 3.611965173541704238e-02 5.238307051285278487e-02
3.354983158032330270e-01 8.798120724090000011e-02 1.251838814426210478e-01 5.228759356384594242e-02 5.949855403886953470e-02 2.561415317368077593e-01 3.483949199990312579e-02 4.856942417381942406e-02
1.926449102978204375e-01 1.408766964097721008e-01 1.141743420352346189e-01 3.338201507408334462e-02 1.003497113003164187e-01 2.338589432356159847e-01 1.494943638921580886e-01 3.521901775499894360e-02
6.142469840770371781e-02 1.493770701187369099e-01 1.025111279294067534e-01 8.097148129752965162e-02 3.888981731893290800e-02 4.746783728326385288e-01 3.814473985360509328e-02 5.400269224144644414e-02
1.797805627134569928e-01 1.493963072427278993e-01 1.547908104625578540e-01 1.003678898811309339e-01 1.978031739567412406e-01 1.245520805637959777e-01 5.483032253918986021e-02 3.847885264039912351e-02
5.828749947182979702e-02 2.981892147580688657e-01 1.062632662582739668e-01 3.457982387525258133e-02 1.045604720289417533e-01 2.041208767508129185e-01 4.954562060364540999e-02 1.444532262531747213e-01
