Teff dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
6.312865959601339505e-02 6.184011234916726024e-02 5.628550974797857237e-02 6.996935899072322107e-02 1.070598741532999137e-01 1.069069252824309812e-01 8.025000918351710144e-02 1.677587251662656653e-01 2.868008255306038756e-01
6.552113210456998738e-02 6.055121325685825645e-02 6.468901540025435992e-02 5.550163430579620888e-02 1.238581030302100122e-01 1.012845088977451652e-01 1.054616624125039592e-01 1.541096126820405698e-01 2.690231179100213699e-01
6.648805124452553117e-02 6.852115865175509302e-02 6.271352297362986494e-02 9.073045756363189163e-02 5.946689371020277143e-02 1.022568937820233087e-01 7.957292559114144403e-02 1.695609021340647449e-01 3.006891943490254127e-01
5.964460415143825467e-02 6.500540507612243002e-02 6.454640684463652800e-02 7.089366562295268404e-02 9.410349753147180529e-02 9.586368918776111414e-02 8.471852899553382332e-02 1.797164974117387293e-01 2.855077051783446729e-01
6.304781776223031264e-02 6.497071936123217928e-02 6.230133023188114127e-02 7.924498304674613969e-02 8.430770451180305547e-02 1.022096438644216482e-01 9.117028040336579153e-02 1.586012071942060064e-01 2.941463136241138643e-01
6.238234122201278403e-02 6.826622447215741074e-02 6.562947910116286032e-02 7.381454231143114164e-02 6.612694774395168340e-02 9.530397525831363348e-02 9.966389023080778065e-02 1.670191375717353377e-01 3.017934620884272778e-01
4.770433374519440772e-02 6.316284598237276171e-02 7.424639773101097961e-02 8.584420204223774942e-02 7.254388318577835448e-02 9.276190899847314153e-02 8.005747722928278909e-02 1.730730628648923242e-01 3.106058882207575755e-01
6.316267395399211004e-02 6.559343887914970139e-02 6.712272048687327464e-02 7.443765767435221725e-02 1.071626772738430572e-01 1.024397653014274129e-01 8.014014085090737094e-02 1.568205798562901099e-01 2.831203457231647458e-01
6.421760352000034644e-02 6.812438737134794697e-02 7.506742337569299872e-02 8.145785670676328194e-02 7.214087348036667124e-02 1.006364558937283132e-01 8.586314331310535009e-02 1.567897791689880083e-01 2.957024771700072496e-01
5.768754070424893243e-02 6.468320998348571493e-02 6.648648802220215315e-02 7.601308323882034756e-02 7.775365325639500835e-02 9.480827184235393612e-02 1.210922842958447737e-01 1.547674959374309989e-01 2.867079727192182736e-01
6.630913843350379200e-02 6.552615992367909203e-02 6.645375220510321701e-02 8.660154731485540658e-02 7.330407374299904855e-02 9.887159442422006894e-02 9.665908494588308641e-02 1.595238701689674077e-01 2.867507788407888669e-01
6.287907059691368039e-02 7.201190607721212611e-02 5.962582548634041274e-02 1.121684029389082571e-01 6.063734674895907700e-02 1.039009604966755207e-01 1.402636398278822305e-01 1.337166715477213774e-01 2.547961762793873319e-01
6.000841693948853750e-02 5.624764407976519387e-02 8.557473010848105910e-02 7.336638211583369762e-02 7.796868403736129105e-02 9.828752879503944995e-02 1.230911730986499752e-01 1.639672375923895697e-01 2.614882032329913786e-01
6.196904366581360013e-02 6.231699662276651147e-02 6.530896845883142621e-02 7.663857955402257616e-02 6.379245785524581547e-02 1.005814455421457781e-01 1.200106202919751786e-01 1.676949887289808649e-01 2.816868992802182836e-01
6.288021323613378344e-02 6.349122297581757945e-02 6.884854696450455613e-02 8.126222827705992247e-02 7.107291761267772734e-02 9.374363214300782121e-02 1.035973485686772499e-01 1.733453897351167339e-01 2.817585004870046261e-01
6.376839900600234090e-02 6.193996062132371694e-02 8.253611540619361364e-02 7.074885275609774093e-02 7.020644975331311044e-02 9.907921736212640940e-02 1.119209065369705242e-01 1.587513568085928695e-01 2.810487417493796602e-01
6.506433307935388655e-02 6.375504178685231782e-02 6.515849283449583196e-02 7.161954681534551947e-02 9.844827268542845344e-02 8.260391694308345800e-02 1.248802438708517676e-01 1.490435470824201525e-01 2.794266049021685849e-01
7.242758223613635082e-02 5.736895068513789969e-02 6.429817759781866759e-02 6.975449310496967259e-02 8.517432641800158633e-02 1.045042803813838461e-01 7.636804175233209702e-02 1.697405549121368540e-01 3.003635929120831438e-01
5.859128374185940125e-02 5.458205926575226963e-02 7.700934450928660635e-02 8.530398661284903372e-02 1.218438688036232453e-01 9.016518036670063962e-02 1.034583823224747984e-01 1.498890958374955451e-01 2.591567985399585439e-01
6.827667881877294564e-02 5.790871591979359495e-02 6.455383118957359889e-02 6.750766337467545286e-02 7.315054577322113727e-02 9.235674307639669955e-02 1.239102052200795751e-01 1.681348002535889841e-01 2.842008163738981574e-01
6.299662883446835449e-02 5.605102312755864957e-02 8.444657721298264030e-02 7.103998769892302945e-02 9.218120237123506033e-02 9.291530418424730209e-02 8.092563463759881726e-02 1.672699018446004715e-01 2.921737400883857028e-01
6.068210083433190488e-02 6.384443455806836087e-02 7.243370849498113884e-02 7.438673734953601957e-02 8.155794380159267498e-02 9.103394588901961293e-02 1.317972454307586305e-01 1.519753743073934127e-01 2.722885093343182517e-01
6.603568542171037170e-02 6.770115633333827210e-02 7.270121623259855059e-02 7.943882403122516644e-02 7.533540989098766461e-02 1.049337246356750603e-01 1.194870580989123299e-01 1.583574721918488692e-01 2.560094531637037152e-01
6.798443190143560466e-02 5.746902523147415925e-02 6.797900278821303321e-02 1.113683510135148047e-01 9.309471559639040383e-02 9.713464428286984476e-02 8.499615814924994794e-02 1.452190557562461071e-01 2.747546152806059627e-01
5.125205305614403961e-02 6.361837735947244166e-02 7.578872556731314214e-02 7.228337220313191258e-02 7.727423682084234857e-02 9.262328622867267713e-02 1.004173534037768739e-01 1.669442502909797843e-01 2.997983450696667940e-01
6.634948073091755105e-02 6.233577880798817084e-02 6.370850067346740808e-02 6.031069406677826150e-02 1.049773929181112148e-01 1.046755408028831463e-01 8.550686575007301893e-02 1.619413992937332458e-01 2.901943469560481215e-01
5.864459548128844735e-02 6.850678264041568100e-02 6.634906591253304786e-02 7.646109672125413204e-02 8.582339528706933729e-02 9.902357106543695220e-02 1.263815426906813311e-01 1.489448569230605313e-01 2.698650932782605816e-01
6.687419477245930277e-02 5.787176508799146690e-02 6.031627494271951662e-02 7.643787796180703809e-02 8.344509824715787283e-02 1.065592099216060712e-01 7.413347164294271929e-02 1.694084041945230212e-01 3.049537032287930050e-01
6.060008085326738098e-02 6.339618666856630669e-02 7.214470195565281241e-02 7.575431429593547372e-02 7.763193301723352036e-02 8.982511962736668132e-02 8.661009877853732830e-02 1.684481589379548394e-01 3.055894058654857748e-01
6.881769258848145776e-02 6.690106626160775838e-02 7.121166546723554924e-02 6.041736239012457377e-02 1.170297981579991042e-01 9.664752209024542184e-02 7.756106845778365511e-02 1.461243909307273214e-01 2.952894336557950195e-01
5.841279664099006952e-02 7.379691131714237462e-02 6.649737888067815128e-02 7.112265595170952359e-02 1.024178797873836755e-01 9.540510861294652922e-02 9.380604206971936143e-02 1.583670582586285402e-01 2.801741684808017885e-01
6.289855019997117602e-02 6.938635242619102528e-02 6.265831700319088315e-02 9.658949376477189708e-02 7.640578439862318050e-02 8.793686250231591561e-02 1.510116104221959632e-01 1.504925221647744615e-01 2.426205071179655115e-01
6.297617340645851602e-02 6.126824210125268039e-02 7.531931005461788009e-02 7.353381874998095313e-02 7.689079625960189290e-02 9.048749216668597328e-02 1.441283241853332786e-01 1.679534229673138035e-01 2.474424201087551400e-01
6.878291854247045589e-02 6.340231921955113981e-02 6.042055582992027218e-02 9.409269384332522024e-02 7.664727800380755074e-02 8.969741424845961708e-02 1.578449663522553392e-01 1.541165218552918714e-01 2.349953321049184085e-01
6.922964435937120631e-02 5.510871464833018429e-02 6.558830426771281030e-02 7.580203572291824288e-02 6.979081128093353459e-02 9.370490457477503865e-02 1.245196707241699730e-01 1.822929992666676435e-01 2.639629151551213804e-01
6.496977842880335974e-02 6.945728727095956678e-02 7.427649312829336103e-02 4.551931902767152732e-02 1.369884474779581307e-01 9.711659834547498038e-02 1.147662472421630137e-01 1.314357250125742227e-01 2.654701040661017752e-01
9.134144668731343508e-02 6.337072231388628241e-02 6.282813752394282580e-02 9.460622177823152512e-02 6.226729321030859132e-02 9.921632989135253933e-02 9.380242163215818385e-02 1.464772756166483059e-01 2.860901513461583945e-01
6.272461255434633176e-02 6.471496150060951358e-02 6.228941860700146216e-02 6.709064300425647553e-02 8.569129862546322196e-02 9.819642293854977111e-02 1.006937186286665509e-01 1.653592529462068195e-01 2.932396711948997980e-01
5.994050190565182457e-02 7.379822866684024318e-02 5.746896438086784159e-02 7.261190631133226936e-02 1.090749863284929122e-01 9.608988513033248080e-02 1.276851488330732753e-01 1.418960551254025704e-01 2.614343233180064230e-01
6.070848285029718100e-02 6.033242072678701023e-02 7.084832363027575297e-02 7.361912081887815595e-02 6.580391986098482748e-02 9.000492805415180597e-02 1.229214020764759635e-01 1.737875965824632052e-01 2.819738053996860838e-01
5.922110223510157478e-02 6.380479480554980543e-02 7.207733607329572245e-02 8.307845877751136865e-02 6.680249746146738055e-02 8.886065053091163346e-02 8.587936019308284319e-02 1.713899125357789821e-01 3.088858873873007171e-01
6.585014647888781658e-02 5.638961154879753440e-02 7.062566813213824735e-02 5.854400782917686813e-02 7.993791781187595258e-02 8.640526437126344605e-02 1.005406056975335777e-01 1.827367357286047711e-01 2.989700424017218694e-01
5.534274583643126327e-02 7.760095891496619769e-02 6.104791536783939210e-02 6.155744035805332109e-02 9.414969736060083139e-02 1.032455061600533880e-01 9.762470280144867896e-02 1.467564257643117209e-01 3.026746074362952621e-01
6.097868788744050667e-02 6.297409981111432020e-02 7.208388669549946337e-02 7.469241544124199939e-02 1.010261844574921047e-01 9.930832371400509506e-02 7.953574617635957023e-02 1.562706079862403730e-01 2.931300478306066437e-01
5.814903094575225168e-02 6.249406781050857035e-02 7.147022235950073465e-02 9.964629282555027834e-02 5.985215430404282333e-02 8.836033150347795406e-02 1.316645947950384476e-01 1.431373067714631908e-01 2.852259986846658602e-01
5.626409166941354068e-02 5.746011036989988330e-02 7.821325648162662236e-02 9.783942323319529122e-02 7.341968339090898521e-02 9.265059258158994671e-02 7.900568918194994517e-02 1.636026838665416150e-01 3.015444692248739900e-01
7.719991456164915222e-02 5.422197435479752387e-02 6.532785089224731057e-02 6.683899844911571353e-02 8.894110893933726558e-02 1.060427307344239678e-01 8.963927859928524922e-02 1.577604893627122529e-01 2.940276541064316129e-01
6.560682564457104293e-02 7.072343054965828102e-02 6.012674956015431199e-02 1.032393854427956364e-01 6.330873330243669272e-02 1.119562693359208855e-01 7.135235135864140266e-02 1.548056010935167925e-01 2.988806537123049334e-01
6.029488005532116640e-02 6.200853678934915153e-02 7.193712981720994104e-02 8.626558435308595563e-02 5.900165143163310644e-02 1.000548859233471866e-01 8.631428737279578378e-02 1.649694900735602376e-01 3.091535541836974432e-01
6.370837386045975770e-02 6.317911202596845910e-02 7.015786027948596459e-02 7.957019244418342407e-02 8.296551105703024731e-02 9.641806684452600140e-02 8.672553579551585401e-02 1.655778525841578031e-01 2.916974951086724333e-01
6.606282394161126781e-02 5.427575332521606538e-02 7.135965254328781315e-02 7.209359789237938798e-02 9.555638335888635981e-02 8.742468492422006410e-02 1.232313092186715225e-01 1.446883669497139868e-01 2.853074278460134838e-01
7.760621727159754124e-02 5.897993662605877097e-02 6.302173868885753427e-02 9.609925735824902115e-02 6.304400708668203568e-02 8.719398350033195910e-02 8.866588448905432518e-02 1.622272582973642852e-01 3.031617166818044717e-01
6.635079970049420628e-02 7.063916688769705798e-02 7.410933901418598202e-02 8.442967311138095676e-02 6.902185465605979731e-02 9.447533963792498213e-02 9.348774012193861171e-02 1.516620811793634171e-01 2.958240056909550164e-01
6.369918929799196772e-02 5.611844029528819527e-02 9.066749742895793829e-02 9.941574782066149585e-02 6.951027567800442675e-02 8.805744038412957608e-02 8.211032331825285357e-02 1.494227182041905355e-01 3.009983675725230734e-01
6.113663047275506163e-02 6.445005229345071585e-02 7.304460869963953773e-02 6.265657353418190023e-02 1.110627948665248305e-01 9.021848655155932650e-02 1.159075748240372128e-01 1.460292518023269814e-01 2.754940269555243848e-01
5.897648967616574839e-02 6.095467976046211461e-02 7.065140386154478147e-02 9.302278467958619013e-02 6.803448043630672126e-02 1.039939611527182783e-01 7.757568555743639405e-02 1.672951216541148645e-01 2.994953932216650183e-01
7.005314922142152900e-02 6.493421338542927634e-02 8.266732390674655373e-02 6.468844189380748566e-02 8.091724867506658314e-02 8.368696325808615277e-02 1.498234870239042726e-01 1.678209621684153552e-01 2.354082104671229581e-01
6.089397507773165741e-02 6.065963253985997422e-02 6.684846189460237620e-02 6.878897239759199089e-02 1.121632704811299786e-01 8.989960641189030655e-02 8.243871662527221811e-02 1.722428552975019123e-01 2.860645092744195095e-01
5.762998434733193620e-02 6.702145659057780203e-02 6.984086560883484562e-02 6.316304146776748063e-02 9.518997262224600242e-02 8.471633481760992845e-02 9.656572649940364794e-02 1.675329864600756113e-01 2.983396315861526205e-01
7.692374273438216947e-02 7.120118381844753319e-02 6.737850365894564042e-02 1.146080791472509075e-01 5.667579213199183674e-02 1.004304124076852017e-01 1.051357841314625452e-01 1.309242585120317104e-01 2.767222434578024970e-01
6.444147064652006041e-02 6.057130241426698924e-02 7.524315708371143163e-02 8.143444807539515495e-02 8.597899393664770740e-02 9.732371918072055261e-02 7.628435061635667480e-02 1.661177001363733918e-01 2.926048579100078983e-01
7.011977001715052893e-02 5.720153894924557419e-02 7.069574250595926646e-02 7.947200949881089160e-02 8.814909613354088291e-02 1.076990938533694819e-01 8.392737695330269865e-02 1.440895408180385140e-01 2.986458312705820850e-01
6.433655130566365288e-02 7.990348334679088504e-02 7.113375665841968620e-02 9.005465148460439773e-02 7.405663053827223063e-02 9.421595820521200260e-02 7.949683239412498603e-02 1.455661856122884568e-01 3.012359504546238131e-01
6.071203513882969527e-02 6.532468716253622687e-02 7.392155429492076879e-02 7.150987781049250591e-02 8.406476696208749211e-02 8.763583621189849349e-02 9.385903229459321984e-02 1.584026651615784986e-01 3.045695449630629326e-01
7.169828608330156006e-02 5.777249328457252642e-02 6.822386030146226910e-02 6.467018509187699715e-02 7.963401761258195877e-02 9.805752890808584754e-02 1.476927865764301739e-01 1.665337786179603707e-01 2.457170635237282963e-01
7.039068412727846058e-02 5.537658940309411054e-02 7.100244377676512286e-02 9.604622910449336914e-02 6.637924022317887029e-02 9.675090916259267149e-02 8.837105492069703694e-02 1.731235795839496938e-01 2.825592696979505880e-01
6.389483724488634331e-02 5.433642957521159222e-02 7.697884781662636677e-02 7.187531730685219056e-02 7.753096308011801774e-02 9.262771608062050910e-02 1.118083316703152585e-01 1.605807489309804270e-01 2.903668082943892670e-01
8.038736259091015801e-02 5.764584804648817395e-02 7.032722752517889253e-02 1.167212571911736690e-01 6.494702894494405743e-02 1.000902560298984889e-01 1.339317746520270469e-01 1.218353048793716781e-01 2.541139401400079323e-01
6.098919199528220897e-02 6.198357750615248601e-02 6.800570435309626072e-02 7.109872485157101019e-02 8.541489928513192054e-02 1.052698346061948648e-01 7.947948602841077570e-02 1.654340745881529295e-01 3.023245067860075852e-01
6.492999768285584450e-02 6.161996598074469950e-02 6.232905413196175581e-02 6.355372045701210282e-02 1.093527892268464780e-01 8.468910731395890013e-02 1.496478956762068990e-01 1.521836060764199527e-01 2.516938634539932496e-01
7.024213200379358923e-02 6.716868982745985428e-02 6.077209352171083351e-02 7.202869074753807943e-02 9.178300659907222270e-02 9.942489637214557696e-02 9.219033550272391631e-02 1.471025170647603242e-01 2.992876383607955826e-01
4.906244985412595155e-02 8.776401121108973191e-02 7.233212282006705462e-02 6.983699245352709140e-02 1.104901261504212945e-01 9.160056729107095286e-02 1.337496499709347197e-01 1.311393789978352598e-01 2.540247012509279645e-01
5.850580149154088749e-02 5.790187303184628209e-02 7.584067669679533941e-02 6.797635437615087706e-02 1.113722622686588726e-01 8.952087542189347824e-02 1.126812420055794961e-01 1.458684886125558855e-01 2.803324260949787150e-01
5.686764991173361844e-02 6.761856318710338098e-02 6.190233315712442147e-02 8.438016901619013743e-02 7.146223435540169366e-02 8.586342915445177582e-02 9.417194138147436111e-02 1.683933025709831444e-01 3.093403772655375916e-01
6.372514798117033530e-02 6.111396147462905271e-02 6.344794412765203395e-02 7.319514647768880777e-02 7.358790056146617686e-02 9.427866872118059738e-02 9.966070710954103018e-02 1.721654589426394599e-01 2.988250646040324088e-01
6.927883459438152758e-02 5.558664437973361017e-02 7.340615773879088923e-02 6.889578416237242264e-02 6.965358580373769148e-02 9.160418113067925194e-02 1.499572900871233849e-01 1.779104989592058261e-01 2.437070231439752155e-01
6.318363732360493534e-02 6.654762038433069404e-02 7.385578629465361367e-02 7.017130332503453138e-02 8.135250811629760048e-02 8.465493117729122607e-02 9.420310780777003956e-02 1.632836997501170839e-01 3.027474058209002061e-01
6.793195741096196005e-02 6.467808863892701710e-02 6.234585010124997495e-02 1.037043059682144774e-01 6.638518755600045229e-02 8.450223258280388505e-02 1.056690037219255307e-01 1.543556472937151203e-01 2.904277267262015405e-01
5.702680165236984761e-02 7.258374664576262847e-02 7.423916984825237875e-02 6.181087438948418972e-02 1.113620497811644711e-01 8.114597911492317517e-02 1.217394062980675651e-01 1.574536871904876068e-01 2.626382850794880541e-01
5.978848549802583817e-02 6.044452545858925580e-02 8.259597101984383904e-02 8.108131291971673593e-02 6.661609356526869419e-02 8.797311301050315946e-02 1.525679656187054201e-01 1.633516874340018854e-01 2.455808454753451442e-01
6.408975660977134226e-02 5.681253729820857218e-02 6.902579029085753604e-02 9.462928431284373110e-02 6.657049412624693741e-02 9.285932316954277621e-02 1.099403391458570606e-01 1.726879839468169475e-01 2.733844910998551869e-01
6.043699111794588463e-02 5.926463843419621513e-02 5.758348275500199676e-02 6.628927894637681728e-02 8.092377147834380058e-02 1.082275817826914149e-01 8.922303485564196668e-02 1.759935629668965273e-01 3.020576576629053767e-01
5.856392028829880692e-02 7.071038430814201303e-02 6.965097814534124132e-02 6.155073877934894022e-02 1.269464667257585444e-01 8.957341354593811866e-02 8.434690329524875685e-02 1.530034594369810985e-01 2.856537354749424384e-01
6.350438173173518497e-02 6.357826082430916015e-02 7.079711241106340092e-02 8.858708520850536172e-02 6.039059595336394859e-02 8.179381559085566189e-02 1.569186341212018276e-01 1.598434062056426908e-01 2.545867079533228328e-01
6.509846847471016662e-02 6.207797367474963968e-02 6.708265587649070438e-02 6.818081392276811870e-02 1.165666423047341110e-01 1.129371188294920336e-01 6.843941863430084982e-02 1.419513209931681230e-01 2.976655872895863086e-01
6.544503737123008591e-02 5.899715974575715088e-02 7.092099322415287843e-02 1.051172824919762300e-01 7.121506355096345053e-02 1.047423360414705962e-01 8.782087091285323277e-02 1.400789968370481919e-01 2.956622598245482458e-01
5.984251120681671754e-02 6.140105463055410551e-02 7.291828863315365228e-02 8.945153285009546651e-02 8.495445740579446459e-02 9.867478900482795634e-02 7.996646009327276761e-02 1.467524937183926625e-01 3.060384124570922348e-01
7.355373758636785109e-02 6.530351844750933998e-02 7.668906296974484227e-02 7.731846456669307088e-02 7.062505124572629467e-02 8.828789831311008307e-02 1.118582132408566937e-01 1.530941283484811011e-01 2.832699252815107371e-01
5.835287690144243256e-02 6.841888927991525426e-02 6.547866067355340158e-02 6.521130336267709493e-02 1.113758168878303534e-01 1.009134413406935216e-01 1.295734337992047458e-01 1.384822732327261607e-01 2.621933045219571046e-01
5.558927596192297926e-02 6.068288810190759081e-02 7.491599185063427258e-02 5.371713348890187062e-02 1.170156736735915026e-01 1.014910315658934387e-01 9.494986982227333894e-02 1.541789212299525258e-01 2.874592143049225501e-01
5.253804227636163504e-02 6.673127821252440584e-02 6.675071724317702127e-02 9.937479310326485793e-02 6.847339785395958889e-02 1.013224265357159509e-01 8.061070244373461091e-02 1.614094253361970377e-01 3.027892169950648360e-01
5.635738785922379118e-02 6.666975205714457953e-02 6.570147135610243661e-02 9.735023058025002451e-02 7.266413109706783280e-02 1.041762841996665412e-01 7.298540252540056117e-02 1.573668006170119427e-01 3.067285397081321308e-01
6.482112247956835216e-02 6.387659120486578745e-02 6.142391797152404326e-02 8.102135279667813106e-02 7.172573886494242046e-02 1.003624452328981120e-01 8.454824061126767210e-02 1.670481228464574253e-01 3.051724679917980354e-01
6.815579674696758961e-02 6.002816230982612605e-02 6.851905690386468628e-02 7.733194020017633563e-02 5.912552102249827440e-02 9.053545975764379361e-02 1.570853102226311415e-01 1.613440588214998528e-01 2.578746940148921585e-01
5.618526869878480434e-02 6.675851282374692386e-02 6.777492501765024213e-02 9.263490662970595702e-02 8.186829919030103042e-02 1.021144799115866475e-01 7.970605407248725072e-02 1.561861552892225280e-01 2.967713983665146715e-01
7.370883367561120725e-02 5.778373094569871915e-02 5.916572382373627703e-02 9.314876936627750070e-02 6.322617148042861124e-02 9.330437259336037126e-02 1.032861368179436579e-01 1.580053157877882586e-01 2.983709455091553830e-01
5.339743063379136928e-02 7.520138159120938470e-02 6.962834762457764670e-02 6.153709317194460543e-02 1.109597091475780090e-01 9.595646089204165619e-02 7.807909287212515259e-02 1.559497373147709365e-01 2.992907467519611009e-01
6.900043455382222357e-02 5.809357174352268449e-02 5.818043382722632578e-02 7.003170539926627247e-02 7.429866096156513555e-02 1.057998184120352014e-01 1.049532144344245549e-01 1.694372642339514179e-01 2.902048964341862325e-01
6.019924098514304461e-02 6.470269332182543298e-02 8.004150125462596022e-02 1.058353695774564840e-01 6.652421371015068696e-02 8.566530807042982421e-02 9.358881422864216704e-02 1.458872141749965046e-01 2.975556446767300134e-01
6.475442808830883523e-02 5.696249144797511932e-02 6.925175021015131382e-02 8.687974908783326067e-02 6.998525546545697473e-02 1.002325033938958887e-01 9.864074972209736780e-02 1.578987332426784740e-01 2.953943393416027519e-01
6.950041501338956318e-02 5.560630219483118919e-02 6.786500377809104312e-02 1.098406753777011746e-01 5.873672768994319532e-02 9.488053256009053305e-02 8.909907947793246907e-02 1.605234750519207443e-01 2.939477888561001229e-01
5.761050707775492580e-02 7.005076350709360522e-02 6.490522738002280079e-02 9.003578233218502425e-02 9.606243972782846363e-02 1.006141639759297046e-01 8.667990480177113766e-02 1.415932234888364616e-01 2.924479877085777169e-01
5.858658551549569826e-02 6.687871479209685222e-02 6.085548075121776507e-02 1.080332901077479812e-01 6.762830690331179950e-02 9.281403257701999199e-02 1.003775644348052082e-01 1.788577492704990779e-01 2.659682756478057297e-01
7.622513179062873068e-02 5.835029606681355757e-02 7.065838236566629460e-02 7.369090045628363950e-02 7.729462117579113944e-02 1.000050663194744366e-01 1.216678823166843781e-01 1.551728353363082125e-01 2.669348841723495624e-01
5.706494760012915252e-02 7.133043658452660474e-02 6.623096416026837130e-02 6.731920655384199259e-02 7.329795755509979638e-02 8.983638943998305260e-02 1.513423181853157662e-01 1.803304192559844199e-01 2.432473606648508646e-01
6.876642712886785191e-02 6.505935685467657825e-02 6.760209989413437648e-02 9.187599006720068018e-02 6.844186858003283025e-02 1.004007953851851903e-01 8.373179135551474250e-02 1.620575930897109329e-01 2.920640776446767894e-01
5.439560047709954965e-02 6.636696754798131204e-02 6.250506253661655687e-02 7.841934085600217597e-02 7.354003444241381804e-02 1.086498983527591222e-01 9.157217683148032028e-02 1.617575180040337623e-01 3.027934009516134450e-01
5.435468448222710580e-02 7.028547885934012529e-02 6.508999125676394326e-02 7.913130760082223714e-02 7.203302009547840612e-02 9.449502585564382995e-02 1.524199231489090922e-01 1.642680373313493980e-01 2.479225313694658206e-01
6.876711903336948928e-02 6.174526037756650210e-02 6.341716437784856997e-02 6.562190640336675040e-02 8.918678591021086954e-02 9.535931531781621784e-02 8.646246604745100317e-02 1.669557773687350699e-01 3.024842051636355000e-01
6.904032619828694151e-02 6.786603722435372021e-02 6.090199330476615824e-02 7.291768994357923639e-02 9.199251328908342185e-02 9.296108061321610438e-02 1.349624792978861287e-01 1.486315820115323427e-01 2.607262981172958627e-01
6.120171681642641581e-02 6.416437507312000577e-02 6.228155486861836065e-02 7.839107499215544617e-02 8.876046255400354967e-02 1.145924181658590779e-01 7.687969863063313924e-02 1.514523076323925632e-01 3.022763912667913444e-01
6.020663732824232256e-02 7.068044491634666027e-02 6.407800292390790353e-02 8.955515375044602322e-02 7.233919911670991243e-02 1.016257180253453130e-01 7.643690238905224976e-02 1.682951902342491590e-01 2.967827513157004216e-01
5.303919339531293353e-02 6.210355186783574066e-02 5.654409511209274042e-02 6.323748754388110183e-02 1.101848705398623535e-01 9.948721741501584392e-02 1.172170196141230636e-01 1.529453634781081095e-01 2.852412010337682102e-01
6.969723813495511122e-02 5.876322391380029569e-02 6.838689461485382426e-02 7.155743813445591961e-02 1.044993685404077138e-01 9.279803254045317085e-02 1.006825658841089266e-01 1.452542445484712730e-01 2.883609936884937719e-01
6.259285590511622088e-02 6.400906486924076710e-02 6.571063155988728088e-02 8.641244181870495755e-02 6.113733178322042217e-02 9.314393987852638557e-02 1.032331942459001062e-01 1.676632739516693560e-01 2.960972659877345592e-01
5.778369103035779775e-02 6.475211028048122319e-02 8.228444896698808297e-02 1.085632474548911819e-01 6.889879403590735973e-02 8.886095336492139118e-02 1.000498344444540194e-01 1.437088657949818771e-01 2.850980546270170946e-01
7.164624809282930940e-02 6.203043996514289588e-02 6.404895732893642335e-02 9.025813302142041139e-02 6.660139284750365984e-02 1.063884419087068461e-01 7.907346521205786682e-02 1.607025074288805366e-01 2.992504141945220297e-01
6.859734059588103172e-02 6.811024662333434176e-02 6.518218999388553092e-02 9.117017681880482116e-02 6.652734234851387374e-02 9.646034922774446296e-02 7.364854892145804299e-02 1.609863584858814145e-01 3.093174469844965913e-01
6.700303383097336307e-02 5.935973108229209566e-02 7.061814617802679439e-02 8.968511316976345016e-02 7.405783103171156845e-02 8.094376190219543243e-02 9.556968925523853797e-02 1.608140404641627830e-01 3.019486530856359541e-01
5.848568800908930665e-02 6.265600545658521481e-02 6.315480209270364631e-02 7.938329061594798230e-02 7.186156334077668795e-02 1.019790237680294753e-01 9.720399194563660028e-02 1.645168876638967714e-01 3.007587471073343011e-01
6.902020174218503890e-02 5.473011475652677510e-02 6.014298023728813225e-02 8.700130395160909913e-02 6.302151020581003849e-02 9.940856193735485291e-02 1.363884139643977977e-01 1.671693036210364636e-01 2.631176095837917672e-01
6.917152760615283280e-02 5.741092319916726167e-02 5.992960293636000885e-02 6.915264921839105183e-02 6.892725513668056248e-02 1.120785220230049312e-01 1.437413815387967031e-01 1.659037448891458599e-01 2.536843934523008159e-01
6.561075238552548095e-02 6.390274104352268447e-02 5.497510923306078018e-02 6.705491869504104363e-02 8.148269699088916962e-02 1.054487168110908452e-01 1.081009519252219275e-01 1.664450404099310221e-01 2.869790725057171366e-01
6.622576624540513213e-02 5.473807071723183620e-02 6.900373105995594170e-02 8.430841011735160095e-02 7.472790105288569518e-02 1.036999375620182573e-01 1.091563796691368965e-01 1.658222959341238145e-01 2.723175076418908880e-01
7.633836894074226553e-02 5.163627365805370517e-02 7.001381906052885074e-02 7.210867518063686366e-02 7.999391504554224930e-02 8.477884020377877972e-02 1.090753576775733563e-01 1.626750948333567093e-01 2.933796553997871093e-01
6.040694250681461624e-02 7.539371877669648336e-02 6.815362451528444998e-02 7.436538496166156254e-02 9.385359261292865185e-02 9.987628078019178401e-02 8.885958009773263500e-02 1.532864970080584366e-01 2.858043787406314151e-01
7.800695789059343410e-02 5.265323241510363322e-02 6.901647859699187870e-02 9.515453756810116070e-02 7.587448257433443422e-02 9.863767956186365871e-02 8.186361409924036714e-02 1.530163105853200034e-01 2.957767067084514645e-01
6.456881761043922752e-02 6.629260441417476890e-02 6.890017557386340918e-02 1.370312673119694069e-01 5.638087375316387651e-02 1.000676809251990623e-01 8.199705547723233623e-02 1.554498376390819059e-01 2.693116872948758678e-01
6.083204298125150650e-02 5.609955050246964725e-02 6.523270141565543079e-02 7.178783138540274777e-02 7.951757736853221070e-02 9.614472856909042631e-02 1.237641425940895490e-01 1.688756311904566765e-01 2.777457939930517705e-01
