Teff L Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
8.111471270102849074e-02 1.902652530890856786e-01 1.124345293722608663e-01 1.000151498988123694e-01 1.159547552764351175e-01 1.350469700034943876e-01 4.826377048643658296e-02 2.169048591724465624e-01
9.489853890742094844e-02 2.985249740101661997e-01 1.151662553659438815e-01 3.837486317376077871e-02 2.336214435275356383e-01 1.122122662608169980e-01 6.652188634123445965e-02 4.067977241312118603e-02
2.203476721804093486e-01 1.022575523864978631e-01 1.357646688350071518e-01 1.310213115105920423e-01 7.024574116323854811e-02 9.765814928829039121e-02 2.110115155469486081e-01 3.169338908901610241e-02
1.541672839546289198e-01 7.142314900120488863e-02 1.392383516973192681e-01 1.143566852989378602e-01 2.617721198455001397e-01 1.941426521442531916e-01 3.254894350934778996e-02 3.235081454880811558e-02
3.260484149241443252e-01 1.220142093584771908e-01 1.293995870438269802e-01 4.901140415917608351e-02 1.269727565471421848e-01 1.588560389839012155e-01 4.648922034283010235e-02 4.120836864050195225e-02
2.565669891066552077e-01 7.804893802432863459e-02 1.201220854845735930e-01 6.117634330619758226e-02 8.608601192768802757e-02 2.750072864454519150e-01 4.960997950786498467e-02 7.338236619724014531e-02
1.092801680449360241e-01 2.304885253530521982e-01 1.357518728158247090e-01 1.040532779276602954e-01 2.184415500987381131e-01 1.196349260682891685e-01 2.905329053155767879e-02 5.329638915994185100e-02
7.758203197641123927e-02 1.018377564633876908e-01 1.051405760160845082e-01 6.545302048085804847e-02 5.313693802945225475e-02 5.145471395382898994e-01 3.729098417043622687e-02 4.501155332508009060e-02
1.230585294076922964e-01 2.994879987684084810e-01 1.191830274364726466e-01 4.952491892305132398e-02 7.023649556726974108e-02 1.712437555425899705e-01 1.268949990611130951e-01 4.037027529340250775e-02
2.838493437309567713e-01 1.060250497669920078e-01 1.179298082150469773e-01 3.406016992908974389e-02 1.786894390371181474e-01 1.250468580154026066e-01 1.147170382054762267e-01 3.968229309991749831e-02
2.481494256786891117e-01 1.066995364774044885e-01 1.389868029022947316e-01 8.323272818192280209e-02 2.233716595658843951e-01 1.169578152954661165e-01 4.349742776285121793e-02 3.910460413548728920e-02
3.423836279492115109e-01 7.668408998500306217e-02 1.522497751035442881e-01 4.400250993048929887e-02 1.863797964788693473e-01 1.104857264663324651e-01 4.980335927372659538e-02 3.801111481282352239e-02
3.400549216980439104e-01 6.384725084436607134e-02 1.307102542227111253e-01 6.721510020885554382e-02 1.256680535093088469e-01 1.869412376763285866e-01 4.729031056842219333e-02 3.827287127196370847e-02
3.098246813097603192e-01 9.293337938468124171e-02 1.074861615739885340e-01 7.233132214701443186e-02 7.880712297310661640e-02 1.452933571979489469e-01 8.599443618866617345e-02 1.073295392248338476e-01
1.281201652703817806e-01 2.702675974329650233e-01 1.161143861307713937e-01 5.096535685566801893e-02 9.522934024548199150e-02 1.754471453883341414e-01 4.495655376398863950e-02 1.188994549124091082e-01
3.223018099796695624e-01 8.793437988285247864e-02 1.171536132490890864e-01 4.844145560035981180e-02 1.216465831163702771e-01 2.179580416068721271e-01 4.462623968668053692e-02 3.993787687810619602e-02
1.498581864948596576e-01 7.816556176483897833e-02 1.160411305308542557e-01 5.641250415137889773e-02 2.532151187397631981e-02 4.951465717139147960e-01 4.416952775604478243e-02 3.488500571413236107e-02
2.578027589552455701e-01 9.591643830250257130e-02 1.179347873699336247e-01 5.186197293547535614e-02 9.959824650873318197e-02 1.568807703036058654e-01 1.789686204916314527e-01 4.103640513287233615e-02
2.008401028074985328e-01 6.960169561361324864e-02 1.038839872696196570e-01 2.168765463423295847e-01 8.792872356951887680e-02 2.479417948599302035e-01 3.520601705496179817e-02 3.772113248252798035e-02
2.285581742377080505e-01 9.463797633424454736e-02 1.101356275579317701e-01 7.125749958590596456e-02 9.900382033176670371e-02 3.169069111633245894e-01 3.878406103880555067e-02 4.071592975031276818e-02
3.137459499904110549e-01 7.377508693472484280e-02 1.319474963650567323e-01 9.540746658287770077e-02 1.024028170103330609e-01 1.276484921993556454e-01 6.528944396355201851e-02 8.978324695368895825e-02
1.893213676792588340e-01 2.119406795674159683e-01 1.107271549553402457e-01 4.834773148374449381e-02 7.371100810953074012e-02 2.905142579868368324e-01 4.109309308419711176e-02 3.434470713367582945e-02
2.707285124850142277e-01 1.645588738453450106e-01 1.207360512302524391e-01 3.349856180553006935e-02 1.297068173470038166e-01 1.713907181507390298e-01 3.915741027806220187e-02 7.022305485805320491e-02
5.350950062536212470e-02 2.627348982240624298e-01 1.117306148460940479e-01 1.263546124831897988e-01 1.439031982573696078e-01 9.716879921314658386e-02 5.417173535019528807e-02 1.504266410005801746e-01
2.900376599031369018e-01 5.806728394425909184e-02 1.192124083993368611e-01 6.821686124344740476e-02 3.665814061217901459e-02 2.839122217362873291e-01 1.071021092346544079e-01 3.679331492669900283e-02
2.907568988147603561e-01 1.191653524749556881e-01 1.162945529076418599e-01 4.671782569473342805e-02 1.854907569963554770e-01 1.490448815450376163e-01 4.673433628035859183e-02 4.579539528615692023e-02
1.726803440554419145e-01 2.443694505466844635e-01 1.195866602758099417e-01 4.155454593564995164e-02 1.582141920891583786e-01 1.215173047604181239e-01 7.912790206792294501e-02 6.294960026891423255e-02
3.212773618872707404e-01 6.788764958041698661e-02 1.312551475264953915e-01 4.733862249073481077e-02 1.068048956038631370e-01 1.766368611567776803e-01 4.619902580343741155e-02 1.026004359510038211e-01
1.851041504449515152e-01 2.297011060938878302e-01 1.322948055252633759e-01 6.782357316968701255e-02 1.096683843131555647e-01 1.796144740599994738e-01 4.973925863156828525e-02 4.605424776148697025e-02
1.056346614106606491e-01 2.946199457324280568e-01 1.178405105336915587e-01 7.683617529289180070e-02 4.931852329658904105e-02 1.458836578620512636e-01 5.442356513659635936e-02 1.554429607350911735e-01
6.976934042401609914e-02 3.051371309991884884e-01 1.090447665890114104e-01 7.805201686438258124e-02 6.379795608434181420e-02 2.791598335090334504e-01 3.857436307298780370e-02 5.646459245703834562e-02
7.122171738131422014e-02 1.233654341944874777e-01 1.310568596118856233e-01 1.003310950970063842e-01 1.825671331593257951e-01 3.184039757830116613e-01 3.064450599403935327e-02 4.240927877892948505e-02
1.018702635516659238e-01 3.011564658999017485e-01 1.224437564148989216e-01 3.705025857398313444e-02 1.955128465760109235e-01 1.427176979703310700e-01 3.818729132355212080e-02 6.106141968965630995e-02
2.204740023015892558e-01 1.094235811778867945e-01 1.156459984949829572e-01 1.256161625607457588e-01 1.730190318521563908e-01 9.700077720994290664e-02 8.085243464306261785e-02 7.796801175963323505e-02
2.916256774916067829e-01 9.037603366364008184e-02 1.182818952325614681e-01 4.010988865603989928e-02 1.108349599418835124e-01 2.507554295960972568e-01 5.936150410273577371e-02 3.865461131543529438e-02
3.329383365057003163e-01 7.498504246851307731e-02 1.183536118705171697e-01 4.662540782774802356e-02 1.224737453241348389e-01 2.339368951587000311e-01 3.855569337399267216e-02 3.213126747069385003e-02
3.119084859369084528e-01 9.728622609903814222e-02 1.121700884618052896e-01 4.628959259082094518e-02 1.289512491623218127e-01 1.213972553032858920e-01 5.040670392131742228e-02 1.315903985245018837e-01
3.405988988971301867e-01 5.438358323886084700e-02 1.206252302717403246e-01 6.205600736686574248e-02 5.193695748400917189e-02 1.855220676454464035e-01 3.133988437954703804e-02 1.535373707164002788e-01
3.234519128807546440e-01 1.019684684304155015e-01 1.210488461320460285e-01 5.153110003900302633e-02 1.119397667554383607e-01 2.121663410673103045e-01 4.393763786577003366e-02 3.395592682926211470e-02
1.941435258700069666e-01 2.017421479264450423e-01 1.119618138030371718e-01 5.929968851478271963e-02 1.404195337052468739e-01 2.002266636360542085e-01 4.215377491764660256e-02 5.005285162678042854e-02
2.666690184302769051e-01 1.727629596091660169e-01 1.177887053252140714e-01 5.139574283934284643e-02 1.330899822915002362e-01 1.152075292961263209e-01 9.573829958572205312e-02 4.734776262265157770e-02
7.321559060778677630e-02 9.658360308260137417e-02 9.534442160456954585e-02 6.947150865938117592e-02 3.516325407205248693e-02 5.546322809620825023e-01 3.693718285986952177e-02 3.865215815165654045e-02
9.566101101448255817e-02 8.188510194081038973e-02 1.027491003920140838e-01 5.152896955514986443e-02 3.910516585690755609e-02 5.646509438933086100e-01 3.844194972285149003e-02 2.597775762447537828e-02
2.921991337131598643e-01 1.154954803065719876e-01 1.160882441620850469e-01 5.613054952770544365e-02 1.485950346772294539e-01 1.908927758048564183e-01 4.550795625738209699e-02 3.509082555100981327e-02
3.357963224051477846e-01 9.388895659351637057e-02 1.255358762852994969e-01 3.619961587316532226e-02 9.673342388506873946e-02 1.497353430213390624e-01 1.267290252576268594e-01 3.538143667883638516e-02
3.270154485530257227e-01 7.508274982336388126e-02 1.239765654608655093e-01 6.399253682965315437e-02 1.384062942100004467e-01 1.954146908608800082e-01 3.010177496400595273e-02 4.600993929820533512e-02
3.198665774392417394e-01 8.613055329829831519e-02 1.242364572215187285e-01 6.619545874719229284e-02 1.072473270228932601e-01 1.647173734564980618e-01 1.010968114601986934e-01 3.050944135415891226e-02
3.646808335168866821e-01 6.069635877778506439e-02 1.125512533848593705e-01 5.024155673649738363e-02 6.417443008143375316e-02 2.486185060766563926e-01 4.403831674726008810e-02 5.499874467862116145e-02
1.743316873782941034e-01 7.296638205226821383e-02 1.175900665700056746e-01 6.395468907464109398e-02 1.193090749322179844e-01 3.760640285171888419e-01 4.665731235295662860e-02 2.912675912242751811e-02
1.897776408589658959e-01 2.261369603555282159e-01 1.136175195204236210e-01 7.412085392428666153e-02 8.783057099554732183e-02 2.362985356067279774e-01 3.445028770736836138e-02 3.776763103115186176e-02
1.172242861781436496e-01 1.013728034485119611e-01 1.031484859395922354e-01 7.129316931082389786e-02 1.014816990962618959e-01 3.968607187316667284e-01 3.215150680531905780e-02 7.646733048968049062e-02
3.552738807400247500e-01 6.501311777430897332e-02 1.412766620624070490e-01 5.247191384052585922e-02 1.170239350511483312e-01 1.358867300055216498e-01 4.824650188085254088e-02 8.480725864521088120e-02
8.963423010813961755e-02 1.805221760726339608e-01 1.545102235469935914e-01 4.270901280652070198e-02 5.004261623591253066e-02 4.049766433859111614e-01 3.472078049671383643e-02 4.288431734717449567e-02
2.569970046995967983e-01 8.359781174477420862e-02 1.367347844113983302e-01 1.038402337023349442e-01 1.880137212221529019e-01 1.566472752730240503e-01 3.253152988621536845e-02 4.163763906050350211e-02
3.516411089035313964e-01 5.668970437815380042e-02 1.307238754004547976e-01 7.300605069971408123e-02 1.115042267208696258e-01 2.048045770320779113e-01 3.603713802133656080e-02 3.559331884386195133e-02
8.964566443655393180e-02 3.053124335614038065e-01 1.060394693189664755e-01 4.634984220760685059e-02 2.202371921541855515e-01 1.489686758334702044e-01 3.326489295178097078e-02 5.018182953603211177e-02
8.861890355968742028e-02 3.214102823754850791e-01 1.156486012023755783e-01 3.167019793293372742e-02 2.163213577869378124e-01 1.113650803763536618e-01 7.307493613221222040e-02 4.189064063401456983e-02
1.957033471273874059e-01 1.842769358557867776e-01 1.091716159619776361e-01 7.221340737138151611e-02 8.471522721700157355e-02 2.148616877822275839e-01 4.814063138643170231e-02 9.091714729780571436e-02
2.216943850962019569e-01 7.481012246539917032e-02 1.182085515837020817e-01 6.399606112429444271e-02 3.801055702544981624e-02 1.954559664725973589e-01 2.632937798474529467e-01 2.453057638490226469e-02
1.101071644468769178e-01 3.037624262237708650e-01 1.168057844345598006e-01 3.761946775122122083e-02 2.933787357120012373e-01 5.911796995967306262e-02 4.698999073761067624e-02 3.221846073428618479e-02
9.910458405051776609e-02 3.136766414867193098e-01 1.125868392865448375e-01 3.899758218842613172e-02 2.263562070983871077e-01 1.271941998714664901e-01 4.220498331002570797e-02 3.987896270791248948e-02
3.277521365208367343e-01 8.845355577763726329e-02 1.130844294395789568e-01 4.598798085708535183e-02 7.947282442069421304e-02 2.380060265166098477e-01 2.938648266934960201e-02 7.785656379820787842e-02
1.248732281888095264e-01 2.890173339727578616e-01 1.307059852425275503e-01 3.776173484848877049e-02 2.200675880805326445e-01 1.251296300110161241e-01 4.241644427359959196e-02 3.002805538226796522e-02
1.568458017391917425e-01 2.293090071864420654e-01 1.219184321301018531e-01 3.635088173181705989e-02 1.201674651994057985e-01 1.463925894599011068e-01 1.505039186771225113e-01 3.851190387601793191e-02
9.734283485006321734e-02 2.744480275532965030e-01 1.033247184804815255e-01 3.655271607804314732e-02 4.707132759670655531e-02 3.655817725236195637e-01 2.623206743122570919e-02 4.944653548656387926e-02
3.408709569282677987e-01 6.185178221576551755e-02 1.330718114624659387e-01 1.160193610498776728e-01 1.377155695434761629e-01 1.213889492914201479e-01 4.926974000346416582e-02 3.981182950526259562e-02
6.391827029960121809e-02 1.395828381035788546e-01 1.119097916690413169e-01 1.248773611755182450e-01 7.287318951132687461e-02 2.553154664285048892e-01 3.696199015527226739e-02 1.945610926571564592e-01
3.468311823944869587e-01 7.282108908730514085e-02 1.397152895578450404e-01 5.125627815752643868e-02 1.444807058912217779e-01 1.474473604671208138e-01 4.795113413694746668e-02 4.949696030754639764e-02
6.714449173273427662e-02 1.779112481312301319e-01 9.949359443419543425e-02 5.971748527675205254e-02 4.737203350044235511e-02 4.708491766359741981e-01 4.326319056371317334e-02 3.424877972495842665e-02
3.342176232031720540e-01 6.800972601751514857e-02 1.776800008826257826e-01 4.628343481944505178e-02 7.516080921918547042e-02 1.617755574286032783e-01 5.374905012667614834e-02 8.312379830277712156e-02
2.074279345652611517e-01 1.587269625566111730e-01 1.077463016960817088e-01 7.558659118072692806e-02 5.356904186566756321e-02 3.264119855942098081e-01 3.422053492544831904e-02 3.631064761599358398e-02
2.667620526596421460e-01 1.345520350393210884e-01 1.124853232147509513e-01 6.063106738737636392e-02 1.004369657196277077e-01 2.452506587404294502e-01 3.508224270864596789e-02 4.479965453020645638e-02
1.377371311015576638e-01 7.634304966897897948e-02 1.187144428131196999e-01 5.540020951030558138e-02 5.745847576146877883e-02 4.861397391268960089e-01 2.763734536048130866e-02 4.056960665719196862e-02
1.062783908215687856e-01 1.013604491715614370e-01 1.041684478648709500e-01 1.241497561948527451e-01 7.466670480517066666e-02 3.312166407344887542e-01 4.322430435073533472e-02 1.149353060567512436e-01
2.907739373162561147e-01 1.200398774079662750e-01 1.204404978651505975e-01 3.742028347981746217e-02 1.803543518198890139e-01 1.836607051230168541e-01 3.690009801940909856e-02 3.041024896849460826e-02
1.250077153984567868e-01 1.485490550858799830e-01 9.787998389236746144e-02 4.825079716710278105e-02 6.647270542692725048e-02 4.472202709700615619e-01 3.174340879106177238e-02 3.487606326814238211e-02
3.103780861268766178e-01 9.534332517566893039e-02 1.191311248413107066e-01 7.051157285141633480e-02 8.892741921147016837e-02 2.411350841299705339e-01 3.905762182157925672e-02 3.551576584170734047e-02
3.041383056458750178e-01 1.208435592500757133e-01 1.122110665861902751e-01 4.306377886792737281e-02 1.134360300758398277e-01 1.040106133575152136e-01 1.543248569019138594e-01 4.797178931466265089e-02
2.060094900702345855e-01 1.824261576124202588e-01 1.813808006373004711e-01 4.720844100845035529e-02 1.308409348379399040e-01 1.553932103695534472e-01 5.776302065211511017e-02 3.897794481198586791e-02
2.896726496898552328e-01 1.385726238329945958e-01 1.056734069942414922e-01 2.868048957035043006e-02 1.028968151984634427e-01 1.150280883631914219e-01 1.308465053014048196e-01 8.862942104949868283e-02
3.159579490751770470e-01 1.075093230304844244e-01 1.294713098521031447e-01 3.279259436261759003e-02 6.862952809080302696e-02 2.488873015251060750e-01 5.887770821701322072e-02 3.787428584669544351e-02
3.276864857540001119e-01 9.559454219192776991e-02 1.201935272449278502e-01 4.502890176830808000e-02 1.366748932534762873e-01 1.994361519014752615e-01 3.703244075603254887e-02 3.835305712985199317e-02
1.151494363319324615e-01 8.768839031702790887e-02 1.213289954987896990e-01 9.539580203079620069e-02 2.268952647845461912e-01 2.796960256507434184e-01 3.451681374356184440e-02 3.932927164260217184e-02
2.686348860385865400e-01 8.397072810997004144e-02 1.156379447961693174e-01 3.695678623409041214e-02 9.280358770859345463e-02 3.031749008843335758e-01 3.091595409448468640e-02 6.790521213377197218e-02
2.489175983187765784e-01 1.495473339466615037e-01 1.137972207039418954e-01 4.160483791948191290e-02 2.960995738728361415e-02 3.359936622542842311e-01 3.933068418645079001e-02 4.119870528311961322e-02
3.467896354819605120e-01 6.894836977204044093e-02 1.278647387350392295e-01 4.950640684243334116e-02 1.535178417506697646e-01 1.687057477470443878e-01 3.652283841445806006e-02 4.814442125635425007e-02
1.358259907898951568e-01 1.464846568161911611e-01 1.639541031850709762e-01 8.523309378562449190e-02 1.270305904638903693e-01 2.604009408204766562e-01 4.202578245025236081e-02 3.904484168859869569e-02
7.784158025927223612e-02 1.637427498240436041e-01 1.072236782524055715e-01 7.798405187923397597e-02 2.411766894196321065e-01 1.994784630430536665e-01 5.008886787958245074e-02 8.246391944277622899e-02
1.674229410254357842e-01 1.637309144216666790e-01 1.131442393433648302e-01 1.205212938805689665e-01 2.530681779962882794e-01 8.929348561507242932e-02 4.245599758976591892e-02 5.036295012783726516e-02
2.251836765796837447e-01 6.001188929428578900e-02 1.483170500657379209e-01 1.244366611393302735e-01 1.942941959398456209e-01 1.723195128133630238e-01 3.333993968199839425e-02 4.209707448575515654e-02
2.846589113977918140e-01 9.777147735233550352e-02 1.289318990217948602e-01 4.924612038101383593e-02 1.349545262775201093e-01 2.099920896172068063e-01 6.506076789012679717e-02 2.938420806221031870e-02
3.335328675546536115e-01 7.562633646926507358e-02 1.460685700572590395e-01 6.741733909100310063e-02 7.882581954027745308e-02 1.397331377602305247e-01 3.563529804558186742e-02 1.231606314817294823e-01
2.933803940942209532e-01 1.416975080643152751e-01 1.176423017676915816e-01 2.831688453846123790e-02 1.125992472202962114e-01 2.341709245037898734e-01 3.864831615592409508e-02 3.354442365530064390e-02
6.443321565148889263e-02 1.863231578653199716e-01 9.528617495749509836e-02 2.054000633141644938e-01 1.604898825579934851e-01 1.723476339720000083e-01 4.589938950655508831e-02 6.982048217498292020e-02
3.174508532511954306e-01 1.229518698971913820e-01 1.154973413603430366e-01 5.887211494650826382e-02 8.588904829580963629e-02 1.305455099750860437e-01 5.853971831901270961e-02 1.102535439548534835e-01
1.075805227595313662e-01 1.075315854437583762e-01 1.087208911739777073e-01 4.073654407366729402e-02 2.930417290372800201e-02 5.295706617554943874e-01 3.498354072966598088e-02 4.157208116017684779e-02
1.185809301591685821e-01 3.019855776584574603e-01 1.314353412854862568e-01 3.525886967922185061e-02 2.175316364352284926e-01 1.165661453549460547e-01 3.671858879466723818e-02 4.192291063282412023e-02
1.071197684480605372e-01 2.952128981599520530e-01 1.094933155930189334e-01 3.687998159060353054e-02 9.558613377804731082e-02 2.660594689005504887e-01 5.676307771894564813e-02 3.288535581082156767e-02
1.975171043784692826e-01 2.438510110335515291e-01 1.156737293473750067e-01 4.293564082283529704e-02 1.129691169948829482e-01 1.121729278090986687e-01 4.801509919422202594e-02 1.268653704195651655e-01
3.325886694914204633e-01 6.407797508784358886e-02 1.193619842200761144e-01 5.247793299672279949e-02 1.375247409536567988e-01 2.025471488455577729e-01 5.866219734945658099e-02 3.275935105526586733e-02
1.987534208359661436e-01 8.521553102299429805e-02 1.142314608688388550e-01 3.912231871297854741e-02 3.674699253082924083e-02 4.537385141734595617e-01 3.373549989413364425e-02 3.845626196079959119e-02
3.262599386396311529e-01 8.315319791651862302e-02 1.171163179399137416e-01 6.135663686451864329e-02 7.327649113520168234e-02 2.546900107895614940e-01 4.606828273483740827e-02 3.807912397981735170e-02
3.212515551595243601e-01 7.730335873285376636e-02 1.084116350737434481e-01 5.481815383320239737e-02 4.839062445609527280e-02 3.158937922189734016e-01 2.592473809850223687e-02 4.800614242710512375e-02
1.210176590306658306e-01 2.289531866115778469e-01 1.462655793571560614e-01 9.274923013431228547e-02 1.210293703237982632e-01 1.951496135503676677e-01 4.141133525159230305e-02 5.342402574052974862e-02
3.027965577337577985e-01 1.181264236937506901e-01 1.095084842048995311e-01 8.345515351988345987e-02 1.335518669230880973e-01 1.762535805446390491e-01 3.543394076937396442e-02 4.087399261060747219e-02
2.112069495685658660e-01 9.710983266890708954e-02 1.239102557024621826e-01 3.985060200453768159e-02 1.206874705976157119e-01 1.725764200728459596e-01 3.563097373234514614e-02 1.990274956527202654e-01
3.360487921802745026e-01 6.345958060750199470e-02 1.515118188836060698e-01 4.929023182632056438e-02 1.798833677783016338e-01 1.469236306208531462e-01 3.068232233794504840e-02 4.220025576519700200e-02
1.448678629888059677e-01 2.295566191849113535e-01 1.108857116593199021e-01 9.779928047694294579e-02 2.339666316765024456e-01 1.119184001995508076e-01 3.596972940772904387e-02 3.503576440623750593e-02
7.617413827061128573e-02 7.416500338235737511e-02 1.036269952857014898e-01 7.663671589768439318e-02 4.016316226482954943e-02 5.547363047337053876e-01 3.787865488188675578e-02 3.661902528322377726e-02
6.656663644215896070e-02 3.270156509001034273e-01 1.007281756962149638e-01 1.106368457361427693e-01 1.330113366793108653e-01 1.749015916677183202e-01 4.284949231060360825e-02 4.429027056774719612e-02
3.252356416967496222e-01 6.720839317631789600e-02 1.360919628840560613e-01 5.181657900719158216e-02 6.340503490179795476e-02 2.690377986591447335e-01 4.717029021082159990e-02 4.003429946392050853e-02
1.046173700157481262e-01 1.608501648155992170e-01 1.197616845168595484e-01 6.518147015469479000e-02 3.459792232586005045e-02 4.112319935785868075e-01 3.905996836354553442e-02 6.469942622910583585e-02
3.261115306275887971e-01 8.190462778092801044e-02 1.319337535136255457e-01 3.232921956906056882e-02 7.943318181465174044e-02 2.214000822025096460e-01 3.970413765102533826e-02 8.718346684061041574e-02
3.062551136389093376e-01 1.382281223825115590e-01 9.729430321720751451e-02 3.336924466501360598e-02 1.851824320530830736e-01 1.511884710448264946e-01 5.095271024652436170e-02 3.752960275192399053e-02
1.641219559022004393e-01 2.683901849153030872e-01 1.278318804669918984e-01 5.339915720961961598e-02 7.585174205284475613e-02 1.724963246039669662e-01 9.720360980437754705e-02 4.070514504469580075e-02
2.399299059395006428e-01 1.073217632714900949e-01 1.067519808081490024e-01 4.527069982460466685e-02 4.486158722950386174e-02 2.831835467217262980e-01 4.263259392716218371e-02 1.300479222778633259e-01
3.142476724439565161e-01 8.817966844350660915e-02 1.320675199786240650e-01 6.349841911023448859e-02 7.083686910973505113e-02 2.276558776127362294e-01 6.599390129957261042e-02 3.752007200163452738e-02
1.073593464710214523e-01 9.062297385120542115e-02 1.071989210702311152e-01 7.079743532789915805e-02 5.448711824346299387e-02 4.803288624128967399e-01 3.402811320475769563e-02 5.517722941852536839e-02
2.997467294619258205e-01 1.307705435710512509e-01 1.249366601544149580e-01 4.058598872397152502e-02 8.947223155926659066e-02 2.358888445486538310e-01 4.262348182794321177e-02 3.597552015277288157e-02
2.451613423303633799e-01 1.507136357143861183e-01 1.150878293593989715e-01 4.403826196626818568e-02 2.872770658401791258e-02 2.780267278594926172e-01 3.434310948353307136e-02 1.039013867025398580e-01
1.532062128737229079e-01 8.809382664715231792e-02 1.039507940397862568e-01 1.124171013809233954e-01 9.203732545015533284e-02 1.528762684002365202e-01 2.509974635728364212e-01 4.642100763518676454e-02
2.761459386679084305e-01 8.251378864584768547e-02 1.339990329865726471e-01 6.648302222344280865e-02 1.073235517142053647e-01 1.105452304883581399e-01 3.246312464642770595e-02 1.905263106272372386e-01
3.081599073308124992e-01 9.151615456445295893e-02 1.205616218664211509e-01 3.751273988620426603e-02 5.101300786544439581e-02 2.401667174561229190e-01 5.063147241717100983e-02 1.004383786133706824e-01
3.456901244954002084e-01 7.561225116072685382e-02 1.403572285939593822e-01 5.693327706748909506e-02 1.537263317828622133e-01 1.376125610588060932e-01 5.316460015558850671e-02 3.690362568516773051e-02
3.260434229314697618e-01 9.332456099751640366e-02 1.315640209619446110e-01 4.835557298920149794e-02 1.692935063509410920e-01 6.188462713553957717e-02 1.094063210584244189e-01 6.012796757496270683e-02
2.296284545951982059e-01 1.978598163424445111e-01 1.357434507403524893e-01 5.636261533918615618e-02 1.186230036759555462e-01 1.133477241136716246e-01 6.401258445227363258e-02 8.442235074091788971e-02
6.758252126256564241e-02 2.392879165350754178e-01 9.936142704636607981e-02 4.337725595658686178e-02 3.719489874843862065e-02 4.289485819088387775e-01 3.043887634270418807e-02 5.380852219942448139e-02
3.195446021392261415e-01 9.865631745440900380e-02 1.351880631740352834e-01 6.177887139388660992e-02 1.129805033257295921e-01 1.407652058669636719e-01 8.630116004095443605e-02 4.478527660479525441e-02
2.120647286223905637e-01 7.786319442052354323e-02 1.304774782639822328e-01 1.180332284046758246e-01 9.026493644529670624e-02 3.056539176374571398e-01 3.677920758074671587e-02 2.886330862492711077e-02
2.403607416500017635e-01 1.333297728395172466e-01 1.128262927683489347e-01 4.372403233751698953e-02 8.581764648884275537e-02 3.156686516918127960e-01 3.195195411804684776e-02 3.632090810591272895e-02
6.444303618919719479e-02 2.465239929283302989e-01 1.155270225986769067e-01 1.176939662238627171e-01 1.809691331188185148e-01 1.686716002522804236e-01 2.798951317022245477e-02 7.818173551861160031e-02
8.842636056086432272e-02 3.011382032911959494e-01 1.066000397058836646e-01 4.578497766949547049e-02 9.991186754021041949e-02 2.766068005863673851e-01 4.817368789628961173e-02 3.335806274969334989e-02
1.531630575467108901e-01 2.520235180212651582e-01 1.065298161309978370e-01 4.619359566016220664e-02 2.195767470922653231e-01 1.593159982577716238e-01 3.782482822292507901e-02 2.537243906790185785e-02
1.887301530022643670e-01 1.571392810768008907e-01 1.662209098046547595e-01 4.354911978518564986e-02 1.887685252480993947e-01 1.841791443169664699e-01 3.392348432508844602e-02 3.748938244094004307e-02
1.641320196990109226e-01 2.660293463716586482e-01 1.160493454863252422e-01 4.944201906943367780e-02 2.008764185338129671e-01 1.168616875467166916e-01 5.040130206639603649e-02 3.620786122664579332e-02
3.280575152290577945e-01 9.996188836643586650e-02 1.307645841401259001e-01 4.734310133105576468e-02 1.584845906239214786e-01 1.119720200487495654e-01 9.598897929848569655e-02 2.742732096216787471e-02
2.247694072736229898e-01 7.882460686513798054e-02 1.067102116565620817e-01 3.678767155434008174e-02 4.346316702635796142e-02 4.254116234450420753e-01 4.947070130135308719e-02 3.456261087758370071e-02
2.719787034039457541e-01 1.058157762920887840e-01 1.259342178649796584e-01 6.527582699465421523e-02 1.130412509947456845e-01 1.123001082119889082e-01 4.098720080776164371e-02 1.646669154298352200e-01
3.133659104427317654e-01 8.972232628294023182e-02 1.321488835791605754e-01 5.761613988446361023e-02 8.103863937210531443e-02 2.537688017175132038e-01 3.688044197946381553e-02 3.545885674162155971e-02
2.366921083780994250e-01 8.576546369998988562e-02 1.127495083363942857e-01 5.806677625581177504e-02 7.305224465898739472e-02 3.581369907748918058e-01 2.927921496773980975e-02 4.625769292808556282e-02
2.409577125602399283e-01 1.396634957175992287e-01 1.221052396717346999e-01 6.019781004688835174e-02 1.547631778100923283e-01 1.235305592939498764e-01 4.718931046103882337e-02 1.115926944384567215e-01
8.310803072759957721e-02 8.088002061426373401e-02 1.053983575579486298e-01 5.500795169325398831e-02 2.295182623522519852e-02 5.716793870160107316e-01 4.410015314936504421e-02 3.687427300633294019e-02
2.491614728613139318e-01 7.531244944511802930e-02 1.317108523669122677e-01 1.165271935181921709e-01 2.258434123524489801e-01 1.200726560155981754e-01 4.365826496652056021e-02 3.771369847389602348e-02
2.932278308191267890e-01 1.915081138415223871e-01 1.235056672513454995e-01 4.896775342351906979e-02 1.523422341915518508e-01 1.086145812550489559e-01 4.841253214808611399e-02 3.342128706979927838e-02
1.344752459159367364e-01 1.090012211434683853e-01 1.066781470927976594e-01 2.570933205751241291e-02 4.768636188782136159e-02 4.931628761493227486e-01 4.372280841491182207e-02 3.956400733822885291e-02
