r_sep02_median L Teff r_avg10_median dnu02_median r_avg01_median Fe/H Dnu0_median
7.472031559254378730e-02 1.830118583602785010e-01 7.528225847039372864e-02 3.957046354016759832e-02 2.059098066681856187e-01 2.021827932979488318e-01 2.403289518162202501e-02 1.952896088888598780e-01
1.852577994039581732e-01 2.687134580788989036e-01 3.628771426359719832e-02 2.629936332933332024e-02 1.734871965142913974e-01 2.460408275348246465e-01 2.038088755100946059e-02 4.353275332408693826e-02
1.009360976662947718e-01 5.580713760788293121e-02 3.729189285413210542e-02 4.691948208452745989e-02 2.636424248110566179e-02 6.530365669202481405e-01 4.007485216883081153e-02 3.956972821697820469e-02
1.194356801102229443e-01 9.400185871492966472e-02 4.866241781190688148e-02 3.876808332484992653e-02 2.342324433071153733e-02 3.337137634654201990e-01 3.178209636207213196e-01 2.417398862123762426e-02
5.060932447798808381e-02 1.009654282586626151e-01 9.329668744844651918e-02 3.241579593463207037e-02 3.127023333466181360e-02 4.476878317663809392e-01 2.094561713800160430e-01 3.429852739921187416e-02
8.081611401848594334e-02 1.769780308850974759e-01 5.122725321426161577e-02 2.992718465335597253e-02 4.322764787312550344e-02 3.470932292996808388e-01 3.449022520002161668e-02 2.362403148559709953e-01
3.159778197053289550e-01 1.213158136097859108e-01 4.897358397252968981e-02 1.732355966704544545e-02 1.317766341075451708e-01 1.435596809413512698e-01 1.007967431935156005e-01 1.202761648028980584e-01
8.201669898699799621e-02 8.513942786884245995e-02 3.537727175209888497e-02 3.323369587579742823e-02 1.334313583423050488e-02 6.756408239728717291e-01 4.790091059394852718e-02 2.734803511521243999e-02
3.625167068016987848e-02 1.244521039775216137e-01 3.761818852051318496e-02 1.634835725751582897e-02 2.104463361342383959e-02 7.009419322423439125e-01 3.722511556549022715e-02 2.611799814302152856e-02
3.464633123262203518e-02 6.613418234120367611e-02 7.106103808064788419e-02 5.433375454957811018e-02 2.119299649771575964e-02 6.977440205763980607e-01 1.780819339374722921e-02 3.707948332808720660e-02
4.448004552352229080e-02 2.053329279924675232e-01 3.173675815347901802e-02 4.909478048180279663e-02 1.658962050984053860e-01 3.922352906848772802e-01 6.432090579123508900e-02 4.690308627421051202e-02
3.464429527416213600e-02 9.066335925590394973e-02 3.916606237469420770e-02 4.326224300715492826e-02 1.099492061412357148e-02 7.216885424792590653e-01 2.543696440832402678e-02 3.414361258637812341e-02
2.963059592266147346e-01 9.271438350002145223e-02 4.658337618463300606e-02 1.772962843226438129e-02 2.639732178543543681e-02 2.599464117243388550e-01 2.246465933932152020e-02 2.378582598073706866e-01
8.342688231907341434e-02 9.289887577438687982e-02 3.443667438647261825e-02 2.309111369091628591e-02 1.249341946770560624e-01 5.158414792114914826e-01 2.591955567989822837e-02 9.945122426070503174e-02
5.287258594704872389e-02 1.346488081289121952e-01 3.196795332252352212e-02 2.840425717220613003e-02 1.052713566126671635e-01 5.511078437657196405e-01 7.672505270477186778e-02 1.900214234615058354e-02
1.404193306304780120e-01 9.709313600965888136e-02 3.224311051734886358e-02 1.594137751649106829e-02 2.267046654116854076e-02 6.197377370476212510e-01 5.361030475074923807e-02 1.828453698648417960e-02
1.392837455147812598e-01 1.809993661769463413e-01 3.071963939120292073e-02 1.034024109386314297e-02 1.068001349864369093e-01 1.958889205556096358e-01 3.079570291646758773e-01 2.801092311648392674e-02
4.514359296735293015e-02 4.523207158288262281e-02 1.051177334947213660e-01 4.756326175233537706e-02 3.671952490717288881e-02 6.456567686583862820e-01 4.889025481762435815e-02 2.567679181952424450e-02
2.261407915404216040e-01 1.085337008551514604e-01 3.752070269548129361e-02 2.226415093943787116e-02 3.368960962888755545e-02 4.516761228942484663e-01 7.784285847048032225e-02 4.233206297589152400e-02
3.167381127197933799e-02 1.004478817117313433e-01 3.901186836311756889e-02 2.783036905683712245e-02 2.485447440812028896e-02 7.118477447965596561e-01 2.205717289151008786e-02 4.227667750014456327e-02
1.486993338849104673e-01 7.577741649648736533e-02 3.328092375249559753e-02 4.994756583124831950e-02 2.253165990265783292e-02 5.984526503267707520e-01 3.985762246044339402e-02 3.145282734498630606e-02
3.581933452453057998e-02 1.519729473591549807e-01 3.744820802646445929e-02 2.311646696683700847e-02 4.418641432513710499e-02 6.334462166370725678e-01 2.858388613046690396e-02 4.542652603033640185e-02
3.084521258518809275e-02 7.291247236790754371e-02 2.332421758296865932e-01 2.199407334673761719e-02 4.440009048746779152e-02 5.217152246002497717e-01 4.446592501651563251e-02 3.042482576624708571e-02
4.808101489645880133e-02 6.192034941943957982e-02 4.319755901403765641e-02 1.955513149407359097e-02 4.950331653891006795e-02 7.124959820647241981e-01 3.267563664520539007e-02 3.257100992715077081e-02
3.078913865078354573e-02 8.372934254055601488e-02 3.804018787750265002e-02 4.926569644242429630e-02 3.629038629971392121e-02 6.990682665600040924e-01 3.077021482797554983e-02 3.204676680103993314e-02
3.611332722088434477e-01 4.575356082257655416e-02 4.560013179847710596e-02 6.445776761228663720e-02 5.228106226111344651e-02 3.805704704209592615e-01 2.895337086617766689e-02 2.125036400956577254e-02
1.853410090080615802e-01 1.683978448012603268e-01 3.187817318960570190e-02 1.054543364912431148e-02 7.116678287572819617e-02 4.562505161187251912e-01 5.525489699176433511e-02 2.116534336573040048e-02
3.359819386348912584e-02 3.160905684461787213e-01 3.904313371218826045e-02 1.343194913766337407e-02 2.130425324850501734e-02 5.041536563174972008e-01 3.437391746892643624e-02 3.800432780555181717e-02
3.584391930672817250e-02 1.384503507378138931e-01 3.595886178010706397e-02 2.212289493695031306e-02 1.867274590058495484e-02 6.708432002100942482e-01 1.925205429622108347e-02 5.885597283150027781e-02
3.467474598741012576e-02 2.197329650394531930e-01 3.858106309987185262e-02 3.159970967080086984e-02 3.516396329080134081e-02 5.676950882266525999e-01 2.792493889755201172e-02 4.462752578745804444e-02
8.591864018160282057e-02 6.152987103617464648e-02 3.696530731864056812e-02 3.583963997463650991e-02 2.646029785213499866e-02 6.879326434076885599e-01 3.459213001423184358e-02 3.076147021489002154e-02
9.194482112916649297e-02 1.386220149521954770e-01 5.406948985675590763e-02 3.132308422965021100e-01 1.374701600817738179e-01 1.484325892410011394e-01 6.921361029635993145e-02 4.701647214624515847e-02
2.829079922197510685e-02 8.528372191118652190e-02 3.245531891149066456e-02 5.021575415335270687e-02 2.815077963641513664e-02 5.637439995792006275e-01 1.890783174112995735e-01 2.278130917507967951e-02
4.964363551472618374e-02 7.363661856816561269e-02 2.422032719373131970e-01 6.460812527587028731e-02 8.983582131319825526e-02 2.919323967495110472e-01 1.412381932063472567e-01 4.690193743486825717e-02
3.499539085635678948e-01 8.521034742385091842e-02 3.627634893429715346e-02 6.238311254481809787e-02 8.883504752140529426e-02 2.002288697608199386e-01 1.490366020135415748e-01 2.807576323769907234e-02
3.947801139344343097e-02 8.218029051786451822e-02 3.517354773408382096e-02 3.361715027838340503e-02 1.958423716435985298e-02 7.116800146385162673e-01 3.517732999613932404e-02 4.310941827720940478e-02
3.851847999682810053e-02 6.381050354717933415e-02 3.818654573906215405e-02 5.047725414658335574e-02 2.248607074955661159e-02 7.198202080921136670e-01 3.187130025521486137e-02 3.482963747346190519e-02
4.700516903662071283e-02 9.102172883813444693e-02 3.193306710601261089e-02 1.658285488334143576e-02 3.717103509525950672e-02 6.845985257195450480e-01 3.991146463632248842e-02 5.177615468476378519e-02
2.095947051185673149e-01 3.019854273071266304e-01 3.151297325511213943e-02 6.678987783728325411e-02 1.735954234787368544e-01 1.433548976029882516e-01 3.774271558040560165e-02 3.542397981977987720e-02
3.807402407055076599e-01 5.676622615707770797e-02 4.467839506574650121e-02 5.269559732596320462e-02 5.820111054035834175e-02 3.514216314026071264e-01 3.030822141439370315e-02 2.518857738834576199e-02
3.577941602138361155e-02 2.275783702468824055e-01 3.139765464776545639e-02 1.682927710770815849e-02 2.300434327431976345e-01 3.827197101414307467e-01 5.482461425281966866e-02 2.082752483881226274e-02
4.023795829308404043e-02 1.078744652795435160e-01 4.169725613344379966e-02 3.087005038564223924e-01 1.187647485141691134e-01 3.018439924034298505e-01 4.676066275271922174e-02 3.412041276718816990e-02
5.588585682813559941e-02 7.048066403909679367e-02 3.500804280936543195e-02 2.760798399820996868e-02 3.806365858841040395e-02 7.002737922194394171e-01 2.510499469754676888e-02 4.757500681979567186e-02
1.699879616353127953e-01 4.426465293942893203e-02 2.623925408910477430e-01 3.921735634843472040e-02 7.847101691690672176e-02 1.986746440470780195e-01 1.562629407359384937e-01 5.072888648585260202e-02
3.404990450193107893e-02 1.007295454092747705e-01 3.419293933078238618e-02 3.029925975838872187e-02 2.460597220793993983e-02 7.039310911817679983e-01 3.739703301496444254e-02 3.479425459495066181e-02
3.515676952067402217e-02 8.409500933384433941e-02 1.141682285925165047e-01 4.645901432068151593e-02 1.666018176187044134e-02 4.832875995562983529e-01 2.074609698434139449e-01 1.271222707070094812e-02
2.988621831151701269e-02 8.670205252307046362e-02 4.529079301287053383e-02 2.748330549665440117e-02 3.148950616491665022e-02 7.170404745496598009e-01 3.535680824473446532e-02 2.675084169657677979e-02
2.578710035004176324e-02 1.120121331731751962e-01 3.893909600345909355e-02 3.571664444881465783e-02 9.442215206989872101e-02 6.336705348230265988e-01 3.803975313013337883e-02 2.141258600145058699e-02
6.396498128527305926e-02 5.880643294849400432e-02 4.253746959242706710e-02 4.613795860674538285e-02 1.602322420136436179e-02 5.083193762008041405e-01 1.694380718730725127e-02 2.472667499775847710e-01
2.840717983267072519e-02 8.263144030079082325e-02 3.436117715590413652e-02 4.166555803299722138e-02 1.672940832198595296e-02 7.259664689666672777e-01 2.730963730872217402e-02 4.292913008026159882e-02
5.346875992936125227e-02 9.347826180966568865e-02 7.023980592519320221e-02 2.740165747655452788e-02 6.063717771692945374e-02 5.676221330379587204e-01 1.058651166192111637e-01 2.128708748512587318e-02
2.524661827138150461e-01 9.049039806427473798e-02 3.101354616558240143e-02 3.695830169436256640e-02 2.475253870311382165e-02 4.883494796358460732e-01 4.210420202420637331e-02 3.386535099879898342e-02
9.693313453770678600e-02 4.643748540938859304e-02 4.614871245500542368e-02 3.191182783541039736e-02 2.087906771232745165e-02 6.934631353821589794e-01 4.249200140869314329e-02 2.173463525930924636e-02
2.103736222665607836e-01 5.336426824133076036e-02 5.796362782353652043e-02 3.168410137188125419e-02 1.670616921978284458e-02 5.630048719188328610e-01 2.779743527027726466e-02 3.910590388779779797e-02
3.548427051562993984e-01 8.745491796724993994e-02 4.020882805480317790e-02 1.923379021604234435e-02 3.360760577418774042e-02 4.016100365313803322e-01 2.718682032420893097e-02 3.585529597582814282e-02
3.232116200466210176e-01 1.280270321341912543e-01 3.659477177209662091e-02 1.324017750036552560e-02 2.156648490354965142e-01 1.459093977727878577e-01 1.124090165085155218e-01 2.494313522992575721e-02
5.029761562147327947e-02 8.790102310801942154e-02 1.784269058430892341e-01 3.875560710847333196e-02 5.957734755417792155e-02 4.763815131026721272e-01 7.722830003172902191e-02 3.143168763036571084e-02
9.944724430736748277e-02 4.502778011747074483e-02 4.375267869028306306e-02 5.635157962865885301e-02 2.094986085771997908e-02 6.792012448121267365e-01 2.462921677280530131e-02 3.064039481356776312e-02
3.886799670512913057e-02 1.371965333744522564e-01 3.408731231338906625e-02 3.427934237707383480e-02 2.676626054976947652e-02 6.581198675620641980e-01 4.163115708625299977e-02 2.905153003186904809e-02
1.918255052030586327e-01 1.529449707223122790e-01 6.673685300435389101e-02 1.770851800595874548e-01 1.377098078641220413e-01 1.545834650396213095e-01 5.385315260445663887e-02 6.526106550248775284e-02
2.700585333956172576e-02 3.435513233678485490e-01 2.998869306591750439e-02 2.402963451855547744e-02 3.038450382904666069e-01 2.019263051192532743e-01 2.610048426229109528e-02 4.355266803610579468e-02
2.850114508125426993e-01 8.990075020185786525e-02 3.756442707998578628e-02 2.646469494404087713e-02 2.260415225185207280e-02 4.702996536862257271e-01 3.964133742507641722e-02 2.851353359841849247e-02
4.527124555181011312e-02 8.893451330018488366e-02 3.587153132186423482e-02 3.791382911026221908e-02 1.535786418653606496e-02 7.169447668225995551e-01 3.879629042613532558e-02 2.090995928060747702e-02
2.955216106913726923e-02 1.189367019766594813e-01 3.317189153731867068e-02 1.644929634014805769e-02 1.884158107780230587e-02 7.138140175427694079e-01 2.707408043044363249e-02 4.216027002572109855e-02
2.293723562808356875e-01 1.059579864112534242e-01 3.140120346347431007e-02 2.366922536214040654e-02 4.837369707443661682e-02 5.022518326122302756e-01 3.700439415746412108e-02 2.196930463816518936e-02
4.533943908384423238e-02 5.758319161651982016e-02 5.112080961849179567e-02 3.688070919257064456e-02 2.513617230996706420e-02 7.134073489296314241e-01 2.616823069429002543e-02 4.436409855468505248e-02
3.519473638184126424e-02 9.480469997172047414e-02 4.143729939979422933e-02 4.461838341406944297e-02 1.597035071566341169e-02 7.003011666998524287e-01 3.032346167043001306e-02 3.734990174662876361e-02
5.465774121674505520e-02 7.010368926712795545e-02 2.206554704512033449e-01 3.956220918182428575e-02 2.981827096043159278e-02 3.132410628275283937e-01 5.331526372924656754e-02 2.186462923658928359e-01
2.345104031380088605e-01 1.749085447614398825e-01 5.165495993617205683e-02 3.434439575386688537e-02 2.707777110189830694e-01 1.689480426202617791e-01 4.006132169289974843e-02 2.479462107836767626e-02
3.864970498376032321e-02 8.399620412576581929e-02 3.795038760179512971e-02 1.168391672255280206e-01 1.797988819147372797e-01 4.787024873635107869e-01 3.717056742025705296e-02 2.689259936464556341e-02
4.478769325821030378e-02 7.234196689742515562e-02 3.518683068949442910e-02 4.404876819073140493e-02 1.638627057466733247e-02 7.190517879382852806e-01 4.573765639753169659e-02 2.245902605365455301e-02
3.795180424499339233e-02 1.176171000461192495e-01 3.476386055057346242e-02 1.376299484014118640e-02 1.369212688545517684e-02 7.152540920394835355e-01 3.980240814328676185e-02 2.715561324994718653e-02
2.912079440878457826e-01 1.421207957376366127e-01 3.651230544110187909e-02 1.230933799274103006e-02 9.818679171428301711e-02 3.521943720556546253e-01 2.719027310309201501e-02 4.027817986764500174e-02
2.942516754425030245e-01 1.122200865324760044e-01 5.094376905297783031e-02 2.938671563327100236e-02 8.014704669024810824e-02 2.262874898858112105e-01 4.447481516453505312e-02 1.622884015981777006e-01
2.793791095010852987e-02 1.591170655224065644e-01 4.207377246668835696e-02 4.995345276881302948e-02 3.991623839272599727e-02 5.204652475535785916e-01 1.187937689806379676e-01 4.174254336504091417e-02
3.797985495021435898e-02 6.806712325924277329e-02 1.842167838274348379e-01 2.902299270208931470e-02 3.900973532905839536e-02 5.409502222864818188e-01 2.938128828802332587e-02 7.137199935745519586e-02
3.234388605568331437e-02 1.714326754978628964e-01 3.468734549813427132e-02 1.944673314351062429e-02 2.309152766733723813e-02 6.516176251191263535e-01 3.898876605379496263e-02 2.839144096455036362e-02
2.538428664097746798e-02 1.216932724762136431e-01 3.637789656558006873e-02 1.686320034316468944e-02 2.879910998303009811e-02 7.061053444978246940e-01 2.799436544304169730e-02 3.678252405016770726e-02
3.206710198180637295e-01 9.967962062443148918e-02 3.012719266750192582e-02 2.175665570497173698e-02 2.557748227608777625e-02 4.167649558586299929e-01 2.644911691651487609e-02 5.897395613379834839e-02
1.650126085849591695e-01 7.929915010048592394e-02 3.537667754707685824e-02 2.980087117852267542e-02 3.076985155391379068e-02 5.932727648267039910e-01 3.168031155735435284e-02 3.478776465098327303e-02
2.452939573360168532e-02 3.074709233114172879e-01 5.748250082587421511e-02 8.431807716602489344e-02 1.086256112159047077e-01 1.676646945169694702e-01 2.042343339226085630e-01 4.567446330759906969e-02
1.137818663343991704e-01 1.299325802275454189e-01 1.062646544185535252e-01 4.495989906565408395e-02 6.395488686730353700e-02 1.889236594047953299e-01 3.029683542503051608e-01 4.921409943144369747e-02
5.145908664103059083e-02 8.960440158918740738e-02 6.098476700425343316e-02 1.641960011073500744e-02 2.775855845225335891e-02 6.875278548960689351e-01 3.099869121133143335e-02 3.524704009513971587e-02
2.922468311865440982e-01 7.583391377829844238e-02 3.274985488638990083e-02 4.330008855697466130e-02 3.029529403834136866e-02 4.576634556763849448e-01 3.750521464694902413e-02 3.040534723011747986e-02
3.440900866147665604e-02 1.117684660985965722e-01 4.797263923558058724e-02 1.794545274379874544e-02 5.722364452765939247e-02 4.449851811514481392e-01 2.696389955887574796e-01 1.605661199268230283e-02
1.782926563708345513e-01 6.109356496847843238e-02 4.160449412590523643e-02 5.656504543973157884e-02 8.738264362553153919e-02 3.050444943362626837e-01 3.928630582412215994e-02 2.307307953091338737e-01
1.983172082747556852e-01 1.205971214158354510e-01 3.350859619601041783e-02 1.980329490300326151e-02 6.972265616229349205e-02 2.322877576985114545e-01 3.430891199737734487e-02 2.914544533522129277e-01
2.412930155794841547e-01 8.443365984766000587e-02 5.175666881939246233e-02 3.773950069403253504e-02 4.421711874989689428e-02 4.890481783504839752e-01 3.538676310328280755e-02 1.612509485576713725e-02
3.747006972848342110e-02 9.025957012071979257e-02 3.247978686358387462e-02 3.875860098407046817e-02 9.514093615349045532e-03 6.968176297956019116e-01 2.178106414423783624e-02 7.291918474795365535e-02
5.137070642559089795e-02 8.385125833165896214e-02 3.545128479526616500e-02 1.639983914109584273e-02 2.857846652193845802e-02 7.182574144879910749e-01 3.323071427071182249e-02 3.286031602574675942e-02
3.666854311370643105e-02 5.932150587145339909e-02 4.691299756974936369e-02 9.438811217096176875e-02 7.964096507612557219e-02 6.188073178826286602e-01 4.103674228128753598e-02 2.322381603408728637e-02
2.800484960113544530e-01 1.046962661536148531e-01 3.570243360162408952e-02 6.294580116453324381e-02 6.179000460188580068e-02 3.844314762894870396e-01 4.005079360198367938e-02 3.033472857551674715e-02
1.272762210006306849e-01 1.409736424455354797e-01 2.918854609089971061e-02 6.863640045566386794e-02 5.726988484613036029e-02 4.395871202149466694e-01 6.625824944750287326e-02 7.080993549869052384e-02
2.286637430986484254e-01 8.056020253856041591e-02 4.944769939456128416e-02 1.712967595418105407e-02 4.852593737667647983e-02 4.534226156951425835e-01 9.957471517683184892e-02 2.267541076539796030e-02
3.894656628825682310e-02 8.201086891872508278e-02 1.292451062986812449e-01 3.583260002835602503e-02 1.807510259984452042e-02 6.384435587092824882e-01 2.177722896453034712e-02 3.566896819232349969e-02
1.336808606780398312e-01 7.601311342455305264e-02 3.660776922163344604e-02 2.464068585957934071e-02 5.844567180088045683e-02 3.542045424490541938e-01 2.789841777925677335e-01 3.742317877369183421e-02
4.904451393946576698e-02 3.422328730494950677e-01 3.230151845849188463e-02 1.330871441863200333e-02 2.914998626429859407e-01 1.465410876734709877e-01 3.270987828474660603e-02 9.236155153271174978e-02
2.353797962844022054e-02 3.776252316111292640e-01 2.871908229226213458e-02 1.324001798012321152e-02 2.734207084792817516e-02 4.595490425100043352e-01 5.050007839525104403e-02 1.948649673486156989e-02
4.820486766602443546e-02 7.053213547021731922e-02 3.642278430756539648e-02 4.023301059042556221e-02 1.361610176685200922e-02 7.145343934346302106e-01 3.244627896805940548e-02 4.401042779622559714e-02
4.171841753006335501e-02 9.289864071877414198e-02 3.202833174725381454e-02 3.488089278598615478e-02 2.700962679920342405e-02 7.023182641717180541e-01 3.589004029257572559e-02 3.325578595442536117e-02
2.613012474199842908e-02 1.056850333473743769e-01 3.991947749566161774e-02 3.537031138450419387e-02 1.317057437436672598e-02 7.120299234138971478e-01 4.211689629098841481e-02 2.557765895120910765e-02
3.115120956635372002e-02 7.883975874332642408e-02 3.378972734684496104e-02 1.332564364212422969e-01 2.419206851361067889e-01 4.135526320539114065e-01 4.030380288368843461e-02 2.718574784852590895e-02
9.271497424311207769e-02 9.406650296314454651e-02 1.080757049203495135e-01 3.988933691452960228e-02 3.916416576410829131e-02 2.684929183002356390e-01 7.429509841567803752e-02 2.833012984788423339e-01
4.258939688995776879e-02 1.507058306640781664e-01 3.457748158163267971e-02 2.240337528849499146e-02 1.725019593159850609e-02 6.696210243663127670e-01 3.259297819750413272e-02 3.025971708042111963e-02
6.410472875049567920e-02 8.366875329338623046e-02 3.972105023084843839e-02 3.232861074885660935e-02 2.592065458693032856e-02 6.898808422486865100e-01 4.405793347037725155e-02 2.031742667041883457e-02
3.755996537113429623e-01 7.261468071474114216e-02 4.779723169129639765e-02 5.804574244040817260e-02 1.342781993627800430e-01 2.147290225415161569e-01 7.566831334344367721e-02 2.126715619447139272e-02
2.868183400014383960e-02 1.495789890346823359e-01 3.763189744041005314e-02 5.373655586958602653e-02 1.475783621069742292e-02 6.571855976827597479e-01 1.975514522542940257e-02 3.867214453629118365e-02
2.422134770638794121e-01 4.542474330833851798e-02 5.771986630379462996e-02 6.458755876004697305e-02 1.208127643840595650e-01 2.536596078006331800e-01 4.692510211014058741e-02 1.686568802691071067e-01
3.911698647003170048e-02 9.901430215441311966e-02 2.871305506735188917e-02 2.000615050846671697e-02 3.048548473041642198e-02 7.134824241619523999e-01 5.146625176631162285e-02 1.771534514105611163e-02
7.915291900115875579e-02 2.973720036165076186e-01 3.013477201739005532e-02 3.028183901470454450e-02 2.571463448532186336e-01 2.313905545010598030e-01 4.020239326506808847e-02 3.431917373089244522e-02
4.022695629371141751e-02 1.048129041905069697e-01 3.151596497547622805e-02 2.221183136368223496e-02 1.683165305501465800e-02 7.212018322951548877e-01 3.390437094723255940e-02 2.929448687922088859e-02
5.818212440379773309e-02 8.157880711648615724e-02 3.316513806808717851e-02 1.972819977456851531e-02 2.719809429181660118e-02 6.389190361580679989e-01 2.051130807122958019e-02 1.207172921159462842e-01
5.311545132571732220e-02 1.231128066922506925e-01 3.833989995691588354e-02 4.492518095207474055e-02 2.761506348982161255e-02 6.324669589515818924e-01 1.649420293875000429e-02 6.393043569288786587e-02
8.643174949535575857e-02 6.281734404952521444e-02 3.512871358868346200e-02 8.371282298210028228e-02 6.558889723680734474e-02 5.990242187270967689e-01 2.891944883600335719e-02 3.837680508442792293e-02
7.999253986649423886e-02 8.180881048100434316e-02 4.427089955240787189e-02 3.753552829944969277e-02 2.867146630922778883e-02 6.659787448004286237e-01 3.583325697487508427e-02 2.590875371611223513e-02
4.796362197686106221e-02 1.062895028961506755e-01 3.123458377360864222e-02 6.253659354674807880e-02 2.570587118842682095e-02 6.063719035807241253e-01 2.100766192566156515e-02 9.889026111181892231e-02
4.716625677571212316e-02 1.041173436274367980e-01 4.595022397122882490e-02 3.831120011898899586e-02 4.843701725411893311e-02 3.983762609444465030e-01 9.611485694793640844e-02 2.215268403601314273e-01
4.647858184326620484e-02 9.269662879878640127e-02 4.181171584168975885e-02 1.995349903440458983e-02 1.940018107185144738e-02 7.137610670788525624e-01 3.082953094913094133e-02 3.506879538201809060e-02
4.385114447522916320e-02 5.033158567544655099e-02 6.294708204505092275e-02 5.215251020397006915e-02 3.643332089057813722e-02 7.059562314095169100e-01 2.906673193565280020e-02 1.926139336455546733e-02
2.867168469972449299e-02 6.408686447552477961e-02 3.879192679455076287e-02 5.951671913132829811e-02 1.688568997173918798e-02 7.285882193234286541e-01 2.813417024946796713e-02 3.532472535423588494e-02
5.500181589130306858e-02 4.151412766307657765e-02 4.360256729907285161e-02 5.867901477557682655e-02 2.857368870137180078e-02 6.489087092854265437e-01 3.613832351178871555e-02 8.758175287238348372e-02
1.407863877023259047e-01 8.181231820567823332e-02 3.698663636316468911e-02 1.905502365923553154e-02 3.455387433428921962e-02 6.281674837581785464e-01 3.639420147640679004e-02 2.224407450072113379e-02
5.170115925671955187e-02 1.113584959234322630e-01 1.942848726759953959e-01 1.535153486872789345e-02 2.033681334243364613e-02 4.678107534789500144e-01 1.086814472864467557e-01 3.047492316729449521e-02
3.839221659205755977e-01 4.391740669464443136e-02 6.960383747842059654e-02 3.506357986265957322e-02 7.378751558370100216e-02 2.506378229224376919e-01 1.121752859420048626e-01 3.089238559555633826e-02
7.836946663776751809e-02 5.638356384620482609e-02 4.383718543602844325e-02 4.939090119614152063e-02 4.711112358464760591e-02 6.726791797155228236e-01 1.816180325012610799e-02 3.406677633356117868e-02
2.416491328293202470e-02 8.029889409466339778e-02 3.159010810795994523e-02 4.292566406233946918e-02 1.263231027209149315e-01 6.212174522099592755e-01 4.078058273772171977e-02 3.269928278350921896e-02
1.563618227582677656e-01 7.937635885661463442e-02 3.909389616646383875e-02 3.211024992255226418e-02 1.916787101244165833e-02 6.092399149807232739e-01 3.296674942023308102e-02 3.168313688270354284e-02
5.722858560992153537e-02 3.637187040902216673e-01 3.286574955461896846e-02 1.234297413030684652e-02 1.549796206369000728e-01 1.381726135670982014e-01 2.265133789834092998e-02 2.180404145125918181e-01
1.184324728534480453e-01 1.016428702552877039e-01 4.023015207117928982e-02 5.434287615601485211e-02 4.925026957344049577e-02 4.748172329160788019e-01 1.425511989019445647e-01 1.873292727260626386e-02
2.291438957760235096e-01 5.126941357573686769e-02 3.474466858070155567e-02 4.984735797598550261e-02 1.978003929732894892e-02 5.416657452237169101e-01 3.743739749891362989e-02 3.611148207159298879e-02
2.736989977749396674e-01 1.213987427841143468e-01 3.084269785177306059e-02 1.487603209284535724e-02 7.697905378260123943e-02 4.148606125240091314e-01 2.502822552851262025e-02 4.231563766120455261e-02
4.618335307822637320e-02 1.009775971000182460e-01 3.703257780098327678e-02 2.045583477188536725e-02 1.324273549423988713e-02 7.084466807422558077e-01 2.768234770113585028e-02 4.597887331125520560e-02
1.547040687042837148e-01 1.019440931922584864e-01 3.417950776009750363e-02 2.803577147328210548e-02 2.052353894880500074e-02 4.148813891364805939e-01 1.979641638243396229e-01 4.776746696045303109e-02
3.086540438689525448e-02 1.223184785020638571e-01 2.917234165883832511e-02 1.343418098088890004e-02 4.981872614411649719e-02 6.906625689009632252e-01 3.493929766996329428e-02 2.878900175627080102e-02
6.993434145879311170e-02 7.281114500730276329e-02 4.369563120416009028e-02 4.254128162933143442e-02 1.924656947071529123e-02 6.934480189970231301e-01 2.378191503567407897e-02 3.454109719700005493e-02
1.230028790037337172e-01 1.229864311124566345e-01 3.727791371686237087e-02 2.445690582609005501e-02 1.239387678213210997e-01 4.733357475081738652e-01 6.747041020320784788e-02 2.753094480815436104e-02
7.850627326167586295e-02 2.957257446350057828e-01 4.731385566348883520e-02 2.168146691964367712e-02 1.718344099740506392e-01 2.423132454239914357e-01 1.205490757728361756e-01 2.207592834930752895e-02
2.583855315829040045e-01 4.704158888811636741e-02 5.156853184147741631e-02 2.542431243302725394e-02 1.121236829876585267e-01 4.283094800998187290e-01 3.209709811773917010e-02 4.504977404925847306e-02
3.221346297444527967e-02 1.154073747549378554e-01 3.298999171658296981e-02 2.544112210469673743e-02 3.375477794426031547e-02 6.664268399085608863e-01 3.751702801214160804e-02 5.624940258437428897e-02
2.335129057650467410e-02 3.343546026268195415e-01 3.342648801632894934e-02 2.962512112329287670e-02 2.883036959680552180e-01 2.042553262172527029e-01 3.227873785605627627e-02 5.440473761568975081e-02
4.476607628004277556e-02 1.400605524885147335e-01 3.557547711085747716e-02 5.305424580540393092e-02 2.034381356745443986e-02 6.449026234280477166e-01 3.759521007661006942e-02 2.370200124306886050e-02
3.517037016538345634e-02 1.085638196228157354e-01 4.972286524915828232e-02 2.019230328247600265e-02 2.225522103667604279e-02 7.011650804182021357e-01 2.750548064283006924e-02 3.542485958245823047e-02
2.038373511555635065e-01 9.032943377460703194e-02 3.832225736737809862e-02 3.851949596949464510e-02 1.734049691431368070e-02 5.433390439529188765e-01 3.730478582140914906e-02 3.100713504431492143e-02
2.883161043061704606e-02 8.377143179522521244e-02 2.727828120834837819e-02 8.975744555481600384e-02 2.582033603987143877e-02 6.731842890444134087e-01 2.855728607613616798e-02 4.279931985057247590e-02
2.732572372098938107e-01 8.552567569458752184e-02 3.262871421720563853e-02 2.355531352956504940e-02 4.085251090443516031e-02 4.823472104683354522e-01 3.826415687281131683e-02 2.356918110316599813e-02
