Teff L Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
1.197466802209102704e-01 2.152836264261347166e-01 1.233897323085321324e-01 9.785713655994779381e-02 1.969409448692015230e-01 1.556214155534037802e-01 4.935006366403233563e-02 4.181040039783745499e-02
2.143057900733310872e-01 2.115578077100986609e-01 1.118211876171192470e-01 2.888269483696147277e-02 7.312271125119126913e-02 2.642935081743839065e-01 5.321372648573318570e-02 4.280257385118102498e-02
2.753457039780528026e-01 1.030236064351180009e-01 1.206361489679186882e-01 3.836433324519855637e-02 1.092758875779185068e-01 1.037274002291003194e-01 2.125077717549057332e-01 3.711914781178739242e-02
3.410678625367219996e-01 7.269721260538722363e-02 1.299780528805698776e-01 5.194814392286032506e-02 6.158249480956465988e-02 1.485921903775600517e-01 9.996748684945763741e-02 9.416655601787823904e-02
3.014011211675662327e-01 6.887830670913447362e-02 1.243717060797965845e-01 7.359684758887523326e-02 8.674496123203241649e-02 2.255428268309864759e-01 4.089638966607729575e-02 7.856784072553137099e-02
8.460516598446612968e-02 2.959584054547626519e-01 1.142935658484220823e-01 6.291827140756829639e-02 2.499855199842810904e-01 8.018041584354100582e-02 6.764378832151696219e-02 4.441486715544196162e-02
6.973007417203129499e-02 2.261544669366486737e-01 1.082881841189825001e-01 1.105130035992005488e-01 1.763937588840983339e-01 2.294989754911065383e-01 4.623729760946140854e-02 3.318423918847072940e-02
3.256675441922529668e-01 1.046289186341230193e-01 1.367858710819769563e-01 4.776791821817843314e-02 8.494602262058312259e-02 1.937571445318317098e-01 5.731751973339039435e-02 4.912906098766331442e-02
3.184363245372718865e-01 8.471725593736192939e-02 1.110094766167323554e-01 4.450185781981060018e-02 5.533108609072071721e-02 3.095687282518088668e-01 2.870164937556708706e-02 4.773362137072646033e-02
2.499445623852328824e-01 1.130384840730077056e-01 1.226951975016597474e-01 5.394812270747947197e-02 4.769561315296851761e-02 1.443384927968810183e-01 2.238413845757714904e-01 4.449814280699934677e-02
3.217794610426883972e-01 1.271526477673228517e-01 1.156402879129621447e-01 6.733545362995803363e-02 1.591232748030407818e-01 1.025286400422502769e-01 5.020347853610528099e-02 5.623675626567233021e-02
3.443401252898452003e-01 7.038764588025919755e-02 1.311957418482339044e-01 5.656356069570168260e-02 9.408053957272799472e-02 1.556183059952930825e-01 5.454724833392456118e-02 9.326683238401449472e-02
1.099582024577179379e-01 3.031826251707989694e-01 1.041875996700117740e-01 4.330301481093784544e-02 2.153086716495138941e-01 1.516221218524476111e-01 3.532709622566854862e-02 3.711066816290342629e-02
1.352878484870726206e-01 2.266390560765083884e-01 1.249520678874049551e-01 9.320622065237264831e-02 1.002268436903443888e-01 2.052287994944273775e-01 8.312881575265188006e-02 3.133034795921783161e-02
1.873870769939527114e-01 7.077582727636057280e-02 1.083266739658361733e-01 7.066846372788668229e-02 3.574214616902334635e-02 4.198115018477205918e-01 4.064119779482489037e-02 6.664711222439501093e-02
2.055259706633026651e-01 8.092512467726571679e-02 1.262927460248319533e-01 1.326924216412912472e-01 1.301360619490498083e-01 9.056591460015527006e-02 3.614572457471898481e-02 1.977160358693841880e-01
3.438249642137090056e-01 8.720051527712688322e-02 1.318218083149255426e-01 5.673569164398528653e-02 1.496395016080191709e-01 1.501273168044597595e-01 3.770680522922043032e-02 4.294339690855392133e-02
2.042441395212148125e-01 2.199243158743853233e-01 1.136644856857558228e-01 4.329173405606811381e-02 2.466274898805667637e-01 8.688279702466053522e-02 6.253133069401431432e-02 2.283370726333412010e-02
2.409427932039745757e-01 1.629326661284868083e-01 1.219023256861311716e-01 3.516752952903149515e-02 1.556799549394896620e-01 2.035168448286349685e-01 3.744129619271472503e-02 4.241658949153655905e-02
1.809571749355251002e-01 1.298931783676001150e-01 1.220212892315380437e-01 4.030539232179067982e-02 8.911947712749115902e-02 2.159593715692793570e-01 3.937681206616128887e-02 1.823673043806142702e-01
1.292268613701514079e-01 6.186016144302758368e-02 1.236368682326677848e-01 8.028554135546413228e-02 3.043524223189391850e-02 4.502697764986027806e-01 4.103699900304484671e-02 8.324854986514758359e-02
1.907419774938680646e-01 2.177420651360421622e-01 1.227559992330545802e-01 3.500912259646211250e-02 1.323112311381448025e-01 1.864123019696951600e-01 3.879165733066439886e-02 7.623564510206870537e-02
2.028457005246693812e-01 2.032374387146552719e-01 1.257944795357927026e-01 6.464384013694994546e-02 1.401531764576575134e-01 1.812403961027105881e-01 4.739520065741046478e-02 3.468976787015400076e-02
2.565695016250019167e-01 1.611153471802508064e-01 1.135460879347314905e-01 3.196088694873947672e-02 1.831030368938699193e-01 9.494760144819726355e-02 4.334995436669785568e-02 1.154075836025112295e-01
3.390716866668154195e-01 5.754662661049841921e-02 1.266646206423733545e-01 5.961055522026442732e-02 6.210736378698986787e-02 2.765376933538629678e-01 4.166825803732739780e-02 3.679319568186813910e-02
2.190333679718527993e-01 2.192598911771700132e-01 1.190546733098594018e-01 4.977649537403833896e-02 1.329568862205344204e-01 1.061347973589003707e-01 3.801981723145214653e-02 1.157640713561925438e-01
3.490044421577169209e-01 6.092604946163648200e-02 1.386416581118050939e-01 6.037332795388473949e-02 1.211714406016768802e-01 1.568224640684292015e-01 4.571842997541986087e-02 6.734218766943075862e-02
3.355201240571848986e-01 9.412958980953485544e-02 1.272785237217676224e-01 3.498316584548551850e-02 5.599443552915571443e-02 1.612475643261034597e-01 4.538126436005372050e-02 1.454653323507142659e-01
8.591284412995017772e-02 1.011988332177867350e-01 1.144183609278850711e-01 6.730067406713154121e-02 5.015184333627750041e-02 5.028452054367673618e-01 4.030451574406833382e-02 3.786772314013320956e-02
1.522347393804955318e-01 2.709918555658220041e-01 1.386373625570301582e-01 2.201958887219408398e-02 1.769569072455344505e-01 1.673656485758540091e-01 2.713395207310231177e-02 4.465994572996741935e-02
3.146426796988660568e-01 1.042548152472585060e-01 1.250661304418172193e-01 3.240186985329069486e-02 1.242562021781330739e-01 1.995384357455877167e-01 5.549613692635390477e-02 4.434372990869288322e-02
3.372951292773183063e-01 7.919045449849472507e-02 1.295730414862006630e-01 4.386388034043985779e-02 8.415520258011172094e-02 1.169908618640598530e-01 1.735371902896972740e-01 3.539423966367755137e-02
2.413434476379230920e-01 1.482355620573617971e-01 1.154765849705796932e-01 5.439788526743601776e-02 1.428303629998798896e-01 1.691424169764580709e-01 3.524357994042006531e-02 9.333016014994142961e-02
2.930438452146237882e-01 1.396964509605573557e-01 1.321845974327590656e-01 3.320509222584987902e-02 6.642891423811841944e-02 2.576109734980794874e-01 3.895750087016826985e-02 3.887262555984372092e-02
2.619858506810111565e-01 1.033960269611685495e-01 1.647267269781753918e-01 4.289022502503409690e-02 6.191899700062263728e-02 1.606792211290236361e-01 7.461139216060246049e-02 1.297915600643620992e-01
9.111751100078648025e-02 1.617971331030099436e-01 1.066373723378958166e-01 5.918442505780537044e-02 6.396766794083794117e-02 2.971639036514491239e-01 1.777480206738688562e-01 4.238396623434641242e-02
1.372815523273425153e-01 1.123980920514244392e-01 1.257952003472186941e-01 1.060541640235710265e-01 1.214632174932475522e-01 1.543353461940264459e-01 1.952453073676299333e-01 4.742712019553946279e-02
1.586805464277911693e-01 2.596784179520697511e-01 1.133472590101623351e-01 3.271240914419298873e-02 1.504431021589862361e-01 1.332490451028891798e-01 6.412872478474684890e-02 8.776049541916150498e-02
3.526236546576654862e-01 6.529846550748721890e-02 1.375278929673522388e-01 5.264745163539173017e-02 1.882308461644865705e-01 1.053384940045683227e-01 5.137299601818790667e-02 4.696019904486052610e-02
2.167426673026901229e-01 1.861672123637706233e-01 1.161655344135223283e-01 3.292641890384831460e-02 2.024673332481239929e-01 1.595028412024537268e-01 3.503179605098157012e-02 5.099619651460928632e-02
7.620465565336703717e-02 3.267950078201291575e-01 1.135971249764851781e-01 4.020454033382377113e-02 2.171214460699793791e-01 8.713646093029621398e-02 9.837769069093978136e-02 4.056307352497937058e-02
3.385292007110491386e-01 6.211290627822372429e-02 1.397418358897214996e-01 5.107499049395212293e-02 1.347831506277858138e-01 2.051694726432717331e-01 3.766189038135126649e-02 3.092655297464471167e-02
7.518503589275818411e-02 1.301850310571979752e-01 1.060585156211883429e-01 9.819952971090337157e-02 1.087898968691286827e-01 3.992993674951149097e-01 4.283693617821462268e-02 3.944568717549391812e-02
1.858726515560298886e-01 7.149629501330667658e-02 1.249445658198201220e-01 5.531168190482856767e-02 4.789353577798493439e-02 4.492140349524174625e-01 2.979475735463363306e-02 3.547247762097857637e-02
1.985212025292105442e-01 8.106547222537270614e-02 1.105389359271973931e-01 4.934490212909579954e-02 9.185468283246114862e-02 3.751514511340915403e-01 3.913269020053455199e-02 5.439066302203643399e-02
6.314026013814902361e-02 2.201120932488251358e-01 1.063088258303628714e-01 3.090334927979573182e-02 1.052915159089435476e-01 3.994567832176132982e-01 3.857103595491537251e-02 3.621613642139497741e-02
2.908976787667388320e-01 9.549920278646172045e-02 1.271293772833660685e-01 6.387364665809268371e-02 1.526424117599441410e-01 1.882258771433195921e-01 3.530806835419861983e-02 4.642373724787828004e-02
3.470319545846392018e-01 7.712223621193435574e-02 1.317964520473282608e-01 5.002313740407104276e-02 1.070027111576993123e-01 1.826675996090721954e-01 6.803131410478074903e-02 3.632459488047488916e-02
2.071723950667777314e-01 7.967383633568536627e-02 1.907157001696673515e-01 9.111582355864916716e-02 2.105573183607959975e-01 1.396874646196034075e-01 4.235255061010645417e-02 3.872491127871452443e-02
2.370480740614116788e-01 8.390783035118594413e-02 1.363815988597236739e-01 9.699448138268512709e-02 7.496197161286639876e-02 1.722628438183149979e-01 1.364334005013101703e-01 6.200979941250207156e-02
3.328916704404902283e-01 9.154672043980478791e-02 1.273726827892864844e-01 5.469907703807909416e-02 6.530841211494986531e-02 1.296706909939543129e-01 9.115215281925423407e-02 1.073585933641810902e-01
3.409743728879174873e-01 6.893521188066345506e-02 1.378807982388436382e-01 6.178777186661665866e-02 1.209211430869605169e-01 1.849906354684325571e-01 5.052248273435104575e-02 3.398758383621475199e-02
2.463231630784339377e-01 9.307708066930600599e-02 1.103786242618174790e-01 5.418301929420852453e-02 3.961543740071101632e-02 3.441207419696716285e-01 8.229905975368127791e-02 3.000287357217011966e-02
9.809494691152167989e-02 3.209658664291356600e-01 1.119540164363771045e-01 3.430911316092175034e-02 2.493541032545601721e-01 6.035683660662528871e-02 7.677282203190013976e-02 4.819229516895806587e-02
1.550592884547866701e-01 8.510683933255056011e-02 1.265032326116777850e-01 4.134488869295178948e-02 4.218978187956020504e-02 4.863428878916472020e-01 2.843937049381767279e-02 3.501371064300815711e-02
2.041245223659922670e-01 1.002145759892511534e-01 1.147793194723719240e-01 1.239543729564532015e-01 2.190087215780968655e-01 1.395330572240443545e-01 3.561004691315119292e-02 6.277538350063897876e-02
1.011858808986197261e-01 1.573594797523435451e-01 1.118020815294280962e-01 1.133496189029293832e-01 6.750075433311010509e-02 3.766399063825998650e-01 4.119275186870829247e-02 3.096952633226102494e-02
1.907930844405038573e-01 1.399581361819066117e-01 1.065909342111845404e-01 1.074078938159783864e-01 1.368982523407359930e-01 1.934504545999229663e-01 4.544493577811119928e-02 7.945630863165646651e-02
3.396236781532973037e-01 1.126738762404061178e-01 1.314774689971278387e-01 3.624406727774711484e-02 1.421154738562294684e-01 1.361993772209158515e-01 5.313287487596324993e-02 4.853318337831302731e-02
1.132927651971984973e-01 1.819805021962273284e-01 1.187701613040582915e-01 1.461530304447391237e-01 4.674916814366136819e-02 2.764870134584822003e-01 3.365764866889892071e-02 8.290971058673425598e-02
3.400969897380189955e-01 7.212592499960632231e-02 1.308258754111344679e-01 3.811822378668422440e-02 2.184618992236198043e-01 1.004706315156205371e-01 5.014752822366148194e-02 4.975292710165418048e-02
3.105449308980630652e-01 9.003473137750975241e-02 1.194353591301516027e-01 3.501555638820263300e-02 7.328705640784387298e-02 2.845367851151257566e-01 4.041056357463610610e-02 4.673501710846723889e-02
3.389788758488971876e-01 8.102836806213056797e-02 1.394430700680728552e-01 4.951223025285998031e-02 1.756456797525070002e-01 1.398853858564397534e-01 3.463758478770867510e-02 4.086880537138402186e-02
3.428681829879806076e-01 9.370392761494301948e-02 1.243368164165963852e-01 4.688876930295515083e-02 1.976007503550679945e-01 1.079492102871326964e-01 4.417580346164681759e-02 4.247653957367742567e-02
8.319910204888018856e-02 1.413194893000231378e-01 1.208019544647361138e-01 6.160240030707469366e-02 1.134368867250429153e-01 3.828403767229576760e-01 6.412768581407443658e-02 3.267210461721081066e-02
2.745225240127985855e-01 6.782303585370874632e-02 1.327413780479704819e-01 7.530025702040506197e-02 4.855718547436417565e-02 1.768436327049373313e-01 1.910445992584235975e-01 3.316738762739208923e-02
3.480036189793117019e-01 7.294566953712908197e-02 1.210484324195594402e-01 4.132161997070542270e-02 1.412515208639445741e-01 1.360330566218947990e-01 4.756928584354442463e-02 9.182679576391063192e-02
3.217608398008562909e-01 9.495816109237280311e-02 1.230283571962633576e-01 3.624028135429900599e-02 8.523854727227010708e-02 1.853861028817509471e-01 1.075567918346087004e-01 4.583091856757879473e-02
1.052256947887086208e-01 2.596114783812802917e-01 1.106265711476802638e-01 6.873548818299508867e-02 4.457866716741663848e-02 3.327641537262122085e-01 3.621210853788459777e-02 4.224583806782231110e-02
2.698247010879269436e-01 1.066904937411191773e-01 1.333470216055712143e-01 6.711132527012646232e-02 5.931869217533115163e-02 2.962274403347922025e-01 3.268893449618220232e-02 3.479139128895062522e-02
1.291118528757707884e-01 8.229549023579650624e-02 1.512748612098868684e-01 9.014224713652317644e-02 8.578801350954329275e-02 3.562908257556927083e-01 6.708646571003112902e-02 3.801024356675559990e-02
1.376513343297615377e-01 1.547125789846386379e-01 1.112707631645134809e-01 1.097314572961696905e-01 1.306554234278292093e-01 2.402247748536857075e-01 6.778477322247161707e-02 4.796889472093012613e-02
3.505511136940775985e-01 5.716033505016042404e-02 1.539887151704174839e-01 8.158084040697656525e-02 1.396303189579757575e-01 1.481293945768477616e-01 3.913860179031593972e-02 2.982068035322846949e-02
7.247296744670138346e-02 1.138946820399763804e-01 1.066993460542901562e-01 9.188036336852128949e-02 2.182784934862707360e-01 3.169848991503365077e-01 5.276382496604358624e-02 2.702542348785994322e-02
1.123674338055321159e-01 2.869015385661490836e-01 1.172987280013662176e-01 5.038833901066071957e-02 1.402674446360614446e-01 2.188245610605879521e-01 3.677717764579325338e-02 3.717477727384929653e-02
3.380488835992370156e-01 7.503936811609428215e-02 1.321906276516023049e-01 4.704017385914475990e-02 1.513927232593031691e-01 1.734149448203090027e-01 5.213232439939392143e-02 3.074095429491540896e-02
7.375522885299286291e-02 1.951969848183150169e-01 1.188160065068143978e-01 1.358753341159502359e-01 7.284435555397207607e-02 1.938549259394383439e-01 5.343580811291911287e-02 1.562213560995978079e-01
3.445826464369839970e-01 1.098717333045107630e-01 1.333020178590346994e-01 4.132222306456068833e-02 8.598022089509566035e-02 1.294235710135110129e-01 1.085910581693141502e-01 4.692652925698902883e-02
3.473695137739919447e-01 7.399655962984286184e-02 1.351188270986225515e-01 4.137652028304978497e-02 7.957683163436315987e-02 2.501402477724379847e-01 4.198224249464157370e-02 3.043925731305024973e-02
7.180974461438960343e-02 1.819583388648876310e-01 1.023725530326689975e-01 2.570077253577753851e-01 1.492922633335643789e-01 1.678150394204317719e-01 3.643830689212285145e-02 3.330602848415935985e-02
1.563419898885304582e-01 2.669504154624590675e-01 1.128734556471772538e-01 4.726483621426152276e-02 1.522888902200925654e-01 1.603182046704198505e-01 6.312581476699763439e-02 4.083639313006157817e-02
3.341882927689733274e-01 7.083036921633359406e-02 1.254162606839982208e-01 5.775488116001042255e-02 1.347325141487273614e-01 1.808443379286592545e-01 6.357988425627454643e-02 3.265345983702322430e-02
3.207678136606241237e-01 8.062064811187587277e-02 1.186743406542296042e-01 3.414233946443620549e-02 1.283744786177969388e-01 2.345521834130038230e-01 4.252754516189520551e-02 4.034065091613828202e-02
3.331473010815475533e-01 8.654218229471673240e-02 1.162300299014212140e-01 4.786991293679667553e-02 1.347634101991189715e-01 1.759194589098941885e-01 6.317441068550144756e-02 4.235329399100313391e-02
3.204694849750910901e-01 9.705085060699918109e-02 1.261046753235414430e-01 5.551171510230266254e-02 9.396251699144977931e-02 1.839884867342693464e-01 4.577513315390433629e-02 7.713713711244218896e-02
1.579038910171774446e-01 1.982129853133391129e-01 1.077388050065931080e-01 5.023550543167112914e-02 5.570909442227683223e-02 1.567594081710773080e-01 4.323423967467168033e-02 2.302060709631933155e-01
2.425413544926730280e-01 1.237724576284103123e-01 1.617344593534373876e-01 6.684987497482772212e-02 1.399677554521720213e-01 9.152496785079844432e-02 7.555106654942297939e-02 9.805806369825804947e-02
1.502068995907613058e-01 2.641654755255011255e-01 1.133272640769330125e-01 5.721708863367770681e-02 2.629169194734926052e-02 1.640256832307009083e-01 7.194656501197467524e-02 1.528193319831020747e-01
1.488739354176343010e-01 8.441669124617597053e-02 1.070885432005493770e-01 1.598883194503443461e-01 1.736285965190905445e-01 2.259161043051521878e-01 4.815150043426807275e-02 5.203630942678513088e-02
2.549441026145396472e-01 1.150970322072961544e-01 1.459936392310132169e-01 6.186349075901182576e-02 8.466335971023358775e-02 2.558648329495317175e-01 4.947543861143819527e-02 3.209810391693550258e-02
5.489499090029778539e-02 3.176467105538424707e-01 1.053940195159560195e-01 3.380390437131507858e-02 2.163926808082057285e-01 1.338112150476010731e-01 3.025289839604777820e-02 1.078035804067341286e-01
1.489991545017642915e-01 9.635145308021335342e-02 1.089010359474712614e-01 2.839161624746130430e-01 1.422288730809249391e-01 1.510849612309838608e-01 3.312185602312086447e-02 3.539650366090836553e-02
1.114237807723047896e-01 4.440660802936591961e-02 1.179408995255165488e-01 7.444057956290718592e-02 2.839018153192374855e-02 5.481404867979794426e-01 3.169637496245508723e-02 4.356108881754720830e-02
2.967218348663825944e-01 9.238500010980262023e-02 1.109765695830470383e-01 4.762887750154289751e-02 1.361121136185093894e-01 2.096157654171609541e-01 6.518737979888089562e-02 4.137245910467354099e-02
6.558112477166062881e-02 2.103653140922902010e-01 1.110634729553500039e-01 7.869937619372394111e-02 5.154163093608448570e-02 4.093671278424512172e-01 2.404435730461335768e-02 4.933759590382612997e-02
3.307250805291361284e-01 6.090932712224298579e-02 1.304314646814958012e-01 7.309368112140243734e-02 1.106680796784859228e-01 2.026057944133710376e-01 6.230593723314956089e-02 2.926063522071620931e-02
3.153370974284899764e-01 9.520428867297020536e-02 1.192898401632685318e-01 4.950787507697218537e-02 6.226533696758795172e-02 1.417361094699308433e-01 3.418018612389326499e-02 1.824792660968869717e-01
1.766944411178634211e-01 8.223514297368246517e-02 1.204158044582286785e-01 1.142933503286804459e-01 2.805690974188486120e-01 1.466341193403691012e-01 5.120020651138268430e-02 2.795783785094459184e-02
1.613318675610857234e-01 2.543695775982000029e-01 1.218359348035419898e-01 5.468832059025226233e-02 8.175966018354859088e-02 1.634206396263587213e-01 8.350430303169797952e-02 7.908969660531488255e-02
8.357047568122352721e-02 3.166067395435694931e-01 1.108990079779605814e-01 3.546685484898449980e-02 2.156289339871491351e-01 7.721710320375839431e-02 1.286607143273500176e-01 3.195017043000442786e-02
3.174915587832398134e-01 8.181648960994405972e-02 1.255013122271570747e-01 7.517068520035209700e-02 1.282227319686635725e-01 1.100911149321964072e-01 7.304563860157130273e-02 8.866046867687560340e-02
3.639656799466812198e-01 8.699484663817665109e-02 1.573766977772557418e-01 3.732855895676969599e-02 1.519307715466090836e-01 1.268455636207877213e-01 3.736672236873785774e-02 3.819115914498198705e-02
1.770084400838986272e-01 2.072277261471287824e-01 1.172027424431378445e-01 7.596292788391692530e-02 6.306734449159691336e-02 2.348377619704615504e-01 6.712949293079818747e-02 5.756356404906103758e-02
3.349986032513789236e-01 9.127159276383227382e-02 1.440242578667212114e-01 5.795736417235790999e-02 9.875873674410587388e-02 1.480830436813916351e-01 9.036220967001776239e-02 3.454419185019456245e-02
1.724159308302559424e-01 2.407322748143294056e-01 1.244967794282808293e-01 5.203951304113804688e-02 6.769380063895404087e-02 1.732642084156335027e-01 1.120665062009195689e-01 5.729098663048855233e-02
3.415803151827614403e-01 7.405143806517656968e-02 1.206621279863498569e-01 4.121548154425280081e-02 4.612228875892058350e-02 2.193880538383790324e-01 9.728603418237934120e-02 5.969426044178041679e-02
2.941510145601713422e-01 8.373282385582239695e-02 1.558699370950996366e-01 3.438326561700789930e-02 8.391426626892578566e-02 1.131433576891534148e-01 2.558651375881410006e-02 2.092188211550054522e-01
1.153763226634522271e-01 2.762185030298733301e-01 1.165162285501246259e-01 4.878799916667240361e-02 2.514779459345332646e-01 1.146029955406651368e-01 3.682716780883449337e-02 4.019283730584453235e-02
2.492725620359369787e-01 1.706743657210081921e-01 1.189427450704320932e-01 5.003747601147967572e-02 1.100641584972016224e-01 9.979195912834272486e-02 1.094524209796905040e-01 9.176431255590830616e-02
3.529469820103001698e-01 1.124047613174073007e-01 1.302118098117556466e-01 6.052630093315864573e-02 1.521796362949610348e-01 1.246297054819034411e-01 3.512585130112541587e-02 3.197495284938822041e-02
1.943239398016679831e-01 2.186791222768345866e-01 1.149505970170892344e-01 4.526500765607482241e-02 1.095297942873969671e-01 2.338867372913206177e-01 3.593656141399420578e-02 4.742824025562161760e-02
2.685503788259602231e-01 7.283476244301106961e-02 1.231679762069659984e-01 7.242457993795865800e-02 1.073955562752120230e-01 2.401232953562678352e-01 3.537431411239756740e-02 8.012913684222656985e-02
1.136357526131920453e-01 1.160528908208453697e-01 1.107669452111782610e-01 2.569301934218955474e-01 1.088099414025829464e-01 1.807870023731915077e-01 4.945203895910962877e-02 6.356523519800458266e-02
2.311608519379142190e-01 1.803413004948961895e-01 1.406638261816559599e-01 4.070174600586226599e-02 1.697747009483753233e-01 1.358707426530484375e-01 5.303563362850913232e-02 4.845119814973845168e-02
2.686338835458488283e-01 5.744994369795525246e-02 1.637555560670047872e-01 1.052531756686978376e-01 1.704517875287866746e-01 1.393081679932818007e-01 3.551576457302517420e-02 5.963172092539970048e-02
7.198011090258490952e-02 2.325430931230849096e-01 1.081563700275067069e-01 3.703120152417885974e-02 7.557661156858382079e-02 3.893824772113156363e-01 5.309464007375792882e-02 3.223549556898731155e-02
3.315633595670943734e-01 6.994545398818140247e-02 1.263934704093547523e-01 4.191243794904074560e-02 1.321578478432016146e-01 1.954507459950456938e-01 3.878905148049149182e-02 6.378763276758997458e-02
7.116204279348255224e-02 2.052951814478809478e-01 1.113654780634308200e-01 1.094867810313342044e-01 1.228103232660983923e-01 2.576176702954168785e-01 9.235527924138761668e-02 2.990724386096872689e-02
2.806696597727984521e-01 9.352499458259574960e-02 1.122420896948921887e-01 8.747809743294981955e-02 1.712863980484609638e-01 1.110898000774577510e-01 3.088294942227406970e-02 1.128260109685708945e-01
1.659380226851878415e-01 2.662138524123291994e-01 1.201067694801181834e-01 5.716918078950802146e-02 1.199096615014875467e-01 1.289382286434015978e-01 3.663920615695361038e-02 1.050850783310140341e-01
1.896202165462266831e-01 1.698975387482981048e-01 1.162070794861828904e-01 7.736562543042657669e-02 9.404071038981895447e-02 2.729965038463519345e-01 4.009192571508419373e-02 3.978039983761057913e-02
3.146959524992698487e-01 7.462219417668554400e-02 1.192029927226580105e-01 1.428640779895413437e-01 9.173683896496730161e-02 1.593036898242337629e-01 3.438354895010549417e-02 6.319070487253856949e-02
1.566274811789943600e-01 1.677717472645475494e-01 1.150752624744091762e-01 1.229290859539644148e-01 7.906666678708720863e-02 1.504780494262957791e-01 2.937351468183777015e-02 1.786781922328636307e-01
1.717617669945528946e-01 1.294458309711132293e-01 1.133943175000381443e-01 6.257566126062005796e-02 1.196311343111746001e-01 1.911622649396282347e-01 3.667951614883475930e-02 1.753495078740381352e-01
3.381890799391742419e-01 6.467634668069181803e-02 1.231967639281401350e-01 5.743239378923641059e-02 5.693843324220689006e-02 2.468292835659426920e-01 3.672609889558173246e-02 7.601159995902621869e-02
1.735860692758807167e-01 1.472643336221532429e-01 1.102162443614696508e-01 5.421590544676384293e-02 3.887388435802368453e-02 1.880932849256069239e-01 9.876245376274545018e-02 1.889878242473564951e-01
1.902029199091433698e-01 1.138625086968990674e-01 1.053451607567775922e-01 4.784323598466062172e-02 4.037509490647536031e-02 2.719638047443590501e-01 3.571535494952120249e-02 1.946919200521636528e-01
1.949543722724916550e-01 7.320883387680728049e-02 1.149032998054286686e-01 8.749132197751881279e-02 7.702260563236802693e-02 3.659768971530950599e-01 4.176666193618317618e-02 4.467600734610725072e-02
7.899903133860071425e-02 3.111533649580334737e-01 1.159849983092210296e-01 6.690110043021590958e-02 5.335350103818542467e-02 1.606663963128424077e-01 8.434296504513835724e-02 1.285986425677624889e-01
1.265752527117541548e-01 9.164790339322745338e-02 1.139921905073940644e-01 4.393366958463246902e-02 2.426720661759936004e-02 5.199977253009054889e-01 3.408436942343343046e-02 4.550168246105350950e-02
2.039761178008570874e-01 1.989069977827458147e-01 1.378815768274113673e-01 3.829219104065317847e-02 4.897816447572177906e-02 1.987411797915755174e-01 5.038839335845755191e-02 1.228353789225775372e-01
2.421424621289033907e-01 7.307296758823333960e-02 1.205443169838735229e-01 6.311615840693285406e-02 3.865051856334485170e-02 3.741685453536043315e-01 6.206505432605063238e-02 2.623997664905702160e-02
2.571498393732334908e-01 1.417866268878216207e-01 1.193767709972030355e-01 4.649881995964835757e-02 2.218259998237916142e-01 1.330301934322089263e-01 4.391016181191874368e-02 3.642158771417414176e-02
2.115365685541525653e-01 1.144691093187459457e-01 1.208904784229005991e-01 1.142018614032598439e-01 1.088637564374137362e-01 2.542484680310304612e-01 4.332462726934861036e-02 3.246513056314818957e-02
1.792473269194928276e-01 2.316166326290568511e-01 1.164942323286100728e-01 4.265217395001913436e-02 1.943836264164361949e-01 1.519215888237230860e-01 4.454724496167136033e-02 3.913717397099048673e-02
2.680183588994195509e-01 9.706778433000434747e-02 1.111779183578284619e-01 4.155912518081171514e-02 1.126676218430397863e-01 2.895794444659223754e-01 4.780248665304844685e-02 3.212726026992546863e-02
3.336229518987760545e-01 8.592245181675466081e-02 1.417030351685658607e-01 3.932280878506879546e-02 9.615375277819984690e-02 1.931508449263481808e-01 3.566905499661424811e-02 7.445509962967232498e-02
1.853320536418771314e-01 1.211846059869491898e-01 1.028271065501726728e-01 2.340356300664260814e-01 1.569695596636704882e-01 7.958304038819986881e-02 6.440792092903739607e-02 5.566008277366712997e-02
3.352444059727396342e-01 5.149070426430959330e-02 1.471640930152942617e-01 4.592786388180467722e-02 8.348620080540349042e-02 2.150090790937066731e-01 4.450508696274097648e-02 7.717256600400067279e-02
3.232220859009490299e-01 6.967155197337655814e-02 1.211946440610231629e-01 7.273110070999591614e-02 7.843793368079202133e-02 2.000030690985549198e-01 9.426093504564386771e-02 4.047867952966436450e-02
2.579239850975441062e-01 1.255088917552079630e-01 1.197464840934918257e-01 5.848104502607938404e-02 4.168794263097486130e-02 1.857715024583461161e-01 3.992521336848844221e-02 1.709549355698673501e-01
1.807082461279835295e-01 1.402842066227019124e-01 1.080413742102115243e-01 1.018018977788709561e-01 1.609287098907504765e-01 8.494000231466351802e-02 1.845609591689316431e-01 3.873460388588637754e-02
1.798638699911864758e-01 2.385625726725846829e-01 1.023155728154542532e-01 3.991322281178871084e-02 9.878289666630121757e-02 2.530927236325700713e-01 4.830127783425768734e-02 3.916786357585677614e-02
1.471968079812216723e-01 2.851574662429116613e-01 1.079247005188343767e-01 2.718077668710620204e-02 4.005437711609036167e-02 3.101455050524328794e-01 3.276843089928857533e-02 4.957193550211422967e-02
2.803269561457770176e-01 6.941147174530162833e-02 1.410077481503556052e-01 7.465263845763597805e-02 1.325546454588456269e-01 2.292376658466957207e-01 3.425006618545413384e-02 3.855880800993433111e-02
