Teff L log_g Fe/H radius Dnu0_median dnu02_median r_sep02_median r_avg01_median dnu13_median r_sep13_median r_avg10_median
7.513669842982489966e-02 4.132573692641852703e-02 1.475984652689848672e-02 1.003208073023115626e-01 9.380334350909431962e-02 1.017309365488525824e-01 7.260688145517156522e-02 5.321799604072661311e-02 2.268849434457923323e-02 5.960041640016129627e-02 1.826220009987946924e-01 1.821868415171662703e-01
1.673362474015172296e-01 4.199315209411480510e-02 5.927763942643212575e-02 1.039151097456625233e-01 2.956608348721365825e-02 2.752181516252136251e-02 3.857617466832909819e-02 6.129711132011123748e-02 1.743065600892297964e-02 1.761347067289610255e-02 3.987981877723320578e-01 3.667435223994691684e-02
2.602239574319017423e-01 6.304635027460221697e-02 1.616690626683229756e-02 1.043085664998907591e-01 3.408853552030124967e-02 1.133194654926374528e-01 1.861211478497297803e-02 7.167665313677153149e-02 2.485022636371345128e-02 7.573729235779795566e-02 1.943704166976719938e-01 2.359951517290626022e-02
3.139779869251155264e-01 8.676192265651744284e-02 1.940920742017513898e-02 9.983120923559592186e-02 3.901195248167720064e-02 1.878727068745582665e-02 1.784018204808618044e-02 3.033156424598815182e-02 4.041952952519003994e-02 5.427932954846270003e-02 2.573176813055585987e-01 2.203216392017711203e-02
3.042926716186648561e-01 5.155929324687997389e-02 1.161096888005072082e-02 1.160949373567048692e-01 5.219220935447250326e-02 4.433306398790430591e-02 1.342814861699232198e-01 4.354909576674075022e-02 5.008856386573493080e-02 8.969430913238490843e-02 7.004667415749472881e-02 3.225672646304438007e-02
1.672592286077545787e-01 6.351031213737486081e-02 1.372692284316746891e-02 1.007715252798837002e-01 3.092228583831056407e-02 8.903610686222258874e-02 2.273727635884953968e-01 8.237707831987464702e-02 1.860771465335060368e-02 1.034989021663668303e-02 1.666133055176299282e-01 2.945286613529899192e-02
6.697881889949684753e-02 7.159618344698565062e-02 1.376056635086614181e-02 9.526146973886338853e-02 2.609941087679771080e-02 1.472997154512376283e-01 4.140142733282804743e-02 1.197033988575062075e-01 2.427164317428170612e-02 4.476584343300423624e-02 3.228297025408862764e-01 2.603181989724624029e-02
7.960733336989453401e-02 1.003993717390744417e-01 4.638556225675715544e-02 1.022509021849319077e-01 1.188242927173301378e-01 9.888517646447264955e-03 2.228606244500956970e-02 1.071575972038118496e-01 2.157337113537650952e-02 2.467339513090424929e-01 1.228526447178823477e-01 2.204039327444196408e-02
1.759083043464872709e-01 4.627151932755799862e-02 1.397275156157803261e-02 1.046386022559610413e-01 7.061558571707873821e-02 1.885376303497454664e-01 2.828707907705690916e-02 4.917638902582132515e-02 2.193880598907094193e-02 7.816977044787308537e-02 2.001506817239928071e-01 2.233288017777638329e-02
8.109491169741883665e-02 1.923161885343350475e-01 1.946061255793936698e-02 1.033335897285842658e-01 1.785541863893686521e-01 1.541639861457505360e-02 3.594461188939466340e-02 6.279374090499181826e-02 3.076511503174900186e-02 1.493101720094632545e-01 9.923591073035643861e-02 3.177456191182369272e-02
1.770281776240963389e-01 4.731529389275315745e-02 1.926033351744572270e-02 1.575623042575803323e-01 6.702050753255950344e-02 2.024295019188448660e-02 3.710596418315813966e-02 6.347253633849839205e-02 2.174435357449958431e-02 1.550083498719112551e-01 1.980802272132147768e-01 3.615900180239831757e-02
3.321504899880339257e-01 6.338099148884249190e-02 1.546461115928869992e-02 1.207621141443589313e-01 2.991271160972066440e-02 2.616705907633794584e-02 2.474025698427277306e-02 1.505075312788095587e-01 2.204514781790356537e-02 1.104086215334495746e-01 6.096153561440276203e-02 4.349892930457899959e-02
6.819407181799123918e-02 5.757610482024621418e-02 2.270672776121738026e-02 1.192511897118124914e-01 2.992518614472959929e-02 3.627278810262946074e-02 1.778806645579465717e-02 4.682897053105445906e-01 3.187580415380016075e-02 3.002860391171514182e-02 9.636011335914616838e-02 2.173163845037291361e-02
3.075955735467845176e-01 5.352423893484217765e-02 3.384458872246081523e-02 1.148920473010701382e-01 3.944603984341994718e-02 8.156975682795182536e-02 1.276058773722968942e-01 7.644254495775673619e-02 1.711957671876723069e-02 3.074526325414184136e-02 9.432364485393122944e-02 2.289084766657660530e-02
5.797989429328284650e-02 9.547124193441293427e-02 3.290164993710825020e-02 9.408483435944198225e-02 3.808422591464749596e-02 2.110840114531926590e-02 2.186465197554250325e-02 4.894181584198226687e-01 1.984845934301892809e-02 1.842888274708231675e-02 8.847988972172333988e-02 2.232971020859757239e-02
1.930207068012450566e-01 8.795596917336319376e-02 1.571661657370101994e-02 9.861219194964256085e-02 4.632992227681801550e-02 1.391412252069136324e-01 2.940351268276360230e-02 1.212851782713372656e-01 1.113379425452427351e-01 6.462752439003061067e-02 6.706756627144640215e-02 2.550164385749611670e-02
5.143748840379704784e-02 9.167930713004364407e-02 2.364451330539029533e-02 1.023273712121752776e-01 8.238938894957363590e-02 1.477681022358347078e-02 2.461742303708075799e-02 4.556332488189555885e-02 2.378883423162385380e-02 1.459413275097908025e-02 4.972116932375598708e-01 2.796971263629748419e-02
1.986546218694809907e-01 1.041912370067659549e-01 1.744762635231988240e-02 1.025654302500863119e-01 3.853099009960173071e-02 1.861670043296842839e-02 3.561074058036192702e-02 4.614935217758377173e-02 1.759129204007359171e-02 1.663925442834629856e-02 3.769121693958430441e-01 2.709058536656803323e-02
3.075077249761264953e-01 6.950057439615210664e-02 1.195780662815352190e-02 1.262408019504417389e-01 3.429518055447714625e-02 4.123947010411109504e-02 8.862948169780385244e-02 6.235830719469778738e-02 1.766511278926317582e-02 1.171871260425573769e-01 7.380385515334285385e-02 4.961455851287278895e-02
6.535569774223130846e-02 1.187064710145709634e-01 2.791321229241373880e-02 9.898078621200535887e-02 3.803097413463930182e-02 1.730257739310543663e-02 1.947731547857682946e-02 3.195406333911731123e-01 1.593603210160422778e-02 1.277947156920804413e-02 2.250707828695772961e-01 4.090604580089451936e-02
7.110931869349303158e-02 8.066272042385858043e-02 1.786235577655108028e-02 9.324315636502096549e-02 2.645707360934062766e-02 1.405848326739709275e-01 1.930268832817478436e-02 4.935784883383049354e-02 2.130810816134338925e-02 1.651904222840016867e-01 2.596363915262688282e-01 5.528508332414568127e-02
1.679594433686396049e-01 1.241331619466710945e-01 2.815464492109552574e-02 1.049197901014357753e-01 2.151800063794840831e-02 9.223652754930843078e-02 7.799313167986901552e-02 8.338277536730812067e-02 2.449802672122481512e-02 1.420349792507636100e-01 1.041335349522430342e-01 2.903598350349258922e-02
6.244254878107463602e-02 2.572798253036817639e-01 2.346603218466505880e-02 1.041660267433821563e-01 2.281281509622365769e-02 1.336762467010131281e-02 4.009232183940015376e-02 5.822324491737850688e-02 2.696832959334582308e-02 8.226545706259900947e-02 1.682281261276266093e-01 1.406876476805212495e-01
2.783654612009293650e-01 3.224389908499485785e-02 2.711199293469395213e-02 1.201890286577052130e-01 6.589498519896450079e-02 1.444417753820359182e-02 2.305671796851014796e-02 1.829656304434865155e-01 1.066241461875062913e-01 5.515006809604022092e-02 6.903445509602239294e-02 2.491943759294278082e-02
7.250062575757297567e-02 7.007716865915085414e-02 1.489627233308596366e-02 1.083819409393247946e-01 1.260699243601985098e-01 2.601868154782038117e-02 1.961504531666543108e-02 2.804532445302934662e-02 4.779775154729102443e-02 1.906466548000863015e-01 2.678141719213313343e-01 2.813643836444331553e-02
1.764789287531032813e-01 7.376573989278850663e-02 1.754802073914095081e-02 1.038096561667322670e-01 6.353283137088984456e-02 1.576982294794294914e-02 5.687798446112878048e-02 3.387943607503831611e-01 2.725989187780432366e-02 3.452715588329521856e-02 6.876692136267653632e-02 2.286868579411398261e-02
3.353364772680677564e-01 5.960788937883785416e-02 4.039345829538808913e-02 1.148798205411555584e-01 2.366643489252811747e-02 3.884197060679783764e-02 4.326558870790190442e-02 4.561703730976889026e-02 3.813618510902044151e-02 2.080379365694444774e-02 1.977136711731890817e-01 4.173767306039984776e-02
7.326644049414494930e-02 2.545346625902112359e-01 2.279417932239286709e-02 1.018187639534330613e-01 2.884090867783270853e-02 1.526451280532116483e-02 1.525995884046407736e-02 6.381435262221839266e-02 3.350326453105198499e-02 4.213278360736182754e-02 3.293693680360699205e-01 1.940080451949779614e-02
2.885488006907108716e-01 4.784828676373798634e-02 1.742691727825561657e-02 1.088389517657560313e-01 2.567690382530945364e-02 3.124879143215175681e-02 6.844322357449585115e-02 1.355102508336557265e-01 4.268546796218523204e-02 1.511732957546922836e-02 1.909886418542467434e-01 2.766643444402534791e-02
5.134739016660933714e-02 2.707220701489304604e-01 2.234218527469410479e-02 9.892851757620789444e-02 2.949591644047027880e-02 1.203064970007646298e-02 1.930270469413752563e-02 1.333240233053453183e-01 1.257119317971547301e-01 7.346616783514235693e-02 1.452018881926742111e-01 1.812655486855715981e-02
3.168662704158823340e-01 4.485230971765531705e-02 1.632667627466613536e-02 1.151167394890261625e-01 8.266685994623892975e-02 1.227786959461050174e-02 3.683644114563672245e-02 5.299387661430173674e-02 2.881718360370101595e-02 1.540836907023865887e-01 1.206912687157790515e-01 1.847081378011558236e-02
3.059861937147010935e-01 1.239942693821818875e-01 1.578511328261619079e-02 1.147668917337225786e-01 5.170305929145438406e-02 9.840005784254764187e-03 2.019140773909721201e-02 4.603562996272579644e-02 2.989238604278681918e-02 8.787337948609424965e-02 1.589699592048225973e-01 3.496170437554244059e-02
5.893045097029824680e-02 1.728066849008934869e-01 2.075049858799056859e-02 9.495440049386119630e-02 5.384588184696994378e-02 2.174596688899999020e-02 1.574027745946213544e-02 1.452185559583157037e-01 2.020598205804090275e-02 1.773992851943904589e-02 3.512908011584754409e-01 2.677057115725332490e-02
1.326122803271095330e-01 9.016555994915227690e-02 2.226938366338291134e-02 1.054447090235030304e-01 1.474668161828005530e-01 1.021533710262646603e-02 1.633120816044370816e-01 9.825377928546505379e-02 3.694010945704398474e-02 9.640922081201926119e-02 7.272774615846205881e-02 2.418297643399788810e-02
2.369616821083543046e-01 4.380676870415668722e-02 5.385228484803135374e-02 9.851492598826604163e-02 3.746029007684495427e-02 3.984042894433739712e-02 2.160967551644151982e-02 6.836565752738520130e-02 3.966948560790836686e-02 1.714011092536112113e-02 3.251079072101019651e-01 1.767078254281092414e-02
1.352483519610851725e-01 6.626095830838837908e-02 1.773656866825302353e-02 1.052168120824231862e-01 2.556850668319090580e-01 2.101253058687424513e-02 8.081678744658117586e-02 8.325489579128392270e-02 2.438390831788246269e-02 5.990495031815542409e-02 1.179597276712727877e-01 3.251944201589114514e-02
5.181339059115669388e-02 2.160714605003151434e-01 1.368634549222959469e-02 9.808602595183124606e-02 1.103726915839411543e-01 9.628692018548135056e-02 2.241660422561595270e-02 1.143123733064917852e-01 2.986367152273303877e-02 1.237026101832281316e-01 9.970077442253241773e-02 2.368713203444349977e-02
2.109740155575284548e-01 7.268368868197484789e-02 1.681843561274862231e-02 1.152365460359011939e-01 7.519255838345849374e-02 6.128763988714749922e-02 1.235473879582716233e-01 6.569120288376099903e-02 2.094272382855120671e-02 1.657991231836986046e-02 1.587300670652369017e-01 6.231582178705046687e-02
8.877109527922889820e-02 2.772259980853570838e-01 2.181462690519332323e-02 1.084959546151345877e-01 2.677788766647253363e-02 1.048621073325667168e-02 2.184759415111555206e-02 5.911682528312824092e-02 2.173769982465181133e-02 9.885173647598037572e-02 2.386746789877571273e-01 2.619969199272368168e-02
1.703636422918213544e-01 1.413692689779273148e-01 1.904050640007142609e-02 9.779205274391129799e-02 4.254823253404307198e-02 2.211975363192363389e-02 6.395240467089077785e-02 6.862324415530984822e-02 1.841550331876703195e-01 5.158898838493930494e-02 1.256792641799354127e-01 1.276760884155616824e-02
3.416294528442616607e-01 3.536483805073772219e-02 2.263845656394204361e-02 1.188887934646866013e-01 4.715144865883696274e-02 4.371730177955313046e-02 9.028252267808944964e-02 5.216562116274049005e-02 2.150616246856493219e-02 9.836023335768241671e-02 1.085623582784650820e-01 1.973281069243950844e-02
1.337142934915707126e-01 4.654478035646080619e-02 1.808580909728376915e-02 1.155322261657465571e-01 2.991997082784637538e-02 6.601716574476694521e-02 2.435582477791911615e-02 3.937605333179387823e-02 3.824862436505982455e-02 7.919816539822426005e-02 3.835103368408091518e-01 2.549674960251867295e-02
3.307980338079751226e-01 4.791749999653785452e-02 3.501942768144375440e-02 1.129098570719973826e-01 4.540747915579012445e-02 6.812725237803667067e-02 4.481423286363638014e-02 4.983167851090754968e-02 3.142562361379507702e-02 9.526444583246335140e-02 1.206159809100547375e-01 1.786848817736177639e-02
1.134217779477660892e-01 8.019067202946784934e-02 1.885380240379062530e-02 1.000746041572672801e-01 8.473966438572638760e-02 2.455396310120037257e-02 1.984191340786148686e-02 3.404753017980026442e-02 2.169769785261749934e-02 1.557338379325234369e-02 4.659707169896203371e-01 2.103427375162960841e-02
7.808976165224064403e-02 4.442444902146935881e-02 6.493806069083944699e-02 9.142999255846127882e-02 6.073981779481790050e-02 2.613231765964137490e-02 1.784308836863896311e-02 4.458167105229633720e-02 3.670282088187805380e-02 1.061367037889226171e-02 4.990653768805681789e-01 2.543897306025607805e-02
1.483297533428451220e-01 1.917155098602716934e-01 2.275374743706119751e-02 1.026741038960716362e-01 2.230718391175566181e-02 1.121870632840376615e-02 3.970565409226491788e-02 2.516524109116506300e-02 3.288176185874075452e-02 1.345652806993116388e-02 3.684420481515068846e-01 2.134976195998217890e-02
1.223619879990929388e-01 7.101303866261342301e-02 2.800769924320870019e-02 1.044366412463970661e-01 3.656191932174493453e-02 5.888459010931468979e-02 2.016313332439131564e-02 6.155416172399008623e-02 2.386838754520274886e-02 2.328182623764261938e-02 4.264068014009643193e-01 2.345981318543723798e-02
1.002438144516737545e-01 1.260248557729448937e-01 1.942322419301781983e-02 9.942190512378275280e-02 4.248947633309357874e-02 1.418076437325877306e-02 2.176780908744667398e-02 5.067117885287403950e-02 1.943054986966349235e-02 6.380706350624126832e-02 4.188346832123081009e-01 2.370467522369482105e-02
2.320461964477586736e-01 1.467917351911885437e-01 1.561295415482134331e-02 9.742352960750233493e-02 2.271978866762745797e-02 1.375733274580072732e-02 2.686988994791717281e-02 2.237219089882676037e-01 1.905829960279230295e-02 5.246409621879949414e-02 1.257740360708339833e-01 2.376023235669025291e-02
2.493057354675548565e-01 3.771953700054098829e-02 2.606586370796765140e-02 1.111309066190225153e-01 9.532432228189670342e-02 9.776326118148643760e-03 2.195745189354619473e-02 5.435736305247592520e-02 2.665485259163926160e-02 1.244161053144657719e-01 2.082371206007145314e-01 3.505441535202704489e-02
1.778970053190297718e-01 4.894037141700639804e-02 5.151063349206285585e-02 9.427492324275654756e-02 8.341428100293771242e-02 1.124370953028084805e-02 3.049789301946945891e-02 4.582988386315984403e-02 2.007026702301865223e-02 9.034445656775625527e-03 3.989950649029332386e-01 2.829152153056911298e-02
3.208706281824685869e-01 5.253866600849491780e-02 1.801189707836718321e-02 1.153007875642790003e-01 4.464808604675546411e-02 6.139362919432655996e-02 1.492770081293729942e-02 1.364178734572773222e-01 2.297615476049134908e-02 1.072905746659904291e-01 7.638393512718447131e-02 2.924006710142732293e-02
2.571703019861507067e-01 6.881297475721112611e-02 1.470784155048937038e-02 1.046617040541854560e-01 9.240647706729632205e-02 3.922931630031675082e-02 1.258715927375293232e-02 4.861821833725098185e-02 3.933812483238609270e-02 1.214023915357768241e-01 1.120024176703066365e-01 8.906307263487688031e-02
3.306775265434002131e-01 3.588009170907224127e-02 2.492482733669684064e-02 1.234398873743735858e-01 5.943257035475298794e-02 4.596132006494318273e-02 6.862272049289672160e-02 6.152669202128904780e-02 3.500464935780663728e-02 9.360370596921230302e-02 9.928331591101156872e-02 2.164269286454473598e-02
3.250324746308234092e-01 7.398513243772367187e-02 1.553055121677163544e-02 1.119810511323120344e-01 8.585623443885535833e-02 2.561347643642121474e-02 2.561962485537160050e-02 5.808779875138297966e-02 3.135812581216983197e-02 9.796864797332038854e-02 1.251495369927857204e-01 2.381734532206220695e-02
4.699381640177473229e-02 1.912551031869313967e-01 1.924832494148165374e-02 9.098384956022947945e-02 2.195878579794430935e-02 9.888642786466142476e-02 6.184049304187544394e-02 1.135255631246365748e-01 2.260605013064341529e-02 2.124001362635402068e-01 8.986079991558731939e-02 3.044064977069404695e-02
5.909163064097219809e-02 3.884072135609286519e-02 4.919151519889512769e-02 9.828143297966149272e-02 4.153010730273508366e-02 3.193649170916147001e-02 2.623315944072572223e-02 4.307090430388867824e-02 2.086244303340576561e-02 4.096438410134497360e-02 5.277881466223774964e-01 2.220906331073931386e-02
2.129905618997381678e-01 1.795174123919278664e-01 1.926617725498708592e-02 1.136391189104038052e-01 6.326867309483437396e-02 1.931986737075256852e-02 7.580792712101172559e-02 8.530080706301924887e-02 3.784298764330304432e-02 1.164578041800600622e-01 5.461154435872418722e-02 2.197711871123792654e-02
3.656053082879509586e-01 3.110958496355881175e-02 4.217517283362348657e-02 1.319014646949090430e-01 4.093379094203927065e-02 1.868971861085194988e-02 2.101210783418187150e-02 6.436118769945470275e-02 2.566277973875438420e-02 5.129286925857694940e-02 1.796285133736721384e-01 2.762750176242651304e-02
3.273084099108639622e-01 4.632162993410559454e-02 2.064328852618474777e-02 1.343254324999002824e-01 7.218237858847777189e-02 4.345724412858483626e-02 5.696754398202293068e-02 6.561799118447499135e-02 2.792474929445880327e-02 1.136180247950547006e-01 7.440687850656270419e-02 1.722642864930873027e-02
6.297957515474128520e-02 8.631884748645259064e-02 1.977907331563604973e-02 9.927164180551154016e-02 1.034148930694503699e-01 1.626046216279576975e-02 9.902848228892689730e-02 8.108547640766115838e-02 1.070480844260116721e-01 7.442292127487887266e-02 2.298559816262447097e-01 2.053456098168917818e-02
4.388483345829210375e-02 2.143271502988260691e-01 2.267014610962017965e-02 9.393705335309540660e-02 3.192492021577531675e-02 2.605215296724441160e-02 3.916968558973561026e-02 9.211045486781134495e-02 2.137436942803304374e-02 2.863546235766294482e-02 3.561859616205106938e-01 2.972780973339281957e-02
2.102974651155936070e-01 5.816109730855607840e-02 3.817067784206195497e-02 1.089172114785306594e-01 3.141902591082289947e-02 1.880791974187483520e-02 2.017343143944471187e-02 2.933840573119351203e-01 7.611644674971866642e-02 7.122194029776508784e-02 5.180542831580887964e-02 2.152529848788756542e-02
7.431938452925589134e-02 3.470058056230421184e-01 2.179237762362196823e-02 9.935850894285946922e-02 2.670757975409335933e-02 9.904174690662286007e-03 2.230971305423407741e-02 7.205831248490292273e-02 2.518772780248089774e-02 2.087317927074423263e-01 7.473986020167505684e-02 1.788476258572959873e-02
1.733382223021343316e-01 5.063972204648869296e-02 2.091307452408436296e-02 9.990670989281190406e-02 5.891471818121452042e-02 8.695346497879424819e-02 1.931922849341223547e-02 3.957421986744015519e-02 1.842137009427223179e-02 1.567830094502185162e-02 3.916732739084015646e-01 2.466769476592390806e-02
3.213592886988739239e-01 6.492962957779600808e-02 1.798271656972489849e-02 1.160476317429943449e-01 4.806194651799221979e-02 3.053242808822669713e-02 2.380199392186427634e-02 6.522743558472174352e-02 3.008045340917251884e-02 5.277702098126206554e-02 6.794601559608448582e-02 1.612534393112868558e-01
3.232823690601193123e-01 5.242224491181095986e-02 2.051812097531762608e-02 1.211817709470083132e-01 2.921805162546249612e-02 2.433174001020667679e-02 2.462491694890142982e-02 8.554523008231808279e-02 3.586006600967471536e-02 7.872096040276448103e-02 1.499049624217533572e-01 5.438956660466266746e-02
1.526037401673512872e-01 7.119899059345484449e-02 2.399114487958781822e-02 1.085738995896702169e-01 3.252477201736281992e-02 1.653433482668847584e-02 1.226645169401285006e-02 4.849504244314571944e-01 2.279262199791061427e-02 8.543446049045711616e-03 4.632239927724070283e-02 1.969777447621757702e-02
1.499820485484450738e-01 9.703277081123094783e-02 2.840119142762843538e-02 1.450993297713651931e-01 2.198150105292559497e-02 5.731952444129775198e-02 2.657475995727250073e-02 5.745182690481391574e-02 2.996835982746765686e-02 8.262163956305437762e-02 2.723288784773047477e-01 3.123816921719383549e-02
2.911815750749522924e-01 9.491968552535944015e-02 1.596785609166557693e-02 1.030441388064220892e-01 3.575089176360040505e-02 2.695426672907700466e-02 2.557796795184843000e-02 3.644098871440804022e-02 2.064119047293550696e-02 6.293266993276143417e-02 1.250524859839896585e-01 1.615362829529803090e-01
2.235713240702823235e-01 1.516752203229725371e-01 3.524464862418649064e-02 1.043060190047028352e-01 3.282958900898491628e-02 1.772162609586035165e-02 1.013249185035346028e-01 7.241072840081119733e-02 3.214492900386011626e-02 1.349939543063436720e-01 6.879776856176836319e-02 2.497927409669235821e-02
1.944871703698461685e-01 6.298828733476846686e-02 1.374323575066798385e-02 1.114349579552509489e-01 3.323001882425272169e-02 2.968527666071590909e-02 1.400453160212322690e-02 1.098139939336107568e-01 9.722615614440223430e-02 3.435139483632469043e-02 2.695853634433956203e-01 2.944961314464110066e-02
1.044643301627989490e-01 2.335647420806064301e-01 3.039158620192294880e-02 1.082888024395252113e-01 3.060680784011461653e-02 1.982756598571852949e-02 2.416633870226655642e-02 1.402692275022569546e-01 2.984298426498411400e-02 4.461129751278455208e-02 1.995464644940704024e-01 3.441985281295066590e-02
5.097000874146027233e-02 1.208726665207064954e-01 2.453824295439488087e-02 9.084202924845204141e-02 2.430491461607459450e-02 1.926188606867811071e-02 4.981638523593983486e-02 4.529293542959012542e-01 2.289258456296090760e-02 2.752458920756261501e-02 9.881831633874747778e-02 1.722902220912140431e-02
2.675929368800709085e-01 1.192763099751297795e-01 2.204700864251880540e-02 1.124398386183170645e-01 3.871210671051867475e-02 1.660968580289189783e-02 6.980924485412765002e-02 7.430530112552295730e-02 2.383725380008241967e-02 1.138236321831386372e-01 1.202713562053085855e-01 2.127532520237245678e-02
5.908535981917639041e-02 5.764209677550908434e-02 1.953327222087716114e-02 9.903730560192920696e-02 5.351765734629362892e-02 1.776043546463034264e-02 1.125620454771698691e-02 3.580627026870669694e-02 3.344689323947783871e-02 7.045124824217662007e-02 5.137627892912718375e-01 2.870046718223424539e-02
6.813077677947301791e-02 7.015195595744216917e-02 1.502927017197134424e-02 1.025652523141769717e-01 5.897727833166003381e-02 1.776722603791341254e-02 1.998785173935301376e-02 4.615138952009332773e-01 6.682359083435297775e-02 1.864098512219257084e-02 8.124278782997697290e-02 1.916912968055440453e-02
5.792726175274931499e-02 5.855117651305728754e-02 3.089431509199787665e-02 9.331578110936204762e-02 4.745120924113045702e-02 2.312440372221330129e-02 2.513855596706520562e-02 5.435846248005699044e-01 2.402971939773373977e-02 1.039223122762414526e-02 6.130506198670375440e-02 2.428565918979298452e-02
2.857437192095269030e-01 1.751309332981595968e-01 1.568161150124368700e-02 1.073754928873816294e-01 3.986080937781980027e-02 4.429279608241781102e-02 1.040016980372465566e-01 5.018982737325266424e-02 2.570581006427824153e-02 2.516682400038235123e-02 9.742802311069960475e-02 2.942245505759117155e-02
5.379901901725538810e-02 8.456759203840426287e-02 2.002949912275473268e-02 9.629820915835606010e-02 2.210549207925121412e-02 8.397500278808915641e-02 3.007935521815851762e-02 1.002239247113710652e-01 1.704505521559038783e-01 6.230299039560425328e-02 2.567286433253506139e-01 1.943971998950074984e-02
2.540980615931153763e-01 1.204545677806542064e-01 2.112282739375385618e-02 1.140852690939472280e-01 2.699588171023133837e-02 1.933752623934279283e-02 2.231718329257691147e-02 3.326935032572141127e-02 1.109890124145504336e-01 8.385238814988445200e-02 1.703247976692371657e-01 2.315313433698456061e-02
8.650301224682913070e-02 5.716163545124906126e-02 2.890115163352560343e-02 9.265729834128445808e-02 3.825525077716447619e-02 2.620483358100863039e-02 1.261370940913521949e-02 2.745607638996181432e-01 2.931796435127608999e-02 1.444015539677928270e-02 3.185430538270653811e-01 2.084117108506471430e-02
1.522321363623593549e-01 1.995197529993584795e-01 1.501069360922412804e-02 9.568338357859523802e-02 2.757896970925069122e-02 9.361305510467235469e-02 2.128734589207576314e-02 1.694668785706857361e-01 2.713313539004566510e-02 7.018318992257073508e-02 1.094489756119532559e-01 1.884248324920864345e-02
6.976643501897583644e-02 3.393523294024947123e-01 2.444584021628536108e-02 1.508063905473201460e-01 2.590238467574909609e-02 1.085886607697517624e-02 4.336701680994625718e-02 5.283545416536643280e-02 4.212734221946372315e-02 7.465691915872756101e-02 1.483943715148965670e-01 1.748665019379917404e-02
2.802531471694356680e-01 7.518422212027316143e-02 3.904095289208769914e-02 1.614572253685166714e-01 2.861196891881145551e-02 3.669429861749817084e-02 2.461178523795659948e-02 4.866671189381368418e-02 3.421761828798111638e-02 9.991313738887731832e-02 1.469058930053374623e-01 2.444303909941094102e-02
5.788944154159602479e-02 1.829422727805506133e-01 1.699481784165232309e-02 1.004272587264636585e-01 3.895355690415357869e-02 1.101675978854013693e-02 1.673464724722678598e-02 2.461085754565381922e-01 4.734776938797041063e-02 7.333538312880831522e-02 1.886208451995558255e-01 1.962867199694417683e-02
3.324005451013234413e-01 1.010527074871369752e-01 1.682460027399178271e-02 1.068439272354820002e-01 3.394339192563816665e-02 1.761753333026149643e-02 5.768214871498972274e-02 2.206497139063012536e-01 1.746740859665429219e-02 1.756976293907093478e-02 4.602931701969199124e-02 3.191894346945789440e-02
3.269142618176071879e-01 5.868783561237757296e-02 2.518739610101411452e-02 1.131687619254056754e-01 5.268587461243952330e-02 1.700383888604391214e-02 6.601128993182409088e-02 9.925102287314371829e-02 3.234016968989913976e-02 6.500168219030377781e-02 1.226711755751854899e-01 2.107669078475581451e-02
6.140384671246153919e-02 7.827319894800603695e-02 2.283097124316763385e-02 9.242303424314557425e-02 2.449030323280746574e-02 1.267127492449492687e-01 1.662817625998998239e-02 2.374246425466815247e-02 3.044331417969919906e-02 9.074338432512936425e-03 4.772686144777594786e-01 3.670898877083290240e-02
7.802281419399267892e-02 2.665824458271446318e-01 2.999135547179776137e-02 1.089752131586021050e-01 2.451625202242838433e-02 1.884561372034301505e-02 1.736765490178838328e-02 2.923049514816717862e-02 2.368705422523506229e-02 2.034393601815024516e-02 3.389161878177872067e-01 4.352097749456337178e-02
3.408373131690800584e-01 7.270515783504152840e-02 1.324721340346907833e-02 1.190245420765098788e-01 4.220597600921253273e-02 1.195368574001910364e-02 2.914550258563457230e-02 9.564899891042104307e-02 3.643609867510712308e-02 2.516888763839759957e-02 9.338341562538814145e-02 1.202432083317193645e-01
5.736547831426869193e-02 4.412332717851667058e-02 1.846033168432868743e-02 9.532685232069608439e-02 7.419126557097024954e-02 5.007392223777975410e-02 1.548140584993500969e-02 7.065622445769131899e-02 2.467788400338109117e-02 9.746476074849620003e-03 4.663525060518973198e-01 7.354432625568536885e-02
1.798251146373452680e-01 4.565239196576169334e-02 1.598746800725225556e-02 1.140293208819397608e-01 4.494261552765916462e-02 9.420987756940171765e-02 1.116699906460610070e-01 1.237479684358833570e-01 2.176789561148168017e-02 1.332171599330447646e-02 2.124411212380159231e-01 2.240451948589355577e-02
6.026423885812236259e-02 8.121273420993831149e-02 2.688172211617632229e-02 9.896487045323795750e-02 2.727376704524994006e-02 5.297644047531789580e-02 1.251417088887799879e-02 3.921715232606661217e-01 2.143406625183219560e-02 6.999506824717129094e-02 1.324446889134718031e-01 2.386670927993764582e-02
6.849025910577870302e-02 4.473735368303422000e-02 2.617846831327364301e-02 1.002596751027505645e-01 9.852137742150669786e-02 3.091230572424583795e-02 1.395190304720640359e-02 3.721928094396693976e-02 2.754839039180005666e-02 3.074531382903777227e-02 4.908808502600608970e-01 3.055482217733826791e-02
6.452918900912887890e-02 3.754423777075096419e-02 2.604388582119442422e-02 9.347890494213632884e-02 1.363788341436672491e-01 1.533743124677624733e-02 1.501960254562085401e-02 3.346564686098765090e-02 2.793174393339463435e-02 2.470565353256438251e-02 5.009082127290684916e-01 2.465665746470996345e-02
