M	radius	Teff	L	age	XMF	ZMF	alpha	X	Z	nu_ac	X_surf	Z_surf	mu	Gamma	Dnu0	nu_max_classic	nu_max	Fe/H
1.6	3.473888	6668.221	1.331167	1.52184	0	0.005380013	1.700982	0.740718	0.00538	595.7083	0.740718	0.00538	1.24988	1.50483	25.7785036424049	381.323024049176	379.792687868305	-0.499274677523286
1.6	3.522935	6616.069	1.329683	1.5226	0	0.005380013	1.700982	0.740718	0.00538	582.7743	0.740718	0.00538	1.25012	1.51585	25.2552237545138	372.23771390519	370.779432261146	-0.499274677523286
1.6	3.572721	6563.266	1.327983	1.52335	0	0.005380013	1.700982	0.740718	0.00538	570.0566	0.740718	0.00538	1.25038	1.52887	24.7871031984325	363.388716029934	362.002740095563	-0.499274677523286
1.6	3.62237	6510.885	1.32604	1.52411	0	0.005380013	1.700982	0.740718	0.00538	557.7824	0.740718	0.00538	1.25057	1.53902	24.3954272224543	354.914723879699	353.587929471154	-0.499274677523286
1.6	3.670302	6459.963	1.323826	1.52487	0	0.005380013	1.700982	0.740718	0.00538	546.339	0.740718	0.00538	1.25078	1.55086	24.0651309254574	347.06516836723	345.796748352759	-0.499274677523286
1.6	3.715339	6411.358	1.321305	1.52563	0	0.005380013	1.700982	0.740718	0.00538	535.9525	0.740718	0.00538	1.25092	1.55898	23.7943043057544	339.98342066629	338.759839463773	-0.499274677523286
1.6	3.757836	6364.584	1.318435	1.5264	0	0.005380013	1.700982	0.740718	0.00538	526.4881	0.740718	0.00538	1.25106	1.56776	23.521840223033	333.556178252718	332.374326046181	-0.499274677523286
1.6	3.798115	6318.878	1.31517	1.52717	0	0.005380013	1.700982	0.740718	0.00538	517.8297	0.740718	0.00538	1.25119	1.57625	23.240064461705	327.697735405556	326.553605840537	-0.499274677523286
1.6	3.836451	6273.79	1.311453	1.52795	0	0.005380013	1.700982	0.740718	0.00538	509.872	0.740718	0.00538	1.25131	1.58423	22.9611520619653	322.333427096963	321.223429523145	-0.499274677523286
1.6	3.872641	6229.167	1.307219	1.52873	0	0.005380013	1.700982	0.740718	0.00538	502.6377	0.740718	0.00538	1.2514	1.59005	22.6758236409867	317.46816420117	316.386298169258	-0.499274677523286
1.6	3.906286	6185.004	1.302389	1.52952	0	0.005380013	1.700982	0.740718	0.00538	496.1919	0.740718	0.00538	1.25149	1.59668	22.4141940387566	313.134975849418	312.079098103063	-0.499274677523286
1.6	3.937183	6141.154	1.29687	1.53032	0	0.005380013	1.700982	0.740718	0.00538	490.5471	0.740718	0.00538	1.25158	1.60315	22.1704617794167	309.338125339573	308.306135619468	-0.499274677523286
1.6	3.964814	6097.475	1.290551	1.53112	0	0.005380013	1.700982	0.740718	0.00538	485.795	0.740718	0.00538	1.25165	1.60772	21.9659374179461	306.132187806228	305.119425685671	-0.499274677523286
1.6	3.989126	6053.548	1.283303	1.53194	0	0.005380013	1.700982	0.740718	0.00538	481.9335	0.740718	0.00538	1.25173	1.61349	21.7989422819253	303.507300854759	302.512889706879	-0.499274677523286
1.6	4.009626	6009.246	1.274974	1.53277	0	0.005380013	1.700982	0.740718	0.00538	479.0513	0.740718	0.00538	1.25179	1.61786	21.6726004824243	301.517083336781	300.536395582184	-0.499274677523286
1.6	4.025825	5964.17	1.265385	1.53361	0	0.005380013	1.700982	0.740718	0.00538	477.2469	0.740718	0.00538	1.25185	1.6222	21.5795840513684	300.223617749193	299.254308581715	-0.499274677523286
1.6	4.03703	5918.069	1.254348	1.53447	0	0.005380013	1.700982	0.740718	0.00538	476.67	0.740718	0.00538	1.25191	1.62595	21.5233782470905	299.719969789937	298.759446085429	-0.499274677523286
1.6	4.042785	5870.837	1.241669	1.53535	0	0.005380013	1.700982	0.740718	0.00538	477.4281	0.740718	0.00538	1.25197	1.62984	21.507487284313	300.067073847363	299.112605258176	-0.499274677523286
1.6	4.043422	5838.617	1.232217	1.53595	0	0.005380013	1.700982	0.740718	0.00538	478.7233	0.740718	0.00538	1.25201	1.63206	21.5206324421422	300.799086261384	299.847079139374	-0.499274677523286
1.6	4.04144	5805.505	1.221928	1.53656	0	0.005380013	1.700982	0.740718	0.00538	480.6744	0.740718	0.00538	1.25205	1.63425	21.5436134474939	301.951626276194	301.000779614827	-0.499274677523286
1.6	4.036882	5771.65	1.210801	1.53718	0	0.005380013	1.700982	0.740718	0.00538	483.28	0.740718	0.00538	1.25209	1.63597	21.5856389319023	303.520159942595	302.56920702866	-0.499274677523286
1.6	4.029933	5737.2	1.1989	1.53782	0	0.005380013	1.700982	0.740718	0.00538	486.4999	0.740718	0.00538	1.25213	1.6378	21.6423012609015	305.480856346416	304.528624622275	-0.499274677523286
1.6	4.0211	5702.168	1.186348	1.53848	0	0.005380013	1.700982	0.7407179	0.00538	490.2271	0.740717952	0.00538	1.25217	1.63941	21.7081402385155	307.765471501017	306.811018781468	-0.499274649380138
1.6	4.011042	5666.828	1.173352	1.53915	0	0.005380013	1.700982	0.7407177	0.00538	494.3092	0.740717827	0.00538	1.25221	1.64091	21.7799700526462	310.273876142985	309.316584644179	-0.499274576090684
1.6	4.001089	5631.058	1.160207	1.53984	0	0.005380013	1.700982	0.7407173	0.00538	498.4314	0.740717529	0.00538	1.25225	1.64201	21.8458569202732	312.80826665028	311.848136412649	-0.499274401368574
1.6	3.992629	5595.385	1.147331	1.54055	0	0.005380013	1.700982	0.7407162	0.00538	502.2345	0.740716863	0.00538	1.25229	1.643	21.8935930885547	315.135076054993	314.172821547301	-0.499274010881993
1.6	3.987382	5560.195	1.135209	1.54128	0	0.005380013	1.700982	0.7407139	0.00538	505.2457	0.740715343	0.00538	1.25234	1.64378	21.9123185549	316.963275607928	316.001747042415	-0.499273119680074
1.6	3.98698	5525.734	1.12435	1.54204	0	0.005380013	1.700982	0.7407093	0.00538	506.9973	0.740711967	0.00538	1.25238	1.64434	21.887593164611	318.014223173436	317.054569763766	-0.499271140267165
1.6	3.992785	5492.752	1.115196	1.54281	0	0.005380013	1.700982	0.7407004	0.00538	507.0976	0.740705446	0.00538	1.25243	1.64473	21.8096182014401	318.040772587025	317.087368566808	-0.499267316855489
1.6	4.0056	5461.476	1.108084	1.54361	0	0.005380013	1.700982	0.740683	0.00538	505.3228	0.740692783	0.00538	1.25249	1.64497	21.6737899313292	316.912576529261	315.970122846898	-0.499259892152372
1.6	4.03832	5418.886	1.101548	1.54483	0	0.005380013	1.700982	0.740638	0.00538	499.1285	0.740656937	0.00538	1.2526	1.6451	21.3630482345101	313.020786881189	312.103611192309	-0.499238873861024
1.6	4.085692	5381.83	1.099744	1.54607	0	0.005380013	1.700982	0.7405503	0.00538	489.2986	0.740588575	0.00538	1.25274	1.64505	20.9495698031157	306.85514523155	305.973132857337	-0.499198787002833
1.6	4.144541	5350.2	1.101919	1.54733	0	0.005380013	1.700982	0.7404183	0.00538	476.9099	0.740468873	0.00538	1.25293	1.64491	20.4658442060622	299.083019662528	298.245961724697	-0.499128585920146
1.6	4.234779	5315.45	1.109317	1.54901	0	0.005380013	1.700982	0.7401778	0.00538	458.3086	0.740250257	0.00538	1.25325	1.64469	19.7722109707668	287.40751895415	286.639734874055	-0.499000345903221
1.6	4.332443	5287.617	1.119979	1.55066	0	0.005380013	1.700982	0.7398824	0.00538	439.0569	0.739984499	0.00538	1.25362	1.6445	19.0686792252246	275.317574943566	274.622617865412	-0.498844401403616
1.6	4.458298	5259.809	1.135691	1.55268	0	0.005380013	1.700982	0.7394689	0.00538	415.7493	0.739567179	0.00538	1.25413	1.6443	18.2316216928615	260.679254775197	260.074133552544	-0.49859940857141
1.6	4.583642	5237.572	1.152447	1.55464	0	0.005380013	1.700982	0.7389603	0.00538	394.2054	0.739052379	0.00538	1.25474	1.64416	17.4622228156208	247.140125179651	246.626389472961	-0.498296998384681
1.6	4.729659	5216.389	1.172612	1.55689	0	0.005380013	1.700982	0.7382299	0.00538	371.0783	0.738340255	0.00538	1.25561	1.64407	16.6344518671944	232.586766287053	232.183735841872	-0.497878326272116
1.6	4.891459	5196.489	1.195212	1.5594	0	0.005380013	1.700982	0.7372228	0.00538	347.7162	0.737441899	0.00538	1.25679	1.64404	15.7938156339182	217.870186125321	217.59483069977	-0.497349588205027
1.6	5.044008	5180.241	1.216445	1.56178	0	0.005380013	1.700982	0.7362133	0.00538	327.6312	0.736452757	0.00538	1.25798	1.64405	15.0634960578922	205.212178121398	205.049828045772	-0.496766671406784
1.6	5.208002	5164.52	1.238966	1.56437	0	0.005380013	1.700982	0.7351179	0.00538	307.91	0.73522087	0.00538	1.25927	1.64408	14.3424625331318	192.784618060756	192.730842158476	-0.496039605511782
1.6	5.379086	5149.796	1.262069	1.56713	0	0.005380013	1.700982	0.7338309	0.00538	289.1876	0.733924525	0.00538	1.26079	1.64414	13.6328474970819	180.97461338483	181.03329097294	-0.495273179495441
1.6	5.554469	5135.822	1.285196	1.57003	0	0.005380013	1.700982	0.7325974	0.00538	271.7077	0.732698131	0.00538	1.26224	1.6442	12.9803325700807	169.957200803954	170.110041357574	-0.494546862785683
1.6	5.731753	5122.477	1.307977	1.57306	0	0.005380013	1.700982	0.7313952	0.00538	255.6037	0.731412014	0.00538	1.26366	1.64426	12.3807777301472	159.8139564868	160.047624971864	-0.493783868742159
1.6	5.923534	5108.695	1.331894	1.57644	0	0.005380013	1.700982	0.7302907	0.00538	239.7351	0.730316376	0.00538	1.26497	1.64433	11.7728580938497	149.834867155631	150.131703091867	-0.493132818068273
1.6	6.11201	5095.889	1.354722	1.57989	0	0.005380013	1.700982	0.7292253	0.00538	225.5451	0.729348402	0.00538	1.26623	1.6444	11.234868408113	140.913159904347	141.262622450715	-0.492556814817683
1.6	6.306071	5083.116	1.377545	1.58359	0	0.005380013	1.700982	0.7283921	0.00538	212.1955	0.728441096	0.00538	1.26722	1.64449	10.6993256477199	132.539986856666	132.920615498722	-0.492016218194348
1.6	6.503338	5070.491	1.399973	1.58758	0	0.005380013	1.700982	0.7278146	0.00538	199.7928	0.727816067	0.00538	1.26791	1.64456	10.2272430471784	124.776266040818	125.168662006027	-0.491643417744957
1.6	6.705617	5058.014	1.422289	1.59212	0	0.005380013	1.700982	0.7274153	0.00538	188.1614	0.727415284	0.00538	1.26839	1.64463	9.76732864412833	117.506568330749	117.898412982608	-0.491404201005128
1.6	6.91618	5045.683	1.444892	1.59762	0	0.005380013	1.700982	0.7271249	0.00538	177.0931	0.727124919	0.00538	1.26873	1.64471	9.58271473298235	110.595406564401	110.979076163491	-0.491230807490596
1.6	7.133695	5033.499	1.4676	1.60413	0	0.005380013	1.700982	0.7270271	0.00538	166.6413	0.727027095	0.00538	1.26884	1.64478	8.91463355442205	104.079591284428	104.445184137595	-0.491172375603073
1.6	7.358273	5020.535	1.490043	1.6082	0	0.005380013	1.700982	0.7267663	0.00538	156.8212	0.726766328	0.00538	1.26915	1.64483	8.49411956601674	97.949642027277	98.3057093606427	-0.491016576754921
1.6	7.589475	5007.028	1.512244	1.6108	0	0.005380013	1.700982	0.726447	0.00538	147.6087	0.726447043	0.00538	1.26954	1.64484	8.39040782529226	92.1968676608787	92.5462385583362	-0.490825739375287
1.6	7.827068	4993.557	1.534341	1.61346	0	0.005380013	1.700982	0.7261678	0.00538	138.9654	0.726168026	0.00538	1.26987	1.64485	7.73120424847913	86.8013393180715	87.141587834921	-0.490658901583867
1.6	8.073067	4980.008	1.556494	1.61607	0	0.005380013	1.700982	0.7259263	0.00538	130.7957	0.725926271	0.00538	1.27016	1.64486	7.43733554407045	81.7029075623679	82.0325362489251	-0.490514292705973
1.6	8.32539	4966.381	1.578474	1.6186	0	0.005380013	1.700982	0.725739	0.00538	123.145	0.725740331	0.00538	1.27038	1.64486	7.04044731474107	76.9308365343509	77.2479014506534	-0.490403037523419
1.6	8.586767	4952.677	1.600527	1.62108	0	0.005380013	1.700982	0.7255637	0.00538	115.9103	0.725563721	0.00538	1.27059	1.64486	6.6856401869218	72.4186268860843	72.7231050510554	-0.490297338447169
1.6	8.855348	4938.897	1.622439	1.62348	0	0.005380013	1.700982	0.7254546	0.00538	109.1226	0.725454608	0.00538	1.27072	1.64486	6.53722748201522	68.1872845209471	68.4774752111389	-0.490232022698985
1.6	9.132234	4925.156	1.644316	1.6258	0	0.005380013	1.700982	0.7253566	0.00538	102.7341	0.72535658	0.00538	1.27084	1.64484	6.13593319555154	64.2045177319417	64.4808030027981	-0.490173334125463
1.6	9.417745	4911.227	1.666146	1.62804	0	0.005380013	1.700982	0.7252794	0.00538	96.71979	0.725279444	0.00538	1.27094	1.64481	5.88771151628395	60.4561918971138	60.7187361298331	-0.490127147847674
1.6	9.712002	4897.337	1.687937	1.63021	0	0.005380013	1.700982	0.7252258	0.00538	91.05989	0.725225824	0.00538	1.271	1.64477	5.58147686532849	56.9288124571597	57.1773878735817	-0.490095039215401
1.6	10.01506	4883.374	1.709662	1.6323	0	0.005380013	1.700982	0.725179	0.00538	85.73804	0.725179025	0.00538	1.27106	1.64471	5.33532398610872	53.6120657547047	53.8474297846196	-0.49006701318187
1.6	10.32727	4869.227	1.731303	1.63431	0	0.005380013	1.700982	0.7251443	0.00538	80.73242	0.725146193	0.00538	1.2711	1.64464	5.12720751866154	50.4926974023331	50.7151649734644	-0.490047350341763
1.6	10.64938	4855.12	1.75292	1.63626	0	0.005380013	1.700982	0.725114	0.00538	76.01704	0.725114055	0.00538	1.27114	1.64456	4.85164936237049	47.5533386234625	47.7636070833378	-0.490028102270831
1.6	10.98075	4840.832	1.774433	1.63814	0	0.005380013	1.700982	0.7250917	0.00538	71.58754	0.725091723	0.00538	1.27117	1.64447	4.62837968653846	44.7925340394095	44.9911258468089	-0.490014726700939
1.6	11.32277	4826.474	1.795924	1.63996	0	0.005380013	1.700982	0.725081	0.00538	67.41213	0.725081054	0.00538	1.27119	1.64438	4.42295572985972	42.1899770588898	42.3773635602176	-0.490008336444687
1.6	11.67538	4812.159	1.817375	1.64171	0	0.005380013	1.700982	0.7250757	0.00538	63.48088	0.725075746	0.00538	1.2712	1.64428	4.2225796602251	39.7390620684961	39.9157198477288	-0.490005157153855
1.6	12.03864	4797.666	1.838759	1.6434	0	0.005380013	1.700982	0.7250742	0.00538	59.78241	0.725074154	0.00538	1.27121	1.64416	4.04078262687658	37.4334439958982	37.6000001697444	-0.490004203601652
1.6	12.41233	4783.216	1.86007	1.64502	0	0.005380013	1.700982	0.7250738	0.00538	56.30693	0.725073815	0.00538	1.27121	1.64404	3.87010454137244	35.2665537485608	35.4234685720471	-0.490004000552264
1.6	12.79738	4768.7	1.881326	1.64659	0	0.005380013	1.700982	0.7250738	0.00538	53.03549	0.725073794	0.00538	1.27121	1.64391	3.68087569522292	33.2267231747662	33.3745619865528	-0.49000398797398
1.6	13.19379	4754.118	1.902513	1.6481	0	0.005380013	1.700982	0.7250738	0.00538	49.95855	0.725073784	0.00538	1.27121	1.64376	3.51378566408207	31.3080149646358	31.4473166859468	-0.490003981984321
1.6	13.60279	4739.582	1.923692	1.64955	0	0.005380013	1.700982	0.7250738	0.00538	47.05801	0.725073784	0.00538	1.27122	1.64361	3.35951562495948	29.4987516922293	29.6301198291001	-0.490003981984321
1.6	14.02397	4724.871	1.944804	1.65096	0	0.005380013	1.700982	0.7250738	0.00538	44.32928	0.725073784	0.00538	1.27122	1.64349	3.19666483513466	27.7966667155911	27.9204548797732	-0.490003981984321
1.6	14.45821	4710.207	1.965864	1.65232	0	0.005380013	1.700982	0.7250738	0.00538	41.75914	0.725073784	0.00538	1.27121	1.64338	3.05349209469677	26.1927195106284	26.3092612625653	-0.490003981984321
1.6	14.90538	4695.48	1.986884	1.65363	0	0.005380013	1.700982	0.7250738	0.00538	39.34052	0.725073784	0.00538	1.27121	1.64327	2.91602879711253	24.6833182852032	24.7931441150644	-0.490003981984321
1.6	15.36607	4680.584	2.00783	1.65491	0	0.005380013	1.700982	0.7250738	0.00538	37.06371	0.725073784	0.00538	1.27121	1.64314	2.78506271805336	23.2623726949134	23.3658761767484	-0.490003981984321
1.6	15.84049	4665.734	2.02872	1.65616	0	0.005380013	1.700982	0.7250738	0.00538	34.92081	0.725073784	0.00538	1.27121	1.643	2.66071253704382	21.9246381716682	22.0221895443721	-0.490003981984321
1.6	16.32891	4650.932	2.049575	1.6574	0	0.005380013	1.700982	0.7250738	0.00538	32.90405	0.725073784	0.00538	1.27121	1.64282	2.54095776091513	20.6654687264583	20.7574175570867	-0.490003981984321
1.8	1.282081	10058.19	1.179385	0.0178983	0.736033	0.00538	1.700982	0.740718	0.00538	2996.057	0.740718	0.00538	0.881013	1.12986	109.113253046964	2564.43279636559	2144.38071070302	-0.499274677523286
1.8	1.299331	10030.44	1.186222	0.0613104	0.719612	0.00538	1.700982	0.740718	0.00538	2928.789	0.740718	0.00538	0.888095	1.1295	107.032730393283	2500.24504797912	2099.09309217628	-0.499274677523286
1.8	1.334772	9980.447	1.200897	0.145376	0.6866449	0.00538	1.700982	0.740718	0.00538	2794.92	0.740718	0.00538	0.896185	1.12916	102.895321847111	2375.16068790276	2003.13972155566	-0.499274677523286
1.8	1.370897	9932.99	1.215837	0.224952	0.6533619	0.00538	1.700982	0.740718	0.00538	2666.855	0.740718	0.00538	0.903968	1.12887	99.0718516623057	2257.00497873168	1911.73836944411	-0.499274677523286
1.8	1.40828	9885.076	1.230806	0.300055	0.6199699	0.00538	1.700982	0.740718	0.00538	2543.85	0.740718	0.00538	0.913051	1.12858	95.068028883504	2143.94746255608	1825.07647928933	-0.499274677523286
1.8	1.447314	9834.448	1.245635	0.370713	0.586499	0.00538	1.700982	0.740718	0.00538	2425.446	0.740718	0.00538	0.92639	1.12821	91.4271873290813	2035.08075778051	1745.0102740726	-0.499274677523286
1.8	1.48832	9779.801	1.260213	0.437014	0.5529378	0.00538	1.700982	0.740718	0.00538	2311.305	0.740718	0.00538	0.934299	1.12818	87.7451936003684	1929.85430804612	1661.8310795946	-0.499274677523286
1.8	1.531588	9719.86	1.274399	0.499045	0.5193378	0.00538	1.700982	0.740718	0.00538	2201.231	0.740718	0.00538	0.947328	1.12809	84.072136703707	1827.96658875792	1585.0313322923	-0.499274677523286
1.8	1.577553	9653.171	1.288145	0.55717	0.4857194	0.00538	1.700982	0.740718	0.00538	2094.645	0.740718	0.00538	0.964425	1.12811	80.5804499615848	1728.93732771967	1512.63063500798	-0.499274677523286
1.8	1.613969	9598.647	1.298103	0.598213	0.4604402	0.00538	1.700982	0.740718	0.00538	2016.91	0.740718	0.00538	0.976024	1.12833	77.8366670875405	1656.48222665359	1457.92921944496	-0.499274677523286
1.8	1.652267	9539.377	1.307716	0.637201	0.435151	0.00538	1.700982	0.740718	0.00538	1940.888	0.740718	0.00538	0.98982	1.12865	75.3247767459198	1585.48341720286	1405.26822889506	-0.499274677523286
1.8	1.692615	9475.235	1.316968	0.674241	0.4098768	0.00538	1.700982	0.740718	0.00538	1866.443	0.740718	0.00538	1.00591	1.12911	72.7577464523531	1515.90087194769	1354.47120506426	-0.499274677523286
1.8	1.735211	9406.109	1.32583	0.709409	0.3845467	0.00538	1.700982	0.740718	0.00538	1793.533	0.740718	0.00538	1.02079	1.12982	70.1893909805814	1447.68001964417	1303.04734319989	-0.499274677523286
1.8	1.780302	9331.469	1.334294	0.742845	0.3591313	0.00538	1.700982	0.740718	0.00538	1721.864	0.740718	0.00538	1.03892	1.13085	67.6737207907647	1380.76509577607	1253.80577139638	-0.499274677523286
1.8	1.827872	9251.88	1.342316	0.774503	0.3337779	0.00538	1.700982	0.740718	0.00538	1651.639	0.740718	0.00538	1.05525	1.1321	65.1626772592479	1315.45383762329	1203.85090574543	-0.499274677523286
1.8	1.861047	9196.022	1.34742	0.794683	0.3169101	0.00538	1.700982	0.740718	0.00538	1605.578	0.740718	0.00538	1.06862	1.13321	63.5401746572686	1272.82144862732	1172.19143919206	-0.499274677523286
1.8	1.895551	9137.765	1.352334	0.814191	0.299968	0.00538	1.700982	0.740718	0.00538	1560.014	0.740718	0.00538	1.07926	1.13436	61.942974178133	1230.81060197239	1139.13102509739	-0.499274677523286
1.8	21.93225	4562.05	2.272294	1.15157	0	0.005382208	1.700982	0.7256097	0.00538	20.66931	0.7256097	0.00538	1.27055	1.64235	1.74070649718242	13.0117518627005	13.0662530269561	-0.490324858832673
1.8	22.60273	4546.739	2.2926	1.15223	0	0.005382217	1.700982	0.7256097	0.00538	19.48609	0.7256097	0.00538	1.27056	1.64195	1.66397616788075	12.2718591345281	12.3233096717974	-0.490324858832673
1.8	23.29304	4531.375	2.312872	1.15287	0	0.005382225	1.700982	0.7256097	0.00538	18.37145	0.7256097	0.00538	1.27057	1.64152	1.5907439888275	11.5748353293626	11.6234092917306	-0.490324858832673
1.8	24.00401	4516.063	2.333095	1.1535	0	0.005382234	1.700982	0.7256097	0.00538	17.32106	0.7256097	0.00538	1.27058	1.64106	1.52081552960032	10.9177859229455	10.9636457124023	-0.490324858832673
1.8	24.73644	4500.803	2.353306	1.1541	0	0.005382242	1.700982	0.7256097	0.00538	16.33079	0.7256097	0.00538	1.27059	1.64056	1.45382095587046	10.2982343722336	10.3415324522847	-0.490324858832673
1.8	1.93128	9077.578	1.357051	0.833016	0.2831239	0.00538	1.700982	0.740718	0.00538	1515.179	0.740718	0.00538	1.09095	1.13581	60.3312718259025	1189.61570107254	1106.95131885644	-0.499274677523286
1.8	25.49077	4485.491	2.373499	1.15469	0	0.005382251	1.700982	0.7256097	0.00538	15.39739	0.7256097	0.00538	1.2706	1.64006	1.39009269502416	9.71429448225654	9.75517582317511	-0.490324858832673
1.8	26.26804	4470.231	2.39366	1.15526	0	0.00538226	1.700982	0.7256097	0.00538	14.51721	0.7256097	0.00538	1.27061	1.63955	1.32920659849171	9.16350977434941	9.20210942114046	-0.490324858832673
1.8	27.06809	4455.024	2.41379	1.15582	0	0.00538227	1.700982	0.7256097	0.00538	13.68799	0.7256097	0.00538	1.27063	1.63905	1.27107236039802	8.64454064589772	8.68102254889552	-0.490324858832673
1.8	27.89256	4439.765	2.433909	1.15636	0	0.00538228	1.700982	0.7256097	0.00538	12.90602	0.7256097	0.00538	1.27064	1.63852	1.21549129314904	8.15502740382433	8.18947567685496	-0.490324858832673
1.8	28.74156	4424.559	2.453994	1.15688	0	0.005382291	1.700982	0.7256097	0.00538	12.16925	0.7256097	0.00538	1.27065	1.63797	1.16286422947149	7.69354502699771	7.72607431925013	-0.490324858832673
1.8	29.61609	4409.405	2.474064	1.15739	0	0.005382303	1.700982	0.7256097	0.00538	11.47471	0.7256097	0.00538	1.27066	1.63738	1.11219649923155	7.25833035606411	7.28904818722187	-0.490324858832673
1.8	30.51552	4394.101	2.494032	1.15788	0	0.005382316	1.700982	0.7256097	0.00538	10.82103	0.7256097	0.00538	1.27068	1.63673	1.06382818126714	6.84865991369098	6.87769811330011	-0.490324858832673
1.8	31.44298	4378.95	2.514024	1.15836	0	0.00538233	1.700982	0.7256097	0.00538	10.20393	0.7256097	0.00538	1.27069	1.63604	1.01743732568586	6.46174441622749	6.48916763489929	-0.490324858832673
1.8	32.39754	4363.751	2.533965	1.15882	0	0.005382347	1.700982	0.7256097	0.00538	9.622528	0.7256097	0.00538	1.27071	1.6353	0.973301245717043	6.09716738927006	6.12309155356755	-0.490324858832673
1.8	33.38036	4348.605	2.553868	1.15927	0	0.005382366	1.700982	0.7256097	0.00538	9.074461	0.7256097	0.00538	1.27072	1.63456	0.931073489568038	5.75340777070741	5.7778930597707	-0.490324858832673
1.8	1.968341	9015.089	1.36157	0.851178	0.2662741	0.00538	1.700982	0.740718	0.00538	1471.106	0.740718	0.00538	1.10347	1.13759	58.7389621336663	1149.2022864643	1075.4646943387	-0.499274677523286
1.8	34.39296	4333.412	2.573759	1.1597	0	0.005382388	1.700982	0.7256097	0.00538	8.557422	0.7256097	0.00538	1.27074	1.63382	0.891103059893972	5.42910283973838	5.45225086174615	-0.490324858832673
1.8	35.43571	4318.371	2.593635	1.16012	0	0.005382414	1.700982	0.7256097	0.00538	8.06986	0.7256097	0.00538	1.27076	1.63307	0.852530985191	5.12318354416465	5.1450677088126	-0.490324858832673
1.8	36.5088	4303.185	2.613454	1.16052	0	0.005382445	1.700982	0.7256097	0.00538	7.610427	0.7256097	0.00538	1.27077	1.63227	0.815503498106403	4.83495061726408	4.85562267269325	-0.490324858832673
1.8	37.61419	4288.15	2.633267	1.16092	0	0.005382482	1.700982	0.7256097	0.00538	7.177114	0.7256097	0.00538	1.27079	1.63143	0.780303081907988	4.56292947190866	4.58247454851224	-0.490324858832673
1.8	38.75314	4273.07	2.653081	1.1613	0	0.005382526	1.700982	0.7256097	0.00538	6.768454	0.7256097	0.00538	1.27081	1.63052	0.746581210380072	4.30624138162752	4.32472097918576	-0.490324858832673
1.8	39.92446	4258.043	2.672821	1.16167	0	0.005382581	1.700982	0.7256097	0.00538	6.383731	0.7256097	0.00538	1.27083	1.62953	0.714726296707974	4.06442435694793	4.0818983526006	-0.490324858832673
1.8	41.12985	4243.068	2.692527	1.16203	0	0.005382649	1.700982	0.7256097	0.00538	6.021172	0.7256097	0.00538	1.27085	1.62847	0.683953460501512	3.83643567696865	3.85295980930384	-0.490324858832673
1.8	42.37037	4228.146	2.71221	1.16237	0	0.005382733	1.700982	0.7256097	0.00538	5.679395	0.7256097	0.00538	1.27088	1.62743	0.654555239664538	3.62145145266673	3.6370925424021	-0.490324858832673
1.8	43.64561	4213.277	2.731856	1.16271	0	0.005382839	1.700982	0.7256097	0.00538	5.3575	0.7256097	0.00538	1.2709	1.6264	0.626610089123647	3.41893643694295	3.43372988024038	-0.490324858832673
1.8	44.94904	4198.46	2.751284	1.16303	0	0.005382972	1.700982	0.7256097	0.00538	5.055997	0.7256097	0.00538	1.27092	1.62533	0.600055743449984	3.22921020981147	3.24320824276315	-0.490324858832673
1.8	2.006797	8950.556	1.36589	0.868704	0.2493948	0.00538	1.700982	0.740718	0.00538	1427.779	0.740718	0.00538	1.11645	1.13971	57.1786828900862	1109.55867942363	1044.45401854741	-0.499274677523286
1.8	46.28267	4183.791	2.770598	1.16334	0	0.00538314	1.700982	0.7256097	0.00538	4.773024	0.7256097	0.00538	1.27095	1.62422	0.574823780926801	3.05112757981382	3.06438982402418	-0.490324858832673
1.8	47.63092	4169.366	2.789543	1.16364	0	0.005383352	1.700982	0.7256097	0.00538	4.510368	0.7256097	0.00538	1.27097	1.62307	0.551115164632537	2.88581986015537	2.89838637089941	-0.490324858832673
1.8	48.95863	4155.564	2.807676	1.16391	0	0.005383611	1.700982	0.7256097	0.00538	4.27227	0.7256097	0.00538	1.271	1.62188	0.529396641419463	2.73595322102826	2.74789955684441	-0.490324858832673
1.8	2.04654	8884.234	1.370001	0.885566	0.2325478	0.00538	1.700982	0.740718	0.00538	1385.277	0.740718	0.00538	1.12675	1.14183	55.6308470104828	1070.85754024663	1012.66288633778	-0.499274677523286
1.8	2.087773	8815.968	1.373927	0.901867	0.2156539	0.00538	1.700982	0.740718	0.00538	1343.478	0.740718	0.00538	1.13763	1.14443	54.101998164478	1032.95312092412	981.523136765	-0.499274677523286
1.8	2.130408	8746.011	1.377656	0.917577	0.198701	0.00538	1.700982	0.740718	0.00538	1302.595	0.740718	0.00538	1.14889	1.14765	52.6126196583413	995.982230430117	951.065057816897	-0.499274677523286
1.8	2.174448	8674.811	1.381223	0.932757	0.1817705	0.00538	1.700982	0.740718	0.00538	1262.708	0.740718	0.00538	1.15767	1.15077	51.1300804178661	959.962139165482	920.16541401359	-0.499274677523286
1.8	2.219696	8602.803	1.384621	0.947346	0.1648383	0.00538	1.700982	0.740718	0.00538	1224.073	0.740718	0.00538	1.1685	1.15517	49.673640610004	925.071242863293	890.858955235961	-0.499274677523286
