M Y Z alpha diffusion overshoot age log_g radius Y_surf X_c mass_cc
1.117447922851565689e+00 2.525696557617234106e-01 2.304149365234378979e-02 1.870855576660187092e+00 1.052736359863257753e+00 1.728281147460963008e-01 6.304261856895840843e+00 4.298824666790391547e+00 1.242478906553988738e+00 2.183562737825902045e-01 6.149112804689440409e-02 7.224101024092029720e-03
1.094289904785157530e+00 2.797221884765613842e-01 2.382289208984395001e-02 1.912070351074229846e+00 1.038217686523430050e+00 1.344086186523451298e-01 5.681325771225146148e+00 4.297658802029443059e+00 1.231155254637851026e+00 2.426984591193593055e-01 1.399423996336539022e-01 2.746794212800853299e-02
1.052846973144546228e+00 2.914893642578108568e-01 1.879803173828133861e-02 1.784410939941395657e+00 7.454100078124922257e-01 1.349677651367209574e-01 5.270785197740732286e+00 4.281692856612469456e+00 1.229866799630826346e+00 2.463312117640705790e-01 1.522540804978130269e-01 2.917122369577139843e-02
1.103931648925783993e+00 2.721290805664071666e-01 2.308142724609391072e-02 1.870028117187517047e+00 1.009598870117172975e+00 1.393249814453135504e-01 5.616187210454651080e+00 4.294432711424069460e+00 1.241042804680021039e+00 2.353600193899873239e-01 1.461099730351165527e-01 2.667574244398420238e-02
1.088622659179679930e+00 2.628376215820305561e-01 2.214673437500032718e-02 1.967592557617206195e+00 1.170438324707016031e+00 1.471052021484392236e-01 6.870985973186773954e+00 4.287126840617616175e+00 1.242944634601041098e+00 2.261150157504084879e-01 9.858880525367322289e-02 2.688615970064188801e-02
1.107605836914069997e+00 2.592210175781290427e-01 2.158361474609389943e-02 1.868407593750013307e+00 1.053163153808574615e+00 1.550875898437513722e-01 5.949244422837509205e+00 4.293616094042353559e+00 1.243843932443338351e+00 2.227519123190915828e-01 1.204628701518857120e-01 2.095619453001839119e-02
1.095900039062501774e+00 2.662429858398452365e-01 2.321641308593766148e-02 1.898770392089856207e+00 1.143169533691390294e+00 1.809145014648459449e-01 6.157352092328522097e+00 4.305528697791814352e+00 1.221507274388085262e+00 2.309859421128663826e-01 1.342603661684282357e-01 2.262465949718971484e-02
1.106623328613287383e+00 2.607873989257841751e-01 2.321355615234370687e-02 1.860054608398474363e+00 9.758811264648381556e-01 1.505479877929698784e-01 5.882275472734133537e+00 4.312453059651919496e+00 1.216517696509839208e+00 2.265130650116897737e-01 8.302003314640911402e-02 5.758896997623028785e-03
1.090667150390615570e+00 2.606687216796872431e-01 2.224350830078143659e-02 2.004469277832044316e+00 1.122582844726546680e+00 1.585804780273455117e-01 7.091729996470182762e+00 4.286095840406006552e+00 1.246045154455031723e+00 2.250476244329507880e-01 9.902430476623143296e-02 3.017112380810351921e-02
1.093479050292973653e+00 2.618344570312532982e-01 2.284547314453127392e-02 1.909180120605498354e+00 1.031158148925769069e+00 1.946102421875035016e-01 6.035441523309633460e+00 4.323763028947839260e+00 1.197261450285983297e+00 2.279538243127954833e-01 1.120121556086013798e-01 9.580348614504166985e-03
1.070609186035159421e+00 2.731022519531263737e-01 2.323658886718769218e-02 1.915955598144541749e+00 1.063520535644516984e+00 2.037169287109386329e-01 6.569104893387159194e+00 4.308401717635027772e+00 1.203481108739535399e+00 2.370559211208212447e-01 1.255858937065446324e-01 2.372252601891676818e-02
1.083874926757811830e+00 2.709254101562494355e-01 2.162858007812523686e-02 1.969368736328145575e+00 1.130013266601556321e+00 1.323442636718759058e-01 6.237212676157963820e+00 4.293231675727242624e+00 1.231469798999167198e+00 2.328028719609661901e-01 9.756045230385246292e-02 2.243109498622298387e-02
1.082845270996092957e+00 2.665562578125028614e-01 2.465229541015642387e-02 1.877953643066405665e+00 9.588755937499801041e-01 2.177907128906269030e-01 6.588331180707073464e+00 4.317151691217747889e+00 1.199819954230254337e+00 2.323454734171530034e-01 1.259824386112360917e-01 1.657875326488085499e-02
1.093123117187501991e+00 2.607017333984408269e-01 2.353859716796892140e-02 1.888772714355481552e+00 1.034123257324194745e+00 2.068448227539082807e-01 6.487259406980804499e+00 4.312924952204626017e+00 1.210615509930747180e+00 2.265383918249451456e-01 1.045597283109189202e-01 1.322136849214253923e-02
1.113662267578131138e+00 2.676705937499987975e-01 2.477685644531254366e-02 1.830167204589848939e+00 8.511747846679591500e-01 1.379269194335947246e-01 5.341678986431163345e+00 4.314874496672177706e+00 1.218606264082212398e+00 2.334896216527339585e-01 1.452475783733764292e-01 1.222607842820150857e-02
1.104753593261721401e+00 2.686198061523455971e-01 2.328791357421887767e-02 1.868408412109392236e+00 1.036287272949208083e+00 1.520495458984387760e-01 5.930910114915792342e+00 4.291444257574196897e+00 1.245570842657467647e+00 2.322270594027170121e-01 1.248869482203553843e-01 2.468021994480711773e-02
1.060930906250001637e+00 2.635460444335958607e-01 2.245754833984373727e-02 2.009104858886719303e+00 8.902358706054542825e-01 2.407503500976594935e-01 7.330997265438560007e+00 4.320488751289411233e+00 1.182171032552938428e+00 2.290118523569242559e-01 9.926849718950854495e-02 1.859964540990474355e-02
1.067559572265631695e+00 2.705487861328143007e-01 2.479695947265643519e-02 1.866376796874993804e+00 8.582880859374849569e-01 2.265811499023455133e-01 7.013046740667597589e+00 4.308085403656753520e+00 1.204143282163014028e+00 2.346694153510086867e-01 9.144298577996701205e-02 1.274009604334643171e-02
1.093114665039051525e+00 2.652114213867179382e-01 2.297589697265645103e-02 1.963743137207043077e+00 1.128353390136704437e+00 1.531359628906265591e-01 7.010080873144044489e+00 4.274978617142570769e+00 1.263346572696657066e+00 2.290346249262003586e-01 1.132939647203672628e-01 3.747334274826106398e-02
1.091853332519533426e+00 2.699671850585940724e-01 2.384773046875030000e-02 1.898027666992202711e+00 1.138953899902330535e+00 1.614297250976575726e-01 6.447873571444985075e+00 4.291031029499572824e+00 1.239096430224425616e+00 2.334508469946198483e-01 1.024010486958672750e-01 2.231947033133822172e-02
1.105494484863277505e+00 2.663527216796880981e-01 2.406581396484407456e-02 1.870688822753915570e+00 1.094207135253888241e+00 1.618308408203141258e-01 6.512391992203129476e+00 4.276856948175027817e+00 1.267858738892982284e+00 2.300371436809401926e-01 1.115744335921088765e-01 2.931398678417655723e-02
1.093183854003909827e+00 2.789438105468755591e-01 2.298437011718771489e-02 1.874615172363296001e+00 9.860471645507730143e-01 1.406769106445323880e-01 5.772642999140028763e+00 4.283831269001871611e+00 1.250128299492697215e+00 2.408495129275941005e-01 1.341411712648513943e-01 3.108610440666179087e-02
1.112243666992186242e+00 2.588248012695334443e-01 2.374210693359398924e-02 1.868756090820325788e+00 1.120676669433573247e+00 1.656834648437515989e-01 6.456609644683519278e+00 4.288176099528725693e+00 1.255021353484722546e+00 2.235842501019059680e-01 1.046161588791826441e-01 2.164325198695403463e-02
1.091061898925774321e+00 2.634016757812494558e-01 2.278586035156282899e-02 1.986610676269551012e+00 1.151927640136700237e+00 1.596834653320324537e-01 6.784833698122977985e+00 4.296920704227313870e+00 1.230697679797182476e+00 2.278334001204146697e-01 1.046984723486681090e-01 2.512021469758986270e-02
1.097168361328123565e+00 2.637121088867194763e-01 2.345652783203149711e-02 1.892096293945331631e+00 1.160410630859357806e+00 1.593294477539079212e-01 6.522708582355782880e+00 4.292690827562437583e+00 1.239768356188517107e+00 2.274679881618008326e-01 1.015198268276886612e-01 2.020196300932772249e-02
1.103869096679681139e+00 2.628344545898428364e-01 2.278579833984412106e-02 1.957637526855493748e+00 1.278031137695297526e+00 1.411826962890641579e-01 6.402631075950497852e+00 4.292476349609103181e+00 1.243532712364148418e+00 2.270649169926363675e-01 1.084660795054065430e-01 2.477996998147409188e-02
1.104253798828136013e+00 2.589845996093790292e-01 2.345373779296868952e-02 1.809770520019557072e+00 9.514968198242077513e-01 1.556786313476578587e-01 6.345250752059982347e+00 4.295537029326947476e+00 1.239572273139329495e+00 2.235174791372531167e-01 5.956202494103540052e-02 5.764466586815500046e-03
1.074777199218753365e+00 2.697188950195317236e-01 2.133815771484391666e-02 1.936434905273459073e+00 1.095636441894523250e+00 1.407778906250009565e-01 6.457311609805259423e+00 4.293970095873537396e+00 1.225249290710140881e+00 2.308518474690166578e-01 8.774487605431169346e-02 1.914331560249005540e-02
1.091597926269527674e+00 2.622699101562499524e-01 2.411162646484390701e-02 1.947359824707039389e+00 1.025919563964825532e+00 1.828229106445335705e-01 7.031283145760891529e+00 4.296854197213813897e+00 1.232045927756411530e+00 2.274905741986763541e-01 1.088463330241261767e-01 2.576586662737946620e-02
1.055878264648449694e+00 2.691416293945348981e-01 2.249992089843766072e-02 1.868511447265639891e+00 1.003436845214821238e+00 2.299923002929695481e-01 6.844622650747645309e+00 4.318679022943611834e+00 1.181215537290180917e+00 2.332257205690425328e-01 7.300803675427125494e-02 6.401389351341579478e-03
1.089172737304681560e+00 2.600519951171870181e-01 2.333694824218765160e-02 1.957501616210948203e+00 1.065654498046853194e+00 1.705987475585956648e-01 7.283925571030329671e+00 4.288577441220866149e+00 1.241917316129038218e+00 2.245816876957945907e-01 8.996153005038085015e-02 2.464488396359435646e-02
1.101317639160164674e+00 2.646982280273459942e-01 2.481831005859377881e-02 1.849598863281270988e+00 9.883046396484276297e-01 1.713096469726582416e-01 6.184364011725596910e+00 4.306937214737651232e+00 1.222279198896729202e+00 2.299636296135058044e-01 1.007232796941278513e-01 1.195987773650469647e-02
1.078452520019536731e+00 2.657578325195341096e-01 2.334237646484383158e-02 1.932448612792985854e+00 9.592113925781138306e-01 2.198591733398477799e-01 6.238068663149956450e+00 4.331866877017860773e+00 1.179220178366642502e+00 2.318358896352305520e-01 1.142178335284340096e-01 8.534936116141068896e-03
1.118195135253897909e+00 2.667306069335929064e-01 2.404928222656286738e-02 1.950711053710959098e+00 1.215212513183579812e+00 1.319036538085953947e-01 5.963188647921043639e+00 4.291218558208401923e+00 1.253475018221757331e+00 2.316698189521564089e-01 1.351387733229345023e-01 3.037946607668947849e-02
1.030068715820319225e+00 2.704222626953150521e-01 1.779052978515635944e-02 1.912469883300783824e+00 1.019842295410146038e+00 1.863948261718766930e-01 7.195141762962766308e+00 4.281364075365416966e+00 1.217153079775845415e+00 2.263799547094905995e-01 9.950968196934026344e-02 2.821042194614051604e-02
1.066741929199220840e+00 2.632279721679707807e-01 2.382738671875011052e-02 1.948333189941404697e+00 9.134248037109219398e-01 2.353274082031277803e-01 7.353803778123066515e+00 4.317088161434945448e+00 1.190615274717890637e+00 2.285919393422780888e-01 9.523153521578428538e-02 1.528307537058096882e-02
1.082867490722660975e+00 2.608752626953162457e-01 2.255180810546885198e-02 1.882073457519547022e+00 1.059292037597632463e+00 1.974216621093765889e-01 6.764745435550326924e+00 4.306085292544860721e+00 1.213432198609777357e+00 2.254808563884370398e-01 8.142843458958944070e-02 1.219316122493828598e-02
1.080343817382812377e+00 2.611817988281273650e-01 2.341957421875021095e-02 1.961840444824228369e+00 1.002810181152323565e+00 2.153375063476586360e-01 6.998173022301437562e+00 4.314274312333737704e+00 1.201677247827203532e+00 2.268947457556315661e-01 7.954644542958420883e-02 1.213758658746983202e-02
1.075243005371097516e+00 2.661957416992210002e-01 2.352982617187518791e-02 1.875480499511725574e+00 1.011103181640603976e+00 2.019758603515634798e-01 6.804138937237554252e+00 4.308024116464800102e+00 1.207785834907899591e+00 2.304139039921131171e-01 1.028031499778550989e-01 1.474911584449302426e-02
1.091736167968745619e+00 2.629391484375019905e-01 2.327177246093775284e-02 2.005378620117202804e+00 1.057016851562480264e+00 2.090234018554706363e-01 6.505009878268934287e+00 4.318520005832573894e+00 1.201792803773203966e+00 2.294146220958635796e-01 1.190805665897321231e-01 2.023360386438770656e-02
1.057466001464841598e+00 2.697668457031262013e-01 2.055206054687505265e-02 1.962354869628907483e+00 1.039516180175771520e+00 1.878855590820346089e-01 7.382300203216565215e+00 4.274070816753525293e+00 1.244123780852399719e+00 2.311880177401514080e-01 1.067112271892927677e-01 3.769377205842450868e-02
1.100146330078118906e+00 2.675449160156249118e-01 2.407313867187523687e-02 1.891460733398445671e+00 1.120639270019514688e+00 1.638838984375020624e-01 6.573410294094766293e+00 4.282885834881143161e+00 1.255875298785758654e+00 2.313816462276022390e-01 1.362709993607862380e-01 3.398489838467008001e-02
1.107482957031246773e+00 2.687695463867181278e-01 2.382820654296912907e-02 1.952928685058615166e+00 1.199331227539050859e+00 1.408308515625016355e-01 6.191358147513868815e+00 4.287705489758563360e+00 1.252815660872812265e+00 2.330775587500115154e-01 1.126176675218477641e-01 2.722497772706890945e-02
1.100895878417968987e+00 2.627502080078140123e-01 2.435672656250019788e-02 1.889848340332045629e+00 1.111042987304666996e+00 1.822977973632830262e-01 6.490663533956948505e+00 4.301922246741408884e+00 1.229356290453678335e+00 2.279845927808643036e-01 1.163581438719955702e-01 2.008154003987167729e-02
1.070653796875001840e+00 2.651994389648441586e-01 2.218289111328146032e-02 1.943230675292979104e+00 1.050436138671855923e+00 1.803394736328137182e-01 7.153063078954970067e+00 4.296138270180462904e+00 1.220297995871694186e+00 2.285093931840880832e-01 8.101018109268820488e-02 1.892099264814300213e-02
1.068910779785163134e+00 2.597191669921922186e-01 1.979164697265635778e-02 1.927156764648455978e+00 1.051204475585924225e+00 1.780995742187521658e-01 6.907878586709943036e+00 4.291834168077367728e+00 1.225012996577170110e+00 2.209474195562976806e-01 5.431109708880429293e-02 1.177550588960073370e-02
1.067632187011721356e+00 2.701343090820325088e-01 2.089833203125016428e-02 1.943407666015639190e+00 1.112494455566395146e+00 1.453472255859386553e-01 6.890393124538922720e+00 4.279000589051213055e+00 1.242556658888076759e+00 2.306548544779773169e-01 7.474441003019684227e-02 2.219622333241261930e-02
1.111573788085936654e+00 2.595084873046890062e-01 2.237193603515654286e-02 1.931562752929709470e+00 1.197206181152332238e+00 1.353825742187510228e-01 6.281045624843644148e+00 4.287725201599010383e+00 1.254547418450450369e+00 2.237561340551788847e-01 8.945606689139282142e-02 2.000535384017755949e-02
1.116183914550785028e+00 2.652370209960950853e-01 2.484723876953141494e-02 1.826413602539071812e+00 9.950345229492016941e-01 1.483007705078138450e-01 6.015535352856200113e+00 4.288341217104700398e+00 1.257155205957619870e+00 2.296923259920722604e-01 1.161052131688458389e-01 2.068705170035326640e-02
1.094145302734379710e+00 2.744666425781251973e-01 2.148686083984396172e-02 1.899817106933601396e+00 1.001389485351553699e+00 1.330171376953142581e-01 5.674466687387683450e+00 4.287405826132615339e+00 1.245385463392383318e+00 2.361644572850650214e-01 1.375861376679976544e-01 2.965509250089014975e-02
1.071221415039051772e+00 2.686639433593753790e-01 2.187994873046886571e-02 1.929655447265631540e+00 1.063975622558580136e+00 1.791519941406270189e-01 7.160299822034077444e+00 4.273549538411145043e+00 1.253146990094928137e+00 2.300204933336032487e-01 1.212768805666946670e-01 3.894545059002312709e-02
1.111441324218754412e+00 2.605520288085962921e-01 2.200832128906272250e-02 1.912921897460949650e+00 1.120983441406236958e+00 1.372903066406260530e-01 5.952824469057537371e+00 4.294595380977666466e+00 1.244619270472058004e+00 2.247506904473386413e-01 1.154106462609753719e-01 2.201213899500751095e-02
1.095901312988279530e+00 2.637623378906264748e-01 2.418660595703143318e-02 1.874483612304698621e+00 1.081997992187477609e+00 1.795920258789072688e-01 6.623463417065961423e+00 4.298417310393616297e+00 1.231646599328305225e+00 2.285117938794502257e-01 1.137432649305508275e-01 2.093325521040869872e-02
1.095056455566410625e+00 2.603627021484400950e-01 2.335077441406266732e-02 1.870603759765646412e+00 1.077386821289042951e+00 1.798682880859393263e-01 6.743354806794267020e+00 4.292686074707512844e+00 1.238827284891928171e+00 2.246246584236928356e-01 5.717725107619972547e-02 9.578765192569390491e-03
1.065679029296876967e+00 2.605280063476593799e-01 2.245456787109388619e-02 2.073466434082032794e+00 9.297942827148297784e-01 2.513456582031289854e-01 7.546612595638102050e+00 4.317094697350554178e+00 1.189167934050648245e+00 2.264237217965705817e-01 7.450741062119033142e-02 1.673775688729493838e-02
1.062901752441408165e+00 2.621289799804714105e-01 2.284596142578134217e-02 1.979678461425782077e+00 9.262214516601392500e-01 2.362377387695338560e-01 7.546425935182116795e+00 4.311577504737897470e+00 1.195489079385022357e+00 2.271525611750905560e-01 7.057190389822240451e-02 1.403856376552689404e-02
1.106033213867187337e+00 2.748961889648435797e-01 2.357533154296894209e-02 1.874604309570323979e+00 9.882489458007696070e-01 1.562028754882829884e-01 5.298088821315056762e+00 4.305647638864931182e+00 1.227928221887206517e+00 2.388972804607794875e-01 1.820184377129657749e-01 2.863264108252117426e-02
1.085562120605468417e+00 2.684918496093746110e-01 2.354261425781280920e-02 1.939194199707044541e+00 1.105673978515609335e+00 1.640464702148449472e-01 6.799807238115471719e+00 4.291428533895116360e+00 1.235296162077205162e+00 2.321929109684274517e-01 9.822949513859953463e-02 2.414305698373033285e-02
1.086322728515630054e+00 2.642448364257845572e-01 2.143882958984391976e-02 1.899639805175787677e+00 1.081757355468735859e+00 1.534738715820326005e-01 6.626956701782019010e+00 4.280977163313057332e+00 1.250296768039472983e+00 2.258557360795841462e-01 9.222583889706877092e-02 2.374333365830345877e-02
1.056440101074229920e+00 2.720311215820332973e-01 2.302372509765641256e-02 1.828799104492197181e+00 1.080080480468730730e+00 1.948019169921879623e-01 7.096991081219632846e+00 4.297618355123393741e+00 1.210245715641771413e+00 2.340264286696270568e-01 8.445684833801005154e-02 1.656322077335240645e-02
1.075016506347656220e+00 2.653437412109386773e-01 2.295717871093768542e-02 1.911104178222664762e+00 1.030395766113261224e+00 1.902603491210949072e-01 7.024305041111001735e+00 4.299985319667856132e+00 1.217809593611940633e+00 2.291695890892169463e-01 9.268572764474702907e-02 1.840326279427562453e-02
1.082851347656249796e+00 2.649684926757834846e-01 2.133288134765649185e-02 1.999141937011733594e+00 1.128412010253891040e+00 1.767942963867197015e-01 6.336854394429784598e+00 4.313961446534158028e+00 1.202642289746196136e+00 2.298201179847627063e-01 9.759377484728205820e-02 1.685621561727998832e-02
1.098609240722664193e+00 2.606567187500034577e-01 2.397327050781259544e-02 1.862264115722675806e+00 9.568477148437319890e-01 1.969394052734404488e-01 6.503890976491612186e+00 4.303113185233200078e+00 1.226015756326522377e+00 2.260317336116006159e-01 5.842359997296552726e-02 6.720466955856561897e-03
1.104075353515618474e+00 2.649588676757804184e-01 2.410573242187531023e-02 1.904495220703138036e+00 1.165109805664046316e+00 1.496271250000016650e-01 6.585188581067693114e+00 4.284013363583900613e+00 1.256460922703227734e+00 2.288349815914906271e-01 1.215472496761670768e-01 3.026612681848583550e-02
1.104534028808598745e+00 2.622105009765645089e-01 2.337200195312501977e-02 1.867006701660189227e+00 1.042800744140615299e+00 1.447476391601567880e-01 6.311466180873624765e+00 4.291621955456406567e+00 1.244609290034275340e+00 2.261173293586162814e-01 6.410728455607261900e-02 1.016034981304448151e-02
1.065174142089847731e+00 2.687691372070332707e-01 2.275999267578137503e-02 1.957854095214855761e+00 1.000519414062481571e+00 2.165248666992203863e-01 6.818473077996910270e+00 4.318179602520263671e+00 1.187339217655470458e+00 2.334950847970997667e-01 1.052541031492033458e-01 1.659671207439517363e-02
1.084369230957029639e+00 2.619740375976586377e-01 2.408447753906267294e-02 2.025149148925787124e+00 9.518744453124852178e-01 2.270829335937532556e-01 7.011415794926919354e+00 4.317964539718827766e+00 1.198925315834797223e+00 2.285927948178657632e-01 9.819961286392843436e-02 1.820297036607589763e-02
1.068977548828128565e+00 2.691584326171888586e-01 2.343444628906274363e-02 1.892519041015633618e+00 1.023412822753887230e+00 1.952650073242196138e-01 7.022417490081940272e+00 4.300750937409767438e+00 1.213180022461367802e+00 2.325479880183110581e-01 8.179019666683991219e-02 1.572265047021167636e-02
1.090242166503905263e+00 2.651540019531248293e-01 2.505664746093751866e-02 1.842362484374997722e+00 1.026241189453107827e+00 1.780014907226579179e-01 7.201487612133932181e+00 4.280324968047620082e+00 1.254542899157911506e+00 2.290534220971925106e-01 1.069707494982528456e-01 2.717699049076919768e-02
1.095540767578129238e+00 2.633821279296890139e-01 2.350419824218772172e-02 1.879702067871116933e+00 1.129235669433578337e+00 1.660141455078138206e-01 6.546111068993340609e+00 4.294912334173421442e+00 1.235563334491063037e+00 2.274470170341058584e-01 8.164657187886179002e-02 1.428445938954225024e-02
1.094401766601567072e+00 2.606067456054713127e-01 2.275742871093754116e-02 1.881167866699240854e+00 1.017653963867173772e+00 1.887997001953154175e-01 5.641106862753458628e+00 4.338971915534505008e+00 1.181054706598908766e+00 2.275480504234306256e-01 1.770660875937778989e-01 1.312595703286634913e-02
1.083036311035161958e+00 2.826690400390617364e-01 2.143423632812519949e-02 1.865804375000007287e+00 9.071224501953046859e-01 1.357611259765638678e-01 5.735222636675512575e+00 4.267081080434524942e+00 1.269162277502907665e+00 2.416166119944106461e-01 1.298363426422682043e-01 3.519347764994104621e-02
1.086096655273439238e+00 2.670060190429704439e-01 2.365862207031265221e-02 1.873322731445316913e+00 1.065522802246077205e+00 1.835665942382828097e-01 6.719418087979696530e+00 4.294256208600136127e+00 1.232365144574201876e+00 2.308548166814981539e-01 1.179882612043344492e-01 2.481756344180816032e-02
1.116723181152348143e+00 2.561495444335956106e-01 2.193652392578139543e-02 1.924802594726578109e+00 1.114645700195297850e+00 1.437655532226576605e-01 5.803123179740126147e+00 4.308877374825437201e+00 1.227922348028907429e+00 2.218597945489127199e-01 1.104164036298431878e-01 1.404047731066450193e-02
1.073803122070308369e+00 2.629835341796881165e-01 2.278092236328136885e-02 1.987686457519532324e+00 9.973826264648285589e-01 1.833340957031275309e-01 7.516969030715821454e+00 4.289378916137901676e+00 1.232333578547447406e+00 2.268312957458225032e-01 9.058900067785573273e-02 2.716660939901703598e-02
1.088421656249998204e+00 2.594534506835943222e-01 2.193995800781261066e-02 1.943231708496095944e+00 1.052459606933578984e+00 1.591716123046892084e-01 7.202777334286821542e+00 4.277482391824765529e+00 1.257501982022142917e+00 2.230728001443135766e-01 1.008506218045248509e-01 3.115648965050702920e-02
1.085795478515628742e+00 2.651723164062527172e-01 2.399472851562518133e-02 1.924961448730480695e+00 9.977832529296687403e-01 2.183587592773460206e-01 6.417607480015132815e+00 4.321048141456611091e+00 1.195578560154151537e+00 2.312572732638244477e-01 1.136144075649059004e-01 1.361900178963590044e-02
1.100738138671873978e+00 2.678971894531254616e-01 2.296359960937524244e-02 1.944993867187527536e+00 1.118117032714834869e+00 1.342823120117193347e-01 6.218613519046327198e+00 4.287925571201690822e+00 1.248563629508801620e+00 2.314345754395316646e-01 8.703171471492622546e-02 2.057314097042191661e-02
1.103470207031253647e+00 2.654460273437503348e-01 2.284866113281263864e-02 1.908631290039094264e+00 1.090105656249993782e+00 1.381724990234382833e-01 5.799259286645495948e+00 4.310202758034643367e+00 1.218115392686015097e+00 2.303826370651406164e-01 1.085165311970315016e-01 1.421711216250335502e-02
1.074521334472658518e+00 2.627116855468765166e-01 2.290776123046884757e-02 1.968377217285166125e+00 9.878597812499816389e-01 2.097762397460959383e-01 7.117595310018679733e+00 4.309606966216390944e+00 1.204382849613880202e+00 2.277821938378685740e-01 9.084856223207618542e-02 1.751907431994835507e-02
1.086636668945305084e+00 2.639832885742195434e-01 2.286227050781265355e-02 2.014868278320318673e+00 9.992705708007655341e-01 1.908348442382833687e-01 6.863293054146861749e+00 4.303888057992769411e+00 1.219148237939954083e+00 2.294927384349577937e-01 1.170283304820296522e-01 2.803205755490157519e-02
1.092324996093753775e+00 2.694162294921875200e-01 2.312631982421883489e-02 1.906316582519555380e+00 1.063429702636712548e+00 1.589150371093767666e-01 5.985429593341860866e+00 4.308291935438815834e+00 1.215652840450016203e+00 2.335629334570155091e-01 1.094888691492027222e-01 1.506085364303860405e-02
1.071281793457034892e+00 2.651956064453142026e-01 2.202798925781269956e-02 1.959152948730484178e+00 1.056206490234353534e+00 1.932878813476571478e-01 6.997005297858738260e+00 4.303253412094579566e+00 1.210938546079044276e+00 2.291857323044136918e-01 7.387103044390100348e-02 1.535717298182217617e-02
1.100118916015628612e+00 2.624722304687515106e-01 2.444287988281271598e-02 1.856136661621107020e+00 1.090583348144514186e+00 1.680410019531263788e-01 6.675172816183706281e+00 4.290486437527325059e+00 1.244791120334420631e+00 2.266582042323574409e-01 8.792439705205706835e-02 1.677272558822060639e-02
1.071997590820311430e+00 2.701700551757809654e-01 2.167487304687531341e-02 1.959559137207043333e+00 1.124850095703112229e+00 1.515868818359386028e-01 6.886684401653116794e+00 4.285738528646323431e+00 1.235362347795210480e+00 2.321553069374827083e-01 8.432314693907036474e-02 2.304128626862298954e-02
1.069005136718754301e+00 2.681636645507837757e-01 2.281838916015646937e-02 1.947447033691422691e+00 1.027006062988261803e+00 2.276416713867204511e-01 6.601740826785467142e+00 4.323423037268031344e+00 1.182111059526310015e+00 2.335652300913169388e-01 9.161530924947243471e-02 1.080036228874893534e-02
1.107602726562495477e+00 2.609322944335945027e-01 2.279025634765651648e-02 1.942577107910181899e+00 1.232451296874986335e+00 1.545322036132826260e-01 6.283205626336345162e+00 4.295778874745757037e+00 1.241280548970480568e+00 2.258144296161269660e-01 1.071893197474593634e-01 2.153265258352251438e-02
1.102664231445313447e+00 2.596756728515649537e-01 2.306574267578151774e-02 1.899661973632832845e+00 1.130382934082011070e+00 1.691118681640637889e-01 6.570589375822813771e+00 4.292280086584685961e+00 1.243480022892594850e+00 2.242140993791976455e-01 8.206681536580363867e-02 1.661519078923943613e-02
1.080326697265627578e+00 2.650838032226585650e-01 2.313378222656264568e-02 1.899817264648448134e+00 1.068865440917948773e+00 1.917579316406264056e-01 6.741345638757610281e+00 4.305894092558447461e+00 1.212651416638699020e+00 2.294793970227436697e-01 1.068370131651893568e-01 1.817758252339798236e-02
1.067734274902345959e+00 2.679040737304689279e-01 2.200774707031278796e-02 1.966878497070328358e+00 1.112341946289044259e+00 1.826709726562508185e-01 6.997992504275766912e+00 4.300868408058300396e+00 1.211898140450836436e+00 2.311665859845027926e-01 8.287685396443393582e-02 1.841430054896427831e-02
1.117183585449210259e+00 2.633159912109361289e-01 2.450434960937535392e-02 1.980919134277361771e+00 1.163758885253888486e+00 1.382343691406266728e-01 6.529308374358130607e+00 4.282985249813285655e+00 1.265546111060161794e+00 2.287403529821750714e-01 1.210059273361889648e-01 3.430045959703387215e-02
1.109132207519535340e+00 2.549602968750040444e-01 2.307255419921883446e-02 1.885217404785181294e+00 1.068457632324194773e+00 1.875359746093777091e-01 6.362028426162494199e+00 4.303898046687102408e+00 1.231154505296812918e+00 2.207466294409209384e-01 7.639215222541698158e-02 8.935211556448810835e-03
1.120867276367186305e+00 2.576460361328138937e-01 2.379122656250022214e-02 1.894119328125030366e+00 1.170069036621076197e+00 1.519692436523451817e-01 6.094887997438246607e+00 4.299324338891785224e+00 1.243294407549111025e+00 2.234351384087934766e-01 1.060319473681606839e-01 1.702930938361681829e-02
1.093245954589842528e+00 2.727740722656265548e-01 2.464776464843767417e-02 1.827229316894531497e+00 9.813942626952971704e-01 1.594958569335956922e-01 6.366482806492078872e+00 4.281792688649544765e+00 1.254095964757528936e+00 2.351234323576122665e-01 1.349621825643503303e-01 3.058126967210887323e-02
1.114007959472654630e+00 2.622249023437495663e-01 2.285404736328146627e-02 1.940863008300817372e+00 1.161659077636712167e+00 1.217938896484378475e-01 5.799100511036900940e+00 4.306476784989307305e+00 1.229244626580310307e+00 2.275788971678259220e-01 9.859494823652580064e-02 1.405341911381738883e-02
1.112812667968757330e+00 2.525035834960996373e-01 2.317746679687497299e-02 1.836969180664088430e+00 1.002301205078102608e+00 1.827615771484406848e-01 6.258809900350635225e+00 4.305589587043894717e+00 1.231233880629544419e+00 2.185864295055627293e-01 7.562841008050943947e-02 5.582167329616564803e-03
