M Y Z alpha diffusion overshoot age log_g radius Y_surf X_c mass_cc
9.885252460937657970e-01 2.883802065429728612e-01 2.030886865234366942e-02 1.846786835449233832e+00 1.076455692382784157e+00 2.326662265624972470e-01 6.887770209933086640e+00 4.350467438138573506e+00 1.101736818364256854e+00 2.504968757939954882e-01 1.012403128001595626e-01 4.047673640683762883e-03
9.828779208984521620e-01 2.870331503906274340e-01 1.971743701171865121e-02 1.902376861816418518e+00 1.114710669433569556e+00 2.390713608398412626e-01 7.284269931862707104e+00 4.343672075279374489e+00 1.106879631346135318e+00 2.482489324853485169e-01 9.030189432167987085e-02 7.547631179585702170e-03
1.001643232910167880e+00 2.840240703125044286e-01 2.169917480468746065e-02 1.873744872070312040e+00 8.515190571288864252e-01 2.620772280273414578e-01 6.756524861544794369e+00 4.363484352980908199e+00 1.091922605578809602e+00 2.489555872774645295e-01 1.367835832430137066e-01 5.820586648482114350e-03
9.918944228515774730e-01 2.839330659179726268e-01 1.945385693359367660e-02 1.877151233886736215e+00 1.147656294921849396e+00 2.300796494140604220e-01 6.946856431330633797e+00 4.347408761447518089e+00 1.107870061639048442e+00 2.458094955568403406e-01 9.930947143476169525e-02 5.389255799110197198e-03
1.012679158203138918e+00 2.816128701171911053e-01 2.033658105468751781e-02 1.880334549804712818e+00 1.189961405761695623e+00 2.299873798828113436e-01 6.697724433209852890e+00 4.340631041380843769e+00 1.127844963869235384e+00 2.443890201329853018e-01 9.588359116937340831e-02 6.187033017294276890e-03
1.005956369140642348e+00 2.838856396484424338e-01 2.085095556640621794e-02 1.803904624023454195e+00 1.088518247558568408e+00 2.209681318359355551e-01 6.821614966785699785e+00 4.339331626901004491e+00 1.125636053697364192e+00 2.462484968597955792e-01 9.117753062208464043e-02 3.367342723318583579e-03
1.003353890625020117e+00 2.827515498046918041e-01 2.033605712890611608e-02 1.787852367187517943e+00 1.169027437988256146e+00 1.825160151367171135e-01 6.544267115779412336e+00 4.347494762091175247e+00 1.113940206128634980e+00 2.448974487788095622e-01 1.325256688461360910e-01 5.377237673647778174e-03
9.880782456054820750e-01 2.867796655273477380e-01 2.057407177734360895e-02 1.857028587402348885e+00 9.951448862304473897e-01 2.270968437499975290e-01 6.959221860383178360e+00 4.351597884443998865e+00 1.100426698358473399e+00 2.484956908618793647e-01 1.242142820078933618e-01 8.608018678902366883e-03
1.046858257812511850e+00 2.717500356445344267e-01 2.079883837890632650e-02 1.899808148437524880e+00 1.070013038085916079e+00 2.011166684570330210e-01 6.067236673058622465e+00 4.342771752992709011e+00 1.143759988694403207e+00 2.356401840632723343e-01 1.224743308618558152e-01 5.825198635344902738e-03
1.010246975585952445e+00 2.768924082031284928e-01 2.317995214843758187e-02 1.809543704589841040e+00 9.831828339843615705e-01 2.302788383789048932e-01 6.812259023353415266e+00 4.368720091643792713e+00 1.090374428181114741e+00 2.425800838012069638e-01 1.546587384286900735e-01 1.075032003425892453e-03
9.879681831054827335e-01 2.870394223632846686e-01 1.988474755859367601e-02 1.854001370605481647e+00 1.078946684570289527e+00 2.183959287109345504e-01 7.188247939442680590e+00 4.336524398479262743e+00 1.119532020059731625e+00 2.476161206082072852e-01 8.580655525215918900e-02 6.880216694754136796e-03
1.017671058105485749e+00 2.837539990234420606e-01 2.234964453125008396e-02 1.807613008789071163e+00 9.255056718749801181e-01 2.272418461914050558e-01 6.328452349239231722e+00 4.355079804711106561e+00 1.111988306108177449e+00 2.487759989669770522e-01 1.356943767694172021e-01 3.329727194929734020e-03
9.954091528320407889e-01 2.761844321289096404e-01 2.142921826171865010e-02 1.940796642578124676e+00 9.004371020507616619e-01 2.690037636718730085e-01 7.425771270971534221e+00 4.370156842070441527e+00 1.078987353443877195e+00 2.412181288298565762e-01 1.216367988510779069e-01 3.225327440877521611e-03
9.995565795898579964e-01 2.862660571289087907e-01 2.019832080078121789e-02 1.911562703125017082e+00 1.166718207519508832e+00 2.260724755859363777e-01 6.858749083602159402e+00 4.339937882984578721e+00 1.121808262935694911e+00 2.474932155482248153e-01 1.044307171362225811e-01 1.071571525804422033e-02
9.986368681640780398e-01 2.828195683593783816e-01 1.988973486328124429e-02 1.893008434082058766e+00 1.167388893066379607e+00 2.520222646484355788e-01 6.679876463972721723e+00 4.360604860631909219e+00 1.094044083703860082e+00 2.471726746388804574e-01 1.142414916926527274e-01 2.481885664032086776e-03
1.021375161621109084e+00 2.813046313476593729e-01 2.035974218750001910e-02 1.888558701171894283e+00 1.153281841796850671e+00 2.003894804687504361e-01 6.215568809236470038e+00 4.343588988161001474e+00 1.129371931859772360e+00 2.433998293770718302e-01 1.427238820800532104e-01 1.199725665509346686e-02
9.903043173828324219e-01 2.847367734375050863e-01 2.058589501953108844e-02 1.749253465820324704e+00 1.041911971191385122e+00 2.027515424804655908e-01 6.514010660789668172e+00 4.365764372049720343e+00 1.083050322455348269e+00 2.488317135877041730e-01 1.579987390856848195e-01 1.340274518191077744e-03
1.000374543457046572e+00 2.786694116210963745e-01 1.975432031250004897e-02 1.975509414062521341e+00 1.169999000976543746e+00 2.601756381835929610e-01 6.803250955722898397e+00 4.367307971554700075e+00 1.086619237275390892e+00 2.436389108320702601e-01 1.179625849843512764e-01 3.203904378042877425e-03
9.873017373047024980e-01 2.835143574218781382e-01 1.915293945312488560e-02 1.841847289550798905e+00 1.141947341796848647e+00 2.290277319335910500e-01 6.943469401194202639e+00 4.350923333830511552e+00 1.100782252528369698e+00 2.457134270794828768e-01 1.059410818088019485e-01 3.918798542535644261e-03
9.910871542968905379e-01 2.907704101562553212e-01 2.176672851562494460e-02 1.831896944824219720e+00 8.838519121093526554e-01 2.482731889648407408e-01 6.880830140555837637e+00 4.354094334378402209e+00 1.098178028599615219e+00 2.539216342485780542e-01 1.104411205918795630e-01 4.311164018206098229e-03
9.811191982422036162e-01 2.860768725585967065e-01 1.897440673828116806e-02 1.858825418457049405e+00 1.105673666015604129e+00 2.163333749999995503e-01 6.868362616400997211e+00 4.348522759064729293e+00 1.100514920236373761e+00 2.443870605429692699e-01 1.185526427631785895e-01 8.035379530138442306e-03
9.695120317382976971e-01 2.948757529296916480e-01 2.021859521484365568e-02 1.825090750000011530e+00 1.041679001953097039e+00 2.386763071289021709e-01 7.136449001991061358e+00 4.351774132549286023e+00 1.088949584462177267e+00 2.561003056524702726e-01 8.982267190407426660e-02 2.574333546289132250e-03
1.017422206054702460e+00 2.765096552734412905e-01 1.907489404296878327e-02 1.868724615234385267e+00 1.036070523437479407e+00 1.889299545898444066e-01 6.284917083745892974e+00 4.340717233569767686e+00 1.130888178549928735e+00 2.362769989869645260e-01 1.415887669824828221e-01 1.051352605152227476e-02
9.820836264648566960e-01 2.834812861328152023e-01 1.999372607421862069e-02 1.896376937988292433e+00 9.785458212890385532e-01 2.564751313476537620e-01 7.300561478510165792e+00 4.360279242086535056e+00 1.084491183598617292e+00 2.466281763546219474e-01 1.018933249087456000e-01 2.873607299184681614e-03
1.039196804687512188e+00 2.762437910156289589e-01 2.116621093750004068e-02 1.899882340820331583e+00 1.033417056152321489e+00 2.107067089843763230e-01 6.023268617116738888e+00 4.348802798520299717e+00 1.132500009841005628e+00 2.409708889883898086e-01 1.535332396534906385e-01 1.127959961930728901e-02
9.934121269531406284e-01 2.863610385742223485e-01 2.030228125000002951e-02 1.901193559570331981e+00 1.107971636230443035e+00 2.595607187499976432e-01 6.927332121034127432e+00 4.353352026040039568e+00 1.100060064828256579e+00 2.496496820332566591e-01 9.524241437365266183e-02 3.956169405311068393e-03
1.004855310546893143e+00 2.856063012695360115e-01 2.167206249999992923e-02 1.816402715332037232e+00 9.665714990234196557e-01 2.117178442382794679e-01 6.424789105451642612e+00 4.357587749869052729e+00 1.102198179556982627e+00 2.493406319532144588e-01 1.531033621475361151e-01 7.168009797685492672e-03
1.006932908203138854e+00 2.841424028320362338e-01 2.171515087890627665e-02 1.854382327148442089e+00 9.030939716796663186e-01 2.508716323242170532e-01 6.730504962450107875e+00 4.354261471702781883e+00 1.106749133718242906e+00 2.482650448735368720e-01 1.202346207613319284e-01 5.435480416030042360e-03
1.034553144042981376e+00 2.766667026367213289e-01 2.053996142578135009e-02 1.920872402343779983e+00 1.111931821777325302e+00 2.282921694335940388e-01 6.019591149519745166e+00 4.354281797193135795e+00 1.122296987483204278e+00 2.422852669869074715e-01 1.394380660608187106e-01 6.954606467309262796e-03
9.973898095703307431e-01 2.850419433593788798e-01 2.025629052734369967e-02 1.821943590332056662e+00 1.195115764648409851e+00 2.306723647460908744e-01 6.692563304447545214e+00 4.352217094002822861e+00 1.104138164891764529e+00 2.482579063885703707e-01 1.086610775977563254e-01 1.990850968465624274e-03
1.012038543457044693e+00 2.772413999023474740e-01 2.016585302734379137e-02 1.908019355468770772e+00 1.072091845703100343e+00 2.496003364257807777e-01 6.477597760102518976e+00 4.365242735623794168e+00 1.095856155018848588e+00 2.427865539177799237e-01 1.388183264006749296e-01 4.089950214092431466e-03
1.016524042480488443e+00 2.868871513671929496e-01 2.292151318359384946e-02 1.784899917968753247e+00 8.743856289062310605e-01 2.327299873046861090e-01 6.327748840944598108e+00 4.352031507992765391e+00 1.114891991937812188e+00 2.515975399757680586e-01 1.323637829753327722e-01 3.720873568418397830e-03
9.732324389648590035e-01 2.867712851562536636e-01 1.972814062499981744e-02 1.816039092285158363e+00 1.021499791015608727e+00 2.071446069335913520e-01 7.323206586268757867e+00 4.343947367715546903e+00 1.101843599205296176e+00 2.453625938577078947e-01 1.106349348537226662e-01 7.985209285206440119e-03
9.968174604492371360e-01 2.856088442382856418e-01 2.047635253906237435e-02 1.790223680664077666e+00 1.112719647460915118e+00 1.905008715820291909e-01 6.859919697318641596e+00 4.339613506154704758e+00 1.120661900741724670e+00 2.466960765969755942e-01 1.076393764850437224e-01 6.031602204247853496e-03
1.019747324218767792e+00 2.821306240234424112e-01 2.267774658203133148e-02 1.777344388671872277e+00 8.720767822265487190e-01 2.113546000976546935e-01 6.635764460894670869e+00 4.339978397562519241e+00 1.132714768637047786e+00 2.451812455469900565e-01 1.200511119195156878e-01 6.046840280811679839e-03
1.009991364257817326e+00 2.639590883789088571e-01 2.016856298828114888e-02 2.046205799804688752e+00 8.939187792968565915e-01 2.703237885742196811e-01 7.643635974321139059e+00 4.369612210380183548e+00 1.087963445940781648e+00 2.299309451290963424e-01 9.996240438650248750e-02 2.694274111801048428e-03
1.008463783691426974e+00 2.872071591796920842e-01 2.218425927734381936e-02 1.781010055664068004e+00 9.637559770507626578e-01 2.064626225585922126e-01 6.517856839852327333e+00 4.344892773431189070e+00 1.119980668741187735e+00 2.496609781195650024e-01 1.202947884003058993e-01 4.588226385739700534e-03
9.773764140625186281e-01 2.922026245117229082e-01 2.018825732421861141e-02 1.832110484863293642e+00 1.063133358886695135e+00 2.103117460937473926e-01 6.866259045544262030e+00 4.352531472041476945e+00 1.093229238681405535e+00 2.528024043005572263e-01 1.178835601493937180e-01 6.592905832531530293e-03
9.818494604492336020e-01 2.869176718750042765e-01 2.027995996093738193e-02 1.819408913085946766e+00 1.001637708007789174e+00 2.384761958007775851e-01 7.277139349483219277e+00 4.347864858205753080e+00 1.100656045593695342e+00 2.487329540154993301e-01 9.293804298178617862e-02 3.405883572046772105e-03
9.893947250976694585e-01 2.861723764648472224e-01 2.124926367187496626e-02 1.926391042968751188e+00 1.028699329589821909e+00 2.573557739257795185e-01 7.102225222973506114e+00 4.358649115477087221e+00 1.091397469656307129e+00 2.492372792679429516e-01 1.295509405394981162e-01 1.031100295529409697e-02
9.628838369140798603e-01 2.936566894531284500e-01 1.903262695312489539e-02 1.871412198242201619e+00 1.119434781738257279e+00 2.408143754882778320e-01 7.561768988875634534e+00 4.335970754419804507e+00 1.105402145515107515e+00 2.521456244403811886e-01 6.218727291226294751e-02 5.361539675608057581e-03
9.724527280273616014e-01 2.947684194335985497e-01 2.162552099609364037e-02 1.820393136718750915e+00 8.835860957031027585e-01 2.609807241210893580e-01 7.095155149505728787e+00 4.363131411753038869e+00 1.075547063169940198e+00 2.576001649650243031e-01 1.150980942197564055e-01 2.617179906538238867e-03
9.974192045898608860e-01 2.799525234375032645e-01 1.998403955078120395e-02 1.868706297851587372e+00 1.188493000976537761e+00 2.453921767578104984e-01 6.621625757671985468e+00 4.369770535552878421e+00 1.081902359960764448e+00 2.451326827202567615e-01 1.379251382144272009e-01 1.040067550425061637e-03
9.831675112304819608e-01 2.832314331054717194e-01 1.946023388671867457e-02 1.968475491210950112e+00 1.050462742675760452e+00 2.606582241210925743e-01 7.208372718882272601e+00 4.360716406157605363e+00 1.084935944156729892e+00 2.458908292355648784e-01 1.057677958197774659e-01 6.273852132082705785e-03
1.010114261230484756e+00 2.777718002929728813e-01 1.980453076171872703e-02 1.828605106933605784e+00 1.031548881835917753e+00 1.894771166992189892e-01 6.767207609035848392e+00 4.334013493955522378e+00 1.135632799489873834e+00 2.372925776633999229e-01 1.012907588042681883e-01 6.394459047074228103e-03
9.884150473633021017e-01 2.884770693359419158e-01 2.098613769531241027e-02 1.752216369140632279e+00 1.026281475097638785e+00 1.907906186523411207e-01 7.080320701474561496e+00 4.336025209660829383e+00 1.120402935091354024e+00 2.483950426154875879e-01 9.208480337250909975e-02 3.664179834889606281e-03
9.715765346679776648e-01 2.823412880859397234e-01 1.890149755859358432e-02 1.919503874511723884e+00 9.870709550781051611e-01 2.408246782226542981e-01 7.581814149268777392e+00 4.354645368482185752e+00 1.086400105695517038e+00 2.433088084974968368e-01 9.722764951272226674e-02 5.586443971839394514e-03
9.919843862304804638e-01 2.795701860351590962e-01 2.133332861328125774e-02 1.927279081542967454e+00 9.554205395507610055e-01 2.515018134765601432e-01 7.474422961371644192e+00 4.361355439279665624e+00 1.088869542706475624e+00 2.433977049321862929e-01 9.959369770372381026e-02 1.928145826463784377e-03
1.023918941406266825e+00 2.806477714843791937e-01 2.171464599609378501e-02 1.816489206054697325e+00 9.626429414062315226e-01 1.937028251953123725e-01 6.614787177020319042e+00 4.331204277515164236e+00 1.146755781857721201e+00 2.419495728846309257e-01 9.727329647348895159e-02 6.370741085286560877e-03
9.758320986328352653e-01 2.964416308593801896e-01 2.128779345703107895e-02 1.733451683593762116e+00 1.034002888671852416e+00 2.089248710937457454e-01 7.109284202797192087e+00 4.340043597652525342e+00 1.107216530872385141e+00 2.567201253951036932e-01 8.436204559975081507e-02 1.861650415879864901e-03
1.003807987304702332e+00 2.800793750000034610e-01 2.011962207031249908e-02 1.885875711425805124e+00 1.140228624023410076e+00 2.539127812499985537e-01 6.689936268009847531e+00 4.360500271557552487e+00 1.097054083032758864e+00 2.447635517633124091e-01 1.165006362938713624e-01 2.159279587032706792e-03
9.838826274414238515e-01 2.930769721679733486e-01 2.125382812499997109e-02 1.815690299316415235e+00 9.705617343749735060e-01 2.535744116210901788e-01 6.980815692813965079e+00 4.350438405637953032e+00 1.098483221139199051e+00 2.555035301121157953e-01 9.069074023960918551e-02 2.018278385260142450e-03
1.028688601074231990e+00 2.790816865234398980e-01 2.018150634765626325e-02 1.896404354003928372e+00 1.118801298339823669e+00 1.860115063476570074e-01 6.084655409439650775e+00 4.342480055778038306e+00 1.134362217017106378e+00 2.407340099726189564e-01 1.381518229542622045e-01 1.055560473164646879e-02
1.008230786132828793e+00 2.782070039062530253e-01 1.901274560546874215e-02 1.894024836425808100e+00 1.174295805175756380e+00 2.187617197265629976e-01 6.457895483425882155e+00 4.350065800603393207e+00 1.113232816637689249e+00 2.392856650541332342e-01 1.222309658745766997e-01 6.098317714615458622e-03
9.871236274414232348e-01 2.868370478515666622e-01 2.128765380859365744e-02 1.756888764648440349e+00 9.428590942382621964e-01 2.166435776367152677e-01 7.329900088837741023e+00 4.339684402868543955e+00 1.114257802075826920e+00 2.479927622747140348e-01 8.557215169985524228e-02 2.171629799339486102e-03
9.862105683593889172e-01 2.841910786132839650e-01 2.030210107421864460e-02 1.902228911132822109e+00 9.907180419921615133e-01 2.583270444335917793e-01 7.067153691345162692e+00 4.363535839811936157e+00 1.083038688065153243e+00 2.479263293209117702e-01 1.204571536170102874e-01 4.995001663204646364e-03
9.900245571289196800e-01 2.791752006835959143e-01 1.868321728515613678e-02 1.953227204101581460e+00 1.097791680175757012e+00 2.468924135742177617e-01 6.841572648529000489e+00 4.365307205664034740e+00 1.083842902354520854e+00 2.425142904223731577e-01 1.307754545263738466e-01 6.541015511975662236e-03
9.857800385742355731e-01 2.893525507812542141e-01 2.047818212890620271e-02 1.840166017578139135e+00 1.049599151855440393e+00 2.483951552734342816e-01 7.013179034308297588e+00 4.350799794709655721e+00 1.099086558534932978e+00 2.517991718822099045e-01 8.998029495039826242e-02 2.283554958848342011e-03
9.976464321289180148e-01 2.741758383789080211e-01 1.971322070312488475e-02 1.996638617187511233e+00 9.718701484374779875e-01 2.613721621093750280e-01 7.239356926493925926e+00 4.367840310181431818e+00 1.083751004384177596e+00 2.389227123254676899e-01 1.149674418340813492e-01 4.578029550462274673e-03
9.813649248047023876e-01 2.896363525390663884e-01 2.051837109374991461e-02 1.861965146972666130e+00 9.759868452148177109e-01 2.597044907226527255e-01 7.187598361528280577e+00 4.352058997445332977e+00 1.094711320766023288e+00 2.520314728850970298e-01 9.391107095785268533e-02 4.250452179676190642e-03
1.008193724121112300e+00 2.852552529296925599e-01 2.125559667968746416e-02 1.812488379882823297e+00 1.013380671874978045e+00 2.064824038085923963e-01 6.341670230597902247e+00 4.353235752712722118e+00 1.109357392412928300e+00 2.484807386155737929e-01 1.420766124670614083e-01 5.889166097744012035e-03
9.949179604492289775e-01 2.776112612304716953e-01 2.099745556640616323e-02 1.937193382324222002e+00 9.134267265624792520e-01 2.743761972656231785e-01 7.152862874839997609e+00 4.373867197926036177e+00 1.074316715675276201e+00 2.430396565262580300e-01 1.362158843538020248e-01 4.146907463258703123e-03
1.011574914062519870e+00 2.828792353515672819e-01 2.200319970703123323e-02 1.753411474121096880e+00 9.784848881835804812e-01 1.878911235351546638e-01 6.820711367132362923e+00 4.334159939150801222e+00 1.135734614289702904e+00 2.443161278305981676e-01 1.052828889790873856e-01 4.991610381622587321e-03
1.023441597656266522e+00 2.818206489257850667e-01 2.146625000000003738e-02 1.839737761718762910e+00 1.027609397949196479e+00 1.977545400390625097e-01 6.161138886812594251e+00 4.347581516477361241e+00 1.125080325368070788e+00 2.449059223054795287e-01 1.462952600007196846e-01 8.575431540244673329e-03
1.001007866699235471e+00 2.852800585937541045e-01 2.071664257812498924e-02 1.820239680664076376e+00 1.062054620117162340e+00 2.196648935546856307e-01 6.895593619154358755e+00 4.337911802323890953e+00 1.124973958539805752e+00 2.466211983780804973e-01 8.423982853328917941e-02 3.609510398991635106e-03
1.040912048339856177e+00 2.716868852539096602e-01 2.085023095703134391e-02 1.901456245605495310e+00 1.084279712890601655e+00 2.262407080078132349e-01 6.227174572635076011e+00 4.350432885489229129e+00 1.130674746971307876e+00 2.373972291928769240e-01 1.241586302982503470e-01 4.390484931735772790e-03
9.931764047851727728e-01 2.840369858398458791e-01 1.957355664062500333e-02 1.915843285156282105e+00 1.251258669433574555e+00 2.644712617187480186e-01 6.670350189782559447e+00 4.364824758125580573e+00 1.085656718276877708e+00 2.485525236187497711e-01 1.161477011998755665e-01 2.103423468870794285e-03
1.032325336425796714e+00 2.768839736328159717e-01 2.084712060546876911e-02 1.866181552246123143e+00 1.153705650390602910e+00 1.992201401367192926e-01 6.172338100636459934e+00 4.346494661115682057e+00 1.130981225885700825e+00 2.407820083564552460e-01 1.242152502477955889e-01 4.955561209627890387e-03
9.808751230468858440e-01 2.835743300781276011e-01 1.977832666015609184e-02 1.892743435058604762e+00 9.382645336913827405e-01 2.498280214843721925e-01 7.448128261328352373e+00 4.353640043550117689e+00 1.092160874216953292e+00 2.458823133354922919e-01 9.081440964178326414e-02 3.698869290099095382e-03
1.039984288085955111e+00 2.790936259765671723e-01 2.315074902343761815e-02 1.784853361816411965e+00 8.949293520507654032e-01 2.053639487304690092e-01 6.132391061797407339e+00 4.343415452826007161e+00 1.139039858541383232e+00 2.439231457867073183e-01 1.309985848402139552e-01 3.796928482788973925e-03
9.849714628906461877e-01 2.923283901367237925e-01 2.095243847656236627e-02 1.805332139648449186e+00 1.038431539550759952e+00 2.078256083984347524e-01 6.642220533207668254e+00 4.355523989153391007e+00 1.093518866136476975e+00 2.542202679289097267e-01 1.303326752586376203e-01 5.348615397602274162e-03
1.013530969238296997e+00 2.835951293945338514e-01 2.075777294921880844e-02 1.904596438476584996e+00 1.064378902832008311e+00 2.229168349609376709e-01 6.225333221527597161e+00 4.356776134592181826e+00 1.107732282293956594e+00 2.470987798985337935e-01 1.371540879551057523e-01 6.806492708381865243e-03
9.763247441406349703e-01 2.829527617187523880e-01 1.939886425781230106e-02 1.856485153808604904e+00 1.015034463867162673e+00 2.346561000976527811e-01 7.411323410563212200e+00 4.355558518377955046e+00 1.087635488448368770e+00 2.450531683390138049e-01 1.032533561560028956e-01 3.628242037062458410e-03
9.987273378906421639e-01 2.861864833984423817e-01 2.171147412109369554e-02 1.773001329101564938e+00 8.993119262695120630e-01 2.208172133789034486e-01 7.026486059444129850e+00 4.340898316282936875e+00 1.119390081180503538e+00 2.482596661160759721e-01 9.319417157051489153e-02 2.941871896505585029e-03
9.902506098632958276e-01 2.858857788085982232e-01 2.002576416015616756e-02 1.854595727050790233e+00 1.007407314453103941e+00 2.198992617187481013e-01 6.920529282693908435e+00 4.347676325804579633e+00 1.106649171846814550e+00 2.472200516564701522e-01 1.090980314896785319e-01 6.649382456212056536e-03
1.016149774414075280e+00 2.802783125000024578e-01 2.010951269531257440e-02 1.908200492675805160e+00 1.101623425292948877e+00 2.204028930664062857e-01 6.575345071387796558e+00 4.340339038329062760e+00 1.130486078523614824e+00 2.419209043132555526e-01 1.020526678912596075e-01 7.663439060255414562e-03
9.960880512695475808e-01 2.818426694335959826e-01 1.841997558593745296e-02 1.901809385742214253e+00 1.249455403808573006e+00 2.166092377929681179e-01 6.705816530895665650e+00 4.344048462892105000e+00 1.114480861894901143e+00 2.419130326299522293e-01 1.063252460736735100e-01 7.554779425808877055e-03
9.875269301757941820e-01 2.858530097656285518e-01 2.139388720703117031e-02 1.829247724609375014e+00 8.536603007812310073e-01 2.458674628906220017e-01 7.222891806580364893e+00 4.354617917383487580e+00 1.095036437045878497e+00 2.487828019287360026e-01 1.067624850909767581e-01 3.281404707982456433e-03
9.791495932617312326e-01 2.820803842773457193e-01 1.911163818359361277e-02 1.924946700195325100e+00 1.005037805664036998e+00 2.493988173828101951e-01 7.465578296983565565e+00 4.356005901064897046e+00 1.088358396045187693e+00 2.444982975611945941e-01 8.554732241579707241e-02 2.645057419713936920e-03
9.710118535156410102e-01 2.957185532226593305e-01 2.035378662109365439e-02 1.856401219726570906e+00 1.078894345703100832e+00 2.279975292968716427e-01 7.451791947554443851e+00 4.333021850005805753e+00 1.114011880872160631e+00 2.547355791739996378e-01 7.856014500842067871e-02 9.060391632339407503e-03
9.996796474609555005e-01 2.830679521484406047e-01 1.948227001953120596e-02 1.870180346679708228e+00 1.225795596679664978e+00 2.086513051757802328e-01 6.642571286645506667e+00 4.346448545671220742e+00 1.113711056007293587e+00 2.445350062583397655e-01 1.217934636196948556e-01 8.502051002039937716e-03
1.004848622558603743e+00 2.846887885742213076e-01 2.091878417968748294e-02 1.914238436523442166e+00 9.996235673827937873e-01 2.425063242187491253e-01 6.953780621509881854e+00 4.339973516212992877e+00 1.124586101084526835e+00 2.470028749357173758e-01 1.308470839945529984e-01 1.666620728073095123e-02
9.843702265625147163e-01 2.919599316406277789e-01 2.092019677734375735e-02 1.874060992675789850e+00 1.090348691406226811e+00 2.339281206054660278e-01 7.253722084927452407e+00 4.336965556944254452e+00 1.116717270091311942e+00 2.523693600832404571e-01 8.634211884433813655e-02 8.880707002670629180e-03
1.008519811035174296e+00 2.790339516601592629e-01 1.965518115234375293e-02 1.823598585449251130e+00 1.314474984374976563e+00 2.269185190429666710e-01 6.697747434239004427e+00 4.344430149416695919e+00 1.120345456851821186e+00 2.422056954028217468e-01 9.567207362221322176e-02 1.544299290577311841e-03
9.776320200195490751e-01 2.922478154296926922e-01 2.078056201171864931e-02 1.775591698242198646e+00 1.007452588378881186e+00 2.324104956054646731e-01 7.116479498946092441e+00 4.348034637446290596e+00 1.097978081994519073e+00 2.537685172118567256e-01 8.852736796436849742e-02 1.044176336040738380e-03
9.841053842773580529e-01 2.830633183593784241e-01 1.854490039062487231e-02 1.917399259277362100e+00 1.144508941406226610e+00 2.359684794921864948e-01 6.984846989625483893e+00 4.351376371718042257e+00 1.098446528920369092e+00 2.436599035255253842e-01 1.088115583243700613e-01 7.544488952820079149e-03
9.881911577148593251e-01 2.839004008789101086e-01 1.910859960937489471e-02 1.858292725585952931e+00 1.113311748535133150e+00 2.142625253906234317e-01 6.963667963951027495e+00 4.344202097810352825e+00 1.110123246189373303e+00 2.440931111421097699e-01 1.007503990472739808e-01 6.071773061400398581e-03
1.007264453613294863e+00 2.844066318359397272e-01 2.010625537109386740e-02 1.959452686035179525e+00 1.165962406738262347e+00 2.543058647460926247e-01 6.311620406200715294e+00 4.364617075162581905e+00 1.093929844962794107e+00 2.495481671342951457e-01 1.428485077118863411e-01 8.506093814150567436e-03
1.032940856445327515e+00 2.738633564453160085e-01 2.045137890625008462e-02 1.860094332031271058e+00 1.114160332031225664e+00 2.125133818359382920e-01 6.225302814138117924e+00 4.346218728471678894e+00 1.131969203816685754e+00 2.379160566090302020e-01 1.279029073981642339e-01 5.166579467049159900e-03
9.795269086914192291e-01 2.850173837890655482e-01 1.915241259765609189e-02 1.847862758789077020e+00 1.104602072753879671e+00 2.292350703124968470e-01 7.094930710355888515e+00 4.353315749888415631e+00 1.093186186220979517e+00 2.468920831544232919e-01 1.056729965453676312e-01 4.005438690266151583e-03
9.842287622070443609e-01 2.836108657226596996e-01 2.062459960937489470e-02 1.901991486816411392e+00 9.355383559570068508e-01 2.708041762695283516e-01 7.085977178608999338e+00 4.371636264293439211e+00 1.071405252467922731e+00 2.481461818981620104e-01 1.312461824902878271e-01 3.536243285244276661e-03
9.942271030273646115e-01 2.853555131835985859e-01 2.071852880859358786e-02 1.750470758300792795e+00 1.080691341796856886e+00 1.771520947265601553e-01 6.932072904479077202e+00 4.340128413667621921e+00 1.118245150110207531e+00 2.464055488038627839e-01 1.067944609201402217e-01 3.743296592646211309e-03
1.048015508300794929e+00 2.694633559570351888e-01 2.111170458984382159e-02 1.847777863769551665e+00 1.071118650878881029e+00 2.090824047851572443e-01 6.199538790473330785e+00 4.342239352262160068e+00 1.145199664310189602e+00 2.344987564024530180e-01 1.210325537354647041e-01 4.031105175982173383e-03
9.936202241211105068e-01 2.833326411132841005e-01 1.938052441406245413e-02 1.878963861816436376e+00 1.256505551269507359e+00 2.408029257812473178e-01 6.664813669883931979e+00 4.360548354526908810e+00 1.091544701041000209e+00 2.471394855534155555e-01 1.151724302438248970e-01 1.939376464822127871e-03
9.957099575195513808e-01 2.874436245117234501e-01 2.088011376953122222e-02 1.769023097656268417e+00 1.098039600585911657e+00 2.203327612304659677e-01 6.757263882927034615e+00 4.346620979190710443e+00 1.110308363048330360e+00 2.499505439218945302e-01 1.030947008483726890e-01 1.544740037217387117e-03
9.916505703125152449e-01 2.873588266601586616e-01 1.962326171874995487e-02 1.887710167480497692e+00 1.305853979980448054e+00 2.413786352539032953e-01 7.000351936434277000e+00 4.339216151617003803e+00 1.117702004475152444e+00 2.486869112050638098e-01 7.646175027104543109e-02 5.193662104087202330e-03
