n_tracks variable cv ev
64 diffusion -0.0140550480955 0.0224545112982
64 age 0.866180793761 0.866707173872
64 X_c 0.881422039865 0.881699005308
64 mass_cc 0.593410712251 0.598470086649
64 Y_surf 0.701821459356 0.701869186164
64 L 0.922905088604 0.92398820806
64 radius 0.947096245822 0.947454451324
64 M 0.867074767727 0.869471593196
64 Y -0.139798089704 -0.132356390227
64 Z 0.848830071416 0.849039172017
64 alpha -0.262220012227 -0.217059637536
64 overshoot 0.00900604573347 0.0126295927906
64 diffusion 0.0566497779768 0.0599434647545
64 age 0.852501299061 0.852553192144
64 X_c 0.867666895199 0.868786467399
64 mass_cc 0.507059909237 0.514293134121
64 Y_surf 0.681090165417 0.681705300982
64 L 0.940576327719 0.941287994246
64 radius 0.911836139374 0.912827673542
64 M 0.878060530989 0.878182879601
64 Y -0.128328104623 -0.128286755991
64 Z 0.816219453103 0.816963151986
64 alpha -0.223763970829 -0.140711055243
64 overshoot 0.102420069787 0.104130979191
64 diffusion 0.24622188801 0.258108918395
64 age 0.855432820793 0.856745391633
64 X_c 0.880840755935 0.881272536926
64 mass_cc 0.568519159217 0.56906413773
64 Y_surf 0.527431238437 0.553061408372
64 L 0.963580789796 0.963668294855
64 radius 0.922133866051 0.922421894525
64 M 0.83712528645 0.837343785948
64 Y -0.196833873613 -0.18243236199
64 Z 0.858305811484 0.8596967818
64 alpha -0.265932225971 -0.24651379845
64 overshoot 0.198814563197 0.199930966346
64 diffusion 0.161783726678 0.172533863617
64 age 0.885464578617 0.886266289052
64 X_c 0.883040576022 0.883376334182
64 mass_cc 0.595001498525 0.597492951581
64 Y_surf 0.648343448397 0.648379081423
64 L 0.946218462157 0.946419516553
64 radius 0.935113982913 0.935158327524
64 M 0.785572703249 0.78716483487
64 Y -0.111738840246 -0.111733884131
64 Z 0.779050625895 0.780985131229
64 alpha -0.213446996213 -0.210610786431
64 overshoot -0.0410611017594 -0.0381046563222
64 diffusion 0.218433812517 0.224274785273
64 age 0.8084022557 0.808648462141
64 X_c 0.843037779525 0.843209455521
64 mass_cc 0.340945479506 0.342580076621
64 Y_surf 0.739098395306 0.740659481039
64 L 0.927407967023 0.927905435572
64 radius 0.773380207389 0.778327611582
64 M 0.854708442764 0.854709132916
64 Y -0.183771095014 -0.178913969092
64 Z 0.899058008886 0.904717747008
64 alpha -0.157208711519 -0.157208495467
64 overshoot -0.004563841511 -0.00448053546615
64 diffusion 0.124610921839 0.132069239829
64 age 0.822403827462 0.82351529094
64 X_c 0.859381956874 0.859543069235
64 mass_cc 0.46562674348 0.46720222709
64 Y_surf 0.670313612685 0.675539927944
64 L 0.93308335998 0.933614574922
64 radius 0.921076515692 0.921117267278
128 M 0.880868209606 0.880912182526
128 Y -0.0905208738798 -0.0904155318301
128 Z 0.825783924002 0.826908064163
128 alpha -0.0948668853476 -0.0944201036301
128 overshoot 0.182907923972 0.188237056598
128 diffusion 0.278147318428 0.278519800379
128 age 0.866204532354 0.866341651079
128 X_c 0.904180881426 0.904269602563
128 mass_cc 0.647568827279 0.647579190346
128 Y_surf 0.728654858894 0.73439168618
128 L 0.968670910338 0.968766624764
128 radius 0.931969448164 0.932343898678
128 M 0.851529951491 0.852351524605
128 Y -0.11847461016 -0.118351386209
128 Z 0.877459096115 0.877905068618
128 alpha -0.132891607876 -0.123934944384
128 overshoot 0.146666472621 0.153783007166
128 diffusion 0.143472922223 0.179699640288
128 age 0.843044961169 0.844431989237
128 X_c 0.884058359727 0.884171308724
128 mass_cc 0.626411619079 0.626654384808
128 Y_surf 0.756882994775 0.75711886416
128 L 0.963452902789 0.963845928884
128 radius 0.918746614468 0.919261320152
128 M 0.862228672271 0.865590286815
128 Y -0.0973338643841 -0.0973067572478
128 Z 0.882336060406 0.882391216976
128 alpha -0.149816584763 -0.143440897927
128 overshoot 0.084647312518 0.094515776975
128 diffusion 0.163877593576 0.172783160762
128 age 0.883932214372 0.884434054747
128 X_c 0.889502846873 0.892998851934
128 mass_cc 0.553984035698 0.571915629259
128 Y_surf 0.721602625275 0.724199628914
128 L 0.957355030867 0.958955019162
128 radius 0.871744051257 0.876304731947
128 M 0.870355429694 0.870361080089
128 Y -0.0903948798865 -0.090179104156
128 Z 0.86003463407 0.860915329087
128 alpha -0.188407882639 -0.188405852808
128 overshoot 0.217620811385 0.218530141006
128 diffusion 0.169322381274 0.169438701638
128 age 0.886745002583 0.88697151492
128 X_c 0.89732216331 0.897329240869
128 mass_cc 0.63370995182 0.633772933383
128 Y_surf 0.72854170755 0.732406896674
128 L 0.964369047791 0.964378319489
128 radius 0.953841391479 0.953988250246
128 M 0.87625105715 0.876557410664
128 Y -0.0895381985739 -0.0670786612728
128 Z 0.88915709369 0.889559404861
128 alpha -0.155121365334 -0.151651180419
128 overshoot 0.0529394516386 0.0530337770674
128 diffusion 0.244381079718 0.249200942984
128 age 0.870300552919 0.870478970585
128 X_c 0.89553185868 0.895573657902
128 mass_cc 0.567584717152 0.569145358846
128 Y_surf 0.72694934908 0.727002066994
128 L 0.967948501941 0.967999704042
128 radius 0.936354990939 0.936383529492
128 M 0.888538357951 0.888566213352
128 Y -0.13829738844 -0.136897695491
128 Z 0.905122792737 0.905123621277
128 alpha -0.207204453456 -0.206658513972
128 overshoot 0.164324934075 0.164573570079
128 diffusion 0.120427219982 0.144457857754
128 age 0.861203377601 0.861334039959
128 X_c 0.893488780796 0.893515928032
128 mass_cc 0.605934517315 0.606845306778
128 Y_surf 0.71444991873 0.714607931004
128 L 0.96451145511 0.96464477575
128 radius 0.940373077881 0.940588866599
128 M 0.879354655426 0.879383398647
128 Y -0.0915851962735 -0.0852642221266
128 Z 0.879379206047 0.879422416254
128 alpha -0.106259072191 -0.0973834298036
128 overshoot 0.142369632479 0.142538144221
128 diffusion 0.197436212345 0.198075689412
128 age 0.899940659246 0.901141201589
128 X_c 0.901937886999 0.902025949715
128 mass_cc 0.65049198798 0.650597865473
128 Y_surf 0.71539208302 0.716311067119
128 L 0.966143240967 0.966438977227
128 radius 0.945732652628 0.946072604279
128 M 0.87809242019 0.878278725227
128 Y -0.0948803230518 -0.0905576372524
128 Z 0.876311209061 0.876374940147
128 alpha -0.152851931973 -0.151483442549
128 overshoot 0.182834313226 0.183898777782
128 diffusion 0.201088892853 0.211887922764
128 age 0.875544282558 0.877166894605
128 X_c 0.902063167099 0.902470883276
128 mass_cc 0.637320519948 0.641929901456
128 Y_surf 0.69306917682 0.693241793448
128 L 0.96427085327 0.96459823464
128 radius 0.957587651491 0.957951566642
128 M 0.87049960077 0.871717671974
128 Y -0.139787843173 -0.138609299476
128 Z 0.93556550698 0.937493017892
128 alpha -0.143559402992 -0.137256450792
128 overshoot 0.12433044786 0.129319297372
128 diffusion -0.180135654697 -0.0757700605489
128 age 0.823187654776 0.830934823991
128 X_c 0.873065472016 0.875156362613
128 mass_cc 0.595229851621 0.595585059249
128 Y_surf 0.747296579671 0.74913376536
128 L 0.964390653391 0.964393161712
128 radius 0.926506242636 0.92669879334
128 M 0.884658694206 0.885262456091
128 Y -0.116911694674 -0.0931889193984
128 Z 0.861169825247 0.86242649475
128 alpha -0.191752654597 -0.175465423344
128 overshoot 0.227220557074 0.234942239688
128 diffusion 0.284291580674 0.284625870202
128 age 0.89844935523 0.89939438509
128 X_c 0.895683512513 0.899731558481
128 mass_cc 0.621594820347 0.628548417694
128 Y_surf 0.713470137593 0.714878461577
128 L 0.966471448312 0.966535180013
128 radius 0.957822072093 0.957913320667
128 M 0.890342369989 0.890398772542
128 Y -0.0653530900824 -0.036981338245
128 Z 0.874073874855 0.874155680905
128 alpha -0.18488673527 -0.182476159412
128 overshoot 0.128681897944 0.129471373291
128 diffusion 0.191460584703 0.202469032867
128 age 0.897091164731 0.897187069214
128 X_c 0.901130803483 0.901155706171
128 mass_cc 0.647838275774 0.650206962067
128 Y_surf 0.714297215801 0.714936253354
128 L 0.969705468613 0.970048149822
128 radius 0.933475267189 0.934051275585
128 M 0.88558942356 0.885916928426
128 Y -0.128167308578 -0.121429726388
128 Z 0.921591439717 0.924587295742
128 alpha -0.219537232377 -0.173250445379
128 overshoot 0.136649030023 0.13665093422
128 diffusion 0.241199103718 0.24463593986
128 age 0.873957495676 0.873962734907
128 X_c 0.897497813338 0.897532419491
128 mass_cc 0.601111256844 0.605310106839
128 Y_surf 0.741495329491 0.741516905079
128 L 0.961303948789 0.961534982829
128 radius 0.93819724606 0.938256474336
128 M 0.874556823626 0.874665478106
128 Y -0.0743193422607 -0.0641796321269
128 Z 0.852915489791 0.858193987644
128 alpha -0.111620879656 -0.111202676531
128 overshoot 0.193463813984 0.193472278469
128 diffusion 0.267267900722 0.267766774403
128 age 0.868245182824 0.868245347183
128 X_c 0.902406376828 0.902428615172
128 mass_cc 0.628381846683 0.62860079271
128 Y_surf 0.727285419432 0.729548677149
128 L 0.965852906742 0.965924881218
128 radius 0.914214898109 0.914713283316
128 M 0.873776573286 0.874480536225
128 Y -0.0878156171202 -0.0827329706263
128 Z 0.914381904586 0.914402476825
128 alpha -0.127071119602 -0.119037923404
128 overshoot 0.139861125016 0.141213288063
128 diffusion 0.187459390756 0.187902861265
128 age 0.886360290327 0.887118472276
128 X_c 0.887629370037 0.887772147228
128 mass_cc 0.60105418327 0.606141185889
128 Y_surf 0.771738259228 0.771890598551
128 L 0.957503946184 0.957959160606
128 radius 0.934225211683 0.935101578697
128 M 0.887088878677 0.887182478703
128 Y -0.0743084861949 -0.0679904065893
128 Z 0.89146893358 0.891472897083
128 alpha -0.129344919946 -0.124648635071
128 overshoot 0.125153118064 0.130563362641
128 diffusion 0.298431055251 0.299556644581
128 age 0.885850060762 0.885883861676
128 X_c 0.896856360834 0.897634882344
128 mass_cc 0.602877818977 0.605222414751
128 Y_surf 0.734276832658 0.73530853259
128 L 0.969031240315 0.969044611356
128 radius 0.942410104976 0.942410153874
128 M 0.887642931327 0.887879959827
128 Y -0.0844842594426 -0.073400129606
128 Z 0.84022198113 0.843656388866
128 alpha -0.199889877477 -0.197209364951
128 overshoot 0.153054540602 0.1601652222
128 diffusion 0.325555848795 0.326380134829
128 age 0.87612250217 0.876701595665
128 X_c 0.902645126393 0.902667180929
128 mass_cc 0.610792848235 0.614701819651
128 Y_surf 0.730453293316 0.731389705075
128 L 0.972599958877 0.972707482732
128 radius 0.950175742963 0.950709024493
128 M 0.8788284813 0.87917000406
128 Y -0.0829967790175 -0.0829298679775
128 Z 0.893704207803 0.89432537776
128 alpha -0.153450067317 -0.153420633113
128 overshoot 0.22433954417 0.22744712213
128 diffusion 0.234207910657 0.235707457655
128 age 0.892476721914 0.892832016785
128 X_c 0.891772748597 0.89204012418
128 mass_cc 0.601830535246 0.602369291739
128 Y_surf 0.727707095535 0.7278995003
128 L 0.958319498999 0.958373175635
128 radius 0.951726368257 0.951750238458
128 M 0.882980866537 0.883605728708
128 Y -0.112916383322 -0.0955864554021
128 Z 0.927211759006 0.927493122891
128 alpha -0.18252765815 -0.180886313492
128 overshoot 0.201380549978 0.203406826073
128 diffusion 0.212233243431 0.215480089609
128 age 0.821122172514 0.821368537229
128 X_c 0.897277783235 0.89824461662
128 mass_cc 0.618094136572 0.618146939987
128 Y_surf 0.699137858082 0.701910357474
128 L 0.959750191115 0.959908919829
128 radius 0.943491975934 0.943854115797
128 M 0.886723175209 0.887817932142
128 Y -0.102125900131 -0.0992045119636
128 Z 0.912236285053 0.913346824367
128 alpha -0.0630272293161 -0.0611661602074
128 overshoot 0.128711355744 0.147369700346
128 diffusion 0.279195906478 0.283266461325
128 age 0.892280784616 0.892329687353
128 X_c 0.905033265993 0.9070990985
128 mass_cc 0.638361971911 0.649083927967
128 Y_surf 0.75813987759 0.758430447819
128 L 0.965949693776 0.966519732763
128 radius 0.93542704137 0.936419955574
128 M 0.882739977724 0.883067761572
128 Y -0.0575789392475 -0.0436420013608
128 Z 0.8828809071 0.882900811511
128 alpha -0.203022031923 -0.189952147459
128 overshoot 0.200241355949 0.200301180785
128 diffusion 0.0865577957958 0.106083229737
128 age 0.867377765666 0.86846955049
128 X_c 0.901776047308 0.902075241257
128 mass_cc 0.652804988504 0.653826279566
128 Y_surf 0.727021445118 0.727117446786
128 L 0.97436718282 0.974371722995
128 radius 0.951407234793 0.951409462718
256 M 0.901684569069 0.901686942133
256 Y -0.0556936857799 -0.0552950982827
256 Z 0.931354068042 0.931497848441
256 alpha -0.118443767737 -0.104460164841
256 overshoot 0.257729923436 0.262952513059
256 diffusion 0.336099704038 0.338023542681
256 age 0.897366940506 0.897679057105
256 X_c 0.914506703874 0.914533804983
256 mass_cc 0.685936712069 0.687971689475
256 Y_surf 0.768169182288 0.768332679981
256 L 0.970923907807 0.971170415927
256 radius 0.95337608569 0.953377899362
256 M 0.903388279124 0.903389536706
256 Y -0.0688526602663 -0.0627074244114
256 Z 0.916118393781 0.916181237873
256 alpha -0.0736574489155 -0.0657009890707
256 overshoot 0.299499450739 0.299515289466
256 diffusion 0.269236785248 0.276167234033
256 age 0.899985911211 0.900103657237
256 X_c 0.923018141731 0.923101354166
256 mass_cc 0.706390429278 0.708552745285
256 Y_surf 0.765786875549 0.766408381241
256 L 0.973415563484 0.973630731189
256 radius 0.943879926282 0.944389002922
256 M 0.904245998946 0.904443951533
256 Y 7.50182694863e-05 0.00013099448864
256 Z 0.908505110497 0.909118133588
256 alpha -0.0401380205991 -0.035463560468
256 overshoot 0.22993825494 0.247210270333
256 diffusion 0.28977326514 0.301433538362
256 age 0.887154007474 0.887677354329
256 X_c 0.92418749805 0.924387106429
256 mass_cc 0.710839880114 0.714057276877
256 Y_surf 0.7737753481 0.773817608071
256 L 0.979948429311 0.980089187319
256 radius 0.961658112642 0.961794398317
256 M 0.905131440088 0.905642239525
256 Y -0.0132676826653 -0.0129857937182
256 Z 0.9140738469 0.914088736922
256 alpha -0.104145394522 -0.103513641577
256 overshoot 0.226944083072 0.235639767608
256 diffusion 0.3486196084 0.349421374593
256 age 0.901107849367 0.901155917643
256 X_c 0.924712737845 0.925188585973
256 mass_cc 0.703570224717 0.707053259681
256 Y_surf 0.774493836028 0.774992941599
256 L 0.978929094438 0.97906584134
256 radius 0.967596907718 0.967961117287
256 M 0.900688458355 0.900704742286
256 Y -0.0350482372728 -0.0323206222098
256 Z 0.911529251037 0.911635772721
256 alpha -0.0397042189167 -0.0396800527264
256 overshoot 0.244087115803 0.245839387541
256 diffusion 0.293780590412 0.308585082745
256 age 0.90616314675 0.906191316033
256 X_c 0.920169103734 0.920295443027
256 mass_cc 0.687339199297 0.689520946065
256 Y_surf 0.776591014965 0.777188815112
256 L 0.966617548755 0.966690342051
256 radius 0.960791123988 0.960975679454
256 M 0.895819387751 0.896317384317
256 Y -0.0155292845683 -0.0138950806202
256 Z 0.886927472944 0.888794159169
256 alpha -0.0752482782333 -0.0577409957535
256 overshoot 0.267882876535 0.269087832572
256 diffusion 0.314271620281 0.333025595654
256 age 0.888196964597 0.888290894492
256 X_c 0.911966795636 0.912208743012
256 mass_cc 0.680909892532 0.681427221573
256 Y_surf 0.781997870436 0.783481735208
256 L 0.976091968659 0.976197083443
256 radius 0.930808767386 0.931792713694
256 M 0.910077132155 0.910215866878
256 Y -0.0103720489949 -0.00858279490908
256 Z 0.927231575612 0.927324676829
256 alpha -0.0283960197646 -0.0245682135522
256 overshoot 0.293106083203 0.29438129454
256 diffusion 0.360906825539 0.362325139334
256 age 0.90331342353 0.903421631197
256 X_c 0.926215953896 0.926220386075
256 mass_cc 0.728231334719 0.729154564283
256 Y_surf 0.772761243287 0.775167387471
256 L 0.977044416611 0.977045803234
256 radius 0.97592414751 0.975924179923
256 M 0.899728035155 0.899737624864
256 Y -0.0157451705765 -0.015723866695
256 Z 0.900988001365 0.901027828468
256 alpha -0.106256641007 -0.106219033504
256 overshoot 0.333974834188 0.334922577216
256 diffusion 0.315653360746 0.317525055417
256 age 0.920030318222 0.920407214422
256 X_c 0.923134226211 0.923169655275
256 mass_cc 0.722455946352 0.722582805146
256 Y_surf 0.745271003343 0.747036807089
256 L 0.98095704709 0.980957166492
256 radius 0.969594323528 0.969657449032
256 M 0.905199508567 0.905252597207
256 Y -0.0144557910744 -0.00765970642707
256 Z 0.909562105012 0.909796177241
256 alpha -0.0640933893697 -0.0619766216952
256 overshoot 0.260784758437 0.264333658332
256 diffusion 0.364259710279 0.366050460997
256 age 0.916771375415 0.916801303998
256 X_c 0.924403182417 0.924437997384
256 mass_cc 0.671799643365 0.678826083959
256 Y_surf 0.790666338716 0.791052205687
256 L 0.963454971948 0.96390424526
256 radius 0.973601045139 0.973604126642
256 M 0.910853919869 0.910909039533
256 Y -0.00896297941065 -0.00525505768251
256 Z 0.914988287789 0.91499358099
256 alpha -0.0524057201949 -0.0463786209709
256 overshoot 0.270135313067 0.27132996961
256 diffusion 0.317028116293 0.322096541879
256 age 0.902399936767 0.902721265337
256 X_c 0.920282478046 0.920296059187
256 mass_cc 0.700145789396 0.700269468366
256 Y_surf 0.759213570237 0.760296789062
256 L 0.977564834735 0.977703558098
256 radius 0.972070506291 0.972076596659
256 M 0.914119608413 0.914127299702
256 Y 0.0132106803299 0.0173554994819
256 Z 0.924160772387 0.924179972615
256 alpha -0.0522951443118 -0.0517888946089
256 overshoot 0.284238302303 0.284769315453
256 diffusion 0.28037132266 0.280743870813
256 age 0.901019414365 0.901291035691
256 X_c 0.925464295799 0.925948828416
256 mass_cc 0.72906182167 0.729073063856
256 Y_surf 0.782531468527 0.783094428837
256 L 0.972863959749 0.973046300425
256 radius 0.975563180305 0.975565699421
256 M 0.90597691447 0.906041637783
256 Y -0.0294205056184 -0.0287134607955
256 Z 0.918654723197 0.919126091888
256 alpha -0.101567923858 -0.0970575629796
256 overshoot 0.279734114888 0.28160711656
256 diffusion 0.317531402228 0.320999313279
256 age 0.912195669179 0.91222612579
256 X_c 0.923886305994 0.924199229067
256 mass_cc 0.6726771349 0.676546029241
256 Y_surf 0.76063154968 0.762248749651
256 L 0.965886836875 0.966356589888
256 radius 0.968777804559 0.96883181603
256 M 0.911711891597 0.91285468268
256 Y -0.0246206349992 -0.00311224796024
256 Z 0.932486357978 0.93267096547
256 alpha -0.0694736669413 -0.0694679107794
256 overshoot 0.280683392506 0.28259468047
256 diffusion 0.280380378402 0.284258201442
256 age 0.905495912291 0.90554572168
256 X_c 0.918288497566 0.91900168432
256 mass_cc 0.676971765895 0.676975936839
256 Y_surf 0.789844046885 0.790348688574
256 L 0.97578392038 0.975791294122
256 radius 0.971252194867 0.971255728341
256 M 0.910308824777 0.910698475293
256 Y 0.0094169322142 0.00950869143378
256 Z 0.915267609417 0.915327767107
256 alpha -0.0953864668933 -0.092708032256
256 overshoot 0.288179167372 0.290821254859
256 diffusion 0.341354157325 0.343980148337
256 age 0.898140087701 0.898795349712
256 X_c 0.922091869036 0.922224837642
256 mass_cc 0.708461925578 0.709513314546
256 Y_surf 0.797404908691 0.797508532789
256 L 0.974812497705 0.975024828264
256 radius 0.964593026903 0.964917492938
256 M 0.907622679303 0.907635213533
256 Y -0.0206006503562 -0.0172414501195
256 Z 0.912991156455 0.91302872027
256 alpha -0.0746224906191 -0.0678940663544
256 overshoot 0.288599532783 0.293883681293
256 diffusion 0.260583295428 0.264816270728
256 age 0.908770098517 0.90878523843
256 X_c 0.925769497599 0.925784222165
256 mass_cc 0.701367227026 0.70411138656
256 Y_surf 0.77229676689 0.772713486916
256 L 0.97859054501 0.978591695542
256 radius 0.95764682458 0.957726590673
256 M 0.910234210833 0.910604101326
256 Y 0.0399585394003 0.0415625449788
256 Z 0.926705730931 0.926705897244
256 alpha -0.0744708166574 -0.0731206861512
256 overshoot 0.299257282646 0.308358494607
256 diffusion 0.309970370755 0.318934171423
256 age 0.907836528295 0.907853730685
256 X_c 0.924561008132 0.924969982111
256 mass_cc 0.716853417204 0.71940957547
256 Y_surf 0.772009383154 0.775889212604
256 L 0.97668133579 0.976825743008
256 radius 0.949422377857 0.949825768848
256 M 0.904668612038 0.905273042526
256 Y 0.00690991784559 0.00703542991433
256 Z 0.897025638363 0.897324881668
256 alpha -0.0479376088113 -0.0369356914667
256 overshoot 0.238208162555 0.246185292395
256 diffusion 0.232895861044 0.23634226835
256 age 0.905615823998 0.905618764
256 X_c 0.923312720498 0.923760376917
256 mass_cc 0.721515037504 0.724933396228
256 Y_surf 0.791095379685 0.791916153264
256 L 0.984439862627 0.984475739743
256 radius 0.965495868968 0.965669150407
256 M 0.904408410643 0.904509402421
256 Y -0.0646532412035 -0.0624839679999
256 Z 0.906760103706 0.907417854954
256 alpha -0.00154856076742 -0.000260779446005
256 overshoot 0.254677008896 0.254839081812
256 diffusion 0.361999500338 0.362509818132
256 age 0.88155423799 0.881798057558
256 X_c 0.916676957935 0.916689704627
256 mass_cc 0.710156970252 0.710189878604
256 Y_surf 0.771963354673 0.772858375412
256 L 0.977691328291 0.977850061641
256 radius 0.96533871618 0.965435002703
256 M 0.909216183844 0.909323805283
256 Y -0.00735834041156 -0.00616213264315
256 Z 0.926085150759 0.926463909508
256 alpha -0.0643254814644 -0.0633062870685
256 overshoot 0.307197476946 0.307344497472
256 diffusion 0.329810958798 0.330053483651
256 age 0.911893308745 0.912126447929
256 X_c 0.918925733897 0.919068242001
256 mass_cc 0.708458613459 0.7088481764
256 Y_surf 0.764574432661 0.767426366126
256 L 0.981495257864 0.981539973155
256 radius 0.961542601092 0.961658380322
256 M 0.908548635328 0.908581301609
256 Y -0.0303279843384 -0.0243406467419
256 Z 0.92273407966 0.922749262817
256 alpha -0.0434697651073 -0.0409976781999
256 overshoot 0.266165544869 0.26654014014
256 diffusion 0.312697006166 0.323439797536
256 age 0.906779452059 0.9068069571
256 X_c 0.924027003887 0.924116049587
256 mass_cc 0.724287092425 0.724469727346
256 Y_surf 0.78312090741 0.783471164548
256 L 0.981054869991 0.981087593441
256 radius 0.966169995463 0.96622680226
512 M 0.923567359235 0.923611683869
512 Y 0.0526643186494 0.0531150091304
512 Z 0.933594061877 0.933595958062
512 alpha -0.0260546807309 -0.0247606375766
512 overshoot 0.372221613758 0.374247514433
512 diffusion 0.374758704545 0.375056453331
512 age 0.928111430947 0.928145841413
512 X_c 0.938128337709 0.938146178114
512 mass_cc 0.75620487747 0.757367723931
512 Y_surf 0.8092266966 0.809913071601
512 L 0.986195515416 0.986291195305
512 radius 0.974592553224 0.974702600681
512 M 0.92128784087 0.921289535798
512 Y 0.0280912517172 0.0304423679336
512 Z 0.948126604706 0.948348031392
512 alpha 0.011854200807 0.0172433343652
512 overshoot 0.351077478818 0.351255958905
512 diffusion 0.38146250031 0.381528275893
512 age 0.926865381648 0.926899760455
512 X_c 0.934752695365 0.934868943872
512 mass_cc 0.752250577785 0.752376846443
512 Y_surf 0.824581892635 0.82460894473
512 L 0.984175654005 0.984282243192
512 radius 0.960419966228 0.960474915607
512 M 0.920286270785 0.920291823449
512 Y 0.0663103947969 0.0687406025647
512 Z 0.933545057467 0.933551600737
512 alpha 0.000266957479409 0.00392503487005
512 overshoot 0.380841744237 0.384094805185
512 diffusion 0.386283667075 0.386806954578
512 age 0.928605083337 0.928636203024
512 X_c 0.93586071812 0.935860842116
512 mass_cc 0.76347501315 0.764257297827
512 Y_surf 0.80898990609 0.808992768649
512 L 0.984154380929 0.984228758807
512 radius 0.977080643062 0.977116533264
512 M 0.921885800273 0.921925077045
512 Y 0.0764231427389 0.077731923508
512 Z 0.943249645861 0.943286429367
512 alpha -0.0183566265382 -0.0176106247774
512 overshoot 0.340360396748 0.341625616335
512 diffusion 0.435714703082 0.436081493141
512 age 0.928581498148 0.928582756517
512 X_c 0.935488895224 0.935490482987
512 mass_cc 0.752101693809 0.752498975367
512 Y_surf 0.816520077378 0.816524893198
512 L 0.985273232659 0.985306995653
512 radius 0.974216665057 0.974226485384
512 M 0.916062794184 0.916146503233
512 Y 0.0661396745596 0.0674557781178
512 Z 0.921991454753 0.922415084877
512 alpha -0.0186125456903 -0.0182096806696
512 overshoot 0.323464401371 0.324709718795
512 diffusion 0.375860109926 0.375880976839
512 age 0.91173544682 0.911759261911
512 X_c 0.933343667281 0.933397182803
512 mass_cc 0.734564080066 0.736914146608
512 Y_surf 0.809632506094 0.81003641927
512 L 0.984645909281 0.984704244263
512 radius 0.962054462957 0.962462910733
512 M 0.926297730682 0.926342928139
512 Y 0.0751884025065 0.0758222070008
512 Z 0.946789071905 0.946929762527
512 alpha 0.0204886966589 0.0207597405912
512 overshoot 0.381778870612 0.385348176011
512 diffusion 0.435790033343 0.436063928469
512 age 0.922889913494 0.922919707077
512 X_c 0.938758014354 0.938867802986
512 mass_cc 0.766801213476 0.767178934963
512 Y_surf 0.822359254783 0.822430186516
512 L 0.985961972701 0.986005110561
512 radius 0.976863272387 0.976893914067
512 M 0.922973867347 0.923042875499
512 Y 0.0446653195695 0.0452699617311
512 Z 0.950060558863 0.950435667115
512 alpha -0.0262493106151 -0.0216238567785
512 overshoot 0.318630395014 0.318712393149
512 diffusion 0.390694097597 0.391489746586
512 age 0.916193438833 0.916487941742
512 X_c 0.93342825129 0.933437625213
512 mass_cc 0.737323656432 0.737576153669
512 Y_surf 0.828719538741 0.82903830821
512 L 0.985309183129 0.98534708324
512 radius 0.974025241449 0.974025353603
512 M 0.920965251215 0.921010783743
512 Y 0.0761459309756 0.0779036610484
512 Z 0.93773491698 0.937789175546
512 alpha 0.0442693952653 0.0442702959946
512 overshoot 0.345069711285 0.346562695284
512 diffusion 0.465094576449 0.465494320406
512 age 0.923196469668 0.923268937401
512 X_c 0.935306503986 0.93536052009
512 mass_cc 0.742377245541 0.742688021404
512 Y_surf 0.806732145323 0.807062647789
512 L 0.984520611413 0.984553872765
512 radius 0.971167079699 0.971186611279
512 M 0.919957794762 0.920100252599
512 Y 0.0748913012411 0.0805070735277
512 Z 0.933008245319 0.933181069973
512 alpha -0.0254243967461 -0.0237176752703
512 overshoot 0.411723963955 0.412932961815
512 diffusion 0.442143014953 0.443793023555
512 age 0.931436418135 0.931511562641
512 X_c 0.941325823803 0.941339851264
512 mass_cc 0.76960886718 0.770031254689
512 Y_surf 0.825850121365 0.826435404018
512 L 0.982856955002 0.982858527166
512 radius 0.969182729668 0.969191909545
512 M 0.913450964652 0.914006134973
512 Y 0.0727479971369 0.0728069587951
512 Z 0.948192322181 0.948232410968
512 alpha -0.015179113642 -0.0100519232518
512 overshoot 0.378968036712 0.378977799795
512 diffusion 0.424418645307 0.425361861522
512 age 0.927948319642 0.928234353447
512 X_c 0.932261518977 0.932350908485
512 mass_cc 0.748491963403 0.748706434458
512 Y_surf 0.810634030367 0.810807937366
512 L 0.982519217524 0.982744985546
512 radius 0.955548596469 0.956007087295
512 M 0.92373755773 0.923887119828
512 Y 0.0793875804902 0.0799769013757
512 Z 0.931825114421 0.931882613721
512 alpha 0.0096888323938 0.0111622731357
512 overshoot 0.380378340525 0.381193539667
512 diffusion 0.417346330534 0.417577293258
512 age 0.925768450336 0.92578746313
512 X_c 0.938463381335 0.938477022236
512 mass_cc 0.760941988458 0.761298068121
512 Y_surf 0.812160167969 0.813081494273
512 L 0.986639552509 0.986639688774
512 radius 0.977860314522 0.977861553392
512 M 0.921571600756 0.921601147612
512 Y 0.0905330745318 0.0906533892785
512 Z 0.934940763435 0.934968181393
512 alpha -0.0157720112555 -0.012608250331
512 overshoot 0.33781943597 0.347526424359
512 diffusion 0.411508259392 0.411575631028
512 age 0.929442530741 0.929452322259
512 X_c 0.937673135752 0.937828798485
512 mass_cc 0.753761165447 0.755938079262
512 Y_surf 0.831302405213 0.83131178954
512 L 0.988087893599 0.988112402031
512 radius 0.968879242053 0.96898913052
512 M 0.921535656929 0.92201137971
512 Y 0.0514026708397 0.0713281980347
512 Z 0.941617002316 0.9417130152
512 alpha 0.0124107213265 0.0124364443355
