num_trees variable cv ev
4 Y 0.134510662045 0.148935373515
4 Z 0.969560957058 0.969597556615
4 alpha 0.0280450768915 0.0280548543013
4 overshoot 0.511806268181 0.512153750213
4 diffusion 0.525025277489 0.525047622661
4 age 0.950021499202 0.95007293258
4 X_c 0.952941270355 0.95312861599
4 mass_cc 0.821209426304 0.821564468869
4 Y_surf 0.871457230487 0.872091921365
4 L 0.994042325906 0.994047764674
4 radius 0.983935868268 0.983967947605
4 M 0.944882945046 0.944944447248
4 Y 0.19957618516 0.200117716054
4 Z 0.97317111859 0.973298543465
4 alpha -0.0221639671033 -0.00587186003145
4 overshoot 0.501395516335 0.503266389974
4 diffusion 0.557584390967 0.557642307803
4 age 0.960196527703 0.96027722503
4 X_c 0.953877377561 0.953934224123
4 mass_cc 0.822602606661 0.823640735038
4 Y_surf 0.884822392807 0.884836334996
4 L 0.992831090484 0.992836700862
4 radius 0.980371633015 0.980392717783
8 M 0.949473606602 0.949755777129
8 Y 0.268845604606 0.276500874692
8 Z 0.978059577872 0.978059627413
8 alpha 0.178187138313 0.178208930525
8 overshoot 0.561856895611 0.562597230906
8 diffusion 0.462428506569 0.469144176465
8 age 0.972842257131 0.972842416053
8 X_c 0.963043313615 0.963088023271
8 mass_cc 0.839400677443 0.840239861674
8 Y_surf 0.897172120242 0.897179374108
8 L 0.995126012534 0.995126110527
8 radius 0.984301178005 0.9843118854
8 M 0.952260663396 0.952614017753
8 Y 0.263967107915 0.265361020277
8 Z 0.973999679801 0.974041134587
8 alpha 0.105164964693 0.119504449691
8 overshoot 0.600484933763 0.602696313165
8 diffusion 0.631088250047 0.631105612181
8 age 0.961093192617 0.961131394531
8 X_c 0.960817430676 0.960857815497
8 mass_cc 0.827486267407 0.82963075667
8 Y_surf 0.897015190205 0.897069949846
8 L 0.994973830053 0.994976006465
8 radius 0.989185635867 0.989201391233
8 M 0.953409363569 0.953484529839
8 Y 0.270510163566 0.272797381891
8 Z 0.980544616166 0.980593746214
8 alpha 0.170676237489 0.174707036763
8 overshoot 0.602405737755 0.602966061695
8 diffusion 0.6288817441 0.628881776823
8 age 0.972071162862 0.972081448129
8 X_c 0.965173505574 0.965173519503
8 mass_cc 0.859614891215 0.859615087414
8 Y_surf 0.888073959025 0.888555141681
8 L 0.995297821938 0.995323033825
8 radius 0.987386114688 0.987414709732
8 M 0.947428299612 0.947646850917
8 Y 0.265234118345 0.26871549051
8 Z 0.976718538604 0.976772063468
8 alpha 0.150678073653 0.152749906932
8 overshoot 0.582162602021 0.58517435454
8 diffusion 0.600222819163 0.600867502972
8 age 0.956326266122 0.956422679603
8 X_c 0.960726972032 0.960731537513
8 mass_cc 0.834659959334 0.836119488193
8 Y_surf 0.875256321942 0.875410934677
8 L 0.995772021021 0.995772364874
8 radius 0.989028132438 0.989035535554
8 M 0.94950161733 0.949508945441
8 Y 0.29983018516 0.300190366323
8 Z 0.976903518135 0.976905825048
8 alpha 0.0771101676215 0.0783236149406
8 overshoot 0.573178113103 0.574625370129
8 diffusion 0.519049851664 0.521473444692
8 age 0.943517145959 0.943990579266
8 X_c 0.960110859706 0.960114828611
8 mass_cc 0.843871328975 0.844654903533
8 Y_surf 0.903590388342 0.903601119219
8 L 0.994857889013 0.994862305451
8 radius 0.98680238989 0.986812303057
8 M 0.95325696959 0.953340938081
8 Y 0.319753072228 0.3214312702
8 Z 0.980101566037 0.980129157862
8 alpha 0.110083303319 0.111065025871
8 overshoot 0.621258281301 0.622923872361
8 diffusion 0.61648532037 0.616660256257
8 age 0.948557100093 0.948881541738
8 X_c 0.965243838186 0.965250010637
8 mass_cc 0.843634145242 0.845340569433
8 Y_surf 0.883893815498 0.884080077089
8 L 0.995321913872 0.995325962694
8 radius 0.990488810036 0.990494906114
8 M 0.94928869932 0.949423163919
8 Y 0.260842031725 0.264283882964
8 Z 0.971669125531 0.971736660759
8 alpha 0.159858661112 0.160529834012
8 overshoot 0.604682648791 0.60994769068
8 diffusion 0.546890010198 0.547959840438
8 age 0.941212936403 0.941397521117
8 X_c 0.961763206187 0.961780081789
8 mass_cc 0.847671737988 0.849020110085
8 Y_surf 0.8917733437 0.891925441997
8 L 0.995461309504 0.995461471739
8 radius 0.987055840939 0.987055849105
8 M 0.949739930844 0.949753165772
8 Y 0.260110386705 0.26070056901
8 Z 0.976903140019 0.97690672811
8 alpha 0.13598556702 0.135991572738
8 overshoot 0.59155470011 0.592540215648
8 diffusion 0.59966406082 0.600028266442
8 age 0.954474179671 0.954582277568
8 X_c 0.961748538833 0.961749780413
8 mass_cc 0.835345431461 0.835843013234
8 Y_surf 0.889968439748 0.890237753324
8 L 0.995082871087 0.995103067594
8 radius 0.987493631248 0.987496032
8 M 0.948715793292 0.948716235411
8 Y 0.209683220334 0.210329203839
8 Z 0.978027178432 0.978208866992
8 alpha 0.149023480658 0.149406388682
8 overshoot 0.584197736125 0.586301913124
8 diffusion 0.604027206691 0.60433191413
8 age 0.952244000586 0.952260977027
8 X_c 0.960732484916 0.960821406735
8 mass_cc 0.833364267054 0.834344286554
8 Y_surf 0.887358996406 0.888515777491
8 L 0.994835829521 0.994864740447
8 radius 0.986803533178 0.986806095804
8 M 0.94901978601 0.949436871536
8 Y 0.2433705179 0.250092584605
8 Z 0.973579354031 0.973579396482
8 alpha 0.213064530653 0.213227487081
8 overshoot 0.58564759152 0.585652010575
8 diffusion 0.611834539063 0.611842207183
8 age 0.970496675625 0.970534059638
8 X_c 0.96402834886 0.964093403451
8 mass_cc 0.85799597238 0.85828258062
8 Y_surf 0.888271429648 0.888442017355
8 L 0.994482449809 0.994483113465
8 radius 0.986174304182 0.986198823043
8 M 0.956950294859 0.956952118133
8 Y 0.320848224674 0.321043601872
8 Z 0.978944961557 0.978994222591
8 alpha 0.152720733703 0.156241176016
8 overshoot 0.472768402974 0.473204414761
8 diffusion 0.638960650263 0.639037258046
8 age 0.967303221794 0.967303350544
8 X_c 0.964586305438 0.964609507482
8 mass_cc 0.851547059354 0.852346705865
8 Y_surf 0.885320915536 0.885354951487
8 L 0.995864835303 0.995870452976
8 radius 0.991720547813 0.991721723243
8 M 0.946502400361 0.94659360547
8 Y 0.232250946992 0.232748676001
8 Z 0.975539222634 0.975741419541
8 alpha 0.188166976719 0.189898422695
8 overshoot 0.62296457804 0.62611779912
8 diffusion 0.595556643406 0.596218369703
8 age 0.942698507336 0.943011970768
8 X_c 0.958746654331 0.958780060113
8 mass_cc 0.838407302566 0.840389385434
8 Y_surf 0.860955053285 0.860957113025
8 L 0.994619056167 0.99462725737
8 radius 0.988944194599 0.988944211157
8 M 0.947646925277 0.947648602591
8 Y 0.284053954462 0.284771262251
8 Z 0.969656584824 0.969871625764
8 alpha 0.136020066329 0.14554769508
8 overshoot 0.59310024858 0.594360981051
8 diffusion 0.568242661715 0.570327907074
8 age 0.948085780287 0.948398277571
8 X_c 0.961793189406 0.962014530956
8 mass_cc 0.837769505682 0.838726816863
8 Y_surf 0.884119652269 0.884217282873
8 L 0.994383925464 0.994389062313
8 radius 0.986818012808 0.986838253142
8 M 0.953573450205 0.95357500423
8 Y 0.282436477505 0.282957499358
8 Z 0.978984962451 0.978992729234
8 alpha 0.146503596839 0.148135178655
8 overshoot 0.571305773398 0.571490262421
8 diffusion 0.60231581501 0.602387122006
8 age 0.946227447788 0.946274200243
8 X_c 0.963542566735 0.963542901496
8 mass_cc 0.84241941 0.84298283869
8 Y_surf 0.887109790925 0.887738908141
8 L 0.995154061891 0.995183901912
8 radius 0.986847739992 0.986858081879
8 M 0.954147104266 0.954175520347
8 Y 0.260629758736 0.260702238069
8 Z 0.983296029482 0.98335224425
8 alpha 0.116539255931 0.120677203383
8 overshoot 0.525396032528 0.525649284657
8 diffusion 0.626589013655 0.627015700236
8 age 0.96413897875 0.964138981526
8 X_c 0.960878601899 0.960900524812
8 mass_cc 0.843410355801 0.844313157476
8 Y_surf 0.898818471373 0.898873640758
8 L 0.994818832429 0.994837267571
8 radius 0.987559717395 0.987572323976
8 M 0.94933329446 0.949363870319
8 Y 0.320393158296 0.321186817362
8 Z 0.978139971138 0.978268430024
8 alpha 0.0988147945887 0.112251596723
8 overshoot 0.548355850256 0.55014382525
8 diffusion 0.549730315998 0.55135269848
8 age 0.948047744781 0.948227673081
8 X_c 0.962221648401 0.962222248618
8 mass_cc 0.843059575097 0.843135390152
8 Y_surf 0.880504565519 0.880575888944
8 L 0.995754133172 0.995760319897
8 radius 0.98773975827 0.987739758493
8 M 0.947906536493 0.947945502826
8 Y 0.221541331267 0.221631833344
8 Z 0.980631658797 0.980631896821
8 alpha 0.0603773120838 0.0641808263584
8 overshoot 0.60549440311 0.606182691686
8 diffusion 0.645684997497 0.645687308346
8 age 0.953614855355 0.953761563976
8 X_c 0.966194930785 0.966217018265
8 mass_cc 0.838249411474 0.839929717004
8 Y_surf 0.898919649954 0.899118311616
8 L 0.994757114108 0.994757136675
8 radius 0.990106115307 0.990106188699
8 M 0.954325152664 0.954340094386
8 Y 0.291657673212 0.2916878404
8 Z 0.974867704442 0.974905700399
8 alpha 0.123977736504 0.133922366471
8 overshoot 0.593855287717 0.593955533231
8 diffusion 0.639383689719 0.639570763187
8 age 0.952899526018 0.95318691624
8 X_c 0.962539043085 0.96255295571
8 mass_cc 0.845236193811 0.845497679282
8 Y_surf 0.888308837648 0.888903030933
8 L 0.995456507146 0.995471083717
8 radius 0.989315437134 0.989315662494
8 M 0.948867589982 0.948876936762
8 Y 0.291160435313 0.291349806683
8 Z 0.978203873885 0.978330820399
8 alpha 0.194532487505 0.19910885094
8 overshoot 0.561455441016 0.567114893109
8 diffusion 0.552475570269 0.558577968543
8 age 0.955677187094 0.956210052574
8 X_c 0.961553415958 0.961697363351
8 mass_cc 0.842643480007 0.844737068126
8 Y_surf 0.879397868038 0.879542761465
8 L 0.9949537616 0.99495511811
8 radius 0.986255468846 0.986258859746
8 M 0.953759658734 0.953762726305
8 Y 0.278103190422 0.279036670547
8 Z 0.982012197512 0.982018715207
8 alpha 0.168842555945 0.170278945259
8 overshoot 0.50840165377 0.508604786239
8 diffusion 0.668346142415 0.668824285994
8 age 0.971806279064 0.971857686858
8 X_c 0.965776687788 0.965791226337
8 mass_cc 0.842835905805 0.842909847526
8 Y_surf 0.885805824319 0.885805827491
8 L 0.995913925633 0.995920766472
8 radius 0.989537247599 0.989541788382
16 M 0.952071274671 0.952071592303
16 Y 0.345767623368 0.345967156296
16 Z 0.97988708638 0.97988737156
16 alpha 0.174069283438 0.177066750179
16 overshoot 0.614572688382 0.614777337454
16 diffusion 0.516838048843 0.517497706025
16 age 0.960025965185 0.960070011933
16 X_c 0.966496270796 0.9665033006
16 mass_cc 0.863652079536 0.86365954966
16 Y_surf 0.901535442712 0.901574123589
16 L 0.996187216906 0.996190514783
16 radius 0.989559246981 0.98956382772
16 M 0.958515808569 0.958549606132
16 Y 0.345564852484 0.3458707674
16 Z 0.981211832398 0.981328755525
16 alpha 0.187703788262 0.1880452141
16 overshoot 0.662365960308 0.662408298313
16 diffusion 0.668428283035 0.668960596762
16 age 0.961726537403 0.961901612999
16 X_c 0.967197369554 0.967229851061
16 mass_cc 0.865021052106 0.86514869096
16 Y_surf 0.89510342523 0.895189160048
16 L 0.996811424896 0.99681488939
16 radius 0.991544077729 0.991545269142
16 M 0.955719491903 0.955768273043
16 Y 0.296710688521 0.297202922473
16 Z 0.982843902743 0.982928529317
16 alpha 0.156271217044 0.168329097476
16 overshoot 0.540555912874 0.540696184601
16 diffusion 0.61654892539 0.616976719778
16 age 0.965541043177 0.965624691358
16 X_c 0.965229484746 0.965263299018
16 mass_cc 0.854694072839 0.855768817295
16 Y_surf 0.900132417116 0.900186009811
16 L 0.996236526578 0.996238897488
16 radius 0.992632340993 0.992632404528
16 M 0.955300730623 0.955304895306
16 Y 0.327752253168 0.328071235242
16 Z 0.983298153909 0.983300920106
16 alpha 0.210575575811 0.210813147393
16 overshoot 0.617234284746 0.617822557004
16 diffusion 0.618714910237 0.619281113148
16 age 0.963356106414 0.963356293903
16 X_c 0.969940479597 0.96994446529
16 mass_cc 0.866246400111 0.867669541119
16 Y_surf 0.900906035184 0.900972069605
16 L 0.995697359972 0.995711435193
16 radius 0.990017862589 0.990025883573
16 M 0.955990330086 0.956147218277
16 Y 0.357365892564 0.361600960251
16 Z 0.979701249082 0.979705542845
16 alpha 0.156616211417 0.171217863017
16 overshoot 0.58550587497 0.58999192278
16 diffusion 0.594965774385 0.595177291462
16 age 0.971031570347 0.971061226992
16 X_c 0.967614064564 0.967616516349
16 mass_cc 0.848681577917 0.849743738145
16 Y_surf 0.904824537467 0.904923205675
16 L 0.99515490979 0.995154948446
16 radius 0.988481469624 0.988486668825
16 M 0.950658134959 0.951248877752
16 Y 0.281499133796 0.289097371227
16 Z 0.980383869672 0.980579146046
16 alpha 0.208742981113 0.213779108301
16 overshoot 0.59802108773 0.602016395635
16 diffusion 0.634572762352 0.634634015326
16 age 0.948281704518 0.94846885137
16 X_c 0.965788357707 0.965791138869
16 mass_cc 0.851455469121 0.852613923549
16 Y_surf 0.911291353961 0.9115479094
16 L 0.995704633128 0.995704828488
16 radius 0.988652793547 0.988699849155
16 M 0.954054423099 0.954177700899
16 Y 0.336162517994 0.339024057269
16 Z 0.982280852588 0.982348981299
16 alpha 0.188800541821 0.197734916812
16 overshoot 0.603428724227 0.603455701878
16 diffusion 0.662123451014 0.662321826685
16 age 0.950513312078 0.950856424001
16 X_c 0.968640986363 0.968751153849
16 mass_cc 0.860371384166 0.860582051598
16 Y_surf 0.888418626357 0.888449574094
16 L 0.996176807686 0.996186052385
16 radius 0.991274381155 0.991305126324
16 M 0.95636294654 0.956819096292
16 Y 0.303743138115 0.305464699933
16 Z 0.979312452455 0.97968529893
16 alpha 0.158141879401 0.164312078734
16 overshoot 0.602300106131 0.606225304059
16 diffusion 0.628151060743 0.628174992903
16 age 0.946357728869 0.946935800097
16 X_c 0.961665719145 0.96166670293
16 mass_cc 0.845628071057 0.846799400799
16 Y_surf 0.90388872289 0.903902267323
16 L 0.99598915238 0.995989553001
16 radius 0.992399067992 0.992445751168
16 M 0.955394290069 0.955577123759
16 Y 0.374721702644 0.377948294858
16 Z 0.984223790409 0.984248389442
16 alpha 0.200679953355 0.201439930307
16 overshoot 0.637910395318 0.640205779525
16 diffusion 0.617927791255 0.619794469788
16 age 0.953615109574 0.953842173545
16 X_c 0.964585740953 0.964939877004
16 mass_cc 0.853263250694 0.85472999873
16 Y_surf 0.885913598539 0.886908353534
16 L 0.995915641238 0.995938603724
16 radius 0.988132097913 0.988195919873
16 M 0.954318089295 0.954528127651
16 Y 0.327962327861 0.333694764758
16 Z 0.981899038203 0.981905303085
16 alpha 0.120663553091 0.123686191384
16 overshoot 0.624497461364 0.625454143398
16 diffusion 0.651748926535 0.651862485884
16 age 0.966734067172 0.966734255402
16 X_c 0.967073844775 0.967074225987
16 mass_cc 0.872452115789 0.873115205448
16 Y_surf 0.891704537525 0.892045257619
16 L 0.996272205476 0.996274110732
16 radius 0.991095678082 0.991112585179
16 M 0.953855392271 0.954554855636
16 Y 0.336014358377 0.345748952169
16 Z 0.98088811575 0.980940913424
16 alpha 0.167833381926 0.167982133289
16 overshoot 0.629708257484 0.631662692153
16 diffusion 0.675210723283 0.680244382675
16 age 0.971259554253 0.971392093796
16 X_c 0.967630876614 0.967706396278
16 mass_cc 0.853720009006 0.854672367791
16 Y_surf 0.899424368855 0.89951209328
16 L 0.996234969761 0.99624189525
16 radius 0.991529417781 0.99158966031
16 M 0.953848915846 0.95393119698
16 Y 0.328009263032 0.330555353301
16 Z 0.978314490972 0.978330739008
16 alpha 0.172883951023 0.180793944637
16 overshoot 0.624396219048 0.624842810712
16 diffusion 0.535900669049 0.539725917103
16 age 0.940134354832 0.940357007572
16 X_c 0.968462200417 0.968465312789
16 mass_cc 0.84895017549 0.850131200657
16 Y_surf 0.902315356375 0.902317574354
16 L 0.996441290392 0.996441550562
16 radius 0.989293657793 0.989293864692
16 M 0.955206465213 0.955457621973
16 Y 0.308950552977 0.311949330144
16 Z 0.980564822979 0.980618286604
16 alpha 0.135682043943 0.144473325298
16 overshoot 0.581100892247 0.581534053681
16 diffusion 0.675059382672 0.675830372444
16 age 0.972254973483 0.972403087087
16 X_c 0.968618387618 0.968638051355
16 mass_cc 0.864215376245 0.865179615234
16 Y_surf 0.903151845613 0.903268134459
16 L 0.995810096469 0.995810727752
16 radius 0.992005347897 0.992019224313
16 M 0.955207087898 0.955424353445
16 Y 0.318972203524 0.320722298817
16 Z 0.98096543022 0.981175840595
16 alpha 0.14140963209 0.144321711553
16 overshoot 0.649010642322 0.650540379285
16 diffusion 0.606367839609 0.606534469899
16 age 0.951770876054 0.951964972649
16 X_c 0.96618420267 0.966184710868
16 mass_cc 0.853729337755 0.855229067744
16 Y_surf 0.901892297643 0.902513935325
16 L 0.996288247958 0.996289615633
16 radius 0.988658899482 0.988667397461
16 M 0.954968994395 0.955113176814
16 Y 0.323656859097 0.323871724249
16 Z 0.976209984744 0.976365150929
16 alpha 0.156083075327 0.157690594784
16 overshoot 0.608750733619 0.609935808644
16 diffusion 0.646256535263 0.646317966529
16 age 0.947001157643 0.947525477021
16 X_c 0.965880016641 0.965880878509
16 mass_cc 0.84219815221 0.842626319054
16 Y_surf 0.889640893446 0.88982125403
16 L 0.995995998231 0.996000876804
16 radius 0.991478768715 0.991501617141
16 M 0.954120504994 0.954126387616
16 Y 0.291378536042 0.291456998132
16 Z 0.977604434386 0.977604570407
16 alpha 0.220873811166 0.232136428937
16 overshoot 0.631108903898 0.631252015389
16 diffusion 0.599557972794 0.602904092466
16 age 0.967102144467 0.967144182689
16 X_c 0.965957294564 0.96601710401
16 mass_cc 0.852158890512 0.853248760656
16 Y_surf 0.890729400165 0.891156852389
16 L 0.995791828684 0.995820936931
16 radius 0.989620756946 0.989626012412
16 M 0.953326844861 0.953413111875
16 Y 0.358183100533 0.35938717717
16 Z 0.979815219493 0.979875938153
16 alpha 0.171071404453 0.17338418781
16 overshoot 0.561614442325 0.562476797918
16 diffusion 0.665430754943 0.665448482696
16 age 0.968845427816 0.968855636022
16 X_c 0.96628574788 0.966338145278
16 mass_cc 0.851993020878 0.852994455445
16 Y_surf 0.885902022837 0.886438410107
16 L 0.995549357863 0.995549978391
16 radius 0.988969612198 0.988969972093
16 M 0.953060325418 0.953073795341
16 Y 0.297407859617 0.297774310068
16 Z 0.983493207878 0.983504368481
16 alpha 0.171853105777 0.184312541487
16 overshoot 0.547392562912 0.547392663174
16 diffusion 0.584109293365 0.584127107535
16 age 0.962690615613 0.962700101507
16 X_c 0.965534963742 0.965536122654
16 mass_cc 0.863771326748 0.864071170175
16 Y_surf 0.903486033161 0.903489900579
16 L 0.995865919804 0.995872291004
16 radius 0.989109532063 0.989110402768
16 M 0.95907662479 0.959076631155
16 Y 0.326170521626 0.326271377287
16 Z 0.984864936037 0.984874862809
16 alpha 0.185793993051 0.187557673176
16 overshoot 0.566252085985 0.568419842788
16 diffusion 0.598344474453 0.599984248902
16 age 0.961293529433 0.961396548744
16 X_c 0.966692042007 0.967034109511
16 mass_cc 0.861353780004 0.863656071201
16 Y_surf 0.898317947267 0.898441931721
16 L 0.995856373573 0.99586695712
16 radius 0.990538113659 0.990558688867
16 M 0.949239089135 0.949450336701
16 Y 0.289895041692 0.294868672826
16 Z 0.977909895573 0.977925219753
16 alpha 0.169513519653 0.172497508257
16 overshoot 0.595322615915 0.595623787681
16 diffusion 0.624326514214 0.625327708054
16 age 0.957448899695 0.957670099384
16 X_c 0.966926553523 0.967041430683
16 mass_cc 0.867472233668 0.86767094223
16 Y_surf 0.906016924488 0.906043609589
16 L 0.995713020577 0.995718140021
16 radius 0.989246700514 0.989252155618
32 M 0.95395680166 0.953964117394
32 Y 0.366774091246 0.367053907853
32 Z 0.980632885299 0.980710597631
32 alpha 0.192377896615 0.193647213573
32 overshoot 0.616962913971 0.617008597905
32 diffusion 0.604351825639 0.604367075067
32 age 0.956912349645 0.956992070304
32 X_c 0.967515656952 0.967534213959
32 mass_cc 0.872483220607 0.872574709665
32 Y_surf 0.906229712487 0.906294622432
32 L 0.996219822309 0.996221790691
32 radius 0.99088259469 0.990883218614
32 M 0.958687736964 0.959014798055
32 Y 0.353316115741 0.362007726115
32 Z 0.979872946682 0.979881003547
32 alpha 0.209167063333 0.210333362435
32 overshoot 0.578254881359 0.579722835862
32 diffusion 0.681176537518 0.681534167126
32 age 0.970287297481 0.970325587391
32 X_c 0.970611226625 0.970862554998
32 mass_cc 0.873482910789 0.873513181935
32 Y_surf 0.919752795172 0.919754269589
32 L 0.996999705358 0.99699970922
32 radius 0.993275158837 0.993296505025
32 M 0.955370752618 0.955406783607
32 Y 0.344946191846 0.345014261669
32 Z 0.984272071012 0.984289956584
32 alpha 0.221233818982 0.235738229127
32 overshoot 0.607983297028 0.608346512257
32 diffusion 0.644831425995 0.645912768817
32 age 0.969657468018 0.969740972751
32 X_c 0.971796620548 0.971847757165
32 mass_cc 0.856868856189 0.85775185723
32 Y_surf 0.915380122747 0.915728736113
32 L 0.995756932004 0.995758677371
32 radius 0.987563126329 0.987563192295
32 M 0.957248311785 0.957300787831
32 Y 0.350723651807 0.351358907711
32 Z 0.982107556182 0.982178291696
32 alpha 0.217768626943 0.218589478862
32 overshoot 0.63225159022 0.633454831924
32 diffusion 0.589783601949 0.597024100204
32 age 0.965345184422 0.965442838955
32 X_c 0.966916813256 0.966959968537
32 mass_cc 0.868588215793 0.869420570416
32 Y_surf 0.910335821982 0.910337949438
32 L 0.996040826711 0.99605536058
32 radius 0.990833982974 0.990833993234
32 M 0.960405312187 0.960675123103
32 Y 0.372091389724 0.377933531304
32 Z 0.985145048378 0.985199756128
32 alpha 0.25410753188 0.255159270851
32 overshoot 0.60325423496 0.607239277077
32 diffusion 0.660887475083 0.661343954592
32 age 0.972934611745 0.972934859314
32 X_c 0.97192389956 0.972085367005
32 mass_cc 0.885123576398 0.885165435834
32 Y_surf 0.922641435761 0.922884538104
32 L 0.997067705982 0.997068329976
32 radius 0.991560461905 0.991627837527
32 M 0.958399000311 0.958733354726
32 Y 0.367675447733 0.374999679658
32 Z 0.982126828382 0.982150687555
32 alpha 0.201288628672 0.201966817861
32 overshoot 0.656455597487 0.657114830604
32 diffusion 0.666733793742 0.666985592862
32 age 0.964959614188 0.965070994929
32 X_c 0.970745400116 0.97074564329
32 mass_cc 0.85846735327 0.860296953112
32 Y_surf 0.910593040367 0.910804725447
32 L 0.99668258012 0.996683824174
32 radius 0.99285359935 0.992884285805
32 M 0.957105320855 0.957651807234
32 Y 0.348744747712 0.364013750505
32 Z 0.983156176515 0.983156485636
32 alpha 0.162308574877 0.17221519123
32 overshoot 0.582796206378 0.58301661564
32 diffusion 0.688220595063 0.688239520352
32 age 0.950190834464 0.95027689355
32 X_c 0.970287365939 0.970292416803
32 mass_cc 0.867349471369 0.868063111876
32 Y_surf 0.907840928722 0.907840954509
32 L 0.997264123164 0.997273244174
32 radius 0.992957019206 0.99298489102
32 M 0.961482990707 0.961495159537
32 Y 0.377729492441 0.377903842599
32 Z 0.985576734585 0.985812622225
32 alpha 0.21474461907 0.21877582572
32 overshoot 0.61052224894 0.61071504328
32 diffusion 0.607537910601 0.607612269202
32 age 0.960877914786 0.961300623155
32 X_c 0.969014194098 0.969020398788
32 mass_cc 0.866434642537 0.866435383007
32 Y_surf 0.901163030098 0.901170875335
32 L 0.997087219664 0.997118300377
32 radius 0.992988812352 0.992991262845
32 M 0.958380600605 0.958382966954
32 Y 0.349928557292 0.349939000409
32 Z 0.983333634635 0.983410683795
32 alpha 0.221510913308 0.225101478751
32 overshoot 0.630621751545 0.631844961005
32 diffusion 0.580821453908 0.581980708616
32 age 0.958567219217 0.959052820848
32 X_c 0.968155273939 0.968158803416
32 mass_cc 0.870863845158 0.870885298267
32 Y_surf 0.923653525467 0.923747727491
32 L 0.996667680439 0.996682382907
32 radius 0.989724229957 0.989724268499
32 M 0.956716842857 0.957189253036
32 Y 0.332829487827 0.338457778453
32 Z 0.978704597078 0.978822486365
32 alpha 0.246917992066 0.2497845
32 overshoot 0.614369740448 0.617138939293
32 diffusion 0.609414271028 0.615836465983
32 age 0.956496128654 0.95694955402
32 X_c 0.969083032035 0.969120034873
32 mass_cc 0.865182995007 0.865365929
32 Y_surf 0.911129027822 0.911269001307
32 L 0.997115677715 0.997118271057
32 radius 0.992499198515 0.99254652649
32 M 0.95472768131 0.954775805536
32 Y 0.303378694455 0.305340820889
32 Z 0.985887426253 0.985887430126
32 alpha 0.191150704146 0.195021008909
32 overshoot 0.656575133692 0.656640606192
32 diffusion 0.609592349859 0.615013713447
32 age 0.952780522747 0.952932972584
32 X_c 0.970150973341 0.970176149797
32 mass_cc 0.869819515233 0.871024443936
32 Y_surf 0.90488166519 0.905015915612
32 L 0.996579012774 0.996579708495
32 radius 0.990486142981 0.990487111847
32 M 0.960310413242 0.960460219315
32 Y 0.37231539945 0.377292714071
32 Z 0.984727585635 0.984740801707
32 alpha 0.203555139445 0.203747054357
32 overshoot 0.586640331342 0.586641937528
32 diffusion 0.654653650875 0.654660894084
32 age 0.978442421689 0.97844315865
32 X_c 0.972238028895 0.97224670434
32 mass_cc 0.873583230933 0.874004934092
32 Y_surf 0.907276737393 0.908151907112
32 L 0.996631200415 0.99663422936
32 radius 0.99344009547 0.993453556191
32 M 0.95398681292 0.954053341112
32 Y 0.319967862843 0.320283111228
32 Z 0.984025517457 0.984041489686
32 alpha 0.213006600731 0.218553555863
32 overshoot 0.60428344529 0.605116669646
32 diffusion 0.619491094621 0.619536739705
32 age 0.967541675482 0.967630218758
32 X_c 0.968181090455 0.968182233881
32 mass_cc 0.867895747949 0.868689598152
32 Y_surf 0.915221817752 0.915639827584
32 L 0.995896347 0.995900609577
32 radius 0.989549466732 0.989550560491
32 M 0.958837292153 0.958953647871
32 Y 0.326468743043 0.327774276662
32 Z 0.98506537002 0.985098262021
32 alpha 0.200454188405 0.204028767279
32 overshoot 0.611754806824 0.612641239868
32 diffusion 0.577224394065 0.578054017882
32 age 0.964697165156 0.964919719629
32 X_c 0.97070441334 0.970726396852
32 mass_cc 0.870450880558 0.870845709084
32 Y_surf 0.899002379429 0.899021512364
32 L 0.996564839851 0.996569944489
32 radius 0.989684623206 0.989694575749
32 M 0.955522851365 0.955582458933
32 Y 0.370510894745 0.370694446718
32 Z 0.982317195212 0.98257721537
32 alpha 0.234029983391 0.239055629384
32 overshoot 0.640173175611 0.640957013127
32 diffusion 0.612956444171 0.614313539409
32 age 0.950508992787 0.950789629301
32 X_c 0.967530491146 0.967548153895
32 mass_cc 0.860692662433 0.861580791588
32 Y_surf 0.917287381605 0.917429833978
32 L 0.996301266228 0.996309687765
32 radius 0.988702545955 0.988706257907
32 M 0.960268986671 0.960328428919
32 Y 0.324470309239 0.325567129303
32 Z 0.984515746663 0.984566051555
32 alpha 0.170202778047 0.170231747988
32 overshoot 0.645960356698 0.64596161259
32 diffusion 0.653705736292 0.653931836201
32 age 0.972255745258 0.972270223201
32 X_c 0.969471644784 0.969485127626
32 mass_cc 0.876764259274 0.876909827418
32 Y_surf 0.908823631407 0.909649044627
32 L 0.997191929898 0.997192054963
32 radius 0.993240698479 0.99324150091
32 M 0.95688839564 0.956895204045
32 Y 0.31087746254 0.312238168708
32 Z 0.985686299513 0.985696009562
32 alpha 0.218733662086 0.223891209408
32 overshoot 0.592416269655 0.592422109262
32 diffusion 0.636691350106 0.638193331967
32 age 0.964287447843 0.964303555636
32 X_c 0.97128527182 0.971297929609
32 mass_cc 0.869804150443 0.870233899363
32 Y_surf 0.926349372903 0.926439527361
32 L 0.996693108861 0.996697077068
32 radius 0.990666639337 0.990670866413
32 M 0.959638168416 0.95964096893
