M Y Z alpha diffusion overshoot age X_c Y_surf
1.099089628906252392e+00 2.577048955078156123e-01 2.281502832031266290e-02 1.885789290039080690e+00 2.588881220703110331e-01 1.902105175781246271e-01 6.881233482972294979e+00 8.744176315839873037e-02 2.519002057442488729e-01
1.076588194335938997e+00 2.676363544921898097e-01 2.295247656250011883e-02 1.913480146484384692e+00 4.107654541015631211e-01 2.038767763671877342e-01 7.053917190517521085e+00 1.080647727153683235e-01 2.594023471245661128e-01
1.032011194335936910e+00 2.870386308593772529e-01 2.043420996093757436e-02 1.875028005859383118e+00 3.377788359375011318e-01 2.424567519531258819e-01 7.718867913596639596e+00 7.187462636102330549e-02 2.788335009963780475e-01
1.093717228515627360e+00 2.613327822265654743e-01 2.258294726562516327e-02 1.861265298828139292e+00 3.809880927734377587e-01 1.827515175781248002e-01 6.894322657396843468e+00 7.855450670235365751e-02 2.532693025795687003e-01
1.086743167968752921e+00 2.691672392578155493e-01 2.312669921875017132e-02 1.917309516601573449e+00 3.653445634765629113e-01 2.088251591796876638e-01 6.978374110594048219e+00 9.150082428174727278e-02 2.616347315074153967e-01
1.042876799804688170e+00 2.771925234375018365e-01 2.225501953125009688e-02 1.922512737304694630e+00 2.471700341796861100e-01 2.383948447265631099e-01 7.700158562534078044e+00 1.072871714970132784e-01 2.713204712414262754e-01
1.049068355468750546e+00 2.806529570312518707e-01 2.218892089843756826e-02 1.863058464843764694e+00 9.539836523437500437e-02 2.011850839843747907e-01 7.286684935425127740e+00 9.125930881937942274e-02 2.779624427765577943e-01
1.079267640625000801e+00 2.668514648437517178e-01 2.153602148437506331e-02 1.834719607421890331e+00 2.569268974609357770e-01 1.850842666015628246e-01 6.826538257776149976e+00 8.314792368273077328e-02 2.599524730759293356e-01
1.047891454101561370e+00 2.735836113281263082e-01 2.135983398437498598e-02 1.864188296875016526e+00 2.786298427734370531e-01 2.028927714843750119e-01 7.642224001449950066e+00 7.683776052013895075e-02 2.664789283863124858e-01
1.105116218750001655e+00 2.558207080078157558e-01 2.266825390625013328e-02 1.869479058593764842e+00 4.353071396484373690e-01 1.808447275390619724e-01 6.652297527223053564e+00 9.135989828932587764e-02 2.468932415935820857e-01
1.097536185546877707e+00 2.590131787109410388e-01 2.225061328125018528e-02 1.896834870117205307e+00 2.287727460937476198e-01 1.917596767578122752e-01 6.765273796277869067e+00 7.936639258797746621e-02 2.541246056514472329e-01
1.087982510742189213e+00 2.677028164062538740e-01 2.254602734375016002e-02 1.859127676757831527e+00 1.974134843749980051e-01 1.938892031249994374e-01 7.058892615607872401e+00 5.561615504151776884e-02 2.634762016002832885e-01
1.067311338867186432e+00 2.621012539062521629e-01 2.151201269531255109e-02 1.838421833007828798e+00 2.895106298828118985e-01 1.810207246093748779e-01 7.309021707471248241e+00 8.517360878574278815e-02 2.552131293877658025e-01
1.058264247070310970e+00 2.680207773437520147e-01 2.193171289062506232e-02 1.797684067382829154e+00 1.308515800781244742e-01 1.855762880859371522e-01 7.614956042849027718e+00 6.884976762544785245e-02 2.645979884637977286e-01
1.021170275390623550e+00 2.850640341796890631e-01 1.958402148437504361e-02 1.828173364257823952e+00 3.757036171874996167e-01 2.519418574218753037e-01 7.959545978095817098e+00 7.652315410255815242e-02 2.757393624988832559e-01
1.108370931640628942e+00 2.600426328125030051e-01 2.249033984375017198e-02 1.947214956054704293e+00 3.305350117187491610e-01 2.041658554687500737e-01 6.442359945782054176e+00 1.086003800589258605e-01 2.528690206589329637e-01
1.080547107421875985e+00 2.662234882812526404e-01 2.232491113281260750e-02 1.844026331054706036e+00 1.985662587890603126e-01 1.801267236328124022e-01 7.014777885111853628e+00 7.167261410270041322e-02 2.613505088670489696e-01
1.074525618164065666e+00 2.715590019531274879e-01 2.316037500000016694e-02 1.900663581054696571e+00 4.678461464843755580e-01 2.231333867187499653e-01 6.765856252966560014e+00 1.415713393622652916e-01 2.616158910981922214e-01
1.067342868164063097e+00 2.698071259765643659e-01 2.256072167968751693e-02 1.888158551757823878e+00 3.927810214843759362e-01 1.946570078124999492e-01 7.449825573438177528e+00 8.441704976207210775e-02 2.609475704894569370e-01
1.061131192382811506e+00 2.696129335937516025e-01 2.235725000000000906e-02 1.834766959960950405e+00 4.005547001953131403e-01 1.934774150390622671e-01 7.686122412663515924e+00 8.076112852761153926e-02 2.606328686663175742e-01
1.122367696289066963e+00 2.496614101562536769e-01 2.315779101562519954e-02 1.848749409179710312e+00 3.123925800781239270e-01 1.697904394531246364e-01 6.528697543087358390e+00 7.794301963731491145e-02 2.428292664454470839e-01
1.072673166015624568e+00 2.649228085937526123e-01 2.183194238281254904e-02 1.807918538085951932e+00 3.362166269531239315e-01 1.833500810546872251e-01 7.204116512801874705e+00 8.265729944262958928e-02 2.573009566774404622e-01
1.105745353515628304e+00 2.610999501953166213e-01 2.315853125000026311e-02 1.893329504882826919e+00 2.421718320312482298e-01 2.023819755859369851e-01 6.399680053869736263e+00 1.134094064554048154e-01 2.561611136812551592e-01
1.095933554687503975e+00 2.598356630859410266e-01 2.218622949218767432e-02 1.875152842773460060e+00 2.683233183593729532e-01 1.866161689453122718e-01 7.011100119975374412e+00 6.496929460387911026e-02 2.536178831700560132e-01
1.086228405273439668e+00 2.698497490234414431e-01 2.244375488281270467e-02 1.835705785156265701e+00 1.418367148437492398e-01 2.031458291015623419e-01 6.889334200377425610e+00 7.369463828211245127e-02 2.667895440473408986e-01
1.057973148437499677e+00 2.690430878906264200e-01 2.135599414062499743e-02 1.820359443359389040e+00 2.842108095703102522e-01 1.807832119140624361e-01 7.518664485962700539e+00 6.756166597245535921e-02 2.622367432717818136e-01
1.074197385742190036e+00 2.723325751953151186e-01 2.251039941406265607e-02 1.926010007812512193e+00 2.052738056640603381e-01 2.120981240234378895e-01 6.947695978004528428e+00 1.018350963158777822e-01 2.680550514853101141e-01
1.121065046875004079e+00 2.513359746093780656e-01 2.362503222656264779e-02 1.885189625000014413e+00 4.912325312499999930e-01 1.878448193359368579e-01 6.717016311002637075e+00 9.350069309840271237e-02 2.412305410469909317e-01
1.065768807617188063e+00 2.698931474609392867e-01 2.073947363281256062e-02 1.814544419921888530e+00 4.317975908203133817e-01 2.069583691406251813e-01 6.885593534855583009e+00 1.200914003190163420e-01 2.594009392525716273e-01
1.056192991210934906e+00 2.691247568359388942e-01 2.199667578124998510e-02 1.873416064453138352e+00 2.705878603515612379e-01 1.810173798828127179e-01 7.362328106229796276e+00 8.520546749850704815e-02 2.624140217614249204e-01
1.073548438476564781e+00 2.667007285156274832e-01 2.166022656250011363e-02 1.861327868164077470e+00 3.550726074218746864e-01 2.003093515624997656e-01 7.174831764274292922e+00 8.354765364919300441e-02 2.585156501496148618e-01
1.024520977539061128e+00 2.820027548828138442e-01 2.070400585937499927e-02 1.848772615234386407e+00 1.768623701171855023e-01 2.214267597656251474e-01 8.031662780272538882e+00 7.622892271016395993e-02 2.771770773360333617e-01
1.105023817382814189e+00 2.567773964843777512e-01 2.277978613281263914e-02 1.907477530273458344e+00 1.315145166015619094e-01 1.877558095703124874e-01 6.471088114710484618e+00 9.501837426229603478e-02 2.533272033469585738e-01
1.073616098632809823e+00 2.657525576171889670e-01 2.246596289062498600e-02 1.798330766601575981e+00 2.705677138671860882e-01 1.650402626953126894e-01 7.079274964369156820e+00 8.122779331610455178e-02 2.587663233116668793e-01
1.114690308593755175e+00 2.603109335937537350e-01 2.354732519531272522e-02 1.915204542968768520e+00 2.291725654296851156e-01 2.038970458984370737e-01 6.679106228870596240e+00 8.029147372049828812e-02 2.554561031377635127e-01
1.042236956054686026e+00 2.708704863281262698e-01 2.156956542968744769e-02 1.835303528320324729e+00 3.537569541015635477e-01 2.025546972656251110e-01 7.863071307339956739e+00 9.611506566145089359e-02 2.624789165353137999e-01
1.057295434570313608e+00 2.808267880859399712e-01 2.236322656250009505e-02 1.947986239257823771e+00 1.528164550781242748e-01 2.251931679687504406e-01 7.431252189649477202e+00 7.169490184808460786e-02 2.772595893942323975e-01
1.077491657226565591e+00 2.774713974609403500e-01 2.299098632812525758e-02 1.927045787109382458e+00 2.219406962890606849e-01 2.377732929687507157e-01 6.801299093907169357e+00 1.177746493711272630e-01 2.728688696822678672e-01
1.045401790039060863e+00 2.693226494140642524e-01 2.017972851562498462e-02 1.855299478515640033e+00 3.151324824218744158e-01 2.005932363281252295e-01 7.548528386892423114e+00 8.500493035322226332e-02 2.614515239780858535e-01
1.049331570312501682e+00 2.953769404296900380e-01 2.219123242187515457e-02 1.884701870117193812e+00 6.253375292968760268e-02 2.299321904296884322e-01 7.056227692570979926e+00 8.097400641561772194e-02 2.937385797387003783e-01
1.096406345703126117e+00 2.565426201171909226e-01 2.187822558593764330e-02 1.859358915039081905e+00 4.009680175781240030e-01 1.855223759765620151e-01 6.870759102263606977e+00 8.000686350002650382e-02 2.477537561449714709e-01
1.054439640624998953e+00 2.763744365234390155e-01 2.077590722656252539e-02 1.804439761718763302e+00 1.527541279296864563e-01 1.964753330078128080e-01 6.971880445693748207e+00 8.161897461324243985e-02 2.712874939617964110e-01
1.046293081054686436e+00 2.812742695312518415e-01 2.153375683593758763e-02 1.803120559570318582e+00 3.706206171875010003e-01 2.334843261718754781e-01 7.450707351965123237e+00 1.059102852790985150e-01 2.731649684876489292e-01
1.079681139648439592e+00 2.658015507812528933e-01 2.217867187500015269e-02 1.863663546875014898e+00 3.459838701171866759e-01 2.075600390624993963e-01 6.915027771590153804e+00 1.048224041650777649e-01 2.586058311953022271e-01
1.066765150390625472e+00 2.680067714843772375e-01 2.065575195312507537e-02 1.889217987304704138e+00 3.025458769531244041e-01 1.956382792968749951e-01 6.948214674695935678e+00 8.772406043961510080e-02 2.604850313424814656e-01
1.051040364257813664e+00 2.829552138671898032e-01 2.129740625000012613e-02 1.887599909179690005e+00 6.056289560546912476e-01 2.587799580078137263e-01 7.069474588615204169e+00 1.415820317536610473e-01 2.699180805617357737e-01
1.032920591796874898e+00 2.766421386718761477e-01 2.105911816406252565e-02 1.894238319335949550e+00 3.242432207031256119e-01 2.287336689453126626e-01 8.062963695047814738e+00 8.106740983933900802e-02 2.689246842026416506e-01
1.094363559570314504e+00 2.599490732421906314e-01 2.205847753906265904e-02 1.858664640625017350e+00 4.735035205078126919e-01 1.897681494140621983e-01 6.926370019568561354e+00 8.505267456256722369e-02 2.496712495464743220e-01
1.097418712890628756e+00 2.654091621093787046e-01 2.269752832031272927e-02 1.916342398437516303e+00 1.465745957031241720e-01 2.007203281249997362e-01 6.544326989165003106e+00 9.207376100094342986e-02 2.621287499537003352e-01
1.064369843750000877e+00 2.756703486328150321e-01 2.224810644531262718e-02 1.835904961914079925e+00 7.542541699218763274e-02 2.038841240234372520e-01 7.249569287622716018e+00 6.981554397176188698e-02 2.735422655807945858e-01
1.063976375976565247e+00 2.840310996093767804e-01 2.239020703125007769e-02 1.950339808593761326e+00 9.565265136718754946e-02 2.209479375000005796e-01 6.758740572572672356e+00 1.124275223268315499e-01 2.815674422907971097e-01
1.132628214843753867e+00 2.493451250000029706e-01 2.376633105468770393e-02 1.892239202148456201e+00 2.333243623046860060e-01 1.804785458984375368e-01 6.248334389014398305e+00 9.765698186427641814e-02 2.439180617094002246e-01
1.097572961914067280e+00 2.654505595703172682e-01 2.259751660156277681e-02 1.851034551757828828e+00 5.020122167968796290e-02 2.036033642578121139e-01 6.663953266972441725e+00 7.404603753191808801e-02 2.641857372059723819e-01
1.060556915039063242e+00 2.717546132812520554e-01 2.155313476562506492e-02 1.917720322265639821e+00 2.197913388671857149e-01 2.027175048828123993e-01 7.353451320327862639e+00 7.498802525294391563e-02 2.666546951223034423e-01
1.060358030273438779e+00 2.787165458984395827e-01 2.278424316406263070e-02 1.870025379882827243e+00 1.208823847656248368e-01 2.099624628906249513e-01 7.311030921809012817e+00 7.587814163275717616e-02 2.753459582711177966e-01
1.095541207031253128e+00 2.623003496093776477e-01 2.265560449218765107e-02 1.896285174804702711e+00 2.779778984374988160e-01 1.869300009765627046e-01 6.610832366219522527e+00 9.430330689026276969e-02 2.560215275519533984e-01
1.057785547851562757e+00 2.717510830078146422e-01 2.104408105468758700e-02 1.920263897460954050e+00 2.982678623046865485e-01 2.100988896484375090e-01 7.388735049341987882e+00 8.159738247085975005e-02 2.648372118157233390e-01
1.073574243164064468e+00 2.739251425781275562e-01 2.258255175781261406e-02 1.835119118164071361e+00 2.837306416015608068e-01 2.006607333984374575e-01 7.162918714392040087e+00 7.755715329303430883e-02 2.678560495524690555e-01
1.045088587890627085e+00 2.792395527343767281e-01 2.159793261718753743e-02 1.949628430664075651e+00 2.267994052734351729e-01 2.314998662109375160e-01 7.757393875822870655e+00 7.646754972329473932e-02 2.737747458907363041e-01
1.059142923828124250e+00 2.799852070312519037e-01 2.158320117187511808e-02 1.814571381835950126e+00 1.222490449218744113e-01 2.076477167968752147e-01 6.871415071450608814e+00 9.258890390491056333e-02 2.759457057633553090e-01
1.072016593750000135e+00 2.730100156250012122e-01 2.495648144531259494e-02 1.862852962890634956e+00 2.934673847656242285e-01 2.103052714843751114e-01 7.303330459425122712e+00 1.158532326838953713e-01 2.658854971280016910e-01
1.058000219726564772e+00 2.853077646484401542e-01 2.173125878906270042e-02 1.881901584960940843e+00 5.003884375000011708e-01 2.570214296875010240e-01 6.950344273325859135e+00 1.231146435199737543e-01 2.751227974522570396e-01
1.078018350585937313e+00 2.686461503906273918e-01 2.205880957031257708e-02 1.841269985351582816e+00 1.054009238281247152e-01 1.790224697265624110e-01 6.949736304788063812e+00 6.540037205070226012e-02 2.658280845248984781e-01
1.053339782226562882e+00 2.775254326171886499e-01 2.235135937500001141e-02 1.849898291992197574e+00 4.060667900390632079e-01 2.095690771484372550e-01 7.665019874858720605e+00 8.152550818203191385e-02 2.684708864272640771e-01
1.083282710937502280e+00 2.679480048828156713e-01 2.299545898437518887e-02 1.843712811523452455e+00 1.846493759765603093e-01 1.907843671874999147e-01 7.066324465321613957e+00 7.363940019551032390e-02 2.637130380338333913e-01
1.063206978515622847e+00 2.712510205078143000e-01 2.287473632812500948e-02 1.793963439453140074e+00 2.199117324218728131e-01 1.740122060546872851e-01 7.235167501546105662e+00 7.950042659154292479e-02 2.653039121196477668e-01
1.067129555664065865e+00 2.753237412109407201e-01 2.116950585937514909e-02 1.870019199218760697e+00 2.725348203124978164e-01 2.197654580078127751e-01 6.992061742216456821e+00 8.949650540974408985e-02 2.691032897530059032e-01
1.073341127929689387e+00 2.730347832031274069e-01 2.219967773437511727e-02 1.887701177734392610e+00 6.151486523437518783e-02 1.932800585937498872e-01 6.865781277972732966e+00 7.687488844954902534e-02 2.709943101793287901e-01
1.069399985351563220e+00 2.711600996093763150e-01 2.270372070312502016e-02 1.814165427734386826e+00 2.073345439453109507e-01 1.840208085937500571e-01 7.094168994792680927e+00 8.348400630475419359e-02 2.655373832079869767e-01
1.071950842773437662e+00 2.685515664062512742e-01 2.212407324218749333e-02 1.788927370117196824e+00 3.841973789062510525e-01 1.703966523437498992e-01 6.996855703649500491e+00 9.053065354522599195e-02 2.589676546284821468e-01
1.082964681640624871e+00 2.650500976562515376e-01 2.200659082031253266e-02 1.816973031250011195e+00 3.410986660156243855e-01 1.734426005859379394e-01 6.771199271986994894e+00 8.909383508097115656e-02 2.563911524901552608e-01
1.083743499023438028e+00 2.763834970703147875e-01 2.289290917968762190e-02 1.906751421875015229e+00 1.074464130859370398e-01 1.894230917968752204e-01 6.676441110756075936e+00 7.758427307754652003e-02 2.730791397126631770e-01
1.079953311523436765e+00 2.623487714843769081e-01 2.218353125000005824e-02 1.829946396484392057e+00 2.338198632812483191e-01 1.655426181640629046e-01 7.059180091093896436e+00 7.363005728760843582e-02 2.562655070232245369e-01
1.100556740234378772e+00 2.655408808593777703e-01 2.388720703125014888e-02 1.950422960937507000e+00 8.555860498046945484e-01 2.214146474609372806e-01 6.771466276398428796e+00 1.303956052147886013e-01 2.484258597274312252e-01
1.077787018554690279e+00 2.790310869140654737e-01 2.326876562500020465e-02 1.863206937500004434e+00 4.733855908203135066e-01 2.274254589843753838e-01 6.861905817631331672e+00 1.110559166807013470e-01 2.695158751991545976e-01
1.118283093750003676e+00 2.527267207031280716e-01 2.292772363281267087e-02 1.913863541992204098e+00 4.640219062499995051e-01 1.906062666015620466e-01 6.640698517211340857e+00 9.182882533180218576e-02 2.428806085328550080e-01
1.089112225585939120e+00 2.741224814453145919e-01 2.271635351562511021e-02 1.980698475585948470e+00 1.310520048828122675e-01 2.178864140625002832e-01 6.322285086004948873e+00 1.310413158216487961e-01 2.711692972759109921e-01
1.068255665039063773e+00 2.703435341796898150e-01 2.179734960937509958e-02 1.899243590820326011e+00 2.642924990234353233e-01 2.040241533203127899e-01 7.085632984358724684e+00 9.650367569347902130e-02 2.644285348799745861e-01
1.065881999023439830e+00 2.806903701171904464e-01 2.235986523437515083e-02 1.952380902343758384e+00 2.220956318359354476e-01 2.203746337890631068e-01 7.190291173049215168e+00 7.438513039711129593e-02 2.757522828630104006e-01
1.072438322265626409e+00 2.673606503906271192e-01 2.264612500000010367e-02 1.886686666992200001e+00 3.515483212890622156e-01 2.065275058593749047e-01 7.044442726893145768e+00 1.119904564479252823e-01 2.597461476039925055e-01
1.068022949218753848e+00 2.715317216796906963e-01 2.088499121093762012e-02 1.887624874023451138e+00 3.236981806640620851e-01 2.209843085937501783e-01 6.975519530437079396e+00 9.893021662222427348e-02 2.643318049079065868e-01
1.038233366210942421e+00 2.846387304687512110e-01 2.080115722656255758e-02 2.043406224609387145e+00 2.145859511718739843e-01 2.467824277343754480e-01 7.419184203976731062e+00 1.065676212865468292e-01 2.800486039991650355e-01
1.124263897460940020e+00 2.530469707031272053e-01 2.392001464843765760e-02 1.898429374023452576e+00 7.960800361328185248e-01 1.765695722656250299e-01 6.325692057392967804e+00 1.301074964786170518e-01 2.360357785458370994e-01
1.105740436523440451e+00 2.587388095703162527e-01 2.339318066406275570e-02 1.878595491210955482e+00 1.565812490234359533e-01 1.958015029296871767e-01 6.759035937605209376e+00 8.371744780815534859e-02 2.552321843504506971e-01
1.066812221679688477e+00 2.726756132812526157e-01 2.252832714843764489e-02 1.905230982421886710e+00 1.515966494140613685e-01 2.213846943359379926e-01 7.123146084770112907e+00 1.050954572522155989e-01 2.690670853945533181e-01
1.089497981445312735e+00 2.615724472656271726e-01 2.379557910156259240e-02 1.761820049804702970e+00 2.229895800781230286e-01 1.611732089843745941e-01 6.989594737825286508e+00 9.167033673428291729e-02 2.560316523278713952e-01
1.117235053710940118e+00 2.557075185546907048e-01 2.387636230468770729e-02 1.863119377929707499e+00 1.631212636718738229e-01 1.792623251953124330e-01 6.368451330805530830e+00 9.819232540287815836e-02 2.517695919639799107e-01
1.050164425781247024e+00 2.726141201171888295e-01 2.191522753906247761e-02 1.810500492187514965e+00 2.708901718749984755e-01 1.915296669921870698e-01 7.818264508904887222e+00 7.005849723864110423e-02 2.658865149655569304e-01
1.108628866210940700e+00 2.562169179687535658e-01 2.298802929687521548e-02 1.844767940429709041e+00 1.804735791015610602e-01 1.889010664062494016e-01 6.524819351258573263e+00 9.851346145939177124e-02 2.519139348733092643e-01
1.030727187499999031e+00 2.810124208984392524e-01 1.970325585937509130e-02 1.803712220703134417e+00 4.389320800781252307e-01 2.436545644531256105e-01 7.678667896043127605e+00 8.595795379077852960e-02 2.702737243485968666e-01
1.067117435546877546e+00 2.775414052734392900e-01 2.310691796875011597e-02 1.920775501953132292e+00 4.099485048828134803e-01 2.238373066406254552e-01 7.238076032654924497e+00 9.748005370134114889e-02 2.688242163729260836e-01
1.039473201171874139e+00 2.866518173828144778e-01 2.156475585937511763e-02 1.831240860351568855e+00 9.849120507812472725e-02 2.356108408203132776e-01 7.396046246527873791e+00 9.736405517252406938e-02 2.840073039409898303e-01
1.053880781249999954e+00 2.810309042968777149e-01 2.098560253906261650e-02 1.825005765625011156e+00 1.676611787109361651e-01 2.258308447265632013e-01 7.199642162169446635e+00 7.866896184599463104e-02 2.765945451609975181e-01
1.088527705078127905e+00 2.642395605468772501e-01 2.384205175781264202e-02 1.895084216796884435e+00 5.320005107421887924e-01 2.095155732421872252e-01 6.787117168648064691e+00 1.316150742532198326e-01 2.532663053459431324e-01
1.072187375000000165e+00 2.635542998046904728e-01 2.175432714843760634e-02 1.785345076171890755e+00 1.720891425781236328e-01 1.847872324218746143e-01 7.172280105798074068e+00 8.095117283150282672e-02 2.594399678823828270e-01
1.056823569335937574e+00 2.714422519531267675e-01 2.219522070312509796e-02 1.873285166992201267e+00 1.509710380859358991e-01 2.080383837890625587e-01 7.604158676681797679e+00 8.084556710878681995e-02 2.676772246268343536e-01
1.098913248046877289e+00 2.568452744140654609e-01 2.311816308593764996e-02 1.860839741210956300e+00 2.006387880859352990e-01 1.825761201171873516e-01 6.830689249681558550e+00 8.913438077000442050e-02 2.525163078503003256e-01
1.065098126953128332e+00 2.837391953125018018e-01 2.097157421875001787e-02 1.919969932617204167e+00 1.593533828124992779e-01 2.241895781249997888e-01 6.849771758074788330e+00 8.916044739681251718e-02 2.800388631054877564e-01
1.068380033203126578e+00 2.779594394531283430e-01 2.145265039062522680e-02 1.813875291015635050e+00 1.356786230468741972e-01 2.349918681640627838e-01 6.959717270465923811e+00 9.034617687724232071e-02 2.747097468811809384e-01
1.079261407226564273e+00 2.663313251953147720e-01 2.290529785156259282e-02 1.903789375000009443e+00 5.262795800781262523e-01 2.113066123046875300e-01 7.022844049932477795e+00 1.164621267855628223e-01 2.553614219700699461e-01
1.072508636718752184e+00 2.726779472656283287e-01 2.164874121093766923e-02 1.819053897460953140e+00 7.373370312500010515e-02 2.139579960937499914e-01 6.847812511709737038e+00 8.799686800107400786e-02 2.705722390456001825e-01
1.067251764648440515e+00 2.785182724609405192e-01 2.218759375000015771e-02 1.925601622070323593e+00 1.448228359374991170e-01 2.077942988281251402e-01 7.101359334624540942e+00 7.090389616865934441e-02 2.751256047584774156e-01
1.071673591796875824e+00 2.679874394531271964e-01 2.267576367187511960e-02 1.846675277343766464e+00 1.052869628906251548e-01 1.886780488281247781e-01 7.331002828221309109e+00 7.082140843373863071e-02 2.652018727304610857e-01
1.063561653320311162e+00 2.719812568359384897e-01 2.107278222656247882e-02 1.833240614257825918e+00 2.470819033203114079e-01 1.651686503906255876e-01 6.731135821607849401e+00 8.070371758059854961e-02 2.653043979703934019e-01
1.053022025390626393e+00 2.801249345703146210e-01 2.129900195312508376e-02 1.848442792968763237e+00 6.404314160156263092e-02 2.142325195312501374e-01 7.173082530341943652e+00 8.466786337186013589e-02 2.779387038503284835e-01
1.067238099609374880e+00 2.688448701171893274e-01 2.263778417968748818e-02 1.910342813476576085e+00 4.828819531250015396e-01 1.941968935546874442e-01 7.367098625792207756e+00 9.155917517839144704e-02 2.581683443479449447e-01
1.071905536132812475e+00 2.753076757812519815e-01 2.297005859375008882e-02 1.934514562500011969e+00 1.318576591796869202e-01 1.987129267578130187e-01 6.534716217922706960e+00 1.122963024805414822e-01 2.720687670101960554e-01
1.056034925781246692e+00 2.720038789062509954e-01 2.250784374999996798e-02 1.776141142578138599e+00 3.055552119140615974e-01 1.817141621093747716e-01 7.734495578843436192e+00 7.356654950193433629e-02 2.644366647624126765e-01
1.078920025390625481e+00 2.666361826171901872e-01 2.219570117187510960e-02 1.792280184570330004e+00 1.880683681640606120e-01 1.894926328124997839e-01 6.987586682420467099e+00 8.420572088166829172e-02 2.616266311675771727e-01
1.096026770507815495e+00 2.608968154296899544e-01 2.291098437500014781e-02 1.900666132812517839e+00 2.313349951171853880e-01 1.917957685546875513e-01 6.846821769326894014e+00 9.053462635993696217e-02 2.556385562422595625e-01
1.075372365234376515e+00 2.778473769531272786e-01 2.171785058593767026e-02 1.810833634765631306e+00 1.391264326171865739e-01 2.243166240234379938e-01 6.632299952724375558e+00 1.042252380922237542e-01 2.739728426355173552e-01
1.062240751953123841e+00 2.683889462890641786e-01 2.223702832031250118e-02 1.834641794921885394e+00 4.583384589843769175e-01 1.873897392578124654e-01 7.391922644776231621e+00 9.518810767467886236e-02 2.581603761519603024e-01
1.123143126953128901e+00 2.509408203125031434e-01 2.410644238281265186e-02 1.862542838867200956e+00 5.081309160156264326e-01 1.793694550781245733e-01 6.681977589832308162e+00 9.804547819858380753e-02 2.404058931427190127e-01
1.061274815429685381e+00 2.707022832031267812e-01 2.230062695312502383e-02 1.874950288085952321e+00 1.652387666015608103e-01 1.891794873046876435e-01 7.460977093730061682e+00 7.367417396356459869e-02 2.663112947603914482e-01
1.100293870117189154e+00 2.561225546875021686e-01 2.393187402343759096e-02 1.762771929687518169e+00 1.902384033203110003e-01 1.488254316406245337e-01 6.602325143443021460e+00 1.146701775023366010e-01 2.513031467893618309e-01
1.070855235351563239e+00 2.700753251953139644e-01 2.178619921875003113e-02 1.934423349609391218e+00 2.062453544921859783e-01 1.934280498046875574e-01 6.911622403126411740e+00 9.639665335250710565e-02 2.651665206338043035e-01
1.091821085937504598e+00 2.672235576171902993e-01 2.215586230468765891e-02 1.852322474609392255e+00 1.689211582031233394e-01 1.892913847656251258e-01 6.680133788015037766e+00 7.600125704560357909e-02 2.630030548463941353e-01
1.076106592773435677e+00 2.714396953125024492e-01 2.333234277343762889e-02 1.875522777343767045e+00 1.291727441406245180e-01 1.934336220703122000e-01 6.952486348928492710e+00 8.584104419901522620e-02 2.682284644328436496e-01
1.093203218750003591e+00 2.634756787109409082e-01 2.272501660156268227e-02 1.922770734375012891e+00 3.502283828124995724e-01 2.083337392578123171e-01 6.711463567505144390e+00 1.050251710010565581e-01 2.564398210370800180e-01
1.054200424804689895e+00 2.900003564453150773e-01 2.153828906250006281e-02 1.916166102539074378e+00 4.039185058593754152e-02 2.181306748046879518e-01 6.758447487957426780e+00 1.002652549356098932e-01 2.889161396550612992e-01
1.050437178710939667e+00 2.862425380859404123e-01 2.134742871093763331e-02 1.879575016601569892e+00 2.094354833984353181e-01 2.318409169921882285e-01 7.163131165758915841e+00 8.528646197546854713e-02 2.815547382131403653e-01
1.107459060546879259e+00 2.535558427734420639e-01 2.222059277343771747e-02 1.852272526367206629e+00 3.146778164062487004e-01 1.871910576171867402e-01 6.650941157235449985e+00 8.294975616083737069e-02 2.469973637376837172e-01
1.092869796875002075e+00 2.628122822265662184e-01 2.286775781250020845e-02 1.895224345703140134e+00 1.723297998046860735e-01 2.034549335937496373e-01 6.659098427913905383e+00 1.023675233674644358e-01 2.589888104010847347e-01
1.088717203125000088e+00 2.581454189453153969e-01 2.189986816406260320e-02 1.894493702148454473e+00 3.280385390624990793e-01 1.954761347656248371e-01 6.987298733991217148e+00 9.245466761633169828e-02 2.505021906570965573e-01
1.073219622070313850e+00 2.693670302734401112e-01 2.165091894531260067e-02 1.837837813476576265e+00 2.167833749999980852e-01 1.888938945312500783e-01 7.000336945581114634e+00 7.577062523156211094e-02 2.644906103643261397e-01
1.075327698242190433e+00 2.722237187500022304e-01 2.222570703125012134e-02 1.937889812500013242e+00 1.601129482421863592e-01 2.130995468750002952e-01 6.871537008690466131e+00 1.071804654415711433e-01 2.686737632712952739e-01
1.087767055664063509e+00 2.610361269531271677e-01 2.340168750000003878e-02 1.783418273437516577e+00 2.182027255859353698e-01 1.705447949218747983e-01 7.389966762210956830e+00 6.283506606709128584e-02 2.560200737232670720e-01
1.089596444335940495e+00 2.659942597656283492e-01 2.247064160156266380e-02 1.904545806640641992e+00 3.120836132812495056e-01 1.939944111328127108e-01 6.901933004779121639e+00 8.161108437464537069e-02 2.591713718192890648e-01
1.095412740234377402e+00 2.618452109375020709e-01 2.382087207031258203e-02 1.877477121093760415e+00 7.437629863281293163e-01 2.008606943359375063e-01 6.516850312719776994e+00 1.588692625523488167e-01 2.465628100090181962e-01
