M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.062601937500004645e+00 2.673186640625012656e-01 2.228926269531267268e-02 1.994396179687515813e+00 1.025925144531243838e+00 1.901118159179711053e-01 6.738105307152459034e+00 2.319086280979388570e-01 8.379225675735542389e-02 9.698130479870240017e-03
1.096772356933594983e+00 2.685463710937527337e-01 2.363958593750008913e-02 1.863698356445325999e+00 9.606147680664007815e-01 1.656553662109393477e-01 6.263454881481192338e+00 2.322211767208177957e-01 1.169574727977031464e-01 2.494698694570623640e-02
1.092248162597655226e+00 2.727885942382829443e-01 2.435261767578126776e-02 1.866958873535161212e+00 9.701153144531143857e-01 1.705780639648455665e-01 6.249619637560070551e+00 2.364404596221383048e-01 1.369729005015693779e-01 2.938731674549014197e-02
1.081994441894524206e+00 2.778655957031274659e-01 2.332375878906257569e-02 1.924188554687509045e+00 9.320224272460874149e-01 1.839540053710959910e-01 6.498567248576659239e+00 2.412264638546415818e-01 1.388241437592581395e-01 4.028696782631288609e-02
1.077745926757820216e+00 2.690523291015635698e-01 2.432512353515628098e-02 1.846010142578126123e+00 9.449961586913936396e-01 1.937270249023453905e-01 7.010827453559697275e+00 2.325557609727929576e-01 1.016533228947191503e-01 2.386526223536459754e-02
1.085776363281252488e+00 2.676807143554695290e-01 2.265289111328143423e-02 1.931228788574237409e+00 1.085985198730452517e+00 1.712750043945327205e-01 6.604408222817830243e+00 2.311160577757992440e-01 8.126570738683931705e-02 2.016828522305565488e-02
1.058894117187504591e+00 2.744647705078142597e-01 2.322321093750010987e-02 1.969503451660162829e+00 9.589826142578024015e-01 2.084781752929702747e-01 6.817631969357595523e+00 2.384442307927729376e-01 1.134649257971680203e-01 2.232090654923504780e-02
1.088956795410164657e+00 2.622197866210967954e-01 2.359094677734382625e-02 1.864326042968758701e+00 9.432022719726406157e-01 1.981443647460966739e-01 6.670867241097896638e+00 2.267656832178793214e-01 6.163639594445347036e-02 8.963273004558762122e-03
1.096669304199218598e+00 2.625157670898444207e-01 2.228986865234392628e-02 1.951365783203143023e+00 1.088845879394516825e+00 1.576781044921888864e-01 6.256864458880847302e+00 2.267254978618037653e-01 8.835546193328140674e-02 1.535337380844346324e-02
1.077189126464849211e+00 2.726896704101574587e-01 2.343165087890627593e-02 1.876933327148448294e+00 9.164274628906158293e-01 1.786907172851583125e-01 5.856481014463194690e+00 2.372473301508412347e-01 1.570271618886511511e-01 2.096947728518316900e-02
1.083689407714840236e+00 2.758875781250016979e-01 2.433291259765624562e-02 1.928370135742190516e+00 9.031189902343673692e-01 2.037614770507837625e-01 6.375225977045012371e+00 2.404807650881616299e-01 1.471715912196851495e-01 3.305306962384651354e-02
1.097284684570309032e+00 2.606934047851582892e-01 2.240144384765643468e-02 1.968950619140649172e+00 1.139356306640605387e+00 1.685218334960949527e-01 6.575115256510833284e+00 2.251864747051427196e-01 7.018811720391300579e-02 1.601557240849359881e-02
1.061340586914074624e+00 2.755056049804686102e-01 2.129059619140635448e-02 1.891386340820321976e+00 9.680973759765559850e-01 1.469641279296879932e-01 6.541031156380068268e+00 2.360511258363305886e-01 6.980340909334568911e-02 1.488278293519554839e-02
1.070795624023442416e+00 2.708355957031258199e-01 2.294159033203135162e-02 1.937002434082041313e+00 9.707582885742139789e-01 1.639407221679697879e-01 6.348201232690400708e+00 2.347256405658258160e-01 1.123653811035828370e-01 1.715914092255905327e-02
1.092289610839846103e+00 2.653783642578142477e-01 2.299913574218761039e-02 1.905657403808604933e+00 1.039485026855453187e+00 1.531196948242196931e-01 6.455277203170888711e+00 2.286454341951478231e-01 8.757197184299789217e-02 1.912516158402545116e-02
1.082683072265628210e+00 2.669055820312513649e-01 2.280948925781264847e-02 1.937162561035174813e+00 1.003044241699203587e+00 1.841982465820334314e-01 6.439729553963309705e+00 2.310337645268084883e-01 7.052129735470326344e-02 1.108479812081240856e-02
1.075559233398426739e+00 2.861416811523478376e-01 2.215310253906242755e-02 1.896618231445317493e+00 8.035787832031257016e-01 2.056034365234417627e-01 5.994510829592333501e+00 2.473875479115772991e-01 1.862466085108499536e-01 5.160256832473934796e-02
1.067647047851564279e+00 2.760407084960952995e-01 2.071053662109383076e-02 1.976873361328137291e+00 1.018780086425773002e+00 1.551644633789070749e-01 6.230608258429763069e+00 2.359643291347160998e-01 1.280206836409081284e-01 3.397872974977832888e-02
1.053428117187490853e+00 2.891328740234401229e-01 2.236132519531251750e-02 1.993585391601568002e+00 8.451982465820252477e-01 2.213157543945335759e-01 6.406837597530851802e+00 2.513702379295632561e-01 1.679016400424027111e-01 4.732547214220242382e-02
1.062323275878907847e+00 2.691931567382834234e-01 2.337742236328141029e-02 2.017693887695321209e+00 8.981834492187419361e-01 2.337687202148463206e-01 6.889947563348233217e+00 2.348185209551940378e-01 9.616907572424988893e-02 1.535430205920796688e-02
1.095799422363284981e+00 2.666064409179711436e-01 2.482387060546874941e-02 1.880052337890629310e+00 9.710471132812372730e-01 1.695368984375015819e-01 6.060324519431434354e+00 2.322709185374360330e-01 1.336748884449836250e-01 1.695325029626746846e-02
1.077551873046880493e+00 2.728245292968757285e-01 2.288218994140630430e-02 1.895187223144545907e+00 9.530780122070269256e-01 1.535475566406260539e-01 6.243465989362247726e+00 2.355816266286951122e-01 9.362294192589042108e-02 1.631200540505202759e-02
1.080581093749998667e+00 2.647015830078146559e-01 2.223572216796891599e-02 1.978421488281269625e+00 1.060735504882797331e+00 1.742990229492197007e-01 6.873444026105637761e+00 2.288386206436796300e-01 7.553992839585976782e-02 1.887225787776573502e-02
1.101295085937503249e+00 2.656854492187510908e-01 2.367268261718758968e-02 1.876164187988302645e+00 1.002943989746086118e+00 1.471092929687506656e-01 6.129068241973345543e+00 2.298303558006575265e-01 9.945852456265999453e-02 1.728806928164831197e-02
1.089254179199228068e+00 2.623412802734404470e-01 2.342388769531256881e-02 1.839206759277359327e+00 9.807550756835783368e-01 1.702339091796888360e-01 6.670307915085285977e+00 2.261307625480984684e-01 6.278840431375964926e-02 1.009899892658827451e-02
1.063221787109379868e+00 2.700593715820320262e-01 2.127693750000014122e-02 1.997623582519544971e+00 1.082942976074209307e+00 1.586827089843758365e-01 6.700789442626527759e+00 2.324525510625116698e-01 8.285690081606771062e-02 1.757215226408256545e-02
1.059289632324224684e+00 2.649440322265656511e-01 2.157074267578135834e-02 1.981350796875013698e+00 1.031315407226546466e+00 2.179255439453147702e-01 6.953514405736172854e+00 2.290981923231935613e-01 6.743396061577730527e-02 9.196151613816741857e-03
1.081096403320314536e+00 2.666960229492189027e-01 2.141067041015631833e-02 1.954537947753932414e+00 1.060323153320307465e+00 1.502939365234386981e-01 6.281913206457712562e+00 2.289989522801265664e-01 6.320630065408582021e-02 1.044049103514603331e-02
1.107650118652341087e+00 2.656565502929701950e-01 2.432013378906253478e-02 1.914627926757830556e+00 1.076546212402329061e+00 1.606516601562514857e-01 6.237138386246678046e+00 2.308266332921974917e-01 1.203100985105464704e-01 2.487965694854571766e-02
1.076455518554692681e+00 2.655798725585964415e-01 2.284090332031268877e-02 1.899298274414081389e+00 1.044305044921859382e+00 1.868762221679697577e-01 7.014386054060814502e+00 2.291210681825135154e-01 5.042045782383184488e-02 1.105498224526719510e-02
1.058076838378912532e+00 2.730601879882821326e-01 2.210262597656261624e-02 2.013690782714855132e+00 1.099171328613272713e+00 1.981766938476578477e-01 6.946563352907390687e+00 2.361067267014953508e-01 5.516573768833892000e-02 1.280563752263096447e-02
1.060157860839853416e+00 2.705028740234397544e-01 2.299317578125019065e-02 1.939400110839858415e+00 9.963470107421772415e-01 1.973636787109388502e-01 6.925242394761887965e+00 2.342540230585346828e-01 6.361283552143426334e-02 9.276569270281536869e-03
1.060203256835938523e+00 2.711644340820330012e-01 2.213013867187505618e-02 1.984565086425791325e+00 1.009204501464831427e+00 1.826482333984387474e-01 7.037762182331771754e+00 2.338184262587865991e-01 9.588348649775918497e-02 2.478952814641139854e-02
1.076597634765635858e+00 2.722631308593767008e-01 2.271819042968752089e-02 1.836946570800785938e+00 8.554745444335838389e-01 1.689604184570331347e-01 6.062480340187359040e+00 2.352029492774115049e-01 1.255833498867780507e-01 2.024513428419101591e-02
1.075784342773441926e+00 2.704847070312490498e-01 2.136108154296881972e-02 1.997355040527364123e+00 1.042798361816401176e+00 1.447726660156256895e-01 6.014099473464452394e+00 2.338874422523680441e-01 9.352309390142456158e-02 1.347267022568701678e-02
1.080540768066407864e+00 2.675403222656256852e-01 2.392114404296893926e-02 1.935690147949225670e+00 1.007289669433580226e+00 1.827987021484391017e-01 7.171373201943715969e+00 2.315863334694862885e-01 7.716698648290926110e-02 2.286634014608810578e-02
1.092505685058603015e+00 2.656305214843774909e-01 2.379537255859373243e-02 1.811462689941419013e+00 9.823758461914001705e-01 1.588755053710952381e-01 6.327261069461827425e+00 2.288877949475204288e-01 1.031724445031523690e-01 1.627962926518710871e-02
1.053119381347664696e+00 2.651153789062524191e-01 1.968867236328132597e-02 1.947395304199230015e+00 1.063715311523426355e+00 1.751160063476581707e-01 6.711801046998099984e+00 2.245574710988108846e-01 7.977908210196356376e-02 1.345028952768996706e-02
1.062930002441416777e+00 2.664283139648457310e-01 2.146803759765629482e-02 1.865772377929692194e+00 1.003721192871085854e+00 1.657912016601578997e-01 6.815535630059204486e+00 2.266705156117162223e-01 7.222997049069995734e-02 1.266168216165468492e-02
1.046047786132819901e+00 2.652996430664088523e-01 2.071646044921887295e-02 2.011382100585946020e+00 1.100054089843738092e+00 2.113742363281264081e-01 7.455657520478582434e+00 2.280255806976831667e-01 4.821621018487151633e-02 9.361793529640016071e-03
1.066253414062508842e+00 2.695855600585951306e-01 2.291052880859379901e-02 1.860799976562512725e+00 9.555969204101518732e-01 1.708789873046892560e-01 6.496889683587782294e+00 2.327418451749373174e-01 1.079727813481293763e-01 1.474422320026109318e-02
1.083346083007814986e+00 2.689772944335960259e-01 2.451868945312488807e-02 1.879107077636723799e+00 9.234266904296764000e-01 2.128321538085964637e-01 6.581250262720763189e+00 2.341973229377038723e-01 1.217310635850197276e-01 2.145948772356195272e-02
1.094151354980472668e+00 2.613332729492219286e-01 2.272665283203142983e-02 1.923560841796896570e+00 1.025618545410139637e+00 1.764304760742204103e-01 6.426818702663413596e+00 2.263384984531040534e-01 7.394451166139449916e-02 1.153100479312200652e-02
1.072647707031260111e+00 2.700770498046883294e-01 2.159526806640637425e-02 1.878988367187517827e+00 9.685652241210890301e-01 1.609832001953141467e-01 6.447127421761283728e+00 2.316806071444088011e-01 7.902024552447951822e-02 1.660449077912753632e-02
1.073911360351565314e+00 2.762695600585954869e-01 2.384801611328130067e-02 1.876556744628915974e+00 9.098106010742098571e-01 2.013929672851585695e-01 6.353652597456129314e+00 2.402277098585769988e-01 1.234734017684645802e-01 2.385718832848287424e-02
1.081449960937494348e+00 2.752676274414071478e-01 2.418346044921879795e-02 1.980634210449217392e+00 9.645834965820225815e-01 1.858543808593771940e-01 6.960876003219486741e+00 2.395949239097218408e-01 1.199606811309486681e-01 4.010249388131476023e-02
1.079090868652347268e+00 2.631653725585956782e-01 2.115711962890629710e-02 1.941754314453144392e+00 1.051983380859364159e+00 1.696979218750022944e-01 6.473808037455571984e+00 2.257136170859907198e-01 6.310278348202859322e-02 9.866634653983298933e-03
1.082540577636720958e+00 2.632940961914080336e-01 2.220561816406254815e-02 1.955602813964868458e+00 1.061269935058586356e+00 1.669957934570332203e-01 6.160355778739182497e+00 2.280260064316298463e-01 8.952956520592741940e-02 7.589836553316272119e-03
1.098261425781259071e+00 2.623033676757837718e-01 2.384375537109379578e-02 1.818681943847668014e+00 9.741839267578019657e-01 1.584570732421887451e-01 6.314126608171684474e+00 2.264214401125791698e-01 9.931908168870789977e-02 1.485811826082722095e-02
1.070762838378910953e+00 2.704826953125024636e-01 2.272893701171872782e-02 1.924268856933597061e+00 9.419612324218624710e-01 2.137752656250025973e-01 6.810350001923053398e+00 2.346159763610624338e-01 1.230299328012900151e-01 2.854973272508158980e-02
1.102805514160160261e+00 2.620862114257835329e-01 2.414497998046888361e-02 1.857883935058610492e+00 1.011388150878888448e+00 1.708184838867205235e-01 6.423420138343096220e+00 2.267147240961648047e-01 8.636118344082799325e-02 1.492862877372742002e-02
1.103183809570311036e+00 2.619966938476587792e-01 2.265903613281262247e-02 1.918362928222672625e+00 1.080964710937482032e+00 1.581806865234390291e-01 6.377962234950262932e+00 2.255943818613022900e-01 9.751687688611743177e-02 2.339810498834918318e-02
1.065732824218751151e+00 2.723253867187512833e-01 2.444652539062506721e-02 1.956153558593745734e+00 9.530856816406123588e-01 2.015415405273459082e-01 7.290536449628913118e+00 2.365211894649590085e-01 9.723813224214110373e-02 2.506957206481779873e-02
1.074526737304689172e+00 2.692038315429709505e-01 2.294722216796872549e-02 1.959918404785160106e+00 9.430650986327993035e-01 2.108650024414088775e-01 6.791118981242708408e+00 2.339738601910256177e-01 1.199386612157605503e-01 2.740784898630917871e-02
1.067408411132816370e+00 2.645366298828156215e-01 2.208218408203142802e-02 1.994922608398453701e+00 1.041111432128892123e+00 2.078864106445329762e-01 7.006540095919524980e+00 2.289398733674957165e-01 6.036799424539102815e-02 1.061035550330869000e-02
1.058099643554697433e+00 2.668735605468768313e-01 2.123450000000005541e-02 1.916698841796891317e+00 1.022483487792961609e+00 1.837441962890648262e-01 6.868976642101151775e+00 2.287311500010325016e-01 5.586531701825934310e-02 7.357326593520470588e-03
1.089229335937502041e+00 2.730658378906257178e-01 2.444900585937506005e-02 1.914462157714854396e+00 9.928151943359295739e-01 1.620604345703138827e-01 6.132359103302693626e+00 2.373520563394928007e-01 1.205845152510984647e-01 2.189425670427855644e-02
1.074059810058593856e+00 2.652607817382837685e-01 2.141742236328129934e-02 1.924996772949225665e+00 1.007939762695298391e+00 1.901444814453144838e-01 7.056208937688739802e+00 2.283183133047519131e-01 8.662733414193615755e-02 2.622906036905177027e-02
1.058848885742191381e+00 2.664828911132835487e-01 2.262813964843757644e-02 1.953505849609381118e+00 9.984355571288894282e-01 2.172348935546894733e-01 7.091113180063670640e+00 2.306759950341203125e-01 7.673548155426898609e-02 1.167443517259387359e-02
1.068758614746098123e+00 2.763895859375015140e-01 2.323296630859380402e-02 1.863307011718752904e+00 9.618608178710827961e-01 2.112156826171891488e-01 6.814902698576044138e+00 2.389004928554511464e-01 1.266388646256268180e-01 3.337593583325234453e-02
1.060388153320323434e+00 2.715633881835976537e-01 2.360498291015629760e-02 1.846798598632813926e+00 9.275482387695193065e-01 2.016079028320320876e-01 6.934190334525550448e+00 2.348526831322116093e-01 8.697287299683403861e-02 1.398662082102264913e-02
1.082937093261710837e+00 2.831887402343775673e-01 2.416274707031247984e-02 2.001854111328131847e+00 8.938177456054645642e-01 1.876637358398451916e-01 6.033665792797615168e+00 2.474052457461320409e-01 1.712048377634563245e-01 4.195022526281946135e-02
1.059962251953128431e+00 2.798418896484393681e-01 2.377406005859379959e-02 1.881599885253901094e+00 9.272605502929570642e-01 2.349605371093768102e-01 6.687675980956386823e+00 2.427570007615465764e-01 1.519515353179869965e-01 3.490421398315442930e-02
1.083941738769531815e+00 2.641952070312512113e-01 2.129793994140637831e-02 1.984398512695332517e+00 1.102469533691394776e+00 1.524549135742197803e-01 6.423377935418455920e+00 2.270336004618968562e-01 7.661655012452492364e-02 1.563636501036996806e-02
1.031780752929696732e+00 2.743939042968746578e-01 1.874578662109373933e-02 2.011204370605478964e+00 1.050417962890623169e+00 1.842314135742207926e-01 6.686441716414726066e+00 2.340039917352680909e-01 5.599313608669658632e-02 7.192055694386449531e-03
1.066773870605472130e+00 2.709323559570326889e-01 2.228635986328136170e-02 2.013758341308609978e+00 1.034762390624986095e+00 1.787468090820322764e-01 6.685479169176240077e+00 2.347703489669725752e-01 9.388431389396648119e-02 1.898800763919939946e-02
1.077576111816417770e+00 2.645259228515647876e-01 2.195538720703131205e-02 1.867004495117198903e+00 9.959679755859277561e-01 1.595610654296888975e-01 6.464483344909556450e+00 2.272652416486726501e-01 7.232074272939882642e-02 8.821564194142463011e-03
1.082618685546878678e+00 2.695523994140654467e-01 2.313976367187506669e-02 1.923495486328137494e+00 9.755248256835803433e-01 1.894045859375016183e-01 6.587781925457343313e+00 2.339340729115965412e-01 9.728270912442313345e-02 2.190294355405795340e-02
1.093747967773438745e+00 2.629602338867187417e-01 2.182440625000012582e-02 1.957000496093777242e+00 1.114037502929677625e+00 1.434094672851570773e-01 5.874682028926297761e+00 2.276995969374866480e-01 1.009636749553338431e-01 9.949260822799873075e-03
1.039609867187502035e+00 2.714696176757836477e-01 1.862523388671882482e-02 1.950952825683601954e+00 9.925972563476468391e-01 1.966305312500016833e-01 6.903940251846629295e+00 2.298976789728819081e-01 1.000875614722378376e-01 2.806710610148421825e-02
1.100258133789070003e+00 2.603789565429723285e-01 2.353588574218750187e-02 1.875689116210957463e+00 9.642232211913921436e-01 1.800812353515654773e-01 6.401773662371784468e+00 2.254617559265512938e-01 5.560586912004264470e-02 7.144713171710078900e-03
1.058242384765633481e+00 2.739225507812530491e-01 2.303694970703126441e-02 1.806479167968751298e+00 9.598339565429623299e-01 2.009297783203144172e-01 6.492906933200067954e+00 2.366131719651852205e-01 1.417761342077244191e-01 2.323170489849751830e-02
1.042239008789068055e+00 2.723517099609374936e-01 1.973520996093755878e-02 2.013337526367204422e+00 1.084691607910154509e+00 1.739113359375016599e-01 6.801220871295953430e+00 2.326476139449170366e-01 6.203195759531993092e-02 1.165688608370920448e-02
1.079895538085934303e+00 2.677683979492203048e-01 2.261141015625019526e-02 2.041290789062516264e+00 1.071820515136705732e+00 1.727229775390634881e-01 6.703079911601381724e+00 2.320128516081867709e-01 8.697123371008687320e-02 2.050767750699028155e-02
1.068676677246100271e+00 2.665512797851581905e-01 2.116125732421882816e-02 1.959600021972679240e+00 1.062564271484365719e+00 1.861931313476586358e-01 6.412801037450762465e+00 2.300942947665830796e-01 6.702262355414377593e-02 7.075378106711472347e-03
1.095023858398447292e+00 2.590165385742228543e-01 2.392989208984379335e-02 1.835193870117202808e+00 9.475096923827974749e-01 1.835721049804709126e-01 6.575896378247847451e+00 2.241039688715387168e-01 6.748770508390272704e-02 7.035569114712725627e-03
1.081579292480471466e+00 2.709979238281266523e-01 2.280508398437510256e-02 1.906139557617199554e+00 1.024942286621083332e+00 1.605878852539074642e-01 6.479084672460888150e+00 2.330427934909678478e-01 1.167688109242868144e-01 2.832859137584968143e-02
1.069242143066413409e+00 2.696935942382834850e-01 2.442486718750004615e-02 1.861976936523439763e+00 9.293532832031103919e-01 2.036217290039070704e-01 6.999345438517365459e+00 2.337278214628813466e-01 8.966379901916912698e-02 1.628174249456734723e-02
1.056145645507818864e+00 2.663173818359391154e-01 2.166123583984375794e-02 1.952060561035172004e+00 1.022734445312496465e+00 1.950476103515652593e-01 7.017044385743485435e+00 2.292474458229467327e-01 6.619076353326930340e-02 8.963407920581688629e-03
1.083462904785152503e+00 2.750955278320332820e-01 2.341617285156252087e-02 1.919411470703134226e+00 9.256311689453055047e-01 1.879814145507836820e-01 6.579331858018733215e+00 2.387939915072002928e-01 1.286970036139620521e-01 3.630801468200269694e-02
1.058484651367193718e+00 2.704757954101570938e-01 2.176650830078123711e-02 1.939764936035180520e+00 9.451300908203117412e-01 1.761660141601586460e-01 6.548120551380735677e+00 2.329066771207889408e-01 6.121723064212469811e-02 5.530424835764779362e-03
1.054399242187511243e+00 2.704871582031265764e-01 2.350999755859383561e-02 1.826874809082036144e+00 9.455051523437347782e-01 1.977115126953128688e-01 7.315479343269907453e+00 2.326699583082910416e-01 6.527945799961878959e-02 1.256226740157864036e-02
1.080698264648440654e+00 2.645003305664083704e-01 2.251487402343770039e-02 1.980554324218769757e+00 1.069582889648421409e+00 1.935909428710958502e-01 6.550266513984676742e+00 2.295517585110749548e-01 7.047864841280963855e-02 9.886767202711775615e-03
1.093391203613281570e+00 2.634800214843768806e-01 2.301778076171884929e-02 1.956796713867205550e+00 1.092668719726545667e+00 1.657048461914075455e-01 6.471779208784771420e+00 2.279138534872858224e-01 8.232618005367817182e-02 1.591508443525826294e-02
1.064346867675783459e+00 2.726906650390641951e-01 2.340385986328116091e-02 2.007182093750005336e+00 9.356558793945223274e-01 2.056388422851583575e-01 6.767221279839979786e+00 2.374236897533210655e-01 1.321263914873052059e-01 2.709538978759605532e-02
1.094335226562508812e+00 2.559217402343798575e-01 2.234869824218742654e-02 1.851379345703145329e+00 9.894109721679527070e-01 1.822105805664092915e-01 6.425717384934484855e+00 2.205726217821995794e-01 6.074226997759810120e-02 3.800376717321397868e-03
1.088940036621092844e+00 2.709972934570326619e-01 2.316578027343752302e-02 1.967397780761736881e+00 1.031898607910143761e+00 1.706954545898452524e-01 6.145842889990767333e+00 2.357855149570121100e-01 1.253663765991694379e-01 2.404867737301777039e-02
1.090837081542973985e+00 2.665066088867202865e-01 2.406956103515638448e-02 1.858707656738291636e+00 9.815004379882662500e-01 1.726449565429706012e-01 6.496359025664040665e+00 2.305612346930158152e-01 8.917665635159723048e-02 1.620132310331605027e-02
1.077127624023435537e+00 2.782068168945334707e-01 2.337059326171866958e-02 1.933404568847666427e+00 9.597177563476499973e-01 1.795818110351581065e-01 6.317087150642391791e+00 2.412775076593327850e-01 1.391848351388633720e-01 3.367236837350569972e-02
1.055654951171879130e+00 2.735236162109391800e-01 2.190667919921879259e-02 1.951036569335946602e+00 1.015764283691396708e+00 1.690539501953134405e-01 6.886076469402858002e+00 2.350943680170322070e-01 8.535362877359140010e-02 2.009769450522026421e-02
1.085662730957031696e+00 2.698522954101579274e-01 2.345762792968758212e-02 1.942432193847670518e+00 1.011896876464826844e+00 1.702867119140635821e-01 6.424263076106146997e+00 2.342280272858499879e-01 1.130522575381658623e-01 2.376858551916322809e-02
1.062979550781255833e+00 2.688763315429705258e-01 2.290280908203139870e-02 1.979774385742199438e+00 9.520364912109274824e-01 2.166595668945340003e-01 6.734814210903246945e+00 2.335237485989429262e-01 7.634481963808581462e-02 8.743978807303867326e-03
1.092439065429689382e+00 2.689576650390629320e-01 2.258478125000020625e-02 1.953720811523459444e+00 1.065445858886709951e+00 1.375382314453128252e-01 6.181947812789442942e+00 2.323849540489979493e-01 8.571494961679920754e-02 1.867090229307255891e-02
1.057363665527353058e+00 2.720607148437511058e-01 2.210884033203131677e-02 1.920948911132841497e+00 9.748371079101542103e-01 1.854121831054710845e-01 6.595349779861617634e+00 2.353831332209980476e-01 5.472737361427258002e-02 4.589451298488986600e-03
1.054073404296885341e+00 2.733301430664078491e-01 2.146979931640634331e-02 1.920571741699226953e+00 9.505876997070235035e-01 1.726799194335953691e-01 6.653009328640097308e+00 2.343388107941860588e-01 7.292714738562432186e-02 1.380524834580880433e-02
1.075687449218761360e+00 2.677020415039084722e-01 2.251977783203127845e-02 1.849300068359395421e+00 9.517756928710868758e-01 1.566907255859383841e-01 6.576761820291905813e+00 2.297886741568058722e-01 6.144546482942764287e-02 9.322462598209450835e-03
1.058276256347668642e+00 2.781831806640608362e-01 2.230191162109379857e-02 1.896097291015650388e+00 8.765987778320333268e-01 1.653827841796891296e-01 6.423652880031186285e+00 2.399615353318272082e-01 4.960997136422169024e-02 7.592638120432077149e-03
1.052734479980476090e+00 2.680161103515637522e-01 2.121578759765639643e-02 1.999114560058600887e+00 1.009762885253893128e+00 1.754802963867194976e-01 7.357300766439750284e+00 2.304850433203063931e-01 6.778679269524201523e-02 1.766982428839370192e-02
1.029513574218760885e+00 2.770801547851587388e-01 2.071695556640627475e-02 1.914353575683596098e+00 9.928968281249922478e-01 1.998318618164073579e-01 7.259530603546631156e+00 2.371309637996237007e-01 9.627798944316941221e-02 2.281418970588874884e-02
1.071170624023447759e+00 2.700527607421892018e-01 2.336320556640649956e-02 1.878420991699237153e+00 9.867973891601435898e-01 1.861376298828138209e-01 6.693960800462318339e+00 2.335250292966263019e-01 6.161462411028599540e-02 9.023218308411703678e-03
1.084427418945307142e+00 2.703072509765643838e-01 2.397919873046873082e-02 2.034287015136722943e+00 9.355040913085874710e-01 1.991242412109401061e-01 6.825159893535655442e+00 2.360161355514579784e-01 1.188806547387527834e-01 3.197823982949567212e-02
1.078008933593758600e+00 2.637601879882842670e-01 2.143420605468755041e-02 1.897753170898460295e+00 9.900948339843653745e-01 1.600453427734388478e-01 6.452277218214252485e+00 2.265624971480595662e-01 5.965198989701106513e-02 7.990554589423411527e-03
1.093059326171867962e+00 2.659429433593755721e-01 2.309557421875024774e-02 2.025512206542990690e+00 1.120215750488265272e+00 1.613435004882824708e-01 6.602726162562611023e+00 2.307493402352439049e-01 9.691312892903340692e-02 2.417769446865482286e-02
1.066706468750005410e+00 2.649979160156276659e-01 2.206787597656253638e-02 1.883056731445319043e+00 1.031047869140610862e+00 1.802567822265637720e-01 7.129504359763140897e+00 2.268784941918043363e-01 7.516257131608371223e-02 1.685709165292413256e-02
1.078998048828129441e+00 2.726355380859384336e-01 2.394546679687506452e-02 1.890349187988285440e+00 9.301096523437407670e-01 1.834438745117202285e-01 6.748234152087058568e+00 2.357245157986088691e-01 1.044773018401462389e-01 2.650166694373605469e-02
1.082679707031256600e+00 2.676167724609397336e-01 2.314842138671882599e-02 1.851465453125014315e+00 1.021747426269517867e+00 1.687968701171887742e-01 6.684079379085093642e+00 2.304462162539327452e-01 8.130098285870616948e-02 1.784057888025078129e-02
1.079937518554693998e+00 2.625362685546901997e-01 2.289421777343762787e-02 1.931229964843765634e+00 1.032817453613263714e+00 1.953108276367205576e-01 6.503156554338040074e+00 2.279100217114350957e-01 8.525473204168951269e-02 8.299956402045345627e-03
1.060870666992191458e+00 2.666591557617207231e-01 2.175527685546895656e-02 1.963898579589861360e+00 1.052889429199208138e+00 2.034554448242204550e-01 7.015654654658439959e+00 2.298708210007005259e-01 5.946772530281492497e-02 1.022350191891985977e-02
1.061396381347662565e+00 2.655852661132837578e-01 2.144691601562504282e-02 1.973691373535172655e+00 1.038133302246087464e+00 2.008716718750032104e-01 7.030443639003448375e+00 2.285547568615458047e-01 4.591294342144844332e-02 7.417626021319882572e-03
1.063813277343752972e+00 2.698352832031268855e-01 2.297105517578139008e-02 1.964976582031262575e+00 9.843481513671757943e-01 2.052028940429707349e-01 6.766214413616278733e+00 2.343516870505450989e-01 7.777666271604796733e-02 1.106682250090195059e-02
1.070603834472662497e+00 2.664880751953158655e-01 2.305538671875001847e-02 1.916231978027353122e+00 9.989667705078012494e-01 1.866545673828144125e-01 6.621896684357564844e+00 2.308443680219794125e-01 1.153955831305286811e-01 1.731736238858374785e-02
1.063468280273440314e+00 2.652520502929702761e-01 2.274037109375020779e-02 1.977870365234388084e+00 9.949813618163939610e-01 2.070267104492209964e-01 7.449230347642244787e+00 2.289752069395515899e-01 5.408821824530816308e-02 1.349238398215954829e-02
1.101412195312500897e+00 2.605089589843786468e-01 2.389191406250002619e-02 1.869313409179701457e+00 9.928073706054495462e-01 1.860695600585967058e-01 6.549423183829151007e+00 2.258188512418533023e-01 7.641475297079755591e-02 1.375198496542665884e-02
1.063385162597665134e+00 2.709174072265652100e-01 2.348926269531256827e-02 1.906780674804692266e+00 9.689228969726437768e-01 2.035916113281260320e-01 6.854934673129946532e+00 2.347038111596638776e-01 9.813440506956769283e-02 1.640579362837156149e-02
1.082246908203128966e+00 2.637744331054711622e-01 2.199291064453130079e-02 1.947050125000020504e+00 1.049217616699209321e+00 1.758493374023459010e-01 6.510560044606545915e+00 2.275533363779985163e-01 5.725213803853350381e-02 8.554912833845558159e-03
1.070390386718752529e+00 2.668117641601576717e-01 1.995159765625018414e-02 1.984560197753919342e+00 1.079227366210929295e+00 1.497197700195323500e-01 6.695930740291455407e+00 2.276807842353009426e-01 7.794608153781677762e-02 2.334641726149243660e-02
