M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.023785945800797625e+00 2.745307861328153409e-01 2.174917529296875943e-02 1.817239786621098308e+00 1.044485234863268719e+00 1.967262592773440233e-01 6.423808364651908853e+00 2.391153061422972570e-01 1.334000193359728692e-01 9.285347496515179017e-04
9.992280273437643690e-01 2.852361372070342793e-01 2.259516992187502252e-02 1.869731924804687972e+00 1.040680077636699785e+00 2.391866259765610681e-01 6.623761915631667385e+00 2.500305444610223526e-01 1.803455772662786727e-01 1.282522666425395599e-02
1.020689095214857067e+00 2.791753647460972210e-01 2.203507910156239646e-02 1.829458203613287592e+00 1.030437755371075070e+00 2.122522705078114802e-01 6.701431116641548336e+00 2.423644795799657636e-01 1.368927080211394254e-01 1.058236619558480807e-02
1.003141531250016927e+00 2.872843725585969565e-01 2.149552392578117296e-02 1.796090711425790687e+00 1.064545632812481823e+00 1.877263681640613524e-01 6.652975384921137270e+00 2.478267338886029070e-01 1.378363272269625683e-01 1.137602627360015037e-02
1.023793143066425548e+00 2.757006752929727633e-01 2.176574511718746413e-02 1.738777625488293843e+00 1.043278958496078213e+00 1.751475195312492128e-01 6.521722731262670436e+00 2.388370492311953919e-01 1.277107311671789591e-01 1.966580132814483694e-03
9.985878432617368849e-01 2.878342827148463456e-01 2.174027783203122052e-02 1.839582577148450859e+00 1.142343513183569081e+00 2.331524526367167449e-01 6.771097819424196196e+00 2.508058713738154921e-01 1.373863423601176248e-01 1.078817663887103769e-02
1.012651165039077705e+00 2.807665898437533003e-01 2.367803515625006502e-02 1.770436385253903122e+00 9.571570712890443700e-01 2.485564838867168891e-01 6.947555432517306784e+00 2.452742573173696539e-01 1.371824082672870870e-01 4.644546340931173314e-03
1.018396203125018662e+00 2.785731103515666773e-01 2.183627392578117374e-02 1.785765246093762970e+00 1.071442739746078621e+00 1.972104648437493779e-01 6.332114549929431568e+00 2.433939451239970075e-01 1.508433566109286250e-01 2.339114370103222151e-03
9.846969868164260342e-01 2.926403662109414716e-01 2.160716894531242854e-02 1.794397492675794625e+00 1.122079812988259206e+00 2.169429096679662827e-01 6.912383340431478729e+00 2.541026602925757771e-01 1.219400893978452166e-01 8.062497586003069053e-03
1.015917792968765943e+00 2.765078588867215248e-01 2.186522656249996477e-02 1.826275848632817889e+00 1.036005166015607992e+00 2.133921455078115204e-01 6.752285551076646186e+00 2.402638700472891353e-01 1.383446503894472379e-01 6.351367926276470580e-03
9.832348144531405376e-01 2.822587617187523601e-01 1.959510449218732075e-02 1.903818723144540259e+00 1.087464338378889561e+00 2.227456743164052122e-01 7.054407414823705480e+00 2.426915532058835923e-01 1.457906444436312676e-01 1.287268506261619351e-02
1.005179802734388783e+00 2.784610761718762095e-01 2.211993212890623825e-02 2.017847420410164627e+00 1.035684175781231176e+00 2.489660170898453651e-01 6.865347871831157356e+00 2.445575797739799051e-01 1.532652459048315097e-01 9.203522468100000173e-03
1.010429156738296808e+00 2.868923945312537582e-01 2.304064990234374125e-02 1.814020382812498111e+00 9.711071542968572334e-01 2.210867416992173262e-01 6.693542603552266712e+00 2.499126524570418895e-01 1.458746478146045189e-01 1.242987028283951134e-02
1.032766953125019649e+00 2.760499204101596327e-01 2.192169531249998568e-02 1.768043188964842471e+00 9.199054580078021015e-01 1.700047319335936391e-01 6.324122762402932807e+00 2.373865010677979337e-01 1.434163090645265981e-01 8.654166694519026953e-03
1.014162056640635301e+00 2.781931206054709116e-01 2.341675781250006014e-02 1.896716559082024744e+00 9.378254291992013103e-01 2.682986386718740901e-01 7.096326211055467681e+00 2.435014841887960801e-01 1.549313716792757034e-01 1.303369785733141974e-02
1.014521508300797903e+00 2.819940327148464654e-01 2.153096826171874145e-02 1.829450811523457787e+00 1.174861765136698821e+00 2.238119086914048261e-01 6.613401660740261256e+00 2.455970172002983065e-01 1.363703504669168121e-01 9.951558846414354509e-03
1.025465182617202098e+00 2.827407836914091477e-01 2.292230029296874264e-02 1.867485513671883757e+00 1.058099060058573349e+00 2.286075092773430240e-01 6.414419500445363020e+00 2.476433148813089458e-01 1.521892243130748279e-01 1.132928194698534612e-02
9.894199643554862922e-01 2.902037353515654061e-01 2.223584033203123214e-02 1.865797812011725121e+00 1.048428170410134586e+00 2.366876235351545454e-01 6.972943711420397150e+00 2.529767903599350887e-01 1.368143299016754688e-01 1.141717374797593040e-02
9.961824326172024069e-01 2.846405395507837777e-01 2.144846630859359102e-02 1.842986741699224051e+00 1.084038652343730647e+00 2.290954765624979850e-01 7.109973483271659234e+00 2.464622907902117299e-01 1.398760831032715701e-01 1.460736248946542352e-02
1.021398831542983388e+00 2.815940244140653359e-01 2.214128076171876375e-02 1.844265819335950018e+00 1.081854365234355742e+00 2.186238095703118001e-01 6.488775029836610031e+00 2.457255893857753781e-01 1.491847851576293960e-01 1.172434316107763899e-02
1.009142948242203408e+00 2.809182119140653522e-01 2.147691943359379685e-02 1.898868277343759736e+00 9.808014653320097365e-01 2.371540170898427669e-01 6.697136705647469768e+00 2.454426415640230119e-01 1.271651071335273553e-01 5.297388443423363229e-03
1.023912438964858396e+00 2.801302675781282003e-01 2.283638769531257107e-02 1.884107036132818935e+00 9.979890917968597952e-01 2.302094868164062669e-01 6.424850488539851412e+00 2.455857621956420711e-01 1.542281486324779960e-01 9.055933788173603158e-03
1.018892758789080366e+00 2.850304233398474052e-01 2.319772900390630263e-02 1.786995897949219758e+00 9.505311401366993707e-01 2.218064497070294239e-01 6.544561631338787322e+00 2.487459867085194953e-01 1.383183720824939233e-01 8.412412205196621168e-03
1.003586874023453035e+00 2.852261245117219679e-01 2.221955761718751379e-02 1.807924666503910816e+00 9.803155761718551631e-01 2.331740415039046110e-01 6.988629648965493324e+00 2.479120757594240609e-01 1.182658786515109195e-01 8.462029350847534437e-03
1.025955231933607381e+00 2.821518969726597992e-01 2.344415722656253975e-02 1.822509190429689285e+00 9.418691660156078838e-01 2.337648305664060677e-01 6.497108489364761930e+00 2.469487108763202821e-01 1.452291539543902610e-01 8.914812703982886999e-03
1.008920328613296613e+00 2.855990405273462485e-01 2.177362792968749738e-02 1.891859365722668995e+00 1.067716241210913353e+00 2.402936791992173193e-01 6.657320357991795667e+00 2.491693171975288834e-01 1.320087792515438063e-01 1.084658688018206099e-02
9.875796347656409235e-01 2.880140239257845680e-01 2.195178515624988946e-02 1.813254040039071091e+00 1.001511501464820375e+00 2.435527280273409034e-01 7.101076988308588689e+00 2.509493817878308830e-01 1.336163979860732209e-01 8.296898241591349824e-03
1.017632989746111827e+00 2.805914248046913473e-01 2.154609472656248900e-02 1.768781020507816271e+00 1.008325101562482784e+00 1.811929130859371018e-01 6.532479452431390499e+00 2.419680414053743955e-01 1.261465837237954746e-01 6.487886711973659716e-03
1.000509261718767418e+00 2.816010170898467502e-01 2.044966357421863432e-02 1.775435281250014929e+00 1.113720534667949513e+00 1.964292714843738630e-01 6.908812107159262084e+00 2.425110498035957796e-01 1.238371407479100794e-01 8.030252861916425261e-03
1.050251114746108660e+00 2.698831308593769851e-01 2.106939208984379489e-02 1.871170228027371429e+00 1.078487503417955296e+00 1.905764995117201210e-01 6.194474973457470668e+00 2.345467195960682372e-01 9.672068400132992350e-02 1.409709869565130497e-03
9.995629736328276449e-01 2.825767456054711357e-01 2.183018652343751698e-02 1.920978789062509184e+00 1.091026070312480778e+00 2.409796362304683637e-01 6.843758698617380176e+00 2.471786556008315483e-01 1.415786669406154941e-01 8.050005547923667210e-03
1.012788378417982527e+00 2.850047875976579603e-01 2.193292675781255072e-02 1.942004152832043751e+00 1.053896321289041094e+00 2.551158291015621082e-01 6.534774568902409264e+00 2.497656134802310191e-01 1.534504456694506525e-01 1.493073746666817060e-02
1.016529164062520696e+00 2.829598789062542363e-01 2.267912207031243590e-02 1.762343722656253275e+00 1.047555474609356718e+00 1.916222792968731714e-01 6.615568425706958244e+00 2.456856849145936939e-01 1.434486059987087336e-01 9.101799588007809805e-03
1.015941833496110780e+00 2.836952817382835113e-01 2.291835400390626609e-02 1.914158809570320141e+00 1.081146493652322960e+00 2.260657250976558230e-01 6.445310197818380438e+00 2.486678979060578942e-01 1.580314719490626407e-01 1.049953924574875859e-02
1.011492061523447283e+00 2.727823393554702491e-01 2.066446484375003209e-02 1.892079029296892978e+00 1.087727555664039780e+00 2.472217158203122156e-01 6.831568645778790305e+00 2.381887400043812553e-01 1.394522318206917466e-01 4.587462671273652599e-03
1.006306785644542456e+00 2.804344384765653508e-01 2.095036132812490293e-02 1.916001700195315127e+00 1.000785259765613944e+00 2.151576206054687523e-01 6.626065340987645769e+00 2.425392081253864573e-01 1.708527658163014051e-01 1.675717643893978245e-02
9.909546079101704263e-01 2.844635019531278064e-01 2.108678759765619803e-02 1.839684316406262621e+00 1.043654098144509268e+00 2.250909555664040440e-01 6.937627954071519554e+00 2.475049133025540027e-01 1.332768785419357616e-01 6.007279264460842032e-03
9.869500039062663044e-01 2.831067763671896720e-01 2.120098632812498704e-02 1.776501755371105329e+00 1.108568177246076480e+00 2.069021323242176691e-01 7.331819065860368134e+00 2.435518897521268822e-01 1.097383077636416016e-01 4.941727184978458691e-03
9.944831303711069159e-01 2.832480239257839094e-01 2.192564941406247372e-02 1.825536583496098597e+00 9.330335229491999449e-01 2.480899545898420377e-01 7.064837931537494065e+00 2.470973174409734352e-01 1.365869646443459706e-01 5.790358448326282138e-03
1.010959307128923124e+00 2.808417993164085691e-01 2.166402392578120964e-02 1.908603625488296984e+00 1.155254728515603402e+00 2.214478276367183862e-01 6.481907784555857255e+00 2.458222897057676659e-01 1.566956236129370683e-01 8.196225378484831708e-03
1.017419967773447675e+00 2.791297934570339812e-01 2.167790527343738463e-02 1.900357399414067006e+00 9.570693085937356237e-01 2.218363417968745588e-01 6.705277004342304892e+00 2.426675312497106052e-01 1.492907407744507864e-01 1.374953217389722135e-02
1.064624130371109922e+00 2.674370957031284024e-01 2.262489355468752170e-02 1.796642273925799005e+00 9.528088637695178997e-01 1.781347587890634576e-01 5.983371236112073888e+00 2.332094231560360997e-01 1.279742719482640789e-01 1.881175523942419086e-03
9.920382192382987130e-01 2.871328754882841450e-01 2.139740722656253979e-02 1.884787825195325173e+00 1.123447138671853640e+00 2.272930239257795193e-01 6.684130695174085979e+00 2.508028881492346263e-01 1.322819686402850747e-01 3.759860224073564676e-03
1.007426739746114963e+00 2.852016542968791035e-01 2.219147216796870173e-02 1.755045145507819537e+00 1.043990848144514816e+00 1.993480766601545828e-01 6.849373162388581626e+00 2.468814754554256863e-01 1.197727759967319450e-01 8.298647790251858017e-03
1.007422643554701347e+00 2.730886796875020006e-01 2.021321826171876626e-02 1.934155909179702482e+00 1.111770041503891360e+00 2.223187456054680489e-01 6.592476144286964157e+00 2.389286148842265367e-01 1.527925087600421339e-01 2.593641157122251670e-03
1.015941941894545009e+00 2.849752358398469076e-01 2.216606835937498174e-02 1.848849432128907955e+00 1.001201533203110783e+00 1.991913784179688007e-01 6.406592219896446672e+00 2.471427706018469173e-01 1.560347718583406929e-01 1.467720668941818567e-02
1.000018448242205205e+00 2.879473725585965926e-01 2.215782714843760048e-02 1.766203740234380204e+00 9.969544130859145925e-01 2.342422216796854473e-01 6.959942879435837781e+00 2.499265205032389636e-01 1.043030355747328608e-01 5.443448889274255832e-03
1.005486162597672317e+00 2.871759370117226151e-01 2.253520019531249016e-02 1.837985262207037174e+00 1.017574070312479595e+00 2.279186528320297778e-01 6.717215053058217755e+00 2.506407588188425128e-01 1.360809470790914633e-01 9.435689596947202315e-03
9.963127636718901448e-01 2.881331049804712885e-01 2.193552099609370754e-02 1.935214514160162880e+00 1.010966557128885501e+00 2.384641870117178430e-01 6.770414306145084105e+00 2.517881207874245186e-01 1.447752920082358841e-01 1.211792292587339850e-02
9.902837832031402554e-01 2.853246884765642810e-01 2.072460546874990359e-02 1.918477259765639431e+00 1.116462576660133932e+00 2.344658115234366236e-01 7.060889278066104779e+00 2.475765390899282437e-01 1.222601670098733134e-01 1.063579995774602271e-02
1.030237511718764543e+00 2.789688779296903287e-01 2.162367626953122859e-02 1.793610281250003435e+00 1.026978297851547151e+00 2.220490009765613004e-01 6.484760329421075831e+00 2.410791316123897521e-01 1.713747254095483452e-01 2.030749874574149308e-02
1.015114833496110203e+00 2.744048188476590489e-01 2.033316308593744598e-02 1.832932930175789732e+00 1.075495996582019886e+00 1.869773100585934988e-01 6.592533629012120144e+00 2.363272926025469789e-01 1.241238996918907905e-01 3.507864262620209728e-03
1.001788564941423321e+00 2.827252709960952903e-01 2.032213720703131624e-02 1.898661805664087154e+00 1.231506284667953643e+00 2.443833681640610878e-01 6.800951319643407267e+00 2.459097776018989434e-01 9.908367441768987927e-02 3.554610658259139619e-03
9.828985043945491773e-01 2.883420327148467077e-01 2.024492919921861561e-02 1.832747229492200924e+00 1.079849940917949391e+00 2.141020546874981834e-01 7.044433361623208434e+00 2.483653789593683325e-01 1.149627076115397051e-01 9.193453193206451574e-03
1.014736576660169476e+00 2.764815820312515049e-01 2.101610009765618459e-02 1.891825471679694282e+00 1.006622972656229242e+00 2.360743393554685376e-01 6.896356167583347130e+00 2.399525303247124486e-01 1.433184586165809904e-01 1.332611233962980625e-02
9.935084853515800951e-01 2.903164174804720443e-01 2.227879003906243355e-02 1.860542575195317516e+00 1.081092483398419679e+00 2.148363183593740289e-01 6.799284550115970660e+00 2.525498034076193443e-01 1.498129833481916529e-01 1.376598230221307353e-02
1.013129101562514567e+00 2.797219863281270036e-01 2.108434912109374837e-02 1.892959504394550629e+00 1.144590823242168209e+00 2.331325312499991920e-01 6.286133493065875655e+00 2.455040304912464721e-01 1.671950793843449967e-01 6.647380209842717463e-03
1.027934594726575890e+00 2.791133930664092544e-01 2.201503320312501316e-02 1.816594687500006966e+00 1.031016385742170582e+00 2.125170864257810432e-01 6.243958857469427137e+00 2.431845243233684839e-01 1.725446329526078848e-01 1.474969589870374874e-02
1.007065271484388402e+00 2.798688159179709700e-01 2.095552929687504243e-02 1.898283991210952371e+00 1.055023426757790039e+00 2.429466977539053163e-01 6.828247591393051152e+00 2.438904020536771799e-01 1.209918277780643731e-01 6.196427538873761597e-03
9.990273364257976629e-01 2.860697529296907238e-01 2.137263281249991709e-02 1.814968325683600892e+00 1.048251887207011013e+00 2.164693046874981430e-01 6.766151715539677980e+00 2.476399380613490409e-01 1.466647388159655341e-01 1.206621215994235601e-02
1.024694870117204504e+00 2.794977944335956810e-01 2.123681005859380175e-02 1.834500305175805757e+00 1.113296879882792689e+00 2.083534033203124636e-01 6.463543045981244184e+00 2.426051357298050215e-01 1.006508748826583366e-01 3.547028117419432063e-03
1.019132758300799191e+00 2.778667822265660781e-01 2.196443115234379684e-02 1.744671532226566679e+00 9.979503100585791486e-01 1.859811801757802474e-01 6.871346088310326117e+00 2.400033452913476195e-01 9.740804451147815068e-02 2.921637836879090264e-03
1.008583047851583148e+00 2.816470429687539245e-01 2.197996337890615118e-02 1.749131638183599291e+00 1.030686638183579307e+00 1.865320185546857079e-01 6.731382982614281474e+00 2.441727541742973184e-01 1.401331706648880349e-01 6.359443855189907818e-03
9.977008593750207321e-01 2.857635917968791017e-01 2.158882519531240066e-02 1.755446197753916193e+00 1.062731500488260705e+00 2.126162993164035786e-01 6.788756064667769152e+00 2.482721954999024538e-01 1.311132953515104504e-01 4.858387328699540278e-03
1.010058914062515356e+00 2.808765498046898457e-01 2.126144531250004355e-02 1.945189382324233440e+00 1.057270532714826183e+00 2.384172563476560647e-01 6.553105998517124497e+00 2.458208874928008159e-01 1.431137829731726208e-01 7.589698483074114321e-03
1.027298986328141428e+00 2.827207690429727194e-01 2.318526708984375642e-02 1.795340543945313616e+00 9.325448500976429855e-01 1.993502695312495132e-01 6.533626164171734807e+00 2.457203886963280903e-01 1.340410613846255428e-01 1.059806071259968875e-02
1.031691686523456664e+00 2.779128847656292534e-01 2.239078710937500785e-02 1.765057449707035264e+00 9.604305229492030582e-01 1.827330590820309408e-01 6.345189057528078713e+00 2.410470430001941944e-01 1.371495185550523910e-01 6.499993524053110719e-03
1.011699538085952810e+00 2.805454150390644386e-01 2.065582421875007679e-02 1.896698303222681625e+00 1.125972475097635428e+00 2.395224145507803548e-01 6.551911190633122217e+00 2.451312064436611537e-01 1.166863610931838657e-01 3.740693888534845322e-03
1.032101247070329686e+00 2.771340571289089838e-01 2.183591210937502886e-02 1.819242548828143180e+00 1.096365119628888385e+00 1.999057138671871958e-01 6.316992627892411782e+00 2.411217278270808839e-01 1.367171807996543087e-01 7.485534808254300579e-03
9.918049565429830627e-01 2.853692885742210028e-01 2.026104296874991356e-02 1.860505580078135379e+00 1.048398243164038623e+00 2.255085771484358348e-01 6.946479717372048057e+00 2.464992925875205687e-01 1.211373225701221495e-01 1.024235662487487340e-02
1.001066017578145395e+00 2.882254194335978070e-01 2.226449267578117439e-02 1.767203725585942964e+00 1.006770503906231129e+00 2.139322700195287474e-01 6.854204926075695425e+00 2.502059149624781820e-01 1.201292344627294395e-01 7.259292107852711659e-03
9.911577343750184177e-01 2.882944033203159728e-01 2.089411767578120208e-02 1.789510216796893260e+00 1.185197174316382940e+00 2.073986577148412003e-01 6.897452405167721068e+00 2.496660415545872980e-01 1.110621947591795833e-01 6.281668372350704757e-03
1.005814082519546293e+00 2.800055214843779061e-01 1.967028076171867951e-02 1.859395376953135726e+00 1.031360165527328787e+00 2.038501723632809570e-01 6.752688521670717314e+00 2.394374347971835459e-01 1.354410626019375286e-01 1.486775478073475154e-02
1.005032541503922738e+00 2.778644960937525221e-01 2.120616113281254683e-02 1.875536692382823833e+00 1.092198122558575069e+00 2.227013325195298377e-01 6.762467807983210122e+00 2.425202212956486525e-01 1.331646576143479255e-01 2.700615536501972582e-03
9.970455698242376430e-01 2.879194687500036820e-01 2.148270458984370343e-02 1.807227388671889923e+00 1.092405066406229031e+00 2.136564838867170690e-01 6.781079163250197439e+00 2.498855841230226416e-01 1.166646784863484970e-01 5.900111562353028277e-03
1.024236084960953974e+00 2.763070541992215801e-01 2.139423779296876701e-02 1.797529703125013922e+00 1.077433835449199906e+00 2.097438818359369517e-01 6.723570864861475371e+00 2.392136322656153724e-01 1.128279969944282896e-01 6.294882050194987831e-03
1.005392238769547530e+00 2.893672890625019201e-01 2.182746923828120938e-02 1.867858732910173014e+00 1.158102606933572032e+00 2.270664770507798969e-01 6.521974927051090276e+00 2.523088185042407505e-01 1.479073531409987596e-01 1.420446224064338993e-02
9.894398261718904131e-01 2.829835849609401710e-01 1.953683642578108587e-02 1.839046472656262310e+00 1.108946082519515430e+00 2.043319931640612264e-01 6.960404710963229213e+00 2.421153589867538203e-01 1.417422892214759145e-01 1.434899228501118271e-02
1.008744685058609480e+00 2.820247846679715953e-01 2.332938281250008378e-02 1.850875563476561236e+00 9.933345507812330055e-01 2.392070703124991593e-01 6.914236803260645381e+00 2.466828081050028154e-01 1.327741398007997453e-01 5.416800777651580544e-03
1.007509283691421453e+00 2.759676293945333980e-01 2.052838378906259031e-02 1.983385429687516854e+00 1.096295944824202451e+00 2.651282612304683428e-01 6.532675293387110393e+00 2.427629622149413413e-01 1.509652979328429956e-01 2.600035271339317441e-03
1.021845422363296452e+00 2.824070361328150369e-01 2.290497949218745291e-02 1.922267118652347451e+00 1.015161424804670753e+00 2.217028090820314934e-01 6.458613231022789947e+00 2.470395507254656009e-01 1.553659755012481714e-01 1.256328364429937401e-02
1.006901887695329068e+00 2.820688188476592195e-01 2.105409423828123044e-02 1.801745131347668005e+00 1.111164908691387287e+00 2.148137709960924735e-01 6.633121720269318899e+00 2.446677757693790367e-01 1.381095724914882250e-01 7.088860626777348552e-03
1.006810960449235459e+00 2.828911718750021231e-01 2.046328320312491497e-02 1.936476480468766193e+00 1.122967469238265847e+00 2.116576928710931782e-01 6.609837053090356740e+00 2.445655416569734453e-01 1.374964465110005141e-01 1.374099243436554749e-02
1.009243405761734991e+00 2.793641093750025006e-01 1.891315869140620942e-02 1.876175656738299447e+00 1.015377790527328461e+00 1.752960185546876548e-01 6.438732636804886944e+00 2.378386500276782334e-01 1.158809932021717670e-01 8.875706356515638759e-03
1.023467124511731274e+00 2.796216816406277839e-01 2.123705908203126977e-02 1.889984694335951065e+00 1.013976220214823698e+00 2.228822954101565001e-01 6.612668905028785460e+00 2.428464947077077773e-01 1.227520427727557401e-01 1.144694157867314627e-02
1.008838069335953769e+00 2.818256118164094159e-01 2.094706542968750168e-02 1.868151200195322437e+00 1.063781015136700203e+00 2.112296860351552397e-01 6.569685098639295617e+00 2.446352232984368713e-01 1.278525644049240406e-01 6.668876133492870201e-03
9.822211933593903987e-01 2.862636406250034238e-01 2.075895312499984741e-02 1.817742952148446944e+00 1.067835811035135585e+00 2.329972666015599214e-01 7.237182194936892188e+00 2.474202759080353919e-01 1.170939942198321870e-01 6.622269954199318590e-03
9.921279223632972766e-01 2.847866894531282389e-01 2.119543066406242779e-02 1.825361084472667761e+00 1.084437006347634957e+00 2.205853432617166099e-01 6.940459928980356352e+00 2.477704840894448535e-01 1.353934809185669552e-01 7.216711322091539857e-03
1.016105063476577586e+00 2.815163867187537305e-01 2.210123486328118697e-02 1.821694523925787790e+00 9.836081474609190689e-01 2.213404829101550397e-01 6.803827314235690871e+00 2.444657123081488692e-01 1.223156293943713641e-01 9.502700151205155377e-03
1.017426806640634895e+00 2.743881220703134893e-01 2.284277783203120249e-02 1.951550650878901783e+00 8.976076752929524893e-01 2.555006894531260953e-01 6.991654310139547412e+00 2.404808659858302389e-01 1.588853799103681630e-01 1.159170298174215345e-02
9.908029677734579987e-01 2.851945073242223572e-01 2.016734326171867181e-02 1.770044491210960080e+00 1.216991362792948950e+00 1.892797226562482060e-01 6.832110099964034511e+00 2.464656448983136017e-01 1.086999383119249263e-01 2.325081293982010720e-03
1.002776906250016031e+00 2.875316616210976117e-01 2.261151708984378977e-02 1.855835653320314416e+00 9.305026572265450158e-01 2.415926650390614050e-01 6.917545119644202600e+00 2.508903706559624802e-01 1.208061639767381568e-01 9.412506719320206869e-03
1.013222145996106160e+00 2.843216635742215614e-01 2.286302636718744521e-02 1.877518021972660378e+00 1.006536052734353204e+00 2.396697114257801409e-01 6.734885242573509068e+00 2.483902360805395337e-01 1.486893220739382293e-01 1.319257836612358799e-02
1.019697760742197978e+00 2.755201606445331075e-01 2.017226806640627298e-02 1.926308568359383910e+00 1.100981149902329204e+00 2.073825688476566564e-01 6.261401372025146017e+00 2.399280184511365932e-01 1.319224890254470373e-01 2.858458853506066523e-03
1.006584824218767604e+00 2.852261958007836773e-01 2.210892675781243877e-02 1.847312266113291024e+00 1.088712353027323276e+00 2.346150424804673840e-01 6.803246998723537331e+00 2.482587261501723319e-01 1.431972774831364315e-01 1.290915653999795583e-02
1.025046642578141043e+00 2.806135288085972457e-01 2.222382177734374617e-02 1.822298864746102032e+00 9.938645576171704077e-01 1.860911733398434020e-01 6.332825267816657444e+00 2.438218814126494605e-01 1.391463574114139012e-01 6.826508946189742237e-03
1.023225961425792141e+00 2.750863784179711224e-01 2.063357910156256650e-02 1.936528756835949716e+00 1.053496507324203524e+00 2.404570854492200094e-01 6.645422122705006096e+00 2.395474676561129002e-01 1.031089260936522978e-01 4.621015046726287788e-03
9.996250512695488144e-01 2.823123710937527342e-01 2.109267626953111735e-02 1.797884583496106359e+00 1.132637979492163494e+00 2.145851757812479166e-01 7.038713139340536884e+00 2.444143644529077064e-01 1.235380408717103307e-01 8.516601631884846910e-03
1.006957041503922623e+00 2.817246914062525587e-01 2.113419091796886820e-02 1.863600662597676871e+00 1.164530237792952061e+00 2.423693710937483703e-01 6.608425814345542548e+00 2.462599073654422599e-01 1.164780905253434973e-01 1.080053687442960502e-03
1.032581441894545149e+00 2.794040341796909521e-01 2.262592675781249091e-02 1.864362287109384120e+00 1.015418222656234715e+00 2.152143041992190253e-01 6.324341255868954903e+00 2.441153685956414521e-01 1.556699683458715733e-01 1.263643102445768593e-02
1.014616025878918304e+00 2.752246801757830541e-01 2.026382617187505800e-02 1.951008101562513142e+00 1.139634862792953784e+00 2.375025258789068283e-01 6.456885270944104249e+00 2.405518830771460059e-01 1.244770021802493881e-01 1.303420858137272842e-03
1.013205514160174125e+00 2.802828452148470317e-01 2.309324755859384209e-02 1.802241259765624548e+00 9.946386953124843888e-01 2.157871445312487257e-01 6.742114665120565675e+00 2.446433087586463995e-01 1.352940640856625520e-01 3.340455858199413864e-03
1.016116282714861985e+00 2.792401123046910350e-01 2.256732031249995482e-02 1.742733277343750498e+00 1.019681496093736817e+00 2.055282915039048086e-01 6.879494494549384775e+00 2.419705491552524568e-01 1.456784162567269780e-01 1.110610511343304227e-02
9.935671708984498141e-01 2.768852841796893283e-01 2.013538769531245803e-02 1.900276811035168212e+00 1.039410590332008999e+00 2.340162148437483491e-01 7.059904543055563586e+00 2.411885159758568320e-01 1.258956456780468691e-01 2.406724069428501419e-03
9.900009614257989643e-01 2.846720200195339556e-01 1.999403466796867423e-02 1.805232735839862324e+00 1.179121808593727616e+00 2.204151899414038829e-01 7.041032259011976713e+00 2.457097737143395799e-01 1.141526047760736684e-01 7.554578511666911259e-03
1.026481057128922458e+00 2.794780986328144756e-01 2.195075439453125429e-02 1.903625595214864186e+00 1.138660589355454222e+00 1.978628984375002675e-01 6.144622880412905275e+00 2.445337835509582280e-01 1.489643488164560381e-01 5.623166084821920943e-03
1.016247455566421154e+00 2.785946254882839535e-01 2.109154296875003637e-02 1.846142819824240666e+00 1.153064966796855551e+00 2.249413686523433764e-01 6.555835483035987288e+00 2.428924085810374445e-01 1.094852880773696385e-01 9.363532415318245004e-04
1.032753760253921849e+00 2.800679306640662669e-01 2.341938378906252213e-02 1.818899401367188640e+00 9.356209394531086465e-01 2.160942695312496054e-01 6.311737524108550268e+00 2.452011301640845409e-01 1.529085586075515368e-01 8.657993286604987251e-03
1.019264202148449705e+00 2.766598803710966781e-01 2.076162500000003699e-02 1.904144121582042937e+00 1.016091016601546215e+00 2.242778901367187272e-01 6.608548301494966637e+00 2.398527267036564548e-01 1.212022082660654115e-01 7.340181522673452572e-03
1.017366905761735829e+00 2.835189594726588713e-01 2.142683740234370068e-02 1.847680423828148122e+00 1.208375554687482367e+00 2.000844189453116206e-01 6.367583562903756267e+00 2.466170785989697245e-01 1.395000505047456207e-01 9.874012546351347563e-03
1.025472413574238795e+00 2.790629082031293451e-01 2.224130273437495420e-02 1.744654620117193966e+00 1.012949253417954054e+00 1.824209565429675550e-01 6.701139650734555531e+00 2.411129885984605037e-01 1.128764144993998769e-01 6.720790039580256531e-03
1.030250307617200489e+00 2.721584843750030069e-01 2.203967968750018824e-02 1.966237623046884542e+00 1.008620419921858691e+00 2.517924355468761366e-01 6.409716097299002158e+00 2.395262145374201512e-01 1.465825658483839722e-01 3.178623512222717145e-03
9.979036259765787786e-01 2.855691445312531496e-01 2.073550341796865509e-02 1.847928061523453236e+00 1.151966316406229929e+00 2.094174633789052942e-01 6.659876690014574052e+00 2.468599691348118408e-01 1.434519416025362981e-01 1.200183217717395133e-02
1.011775213378921068e+00 2.853691684570340281e-01 2.182252148437496125e-02 1.865185264160165168e+00 9.989235356445129721e-01 2.206920546874991951e-01 6.635877058507213988e+00 2.482469970370718149e-01 1.248819676138266388e-01 9.903301293443097716e-03
9.966349785156427554e-01 2.854846503906268707e-01 2.113664404296873925e-02 1.907023339355486069e+00 1.203804463867166108e+00 2.273165317382802308e-01 6.777358394687701626e+00 2.485617484022160373e-01 1.268111863864613553e-01 8.134181684283784894e-03
1.014143145996110329e+00 2.807117250976597922e-01 2.245426708984371925e-02 1.764735563964843212e+00 9.490541538085787154e-01 2.123615820312485247e-01 6.969926173062947150e+00 2.431015075001443926e-01 1.160598575882816202e-01 7.429892177307346329e-03
