M Y Z alpha diffusion overshoot age X_c Y_surf
1.006375740234378036e+00 2.716660761718747708e-01 1.910802832031236256e-02 1.908849523437521345e+00 7.704333740234365902e-01 1.541334052734377458e-01 4.356970325437152347e+00 3.756569635701175747e-01 2.563156812007035268e-01
1.011415394531252954e+00 2.732217314453123658e-01 2.056553417968736211e-02 1.909146720703145172e+00 8.443511240234358173e-01 1.564486669921876794e-01 4.359871813704206289e+00 3.754735711405226550e-01 2.571594747237613277e-01
9.960343291015599787e-01 2.701849248046877539e-01 1.732442382812489010e-02 1.930081469726583565e+00 7.437883085937476713e-01 1.482443203125002329e-01 4.444267508376486653e+00 3.702337400648548216e-01 2.551954081177449374e-01
1.021231911132813641e+00 2.770954716796877326e-01 2.264736328124984654e-02 1.884672677734392288e+00 7.400190703125003600e-01 1.508706074218749416e-01 4.262466219620168140e+00 3.768406230322536854e-01 2.632318100888028090e-01
1.011532123046877896e+00 2.735112705078123763e-01 2.055502343749986485e-02 1.907098230468769584e+00 8.255202109374989439e-01 1.562636562500001880e-01 4.345223996989918014e+00 3.759454771449665111e-01 2.576809240812622526e-01
1.009237441406253932e+00 2.725353789062497367e-01 2.010580078124985307e-02 1.916545799804707739e+00 7.862794804687482930e-01 1.586180195312501540e-01 4.430684606946676318e+00 3.723955074677923749e-01 2.570162771444787220e-01
1.006791911132815631e+00 2.715000126953122650e-01 1.903587792968736148e-02 1.904112498046895974e+00 7.882630419921866638e-01 1.523691640625000898e-01 4.310475422699688863e+00 3.784773396355205488e-01 2.558916063661773044e-01
1.002319920898440575e+00 2.719918496093747806e-01 1.916279492187485806e-02 1.909191529296896617e+00 7.439604365234361305e-01 1.564681845703126406e-01 4.472976622590992157e+00 3.719275203880008651e-01 2.569606166857162921e-01
1.013275763671875884e+00 2.750376269531247808e-01 2.143356054687485523e-02 1.902882498046892135e+00 8.836355849609349722e-01 1.529851904296878062e-01 4.327757929505022361e+00 3.759832854341705333e-01 2.590385595030713084e-01
1.017659883789064468e+00 2.766519091796879604e-01 2.203842675781235785e-02 1.915627283203142683e+00 8.681863476562496906e-01 1.528483779296876677e-01 4.296289194550150903e+00 3.728700698731289287e-01 2.606425344916838971e-01
1.010163661132815749e+00 2.729866328124997410e-01 2.011755761718735450e-02 1.911215838867208250e+00 8.074794199218735535e-01 1.586503935546876021e-01 4.382399374024039673e+00 3.736587641773378987e-01 2.570698509720216185e-01
1.011481909179690497e+00 2.725036914062496374e-01 2.010266601562485725e-02 1.902750900390644873e+00 8.042177226562491343e-01 1.567721933593751449e-01 4.312958427252347349e+00 3.796549642311777273e-01 2.566823276406204335e-01
1.012900475585939652e+00 2.738621679687499033e-01 2.092763183593735268e-02 1.918552089843768682e+00 9.035373867187479480e-01 1.570150312500001311e-01 4.359084087751238457e+00 3.745685344389786953e-01 2.571552223860478770e-01
1.016028472656252957e+00 2.740347910156248346e-01 2.095808984374986084e-02 1.916545920898457656e+00 8.862743671874985241e-01 1.587471943359375914e-01 4.266809082272438047e+00 3.790170255801744714e-01 2.574846145291207478e-01
1.020840641601563403e+00 2.729511308593747243e-01 2.091703027343733493e-02 1.883459730468768578e+00 9.066532490234352482e-01 1.489798759765624814e-01 4.066150475146363519e+00 3.917581294139310111e-01 2.566178517604211229e-01
1.010476194335940381e+00 2.732072753906248375e-01 2.066659667968735389e-02 1.922530341796894637e+00 8.752821289062480137e-01 1.582321455078126160e-01 4.394349009021462749e+00 3.745545030910551465e-01 2.568453486005314312e-01
1.014617626953127960e+00 2.735395126953124589e-01 2.090417480468734907e-02 1.921486192382832359e+00 8.856717197265607799e-01 1.580709189453126662e-01 4.347689580759099393e+00 3.747125389618908842e-01 2.570667912737888416e-01
1.011489741210939153e+00 2.750878691406248855e-01 2.126638378906234653e-02 1.920303388671892986e+00 9.247274101562478199e-01 1.576142451171876346e-01 4.368369098537872475e+00 3.741102282732506890e-01 2.582773967795463643e-01
1.006487632812503197e+00 2.725198525390624127e-01 1.986379687499985336e-02 1.903953718750020618e+00 7.796260214843735437e-01 1.563586523437501541e-01 4.420554134357455922e+00 3.756053900047089944e-01 2.569238768774385062e-01
1.014107461914064201e+00 2.742030156249996020e-01 2.098550390624985204e-02 1.902719421875018746e+00 8.867893583984356454e-01 1.573506210937500593e-01 4.277260461660699953e+00 3.802722247385766918e-01 2.577668305603408316e-01
1.005331927734377961e+00 2.718901406249997210e-01 1.932871289062485301e-02 1.904637977539083815e+00 7.791729218749986474e-01 1.542770039062502652e-01 4.402126572998081855e+00 3.746451273205159693e-01 2.563234157019818604e-01
1.017906430664063944e+00 2.761054882812502553e-01 2.188815722656236099e-02 1.906581917968767081e+00 8.817268906249994265e-01 1.535821132812500156e-01 4.260906868423346872e+00 3.767067567429767116e-01 2.600591611248948554e-01
1.008400264648439570e+00 2.769638398437502258e-01 2.158213867187483773e-02 1.922577422851581064e+00 8.520576367187479017e-01 1.590674130859375535e-01 4.475694539458052290e+00 3.670951691467205791e-01 2.612775076190962387e-01
1.002251692382814863e+00 2.724441855468747731e-01 1.878575488281236661e-02 1.907734792968770687e+00 7.687084638671860537e-01 1.498475341796877691e-01 4.412383251266494888e+00 3.702516516850807293e-01 2.571829475475412852e-01
1.018521918945313631e+00 2.774317685546879297e-01 2.286666406249983699e-02 1.879155318359392313e+00 6.889769404296874900e-01 1.465735458984377404e-01 4.351955413751012358e+00 3.725446186415909966e-01 2.644632675645027797e-01
1.013403556640628311e+00 2.734920751953126006e-01 2.062901269531235496e-02 1.922845660156270897e+00 8.865909531249983599e-01 1.561838261718751508e-01 4.335144787820276235e+00 3.741270412000313739e-01 2.567897893672317911e-01
1.012731583007814518e+00 2.785260146484379584e-01 2.279327539062481894e-02 1.899462618164081018e+00 7.085964072265632518e-01 1.551223916015624649e-01 4.502660337190922846e+00 3.651014191608859538e-01 2.649619565600639381e-01
1.003003447265629067e+00 2.737160605468746399e-01 1.986337695312484150e-02 1.904038241210958660e+00 7.489616220703108063e-01 1.558448027343750375e-01 4.508993614418971063e+00 3.687094802090051804e-01 2.585121054752120839e-01
1.009561886718753687e+00 2.731322929687499124e-01 2.036036035156234617e-02 1.921647959960957941e+00 8.027813945312483046e-01 1.593418623046876648e-01 4.419297444967790867e+00 3.726417226914935377e-01 2.576132193423990580e-01
1.013155170898440760e+00 2.776891494140629746e-01 2.200339062499983081e-02 1.929760383789082212e+00 7.874459999999994242e-01 1.591842910156249236e-01 4.458109828386564111e+00 3.646320923904387001e-01 2.625479941868071321e-01
1.015684802734375225e+00 2.756662304687499399e-01 2.162600292968734975e-02 1.891257918945329575e+00 8.848472714843733655e-01 1.540319746093750386e-01 4.261010653977641560e+00 3.796413042941559346e-01 2.596811771423480075e-01
1.009998761718754023e+00 2.727330253906248281e-01 1.979513281249986253e-02 1.913607531250020477e+00 7.898881630859366787e-01 1.558432958984377059e-01 4.309069828101779187e+00 3.776660961680153306e-01 2.570781828280154224e-01
1.004183079101563569e+00 2.715506679687494374e-01 1.882738671874986322e-02 1.896220360351581480e+00 7.910008691406238412e-01 1.461681660156250451e-01 4.302616053860749190e+00 3.796029233570801242e-01 2.560354394613232887e-01
1.011172274414064542e+00 2.745600810546873216e-01 2.115793164062485313e-02 1.926733177734393232e+00 9.035434902343729702e-01 1.586541591796875594e-01 4.391248190903068505e+00 3.735900162192560270e-01 2.581127732973598210e-01
1.006932460937503437e+00 2.721882265624998576e-01 1.937413476562485637e-02 1.916319299804708720e+00 7.817281201171866201e-01 1.547105585937502414e-01 4.343047194644343634e+00 3.762142421612542642e-01 2.565363317678183708e-01
1.014599890625002221e+00 2.789838642578131300e-01 2.317469238281232025e-02 1.890117328125018759e+00 6.493025410156266775e-01 1.536848583984373184e-01 4.514570827476878101e+00 3.642408713441765977e-01 2.663187950874899568e-01
1.014525458007814240e+00 2.753866591796877428e-01 2.163070117187485333e-02 1.918457906250017331e+00 8.979811230468728311e-01 1.565061347656251101e-01 4.348715881135665207e+00 3.733675022674357025e-01 2.592153345918875584e-01
1.019740636718752480e+00 2.767945322265629171e-01 2.221596484374985248e-02 1.917782827148455382e+00 8.734136796874999442e-01 1.550274023437499538e-01 4.261825389701349387e+00 3.748229649960408416e-01 2.606645425517767900e-01
1.009784609375003583e+00 2.723805927734372356e-01 2.015473339843735709e-02 1.916219167968770343e+00 8.022951933593733820e-01 1.596854238281250615e-01 4.416315958828159083e+00 3.733444577714649104e-01 2.566729268995998625e-01
1.014818153320315552e+00 2.733989394531249895e-01 2.072173437499986656e-02 1.918245251953144770e+00 8.745855263671866719e-01 1.565037324218751524e-01 4.309275899899905227e+00 3.757483665931526384e-01 2.568495526246848959e-01
1.022619157226564601e+00 2.772749384765629266e-01 2.271402343749984176e-02 1.896765511718767616e+00 7.406393115234378710e-01 1.534101083984374669e-01 4.237476316880693261e+00 3.773225461824443183e-01 2.633126772867169785e-01
1.018824696289064358e+00 2.771038574218755435e-01 2.278344824218733050e-02 1.900590814453142707e+00 7.743277792968752404e-01 1.526814501953124570e-01 4.363964371472731862e+00 3.715675387968109256e-01 2.625952178206459875e-01
1.013443463867189642e+00 2.746077041015624332e-01 2.123005761718736034e-02 1.920803354492205850e+00 9.285215361328106320e-01 1.558450566406251458e-01 4.331780178215284494e+00 3.744251830326988939e-01 2.577519855459806108e-01
1.014119701171878107e+00 2.738365888671874249e-01 2.094394921874985840e-02 1.921180894531269390e+00 9.184669374999975267e-01 1.578444863281251442e-01 4.346509220913449489e+00 3.741883247517223121e-01 2.567977487812570514e-01
1.006884820312502926e+00 2.718733457031247136e-01 1.934097656249985850e-02 1.908469125976583802e+00 7.686514355468737625e-01 1.545501113281252670e-01 4.363737221274641698e+00 3.757472705193894980e-01 2.565299914842514295e-01
1.008240831054690423e+00 2.732418085937496910e-01 2.046660156249985318e-02 1.904413988281269399e+00 8.074967939453103760e-01 1.578370458984376112e-01 4.422075381348743228e+00 3.747602022285970724e-01 2.577065372388814835e-01
1.018199009765627272e+00 2.767803251953130372e-01 2.201235839843735526e-02 1.920048639648455735e+00 8.437598896484378441e-01 1.541410175781251224e-01 4.290658327642589143e+00 3.728980265746152933e-01 2.611318810251163636e-01
1.015694449218751627e+00 2.777416386718753460e-01 2.291366113281232547e-02 1.891177095703142852e+00 7.128278496093759520e-01 1.504169619140625636e-01 4.424201105995305916e+00 3.703589816480057917e-01 2.642968922804718734e-01
1.014341681640627657e+00 2.735210351562499254e-01 2.083271874999986437e-02 1.916495136718769698e+00 8.718048828124981275e-01 1.561814589843751877e-01 4.319426267986936629e+00 3.760320703484986149e-01 2.571408227823550052e-01
1.008992474609377465e+00 2.717954980468744730e-01 1.969087304687484885e-02 1.881441633789082024e+00 7.934332529296855840e-01 1.486923759765627073e-01 4.241773958873380046e+00 3.862234913975078898e-01 2.561765777590664372e-01
1.013864115234377916e+00 2.788488974609380500e-01 2.295778027343731847e-02 1.905828877929706344e+00 6.321833164062522492e-01 1.576040878906249110e-01 4.530518299603786048e+00 3.625671242889951240e-01 2.662853140047450329e-01
1.017954058593750322e+00 2.758568730468750618e-01 2.183019628906234660e-02 1.896876848632829571e+00 8.979830624999987077e-01 1.534564833984374543e-01 4.235884481013630243e+00 3.796349157202741909e-01 2.595478752510379516e-01
1.009978369140626997e+00 2.737893330078122189e-01 2.074576953124985038e-02 1.904242685546893910e+00 8.570869755859347183e-01 1.562466201171876790e-01 4.390852212175106573e+00 3.751593448725419333e-01 2.576804604202835303e-01
1.010359028320315655e+00 2.729760585937497930e-01 2.037685742187485272e-02 1.905417138671894994e+00 8.110397724609355041e-01 1.602980537109376380e-01 4.387400760161249025e+00 3.754234763654225038e-01 2.572945705200825883e-01
1.012179073242190919e+00 2.733013564453124489e-01 2.042515332031235795e-02 1.912844835937520305e+00 8.202264550781241947e-01 1.568550458984376839e-01 4.330854829978485476e+00 3.757149917980671661e-01 2.574400289667138630e-01
1.008617738281253340e+00 2.728626835937497108e-01 2.022074316406235334e-02 1.911725925781270430e+00 7.728732441406231946e-01 1.585426914062501025e-01 4.440713292721745198e+00 3.726167021748586494e-01 2.576144770638165715e-01
1.019124464843751632e+00 2.768835839843754032e-01 2.265767773437484672e-02 1.902529877929705293e+00 7.851217919921883448e-01 1.507172314453125717e-01 4.314614244103639251e+00 3.738645043469816520e-01 2.623568731258375530e-01
1.018173466796876925e+00 2.767906513671880009e-01 2.242153320312483336e-02 1.916098756835955319e+00 8.031036123046877417e-01 1.539311035156250840e-01 4.358493054083554696e+00 3.711260218944306688e-01 2.617413428666104380e-01
1.013793106445314729e+00 2.761830283203128289e-01 2.180767773437485013e-02 1.922176038085955163e+00 8.613851650390619286e-01 1.562749902343749941e-01 4.382428002896587849e+00 3.714563779319776660e-01 2.604050549296109129e-01
1.016093036132814875e+00 2.756897617187499816e-01 2.145925390624984358e-02 1.901774689453144429e+00 9.315131142578106926e-01 1.532629912109376435e-01 4.180228939984777625e+00 3.837185747036110373e-01 2.586975759641715888e-01
1.021298550781252645e+00 2.779308251953130915e-01 2.321380273437482697e-02 1.907131362304705702e+00 6.838292724609386086e-01 1.523322802734375370e-01 4.370696950239985057e+00 3.690799316043382738e-01 2.648975091314854091e-01
1.014941498046876944e+00 2.786677832031255742e-01 2.314129296874982075e-02 1.883508362304705530e+00 6.743399482421889024e-01 1.507008134765624452e-01 4.457873206215002604e+00 3.685805649139361484e-01 2.658013289787088396e-01
1.002766891601563737e+00 2.721718515624996226e-01 1.865354980468737767e-02 1.913701203125020012e+00 7.774058828124992271e-01 1.473497490234375873e-01 4.328767932355741088e+00 3.753528595376057764e-01 2.569663324791318648e-01
1.014725134765628090e+00 2.737847958984374608e-01 2.085222265624986360e-02 1.912156635742207511e+00 8.808730244140613452e-01 1.570470332031251026e-01 4.282497386413439244e+00 3.782001441602443337e-01 2.572900377085973189e-01
1.023181996093752488e+00 2.780183046875006059e-01 2.341436132812484486e-02 1.897116234375018307e+00 6.677768759765640993e-01 1.491005820312500396e-01 4.337011047865327207e+00 3.699474262798912449e-01 2.652397367731833544e-01
1.012087443359377170e+00 2.741117333984374183e-01 2.102783789062484879e-02 1.920013831054705911e+00 9.085787216796854526e-01 1.572387900390626314e-01 4.371133000962355908e+00 3.744337220239612463e-01 2.574336633865791368e-01
1.006197000000003339e+00 2.724266230468748162e-01 1.938942480468735727e-02 1.915406750976583750e+00 8.088569042968739575e-01 1.537911621093752401e-01 4.357622182783524423e+00 3.751067823516168187e-01 2.563909077194544972e-01
1.003779476562504103e+00 2.733521484374998867e-01 1.943748144531234207e-02 1.923771791992209712e+00 7.777188710937481542e-01 1.547532373046876519e-01 4.445800892513520175e+00 3.693438758724710835e-01 2.575200780431188274e-01
1.013797833007814564e+00 2.755084541015628830e-01 2.157620117187484740e-02 1.915879416015642489e+00 8.853327949218737780e-01 1.562170507812501163e-01 4.362839267728285009e+00 3.736602071222170363e-01 2.593539971370407149e-01
1.008760430664066066e+00 2.726921943359373324e-01 2.008721289062485524e-02 1.915043046875020805e+00 8.001719599609358191e-01 1.563033349609375400e-01 4.409848580987652866e+00 3.731634786149766736e-01 2.569366917247794535e-01
1.012205785156252924e+00 2.772029921875004965e-01 2.182724414062483381e-02 1.925997066406269553e+00 8.507424121093741798e-01 1.567825185546875000e-01 4.419353539178584533e+00 3.681581426017243031e-01 2.612798452869226074e-01
1.017644211914064289e+00 2.771014042968754088e-01 2.227487207031235081e-02 1.910540143554704917e+00 8.279794697265627779e-01 1.520588623046876808e-01 4.315272972509585969e+00 3.719895836078319085e-01 2.617492288453445171e-01
1.020260314453126371e+00 2.776175429687505747e-01 2.308774902343733657e-02 1.878973531250017981e+00 6.666867050781262183e-01 1.470425703125001204e-01 4.347436621087264363e+00 3.724050478508992845e-01 2.648999002167615191e-01
1.011860745117189708e+00 2.738450722656249336e-01 2.101144140624985196e-02 1.919060038085955933e+00 8.961532441406229177e-01 1.567128964843751138e-01 4.381495786539871595e+00 3.748119096391206440e-01 2.573599054751992687e-01
1.013344333007816234e+00 2.731399550781249408e-01 2.048666210937486257e-02 1.908093271484395226e+00 8.196552451171866815e-01 1.593123632812501189e-01 4.294981662563662539e+00 3.790546631958672807e-01 2.573377103890205908e-01
1.008080966796877531e+00 2.710941943359370665e-01 1.928063867187485361e-02 1.896652739257832732e+00 7.874063603515614185e-01 1.509191816406250664e-01 4.310084482131201433e+00 3.801588076511789316e-01 2.555538671890382751e-01
1.016085868164064765e+00 2.751330556640627090e-01 2.147188867187485584e-02 1.926672866210955792e+00 8.870502890624988312e-01 1.555553066406252516e-01 4.300516920665701015e+00 3.747464118592180315e-01 2.589695260610772598e-01
1.004622645507815548e+00 2.722878925781249126e-01 1.942937988281234415e-02 1.909663483398458927e+00 7.848060605468736295e-01 1.553305205078127083e-01 4.425493942288005300e+00 3.737327832071768441e-01 2.564520615161086092e-01
1.012122312500001842e+00 2.759462890625001275e-01 2.157063574218735097e-02 1.924431842773454582e+00 9.097332177734359648e-01 1.574840644531250999e-01 4.375633033131727245e+00 3.727501636810182095e-01 2.595077199401737977e-01
1.018147823242189887e+00 2.771367363281254659e-01 2.284073632812483323e-02 1.912415782226580818e+00 7.362666533203132690e-01 1.542634052734375150e-01 4.407371596266307812e+00 3.697021913603283916e-01 2.632407041323700514e-01
9.976893603515633036e-01 2.723613925781248613e-01 1.827929882812487361e-02 1.907647515625019885e+00 7.527096425781236722e-01 1.495840957031252250e-01 4.442171710134522833e+00 3.704589048309178678e-01 2.573478601963076207e-01
1.005483530273441506e+00 2.721591474609373340e-01 1.945963183593734866e-02 1.918669031250021417e+00 7.868900371093734414e-01 1.561969257812501066e-01 4.425740448980747921e+00 3.729959938733713454e-01 2.564099720418970274e-01
1.011799373046877060e+00 2.737595302734374125e-01 2.098132910156234876e-02 1.912743376953143670e+00 8.863550820312477985e-01 1.572715175781251307e-01 4.379839114653458765e+00 3.757250708844118714e-01 2.573153923009107169e-01
1.022387630859376895e+00 2.777798710937505744e-01 2.328021972656233937e-02 1.892109919921893368e+00 6.704418701171885875e-01 1.474934082031250926e-01 4.330104378552070088e+00 3.708712034896029519e-01 2.650341316452370366e-01
1.009082723632815259e+00 2.728649414062497836e-01 2.025284570312485544e-02 1.906020811523457148e+00 7.890393203124985710e-01 1.583196582031251021e-01 4.413835767033834401e+00 3.743276517520564006e-01 2.573810263652919761e-01
1.013032010742189959e+00 2.742807080078124571e-01 2.107716406249985491e-02 1.913876460937518731e+00 9.039659931640601220e-01 1.578279267578126532e-01 4.361991744945648009e+00 3.744626777232308301e-01 2.576001068687906459e-01
1.008931661132815849e+00 2.725838749999997535e-01 2.027933789062485656e-02 1.905585934570332762e+00 7.794262236328107774e-01 1.587297353515625675e-01 4.437868369064956298e+00 3.739444775809514510e-01 2.572925577028518096e-01
1.006257289062503668e+00 2.722797099609373106e-01 1.960530078124985212e-02 1.918140217773458334e+00 7.797753056640608360e-01 1.558528916015625987e-01 4.426773187325405701e+00 3.726186817613252877e-01 2.567622991842870017e-01
1.008628351562502079e+00 2.718325488281244096e-01 1.972678124999984947e-02 1.889871876953144625e+00 7.650131357421859901e-01 1.520484785156251684e-01 4.318930256804342172e+00 3.814023136303050232e-01 2.565960711307688213e-01
1.010624457031253254e+00 2.723101630859372513e-01 1.997699023437485635e-02 1.911571437500020565e+00 7.881981943359365195e-01 1.565428261718752045e-01 4.346492315599271627e+00 3.769488014373154061e-01 2.567064885279282116e-01
1.014594776367190088e+00 2.747575576171872869e-01 2.121533007812486521e-02 1.913373637695332086e+00 9.137585742187486204e-01 1.579772949218750389e-01 4.292550499177524514e+00 3.774625378663875597e-01 2.580475893927906550e-01
1.018011566406250568e+00 2.758034287109375482e-01 2.174677539062485135e-02 1.901392498046891921e+00 8.828540664062486387e-01 1.560013613281248934e-01 4.225637148240648067e+00 3.805395403118879694e-01 2.597311925612291739e-01
1.014992157226563219e+00 2.758780566406251467e-01 2.182191406249985727e-02 1.894161861328142127e+00 8.564212509765616321e-01 1.511704707031251704e-01 4.314871672621555021e+00 3.760807552607405846e-01 2.603429862958897556e-01
1.009886856445315173e+00 2.761151425781253055e-01 2.132542089843733266e-02 1.928181219726581963e+00 8.169742773437483896e-01 1.594317070312500084e-01 4.477907373582318939e+00 3.659990591172293528e-01 2.607986974128046476e-01
1.013114192382814194e+00 2.753747294921876643e-01 2.146917382812484412e-02 1.918957397460954617e+00 8.985232783203108697e-01 1.566292773437501229e-01 4.369778150402684247e+00 3.733815091225711758e-01 2.590082063794310052e-01
1.011853884765628431e+00 2.731304999999999428e-01 2.060968554687485008e-02 1.929100325195332921e+00 8.713306904296858058e-01 1.582635517578125928e-01 4.388308445968237770e+00 3.731347096780607830e-01 2.567731329845831523e-01
1.003420389648440381e+00 2.724667978515623035e-01 1.873449707031236630e-02 1.916170641601583791e+00 7.389946132812488244e-01 1.490203857421878719e-01 4.360293722736681588e+00 3.721400766519763481e-01 2.577438058483624839e-01
1.000385622070313785e+00 2.717664511718749232e-01 1.858314160156236336e-02 1.906832491210957992e+00 7.362015712890612740e-01 1.497727392578127592e-01 4.451242427865260254e+00 3.707625181435625916e-01 2.569924947804178572e-01
1.011283756835940739e+00 2.744469941406250668e-01 2.091828417968735060e-02 1.936378531250020352e+00 8.907665585937479813e-01 1.584935097656251235e-01 4.399153168981391637e+00 3.712119237246284120e-01 2.578187926342302427e-01
1.009327447265626843e+00 2.738785537109372781e-01 2.094785351562484382e-02 1.903061670898455349e+00 8.739778710937471384e-01 1.570102246093751097e-01 4.411222645026706246e+00 3.762285332402359184e-01 2.578137865479484536e-01
1.005723538085941282e+00 2.735616748046871272e-01 2.019627832031234069e-02 1.917421274414083721e+00 7.771492792968730523e-01 1.620655644531250050e-01 4.511686139687306252e+00 3.677456561131260959e-01 2.581914051856620818e-01
1.006711658203128135e+00 2.723295361328122999e-01 1.949006054687486139e-02 1.908879449218771063e+00 7.777293144531240987e-01 1.546243828125002662e-01 4.359759796406962096e+00 3.763182905931078959e-01 2.567377040229554819e-01
1.003259870117190644e+00 2.715520703124997826e-01 1.916686328124985600e-02 1.908618490234396559e+00 7.635318642578110548e-01 1.561076367187501091e-01 4.460623008613668894e+00 3.731872769721682470e-01 2.562878124854007789e-01
1.011835849609376448e+00 2.758321074218751945e-01 2.162779296874984755e-02 1.921489040039079388e+00 8.872973320312483869e-01 1.580828603515626596e-01 4.382860967698925414e+00 3.738081548071813809e-01 2.598506960085166795e-01
1.015052559570313262e+00 2.754223945312499477e-01 2.140685156249984983e-02 1.901083987304704737e+00 8.748941162109358238e-01 1.571169169921874664e-01 4.258366660864640885e+00 3.800417073582528227e-01 2.595447507303799695e-01
1.008447258789065604e+00 2.723755546874997435e-01 1.967510449218735913e-02 1.909255318359395881e+00 7.714367509765613917e-01 1.553515068359376805e-01 4.352757730923798363e+00 3.766741594246986180e-01 2.569723142996143683e-01
1.011552830078127796e+00 2.734240742187499240e-01 2.070336035156235266e-02 1.916352799804706741e+00 8.904079052734351629e-01 1.573426748046876655e-01 4.371096138561317623e+00 3.748093893971639057e-01 2.568103049152782869e-01
1.001540590820313881e+00 2.718634580078123086e-01 1.819241308593738324e-02 1.921627421875020003e+00 7.524689794921869401e-01 1.496074560546877819e-01 4.344355128279905109e+00 3.736928255440551405e-01 2.568560818368091914e-01
1.019357699218751190e+00 2.774555410156254176e-01 2.288629687499984383e-02 1.883330267578143369e+00 7.230965957031260105e-01 1.493183291015626191e-01 4.320080629782196979e+00 3.748876960543288117e-01 2.638683514196705771e-01
1.017485212890626878e+00 2.769902539062504276e-01 2.221893164062484910e-02 1.912709513671892347e+00 8.374854687500000727e-01 1.522683115234376716e-01 4.313231884178239994e+00 3.722397962816041406e-01 2.615236729566667306e-01
1.017302064453125432e+00 2.754653007812500332e-01 2.176736425781234871e-02 1.891994392578141948e+00 8.819104609374988080e-01 1.523257255859374881e-01 4.249396279018977651e+00 3.800878643755336017e-01 2.594828630920504309e-01
1.013491314453127456e+00 2.742263593750000061e-01 2.109304589843735353e-02 1.922802020507831333e+00 9.114148193359353778e-01 1.581730898437501698e-01 4.360304901367304531e+00 3.742047681631495148e-01 2.574755571023284451e-01
1.002003851562503822e+00 2.745278183593744536e-01 2.005023339843734279e-02 1.908565694335958796e+00 7.267646894531232249e-01 1.637744423828125517e-01 4.562575610619685307e+00 3.651820433270022703e-01 2.596898285272062346e-01
1.015491600585940013e+00 2.751259257812498360e-01 2.139006835937486140e-02 1.921106863281268451e+00 9.340268115234359181e-01 1.571533740234374865e-01 4.280561416282170129e+00 3.765131938640652320e-01 2.581261657678044497e-01
1.015366278320314342e+00 2.758542246093753647e-01 2.174324707031234302e-02 1.919613406250017862e+00 8.869814062499989937e-01 1.550333623046876719e-01 4.347903976761858580e+00 3.728534269570191184e-01 2.595966347498281368e-01
1.021144492187502362e+00 2.772295957031256086e-01 2.276515136718735080e-02 1.904732392578143640e+00 7.491968632812512352e-01 1.536004169921875440e-01 4.293510780423146045e+00 3.740690869054721923e-01 2.630517139391265746e-01
1.013817044921878185e+00 2.735224980468750067e-01 2.061040917968736536e-02 1.913623389648457795e+00 8.287485751953117541e-01 1.574256435546877164e-01 4.319252668646122117e+00 3.759010981436853305e-01 2.576404179673007500e-01
1.007280392578128403e+00 2.724987509765623428e-01 1.961124121093735240e-02 1.911521720703146077e+00 7.901142714843737425e-01 1.557518066406253232e-01 4.369357311967546842e+00 3.755576327761367961e-01 2.566575675416801205e-01
1.013736364257815659e+00 2.737536738281248216e-01 2.065319238281236244e-02 1.907594258789082398e+00 8.568936699218735464e-01 1.582639248046875946e-01 4.287623600291373904e+00 3.786536385373990288e-01 2.574718265553187502e-01
1.012310172851565993e+00 2.730089404296872080e-01 2.049966210937486516e-02 1.899890836914082559e+00 8.095197958984365894e-01 1.586771699218751108e-01 4.312879960647159727e+00 3.799558468106620235e-01 2.573441266323092114e-01
1.020276198242189514e+00 2.774516542968755717e-01 2.291481933593733991e-02 1.897072836914080574e+00 7.160122480468760209e-01 1.499901162109376351e-01 4.326606197238191065e+00 3.724137442287562827e-01 2.638678485491313674e-01
1.011648527343752768e+00 2.732162011718748396e-01 2.057450097656236127e-02 1.906106050781269712e+00 8.288261298828112356e-01 1.556701757812501974e-01 4.354266724842164038e+00 3.762750739617208295e-01 2.574126241356053391e-01
1.012648669921878630e+00 2.728407529296871248e-01 2.032966796874986076e-02 1.905710514648458087e+00 8.046509355468743907e-01 1.592277285156250832e-01 4.312901065709835002e+00 3.786202497455987692e-01 2.571026006504524286e-01
1.010411168945315019e+00 2.721407451171871106e-01 1.990692675781234947e-02 1.897784636718769846e+00 7.891294433593737390e-01 1.550305488281251420e-01 4.307384503380222718e+00 3.806509466983868384e-01 2.565217104260830161e-01
1.009621217773441160e+00 2.741182099609373868e-01 2.055344238281235289e-02 1.930541092773458312e+00 8.451996142578103166e-01 1.575708310546875823e-01 4.433735513790550975e+00 3.687782226741629921e-01 2.578779763213562837e-01
1.015056207031250768e+00 2.755368652343748725e-01 2.143728320312485169e-02 1.899867337890641883e+00 8.778179560546858218e-01 1.570490898437499894e-01 4.254663444756495494e+00 3.804918430999646994e-01 2.596240074955758481e-01
1.026404930664065462e+00 2.768589033203133765e-01 2.370583105468735199e-02 1.895841171875017883e+00 6.336935859375025792e-01 1.513555458984373603e-01 4.355937998939055866e+00 3.712363930461640704e-01 2.646481668719686819e-01
1.010937101562502827e+00 2.737015478515623657e-01 2.078760937499985612e-02 1.923999953125019591e+00 8.945932275390604538e-01 1.574172353515625455e-01 4.379799338926941843e+00 3.743868855946697605e-01 2.570056998304277585e-01
1.011700128906251051e+00 2.753876064453125161e-01 2.149079296874984238e-02 1.912358444335954255e+00 8.884005957031229084e-01 1.556467656250001275e-01 4.379938141879927471e+00 3.742471283499786971e-01 2.593175670235461916e-01
