M Y Z alpha diffusion overshoot age X_c Y_surf
9.965296806640552285e-01 2.778716874999997977e-01 1.922580468749982355e-02 1.738260634765639079e+00 4.220468369140639719e-01 1.532306962890620794e-01 7.388499849040649714e+00 1.286605878091126309e-01 2.653876163609093508e-01
1.006201436523433745e+00 2.745773857421870967e-01 1.979754296874983166e-02 1.834708000976574160e+00 3.870641044921889207e-01 1.563475185546874813e-01 7.124593328520125723e+00 1.382392404107961881e-01 2.636887032503671402e-01
9.992338593749962028e-01 2.755332626953115871e-01 2.040756249999979566e-02 1.809643750000011542e+00 3.293877128906253504e-01 1.430360576171875453e-01 7.477839544741026856e+00 1.192354734174428249e-01 2.664614881655368861e-01
1.008115067382806540e+00 2.734538017578115876e-01 2.040882714843729462e-02 1.799332022460948144e+00 2.585232714843725965e-01 1.402673681640622949e-01 7.146531471475898734e+00 1.435336913880342069e-01 2.661268837890924943e-01
9.923584501953117698e-01 2.780522568359377611e-01 2.015095507812479300e-02 1.790876908203141271e+00 3.290367763671882551e-01 1.518300986328124658e-01 7.506558012542733138e+00 1.282249675595888982e-01 2.676804842505696724e-01
9.952688583984369286e-01 2.735875458984369235e-01 1.983295703124983433e-02 1.827721978515639556e+00 4.156419062500014694e-01 1.637806181640625025e-01 7.516201500750534059e+00 1.369236780901934847e-01 2.622359993770195241e-01
9.988936376953043705e-01 2.764716601562494103e-01 1.895929492187483148e-02 1.727726582031260172e+00 4.250285087890637858e-01 1.493777441406245743e-01 7.258129583209356639e+00 1.394253680126756323e-01 2.645344161093581281e-01
1.029860037109368243e+00 2.720570488281246480e-01 2.155981249999978575e-02 1.736746896484386848e+00 2.528140283203090810e-01 1.343313916015618503e-01 6.753024069407023156e+00 1.684181601809214002e-01 2.649669138367451993e-01
1.001499437499998812e+00 2.717998564453120713e-01 1.977869433593737111e-02 1.866425053710951687e+00 3.899975087890634184e-01 1.801379599609374826e-01 7.372988858288507252e+00 1.534433544163108787e-01 2.612266240084729629e-01
1.003246450195307560e+00 2.750408369140621145e-01 2.066007128906230048e-02 1.738315580078137357e+00 4.183700751953148278e-01 1.478392626953120570e-01 7.060794803211208226e+00 1.755559568014634086e-01 2.626030518626513155e-01
1.007818556640619478e+00 2.748356152343748859e-01 2.005833398437481194e-02 1.771307854492200740e+00 3.076563369140622450e-01 1.451051142578121678e-01 7.256396148215094932e+00 1.352805450064140103e-01 2.655238647982479105e-01
9.959932558593722618e-01 2.759342939453126031e-01 2.049597460937479382e-02 1.765199090820327665e+00 3.567390566406258290e-01 1.519551269531248805e-01 7.500724275897856508e+00 1.373003390110558997e-01 2.650240199965596122e-01
9.883055966796822078e-01 2.792875673828125183e-01 1.872913671874984823e-02 1.760170593750013168e+00 4.507044082031267940e-01 1.623610371093748561e-01 7.549392351863574824e+00 1.223347419852312962e-01 2.659213214878368148e-01
1.020171093749995705e+00 2.741038300781252768e-01 2.011661132812483932e-02 1.783022541992199894e+00 3.353632119140621537e-01 1.559913847656246300e-01 6.931227008526051669e+00 1.480525755946624777e-01 2.648972054263580844e-01
1.010656962890613908e+00 2.704234443359359030e-01 2.044115820312473325e-02 1.677545525390634840e+00 3.279374218749993575e-01 8.943733984374976909e-02 7.436664886140958330e+00 1.175796388772878814e-01 2.616052173070083087e-01
9.896823759765611683e-01 2.747813037109372858e-01 1.914742675781233930e-02 1.795338312500016853e+00 4.227605449218764799e-01 1.790064052734376410e-01 7.736920116082965038e+00 1.347212709440891165e-01 2.619146140671401723e-01
1.000829904296871131e+00 2.775658906249999780e-01 2.067971484374979754e-02 1.770954628906263206e+00 3.322138085937507701e-01 1.454834257812497034e-01 7.074303548428608757e+00 1.575000325473107921e-01 2.672197775075765280e-01
1.004556106445307018e+00 2.752227871093746447e-01 2.061137499999978612e-02 1.742620363281262907e+00 2.944750136718749522e-01 1.458514179687496193e-01 7.381185156114105972e+00 1.377465933002629817e-01 2.663161645638894015e-01
1.011046289062492498e+00 2.746075146484367457e-01 2.067904296874976261e-02 1.760833270507825565e+00 2.619024501953103323e-01 1.222162158203123350e-01 7.114808070400187034e+00 1.310141639882539677e-01 2.668507586466999926e-01
1.010670721679678641e+00 2.708585126953110267e-01 2.139832031249975369e-02 1.712453814453134715e+00 3.658137001953128964e-01 1.110284765624995479e-01 6.927474895876986061e+00 1.748925662903364486e-01 2.619497124146341061e-01
1.004148476562498837e+00 2.740676845703127196e-01 2.067974316406231278e-02 1.809065715820328490e+00 4.001675556640639231e-01 1.783253740234372609e-01 7.387134641207584451e+00 1.570848367662723843e-01 2.619926893340074892e-01
9.980926845703105288e-01 2.766509130859379217e-01 2.015786425781231767e-02 1.789122959960951720e+00 4.227490869140648755e-01 1.717867499999997105e-01 7.436993694870606575e+00 1.455744893213952174e-01 2.639966268161884622e-01
1.012102413085930186e+00 2.727550253906244615e-01 1.996978808593728380e-02 1.720376968750010116e+00 2.174624150390600252e-01 1.243341005859372184e-01 7.007190900888720542e+00 1.495814492025984432e-01 2.663264398089955076e-01
1.003722673828115752e+00 2.756944023437491453e-01 1.944920312499979695e-02 1.718577267578135004e+00 4.264673388671894605e-01 1.260316982421871845e-01 7.108799216373447472e+00 1.345454539557080775e-01 2.640984663437003777e-01
9.965500624999973356e-01 2.759082939453122996e-01 2.051219433593728589e-02 1.765825396484389298e+00 4.031064570312516970e-01 1.539031152343748043e-01 7.580493356093091606e+00 1.332973924982248648e-01 2.640539347266013803e-01
9.875824326171910306e-01 2.736296894531246582e-01 1.893912207031235237e-02 1.867799798828143842e+00 3.316283779296880785e-01 1.885009072265628194e-01 7.607121322800774799e+00 1.411901968102813043e-01 2.634513895260924277e-01
1.010105155273431476e+00 2.743950419921871720e-01 2.086448144531231202e-02 1.739844299804699235e+00 4.195122656250024895e-01 1.529323505859369603e-01 7.047232556667921699e+00 1.730614441266064285e-01 2.626618036191109562e-01
9.975808720703057686e-01 2.778042460937498737e-01 1.911956445312479672e-02 1.742751255859386728e+00 4.690866738281265769e-01 1.330992294921870822e-01 7.023117760368833729e+00 1.430033260631584091e-01 2.645780067539556524e-01
1.034985612304679670e+00 2.693499775390619799e-01 2.103188867187482519e-02 1.729693202148452347e+00 2.709182529296856878e-01 1.168139521484375387e-01 6.816031038151998622e+00 1.287405134439388033e-01 2.625063596250117870e-01
1.017178863281240409e+00 2.735270976562493295e-01 2.066159179687478489e-02 1.694935328125010132e+00 2.379145468749961634e-01 1.093602529296872489e-01 7.052752034920576563e+00 1.286203464437797317e-01 2.672062475302593443e-01
9.942363535156166776e-01 2.762281220703116102e-01 1.909114257812481383e-02 1.707598200195323379e+00 5.510538447265627138e-01 1.568789462890620157e-01 7.369921461564718612e+00 1.520662059339347172e-01 2.616404847149749191e-01
1.001469824218742977e+00 2.747279160156241851e-01 2.034763183593732774e-02 1.763410583007825494e+00 4.922001796875026258e-01 1.310746054687497442e-01 7.077707536906109098e+00 1.468960825515659985e-01 2.623574114203001684e-01
1.000383632812493095e+00 2.803493017578129742e-01 1.910916796874983017e-02 1.756401570312513538e+00 4.120643134765639704e-01 1.511444238281247909e-01 6.766504137051843060e+00 1.535996955117603091e-01 2.678625737378689808e-01
1.011439565429679721e+00 2.769155390625001600e-01 2.050869531249982156e-02 1.756929077148452034e+00 2.983849228515635388e-01 1.244214951171874334e-01 6.948872012616730487e+00 1.226996609721677095e-01 2.686169591162870796e-01
9.965583720703129478e-01 2.754204619140624422e-01 1.992563769531235235e-02 1.821800010742205211e+00 4.174803388671888826e-01 1.981293955078124447e-01 7.607961282203314468e+00 1.492722115413868123e-01 2.627656248380267345e-01
1.001200263671869317e+00 2.756249277343744142e-01 1.921203417968733729e-02 1.772106178710948665e+00 5.283214785156268301e-01 1.552340449218748142e-01 7.329689705865981786e+00 1.343859613421017618e-01 2.612326392525903263e-01
9.965933027343693018e-01 2.775796347656249163e-01 1.943781347656231215e-02 1.764675638671888036e+00 3.379610312500003766e-01 1.372951943359372318e-01 7.127161296103258437e+00 1.365222157938176528e-01 2.676269175454504268e-01
1.007103280273428103e+00 2.744395546874992542e-01 2.068499511718728881e-02 1.685765832031259848e+00 3.699343945312509874e-01 1.313490537109369138e-01 7.276417929841758614e+00 1.527014358779465730e-01 2.640339603493586096e-01
1.018020307617180320e+00 2.699274931640615049e-01 2.098310937499977408e-02 1.766098833984383498e+00 2.761903017578112296e-01 1.201427646484372752e-01 6.806622019542198920e+00 1.666540156106514625e-01 2.630269771734369266e-01
1.002029616210930563e+00 2.748877207031248382e-01 1.848809277343735000e-02 1.755724216796888282e+00 4.362495419921887385e-01 1.578030986328121665e-01 7.234142458829199818e+00 1.389489952902475400e-01 2.625306912387682656e-01
9.869107207031181384e-01 2.773712597656242673e-01 1.869394238281233550e-02 1.747928146484387435e+00 5.143488847656273455e-01 1.604318476562496820e-01 7.718279627581204672e+00 1.234444921482794749e-01 2.630404878349469344e-01
1.004515138671867591e+00 2.761822753906247319e-01 1.934215429687482016e-02 1.743719247070324219e+00 4.327091171875011022e-01 1.426707773437498605e-01 7.225682602170658164e+00 1.279943543997348054e-01 2.648507128900364216e-01
1.000030777343743793e+00 2.778143847656245891e-01 2.004826367187479211e-02 1.757863523437512843e+00 3.947549384765638436e-01 1.301403007812498847e-01 7.487039800765803221e+00 1.017181757314966489e-01 2.667093099367106035e-01
9.917597988281233734e-01 2.788872392578129467e-01 1.871307421874986165e-02 1.796715755859388253e+00 5.154543222656267076e-01 2.039700498046877475e-01 7.218780406054953858e+00 1.740227412427924891e-01 2.636231486940350810e-01
9.809226054687480989e-01 2.786086826171874642e-01 1.854400683593737317e-02 1.764281061523452321e+00 6.469530234374981648e-01 2.152674355468753575e-01 7.889161612112569166e+00 1.500894022720128118e-01 2.606009791413350096e-01
1.000876965820313602e+00 2.728271738281251024e-01 1.993507617187483677e-02 1.938987043945328059e+00 3.161235781250000265e-01 1.755560917968751744e-01 7.188562716857737733e+00 1.533402033692410071e-01 2.640051421208033378e-01
1.010081052734367990e+00 2.742815087890619896e-01 1.988129785156228166e-02 1.746695423828139138e+00 3.205609296874998848e-01 1.270063320312497523e-01 7.087188292463640238e+00 1.296074716062244336e-01 2.654194400542230214e-01
1.018919525390621805e+00 2.705393681640627102e-01 1.980283496093736620e-02 1.885696801757830166e+00 2.602340107421868276e-01 1.591347089843748175e-01 6.995776141324108188e+00 1.430495501065722486e-01 2.632198189215927964e-01
1.001647743164058912e+00 2.702621425781243092e-01 2.062369628906231961e-02 1.798093190429700616e+00 4.400088710937511971e-01 1.456417802734373546e-01 7.438482122147636488e+00 1.478209510137243887e-01 2.587799147470644656e-01
1.000974348632813093e+00 2.737305087890627431e-01 2.049468261718732573e-02 1.879914062500014804e+00 3.249931035156253256e-01 1.717826835937500130e-01 7.148904816880246038e+00 1.618446788600614861e-01 2.644254796704511579e-01
9.990435000000030819e-01 2.742727509765623406e-01 2.060527050781235311e-02 1.877818238281266705e+00 5.110940019531252654e-01 2.046914003906254165e-01 7.191563484555532959e+00 1.857717644549199687e-01 2.598918629926541546e-01
1.001890876953120069e+00 2.760431552734372018e-01 2.035672363281231315e-02 1.828064570312511794e+00 2.857716591796871652e-01 1.475428095703124332e-01 7.366535391865226323e+00 1.213594089335048587e-01 2.678980514951609382e-01
9.981136669921811810e-01 2.722136669921869090e-01 1.973259374999983273e-02 1.736980313476574667e+00 5.154568251953138835e-01 1.592838994140620967e-01 7.550060508738490661e+00 1.504543113540251775e-01 2.580287843264866265e-01
9.983381914062504636e-01 2.653250732421865710e-01 1.952417773437488055e-02 1.920689933593764609e+00 3.228863740234369506e-01 2.017272685546883659e-01 7.821263027279726998e+00 1.419298938579388880e-01 2.556314672774018804e-01
1.000627356445307425e+00 2.730647031249991419e-01 1.915249218749981788e-02 1.813339740234388708e+00 3.072150683593749543e-01 1.480335234374998976e-01 7.174004320885707386e+00 1.472403141067242516e-01 2.642370295125450186e-01
9.918548749999932523e-01 2.777967880859368299e-01 1.928403027343731854e-02 1.718685021484385844e+00 4.931720410156288925e-01 1.607144150390619752e-01 7.460573868268308928e+00 1.443232817330785955e-01 2.635240976668592472e-01
9.940642080078075926e-01 2.776377031249995797e-01 1.908005371093731903e-02 1.788255592773451585e+00 3.581054873046886078e-01 1.401789248046872716e-01 7.340577359576608174e+00 1.153943989362438971e-01 2.674124030870759228e-01
9.878740224609416920e-01 2.774169824218746250e-01 1.989897070312482766e-02 1.860238821289080802e+00 3.122571201171878141e-01 1.862150742187502206e-01 7.681171294833605501e+00 1.274356404219261496e-01 2.679547394528025150e-01
1.005272421874998434e+00 2.723132460937499610e-01 2.096621191406234860e-02 1.828426705078137982e+00 5.722331386718739754e-01 1.818513056640624070e-01 7.004799354781850340e+00 1.976277951565223179e-01 2.574256043869528332e-01
1.008914607421867116e+00 2.750836171874995184e-01 1.946098144531231353e-02 1.744514356445324266e+00 3.910942919921887584e-01 1.338875556640621578e-01 7.016290773299678207e+00 1.323699878700725363e-01 2.641333758200559712e-01
9.994402685546828202e-01 2.744411103515619899e-01 2.029785546874977864e-02 1.747205264648450385e+00 3.415444296875003727e-01 1.411761923828120935e-01 7.677260801846574445e+00 1.185626948041993423e-01 2.642776494396459341e-01
1.003678206054683608e+00 2.753144267578120363e-01 2.017007714843732993e-02 1.853510862304700080e+00 2.517082929687491366e-01 1.511660996093749376e-01 7.245013450001591693e+00 1.256473118001973366e-01 2.680644862505112691e-01
1.005784795898433615e+00 2.735516220703125279e-01 2.089077148437483086e-02 1.789010389648448163e+00 5.204820751953129765e-01 1.731495624999997984e-01 7.180707562873304362e+00 1.758712523019576035e-01 2.590864807839912687e-01
1.003517880859368105e+00 2.767059833984368278e-01 1.993798632812479252e-02 1.758747351562513161e+00 3.095807812500007139e-01 1.305919736328123582e-01 7.357170752475783004e+00 1.083746788340601425e-01 2.680062420226017594e-01
9.995175244140552806e-01 2.774412890624997630e-01 1.913541503906234301e-02 1.731677536132823825e+00 4.982788378906269910e-01 1.614694384765621160e-01 7.493911276083808914e+00 1.231196564286665268e-01 2.637734920678449502e-01
1.019660908203119165e+00 2.718569003906247672e-01 2.070062011718730097e-02 1.754062888671887421e+00 2.696621601562483872e-01 1.319004072265621275e-01 6.621896963152970272e+00 1.829372396753256302e-01 2.638867339036246595e-01
1.006662885742180658e+00 2.731180732421867319e-01 2.097146972656226821e-02 1.743763422851572820e+00 3.183450478515625903e-01 1.363396474609372133e-01 7.250938806289603633e+00 1.533372898607895107e-01 2.643910384929888946e-01
1.011553912109365738e+00 2.726297294921863346e-01 2.068917382812475100e-02 1.717158300781260971e+00 2.487431083984349423e-01 1.054337529296872356e-01 7.260567734239890214e+00 1.244060609381064386e-01 2.653860518954246350e-01
1.006459674804681681e+00 2.728572851562489077e-01 2.115689453124976888e-02 1.757007340820322838e+00 3.006540107421871166e-01 1.287268193359372981e-01 7.024105856013262539e+00 1.682097670140870471e-01 2.647831513731737640e-01
9.873058925781206252e-01 2.777535146484371720e-01 1.855826757812484296e-02 1.752727410156263321e+00 4.113729921875007300e-01 1.610977656249999723e-01 7.423597570829051584e+00 1.408135374465171452e-01 2.657664968997190957e-01
9.982424892578120046e-01 2.738945156250002233e-01 1.903624707031234889e-02 1.822889243164079520e+00 4.350771650390641287e-01 1.873532851562497714e-01 7.436311389852543030e+00 1.522674764118005231e-01 2.610355917015699245e-01
9.949891806640555059e-01 2.743152675781239114e-01 1.958978613281227993e-02 1.737033483398448430e+00 4.170218535156265394e-01 1.282486464843746177e-01 7.657202532228506442e+00 1.122854997491511270e-01 2.624356824937013055e-01
1.011126486328114638e+00 2.715317792968738320e-01 2.006132324218725532e-02 1.693093280273446188e+00 4.931213378906292855e-01 1.203902197265618867e-01 6.970818094367285056e+00 1.659240523059222761e-01 2.585685428960691756e-01
1.005623921874994053e+00 2.755333945312491428e-01 2.065730859374978468e-02 1.779016496093761113e+00 2.925322226562493411e-01 1.255528720703123768e-01 7.301695997667514426e+00 1.197940936088793540e-01 2.671104079826179256e-01
1.003272945312495112e+00 2.756202392578123161e-01 1.982286132812478494e-02 1.735007173828135851e+00 4.415014462890647917e-01 1.616113623046872005e-01 7.085112134535953565e+00 1.692804873155755729e-01 2.629947323786779867e-01
9.856722187499957766e-01 2.794802607421871810e-01 1.834473925781235359e-02 1.758980289062512359e+00 5.172257988281264707e-01 1.809581904296876653e-01 7.514333261386498819e+00 1.401732430062578860e-01 2.643638785154093784e-01
9.975284238281170168e-01 2.734539833984372947e-01 1.991954199218735899e-02 1.712415678710948130e+00 6.811405361328098929e-01 1.652047177734371763e-01 7.484437009278045672e+00 1.656103317267419162e-01 2.561449471600724115e-01
9.954662636718714097e-01 2.795572412109376126e-01 1.914662207031235866e-02 1.772616760742200759e+00 4.901788496093771874e-01 1.845354433593748289e-01 7.242804243817111853e+00 1.566723801342724265e-01 2.653155409924557451e-01
1.007875087890618859e+00 2.759594121093744135e-01 2.086203222656228193e-02 1.787926456054700575e+00 2.644073818359359285e-01 1.302922470703125613e-01 7.043856766702544014e+00 1.416089738555608712e-01 2.683617652850079915e-01
1.007035596679683565e+00 2.763061396484372545e-01 1.971244921874989661e-02 1.768938637695322447e+00 5.771413535156260100e-01 2.173031132812500987e-01 6.918545993221306922e+00 2.090207151900544680e-01 2.612987125721016324e-01
1.012511501953117676e+00 2.702886562499988710e-01 2.053170214843730301e-02 1.737047775390636151e+00 2.941391103515615946e-01 1.278199374999997584e-01 6.993216222493099821e+00 1.698087972329924700e-01 2.621951746112938797e-01
1.003576954101559782e+00 2.738827509765625612e-01 2.028671191406232130e-02 1.883435266601576341e+00 2.581216650390619760e-01 1.601258408203124761e-01 7.055347906455742724e+00 1.507159782807301618e-01 2.664464268880363251e-01
1.002729657226563376e+00 2.735221191406245755e-01 2.169345214843734423e-02 1.849767547851576932e+00 3.956460605468762881e-01 1.855794501953126341e-01 7.423325394180193548e+00 1.592805199672211180e-01 2.625244859329002867e-01
1.003304917968742993e+00 2.782928007812501270e-01 1.978545410156231504e-02 1.737171303710951076e+00 4.308121933593768715e-01 1.478253955078121518e-01 7.278506560306585271e+00 1.261042551549884927e-01 2.660386577960326959e-01
1.007460764648439921e+00 2.741252080078129261e-01 2.184602734374985200e-02 1.926286546875014105e+00 8.809262919921821977e-01 2.520238388671884877e-01 7.243841360398631579e+00 2.141821165323389287e-01 2.502541157603332955e-01
1.010691839843740114e+00 2.725486699218735986e-01 2.055625488281223948e-02 1.702456098632822323e+00 2.565105849609340405e-01 1.078996689453120134e-01 7.328974975425625260e+00 1.242049654938831571e-01 2.652223594944151941e-01
1.008502150390627294e+00 2.696672099609370155e-01 2.143758105468736991e-02 1.953913903320322776e+00 4.593989121093755568e-01 2.194461279296883727e-01 7.090799075323163336e+00 2.015175960058535887e-01 2.567029526049984800e-01
1.018764450195306814e+00 2.731355517578126779e-01 1.933052539062487737e-02 1.767192621093762517e+00 4.504680947265645163e-01 1.693608564453122634e-01 6.918327710447505829e+00 1.598485065116057313e-01 2.612706472475339603e-01
9.957002812500019839e-01 2.753158779296874248e-01 2.027627734374983642e-02 1.866306318359390648e+00 4.535392958984386658e-01 1.943994287109379326e-01 7.210154774892535201e+00 1.759730495843845610e-01 2.624699970777134572e-01
1.009427136718745510e+00 2.724900449218747300e-01 2.055575781249982179e-02 1.773613937500013282e+00 4.491939179687522987e-01 1.473905380859371617e-01 7.196055102995180697e+00 1.523700039222487257e-01 2.606058189068933273e-01
1.015110594726556181e+00 2.744483330078118510e-01 2.149263183593730017e-02 1.762728460937512009e+00 2.829782353515619686e-01 1.313441738281248550e-01 6.697282494991730672e+00 1.766037979400390534e-01 2.667562020225409114e-01
9.986385878906159919e-01 2.731330742187489391e-01 1.980399023437478048e-02 1.725287909179697987e+00 4.366232558593772795e-01 1.200018007812495291e-01 7.247570617097999879e+00 1.481414071745170147e-01 2.613582125163492198e-01
1.001650363281251455e+00 2.749536005859368748e-01 2.099034960937485109e-02 1.857437482421889552e+00 4.818181943359384767e-01 1.976117080078125809e-01 7.368097918689243464e+00 1.653721688323512296e-01 2.615437978600051450e-01
1.003730623046870107e+00 2.741003574218742744e-01 2.071233886718729100e-02 1.818153491210949158e+00 2.918787705078119687e-01 1.486665048828124669e-01 7.425406942196691062e+00 1.281113787741103571e-01 2.658871496483769525e-01
1.009190510742181912e+00 2.759498740234367919e-01 2.113928906249980255e-02 1.794099204101573530e+00 2.291821816406227064e-01 1.416745302734372658e-01 7.061129597714257855e+00 1.461542254723999512e-01 2.693793521796354340e-01
1.011082591796873764e+00 2.757898876953123191e-01 2.180725097656232431e-02 1.834958789062512752e+00 3.641052119140634757e-01 1.669394960937501116e-01 7.029144898772324623e+00 1.641650422464416836e-01 2.661114507962324405e-01
1.004140026367181138e+00 2.767047089843747143e-01 2.003395019531231669e-02 1.738743897460947041e+00 4.018191044921894384e-01 1.504780341796873311e-01 7.198779087187469727e+00 1.490061585174466130e-01 2.653870834912393506e-01
1.008218617187491839e+00 2.750979462890623117e-01 1.990071484374980257e-02 1.731118220703137478e+00 3.803700087890627413e-01 1.298639638671873486e-01 7.067167757044544807e+00 1.385592625996172611e-01 2.649239736385465838e-01
9.848561396484364350e-01 2.780798173828127884e-01 1.865642285156237160e-02 1.792039537109388903e+00 5.804278076171874856e-01 2.016556611328128301e-01 7.455188852380128850e+00 1.656195269928703029e-01 2.622397462800408752e-01
1.009547047851555357e+00 2.737193642578118480e-01 2.010516699218730177e-02 1.764084589843763817e+00 3.164128027343746097e-01 1.281178984374999053e-01 7.260867483143532475e+00 1.234626609872827990e-01 2.645379678748316365e-01
9.995544306640560261e-01 2.769323623046873739e-01 1.954798535156232475e-02 1.719835768554699884e+00 4.327565312500015193e-01 1.525072763671871112e-01 7.072113155287665265e+00 1.637837604558149696e-01 2.647877886302589245e-01
1.006905150390615455e+00 2.743652890624990737e-01 1.997105468749981252e-02 1.687697159179697648e+00 3.323506005859375723e-01 1.386646220703119381e-01 7.160755341306273891e+00 1.552396798429501179e-01 2.648830825272746603e-01
1.008160782226557473e+00 2.744479716796868196e-01 2.044398046874980682e-02 1.799386625000011453e+00 2.380449355468727546e-01 1.483853925781249417e-01 7.049738122284326280e+00 1.514870474349981899e-01 2.675988091589687201e-01
1.003945363281240954e+00 2.716047226562486872e-01 1.997427832031224704e-02 1.702909811523447337e+00 3.753084355468762623e-01 1.208115527343743972e-01 7.175001764232626478e+00 1.587308025832952496e-01 2.614290701737503886e-01
9.915143730468698458e-01 2.759681523437496620e-01 1.935241796874983752e-02 1.743174668945324246e+00 6.110915566406227573e-01 1.673704521484373486e-01 7.510751826849781487e+00 1.502415146773449228e-01 2.600020490344495117e-01
9.991194843750023091e-01 2.732375751953124987e-01 2.000744921874984469e-02 1.895515097656268022e+00 4.928804658203128075e-01 2.200605859375006912e-01 7.477525474039634190e+00 1.737212277929573445e-01 2.587867162857274139e-01
9.856877607421823395e-01 2.807618076171872201e-01 1.913548632812479486e-02 1.788366918945325512e+00 2.346179091796858629e-01 1.427163095703125328e-01 7.244036952917626948e+00 1.243169913495333762e-01 2.727336735748800423e-01
9.953859824218713737e-01 2.774573408203125924e-01 2.005683789062479710e-02 1.766736881835951012e+00 4.063875683593759502e-01 1.619799248046874252e-01 7.618576478026815479e+00 1.276130585624271896e-01 2.657880088701428667e-01
1.008242537109369508e+00 2.748015205078120360e-01 2.065571679687478943e-02 1.799038773437511507e+00 2.479653808593724196e-01 1.361720537109374907e-01 7.403896403009291305e+00 1.142357795442267843e-01 2.674574273302579575e-01
9.935421435546856195e-01 2.804513134765625471e-01 2.033155761718727708e-02 1.774823809570326150e+00 4.226233759765639642e-01 1.540235224609373121e-01 7.436830276510421278e+00 1.276687525412532054e-01 2.680101391187284521e-01
1.001941101562496383e+00 2.720755458984366881e-01 2.025768945312481778e-02 1.855532769531262005e+00 3.865121962890633034e-01 1.558747998046873529e-01 7.153618443528740656e+00 1.596417817768695235e-01 2.618142191406971908e-01
1.019005948242184489e+00 2.730759687499998423e-01 2.124878027343732670e-02 1.835538048828136537e+00 2.339878066406234358e-01 1.530566914062499451e-01 7.080161694015019158e+00 1.431935241696594141e-01 2.664356171748227808e-01
9.969793486328094589e-01 2.787477998046874461e-01 2.024922363281230972e-02 1.793749121093762611e+00 3.282959824218754097e-01 1.514859560546873429e-01 7.159019996203945801e+00 1.441273780807010296e-01 2.686412354192984075e-01
1.000535223632811332e+00 2.762260683593751320e-01 2.017089062499984389e-02 1.794129511718764780e+00 4.251765312500016547e-01 1.782336865234371015e-01 7.407007765118343912e+00 1.491741275292891578e-01 2.638677114920551792e-01
1.008360693359368510e+00 2.749545781249997378e-01 2.008067675781230119e-02 1.781969575195325728e+00 2.956371445312501733e-01 1.290582958984373418e-01 6.807781720846512563e+00 1.541898593819329422e-01 2.660369320668771187e-01
1.003783340820308734e+00 2.775403574218751057e-01 2.034476660156231756e-02 1.827703026367200501e+00 2.889470292968751575e-01 1.454772001953124339e-01 7.331035307172834692e+00 1.099190604895405599e-01 2.692693361451934386e-01
1.012355793945307836e+00 2.754858632812504093e-01 1.977406738281237142e-02 1.778424396484387326e+00 3.819831835937507192e-01 1.697688691406246675e-01 7.008015076343693472e+00 1.576976305067008255e-01 2.651633876979307969e-01
1.011702494140619413e+00 2.739018906249995333e-01 1.990213867187481944e-02 1.820442214843764228e+00 2.978468339843749479e-01 1.382338173828122352e-01 7.160136774181255603e+00 1.185016884544064925e-01 2.652493901832478351e-01
1.010846537109363785e+00 2.700925712890608343e-01 2.036065820312474295e-02 1.697970248046885011e+00 3.009817871093735109e-01 9.312619531249964611e-02 7.156116657798365033e+00 1.400730914749652722e-01 2.622231437481577498e-01
1.000373846679686096e+00 2.758294140624997781e-01 2.058932421874980559e-02 1.865380421875013850e+00 3.004228662109374448e-01 1.644702480468751560e-01 7.312231112978673231e+00 1.384023959137572479e-01 2.671780903362627191e-01
1.007669685546869420e+00 2.760512958984367993e-01 2.115015820312475883e-02 1.752866269531260901e+00 2.544631767578099946e-01 1.323776103515622582e-01 7.020914359614152112e+00 1.557020268993853651e-01 2.684974743124254881e-01
1.003318015624993009e+00 2.756010751953121285e-01 1.963438867187480841e-02 1.747287171875013145e+00 2.671491787109361860e-01 1.340537373046874203e-01 7.118672131874488329e+00 1.398576601534944897e-01 2.673873021018605134e-01
1.009412439453121202e+00 2.765198203124999421e-01 2.044949414062485413e-02 1.795608413085948873e+00 2.741811777343745593e-01 1.549846777343747428e-01 7.045714801018341689e+00 1.464337324785936756e-01 2.683238146397688983e-01
1.008155713867185721e+00 2.664374814453118190e-01 2.200336425781237309e-02 1.864966946289075667e+00 6.835107636718702473e-01 1.858694960937503915e-01 7.642374832364201787e+00 1.632632149631696172e-01 2.497417144617032625e-01
1.001698957031240012e+00 2.734463867187486574e-01 1.991131640624977175e-02 1.696419819335946544e+00 4.267038818359409902e-01 1.218106523437494509e-01 7.300285412522902639e+00 1.451634415247762822e-01 2.618756796346614069e-01
9.915345937499900897e-01 2.746708535156238695e-01 1.872193261718731183e-02 1.690962531250009171e+00 5.836971611328105602e-01 1.511234150390619313e-01 7.438127734840991323e+00 1.544322157880838320e-01 2.595323420175972284e-01
1.009631035156248968e+00 2.685060361328118761e-01 1.993531445312485967e-02 1.917208196289076128e+00 3.742181015625004048e-01 1.852734599609379140e-01 6.837498851377075582e+00 2.022619901369405726e-01 2.581377716155898172e-01
1.009567208007810635e+00 2.725493867187501751e-01 1.943464941406234867e-02 1.898422403320328966e+00 2.426885048828115177e-01 1.517276308593751288e-01 6.945868597138832534e+00 1.428343350104648302e-01 2.654517846619653954e-01
9.980075371093691805e-01 2.769417324218744758e-01 2.022660644531228125e-02 1.756996402343762975e+00 2.918578554687492610e-01 1.341129365234372539e-01 7.448136844367986065e+00 1.203958713481337456e-01 2.677432470473939952e-01
